META; english/premier-league/huddersfield-v-newcastle; 2017-06-15 14:15:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-29 22:17:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-29 22:23:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 02:16:48 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 02:21:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 8/5; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 10:16:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 10:22:06 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 14:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 14:22:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 18:20:09 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 18:25:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 22:21:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-06-30 22:26:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 02:21:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 02:27:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 10:21:52 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 10:27:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 14:22:10 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; ; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; ; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 14:28:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 18:22:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 18:28:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 22:21:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-01 22:27:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 02:21:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 02:27:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 10:21:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 10:27:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 14:22:09 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 14:27:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 18:22:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 18:27:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; ; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; ; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 22:22:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-02 22:27:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-03 02:22:06 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-03 02:27:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-03 10:22:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-03 10:27:52 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-03 14:22:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 17/11; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 17/10; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-03 18:22:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-03 22:22:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; ; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; ; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 17/10; ; 1/14; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; ; ; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 9/4; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-04 02:22:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; ; 8/5; ; ; ; ; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; ; 6/4; ; 1/14; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; ; 17/10; ; ; ; ; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; ; 9/5; ; 1/14; ; 
