META; english/premier-league/burnley-v-crystal-palace; 2017-08-16 18:17:29 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Crystal Palace; 23/10; 23/10; 23/10; 21/10; 2; 23/10; 12/5; 9/4; 28/13; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 21/10; 21/10; 21/10; 9/4; 119/50; 39/19; 28/13; 2; 23/10; 11/5; ; 9/4; ; 12/5
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 39/19; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; 5/2; 11/5; 21/10; ; 21/10; ; 11/5
META; english/premier-league/burnley-v-crystal-palace; 2017-08-31 18:30:28 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 71/50; 24/19; 7/5; 7/5; 7/5; 11/8; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 39/19; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; 5/2; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 21/10; 21/10; 21/10; 9/4; 119/50; 39/19; 28/13; 2; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-08-31 22:18:36 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 71/50; 24/19; 7/5; 7/5; 7/5; 11/8; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 39/19; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; 5/2; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 21/10; 21/10; 21/10; 9/4; 119/50; 39/19; 28/13; 2; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-01 02:18:07 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 71/50; 24/19; 7/5; 7/5; 7/5; 11/8; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; 5/2; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 119/50; 39/19; 28/13; 2; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-01 10:18:15 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 71/50; 24/19; 7/5; 7/5; 7/5; 11/8; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; 5/2; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 119/50; 39/19; 28/13; 2; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-01 14:18:26 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; ; 7/5; 13/10; 139/100; 24/19; 7/5; 7/5; 7/5; 11/8; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; ; 21/10; 21/10; 113/50; 11/5; 28/13; 5/2; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; ; 21/10; 9/4; 49/20; 39/19; 28/13; 2; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-01 18:18:27 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-01 22:18:10 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-02 02:18:00 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-02 10:18:00 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-02 14:18:07 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 11/8; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-02 18:18:03 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 11/8; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-03 02:17:36 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 11/8; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-03 10:17:37 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 11/8; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-03 14:17:40 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 11/8; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 28/13; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-03 18:17:40 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 11/8; 7/5; 7/5; 5/4; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 11/8; ; 11/8
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 39/19; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 2; 23/10; 5/2; 9/4; 28/13; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 21/10; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/burnley-v-crystal-palace; 2017-09-03 22:17:35 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 11/8; 27/20; 7/5; 7/5; 7/5; 13/10; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 24/19; 7/5; ; 7/5; 11/8; ; 11/8; ; 11/8
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 39/19; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 23/10; 21/10; 2; 23/10; 12/5; 9/4; 28/13; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 21/10; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/burnley-v-crystal-palace; 2017-09-04 02:17:28 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 11/8; 7/5; 11/8; 27/20; 7/5; 7/5; 7/5; 13/10; 5/4; 13/10; 27/20; 7/5; 11/8; 5/4; 13/10; 7/5; 13/10; 139/100; 23/18; 7/5; ; 7/5; 11/8; ; 11/8; ; 11/8
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 39/19; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 23/10; 21/10; 2; 23/10; 12/5; 9/4; 28/13; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 21/10; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/burnley-v-crystal-palace; 2017-09-04 10:17:27 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 11/8; 11/8; 7/5; 11/8; 27/20; 7/5; 7/5; 7/5; 13/10; 5/4; 13/10; 27/20; 7/5; 11/8; 13/10; 13/10; 7/5; 13/10; 139/100; 23/18; 7/5; ; 7/5; 11/8; ; 11/8; ; 7/5
Draw; 11/5; 2; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 113/50; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 11/5; 23/10; 21/10; 2; 23/10; 12/5; 9/4; 28/13; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 21/10; 21/10; 21/10; 9/4; 49/20; 39/19; 28/13; ; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/burnley-v-crystal-palace; 2017-09-04 14:17:27 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 11/8; 11/8; 7/5; 11/8; 27/20; 7/5; 7/5; 7/5; 13/10; 5/4; 13/10; 27/20; 7/5; 11/8; 13/10; 13/10; 7/5; 13/10; 71/50; 23/18; 7/5; 5/4; 7/5; 11/8; ; 11/8; ; 7/5
Draw; 11/5; 2; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 28/13; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 21/10; 21/10; 9/4; 11/5; 28/13; 11/5; 11/5; 21/10; ; 21/10; ; 21/10
Crystal Palace; 23/10; 11/5; 23/10; 21/10; 2; 23/10; 12/5; 9/4; 28/13; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 21/10; 21/10; 21/10; 9/4; 12/5; 39/19; 28/13; 9/4; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/burnley-v-crystal-palace; 2017-09-04 18:17:27 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 11/8; 27/20; 7/5; 11/8; 27/20; 7/5; 13/10; 5/4; 13/10; 5/4; 13/10; 27/20; 11/8; 11/8; 13/10; 13/10; 5/4; 13/10; 71/50; 23/18; 5/4; 5/4; 7/5; 11/8; ; 11/8; ; 7/5
Draw; 11/5; 2; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 11/5; 2; 19/10; 11/5; 21/10; 21/10; 9/4; 2; 11/5; 11/5; 21/10; 9/4; 11/5; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 21/10
Crystal Palace; 23/10; 11/5; 23/10; 21/10; 2; 23/10; 12/5; 9/4; 12/5; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 21/10; 21/10; 12/5; 9/4; 12/5; 39/19; 12/5; 9/4; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/burnley-v-crystal-palace; 2017-09-04 22:17:22 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 11/8; 27/20; 7/5; 11/8; 27/20; 7/5; 13/10; 5/4; 13/10; 5/4; 13/10; 27/20; 11/8; 11/8; 13/10; 13/10; 5/4; 5/4; 141/100; 23/18; 5/4; 5/4; 7/5; 11/8; ; 11/8; ; 11/8
Draw; 11/5; 2; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 11/5; 2; 19/10; 21/10; 21/10; 21/10; 9/4; 2; 11/5; 11/5; 21/10; 9/4; 11/5; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 11/5; 23/10; 21/10; 2; 23/10; 12/5; 9/4; 12/5; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 21/10; 21/10; 12/5; 9/4; 121/50; 39/19; 12/5; 9/4; 23/10; 11/5; ; 23/10; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-05 02:17:25 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 11/8; 27/20; 7/5; 11/8; 27/20; 7/5; 13/10; 5/4; 13/10; 5/4; 13/10; 27/20; 11/8; 11/8; 13/10; 13/10; 5/4; 5/4; 7/5; 23/18; 5/4; 5/4; 7/5; 11/8; ; 11/8; ; 11/8
Draw; 11/5; 2; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 11/5; 2; 19/10; 21/10; 21/10; 21/10; 9/4; 2; 11/5; 11/5; 28/13; 113/50; 11/5; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 11/5; 23/10; 21/10; 2; 23/10; 12/5; 9/4; 12/5; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 21/10; 21/10; 12/5; 23/10; 121/50; 39/19; 12/5; 9/4; 23/10; 11/5; ; 23/10; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-05 10:17:17 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 11/8; 27/20; 7/5; 11/8; 27/20; 7/5; 13/10; 5/4; 13/10; 5/4; 13/10; 27/20; 11/8; 11/8; 13/10; 13/10; 5/4; 5/4; 7/5; 23/18; 5/4; 5/4; 7/5; 11/8; ; 11/8; ; 11/8
Draw; 11/5; 2; 21/10; 21/10; 21/10; 9/4; 85/40; 21/10; 11/5; 2; 19/10; 21/10; 21/10; 21/10; 9/4; 2; 11/5; 11/5; 28/13; 113/50; 11/5; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 11/5; 23/10; 21/10; 2; 23/10; 12/5; 9/4; 12/5; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 21/10; 21/10; 12/5; 23/10; 121/50; 39/19; 12/5; 9/4; 23/10; 11/5; ; 23/10; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-05 14:18:19 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 27/20; 7/5; 13/10; 27/20; 11/8; 13/10; 5/4; 5/4; 5/4; 13/10; 27/20; 11/8; 11/8; 5/4; 13/10; 5/4; 5/4; 7/5; 23/18; 5/4; 5/4; 7/5; 11/8; ; 11/8; ; 11/8
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 11/5; 2; 19/10; 21/10; 21/10; 21/10; 9/4; 2; 11/5; 11/5; 28/13; 113/50; 11/5; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 11/5
Crystal Palace; 23/10; 23/10; 23/10; 21/10; 9/4; 23/10; 12/5; 9/4; 12/5; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 28/13; 21/10; 12/5; 23/10; 121/50; 39/19; 12/5; 9/4; 23/10; 11/5; ; 23/10; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-05 18:18:03 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 7/5; 13/10; 27/20; 11/8; 13/10; 5/4; 13/10; 13/10; 13/10; 27/20; 11/8; 11/8; 5/4; 13/10; 5/4; 5/4; 27/20; 24/19; 5/4; 5/4; 7/5; 13/10; ; 27/20; ; 13/10
Draw; 11/5; 21/10; 43/20; 21/10; 21/10; 9/4; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 2; 11/5; 11/5; 11/5; 57/25; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 9/4
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 9/4; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 9/4; 9/4; 23/10; 21/10; 28/13; 21/10; 12/5; 40/17; 5/2; 27/11; 12/5; 9/4; 23/10; 23/10; ; 23/10; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-05 22:17:46 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 7/5; 13/10; 27/20; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 13/10; 11/8; 11/8; 5/4; 13/10; 5/4; 13/10; 139/100; 24/19; 5/4; 5/4; 13/10; 13/10; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 43/20; 21/10; 21/10; 9/4; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 39/19; 11/5; 11/5; 11/5; 113/50; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 9/4
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 9/4; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 21/10; 28/13; 21/10; 12/5; 23/10; 61/25; 27/11; 12/5; 9/4; 12/5; 23/10; ; 23/10; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-06 02:17:11 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 7/5; 13/10; 27/20; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 13/10; 11/8; 11/8; 5/4; 13/10; 5/4; 13/10; 139/100; 24/19; 5/4; 5/4; 13/10; 13/10; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 43/20; 21/10; 21/10; 9/4; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 39/19; 11/5; 11/5; 11/5; 113/50; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 9/4
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 9/4; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 21/10; 28/13; 21/10; 12/5; 23/10; 61/25; 27/11; 12/5; 9/4; 12/5; 23/10; ; 23/10; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-06 10:17:11 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 7/5; 13/10; 27/20; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 13/10; 11/8; 11/8; 5/4; 13/10; 5/4; 13/10; 139/100; 24/19; 5/4; 5/4; 13/10; 13/10; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 39/19; 11/5; 11/5; 11/5; 113/50; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 9/4
