META; english/premier-league/watford-v-arsenal; 2017-09-20 22:17:47 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
META; english/premier-league/watford-v-arsenal; 2017-09-29 10:16:22 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 2/3; 4/6; ; ; 3/5; 4/6; 8/13; 4/7; 4/6; ; 4/6; ; 4/6; 4/6; 4/7; 3/5; 4/7; 8/13; 69/100; 19/29; 4/7; ; 13/20; ; ; 4/7; ; 
Draw; 13/5; 11/4; 29/10; ; ; 14/5; 3; 3; 3; 29/10; ; 3; ; 3; 3; 11/4; 14/5; 3; 37/13; 31/10; 3; 3; ; 29/10; ; ; 5/2; ; 
Watford; 5; 4; 19/5; ; ; 9/2; 9/2; 9/2; 19/4; 19/5; ; 4; ; 9/2; 4; 4; 9/2; 23/5; 17/4; 23/5; 17/5; 23/5; ; 4; ; ; 12/5; ; 
META; english/premier-league/watford-v-arsenal; 2017-09-29 14:16:28 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 2/3; 4/6; ; ; 3/5; 4/6; 8/13; 4/7; 4/6; ; 4/6; ; 4/6; 4/6; 4/7; 3/5; 4/7; 8/13; 69/100; 19/29; 4/7; ; 13/20; ; ; 4/7; ; 
Draw; 13/5; 11/4; 29/10; ; ; 14/5; 3; 3; 3; 29/10; ; 3; ; 3; 3; 11/4; 14/5; 3; 37/13; 31/10; 3; 3; ; 29/10; ; ; 5/2; ; 
Watford; 5; 4; 19/5; ; ; 9/2; 9/2; 9/2; 19/4; 19/5; ; 4; ; 9/2; 4; 4; 9/2; 23/5; 17/4; 23/5; 17/5; 23/5; ; 4; ; ; 12/5; ; 
META; english/premier-league/watford-v-arsenal; 2017-09-29 18:16:24 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 2/3; 4/6; ; ; 3/5; 4/6; 8/13; 4/7; 4/6; 4/6; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 11/17; 69/100; 19/29; 4/7; ; 13/20; ; ; 4/7; ; 
Draw; 13/5; 11/4; 29/10; ; ; 14/5; 3; 3; 3; 29/10; 14/5; 3; ; 3; 3; 11/4; 14/5; 3; 45/17; 31/10; 3; 3; ; 29/10; ; ; 5/2; ; 
Watford; 5; 4; 19/5; ; ; 9/2; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 4; 15/4; 9/2; 23/5; 49/11; 23/5; 17/5; 23/5; ; 4; ; ; 12/5; ; 
META; english/premier-league/watford-v-arsenal; 2017-09-29 22:17:29 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 2/3; 4/6; ; ; 3/5; 4/6; 8/13; 4/7; 4/6; 4/6; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 8/13; 69/100; 19/29; 4/7; ; 4/6; 8/13; ; 4/7; ; 
Draw; 13/5; 11/4; 29/10; ; ; 14/5; 3; 3; 3; 29/10; 14/5; 3; ; 3; 16/5; 11/4; 14/5; 3; 29/10; 31/10; 3; 3; ; 29/10; 3; ; 5/2; ; 
Watford; 5; 4; 19/5; ; ; 9/2; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 15/4; 9/2; 23/5; 21/5; 23/5; 17/5; 23/5; ; 4; 17/4; ; 12/5; ; 
META; english/premier-league/watford-v-arsenal; 2017-09-30 02:17:21 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 2/3; 4/6; ; ; 3/5; 4/6; 8/13; 4/7; 4/6; 4/6; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 8/13; 69/100; 19/29; 4/7; ; 4/6; 8/13; ; 4/7; ; 
Draw; 13/5; 11/4; 29/10; ; ; 14/5; 3; 3; 3; 29/10; 14/5; 3; ; 3; 16/5; 11/4; 14/5; 3; 56/19; 31/10; 3; 3; ; 29/10; 3; ; 5/2; ; 
Watford; 5; 4; 19/5; ; ; 9/2; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 15/4; 9/2; 23/5; 41/10; 23/5; 17/5; 23/5; ; 4; 17/4; ; 3; ; 
META; english/premier-league/watford-v-arsenal; 2017-09-30 10:17:24 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 2/3; 4/6; ; ; 3/5; 4/6; 8/13; 4/7; 4/6; 4/6; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 8/13; 69/100; 19/29; 4/7; ; 4/6; 8/13; ; 4/7; ; 
Draw; 13/5; 11/4; 29/10; ; ; 14/5; 3; 3; 3; 29/10; 14/5; 3; ; 3; 16/5; 11/4; 14/5; 3; 29/10; 31/10; 3; 3; ; 29/10; 3; ; 5/2; ; 
Watford; 5; 4; 19/5; ; ; 9/2; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 15/4; 9/2; 23/5; 21/5; 23/5; 17/5; 23/5; ; 4; 17/4; ; 3; ; 
META; english/premier-league/watford-v-arsenal; 2017-09-30 14:17:28 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 2/3; 4/6; ; ; 3/5; 4/6; 8/13; 4/7; 4/6; 4/6; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 8/13; 69/100; 19/29; 4/7; ; 4/6; 8/13; ; 4/7; ; 
Draw; 13/5; 11/4; 29/10; ; ; 14/5; 3; 3; 3; 29/10; 14/5; 3; ; 3; 16/5; 14/5; 14/5; 3; 29/10; 31/10; 3; 3; ; 29/10; 3; ; 5/2; ; 
Watford; 5; 4; 19/5; ; ; 9/2; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 4; 9/2; 23/5; 21/5; 23/5; 17/5; 23/5; ; 4; 17/4; ; 3; ; 
META; english/premier-league/watford-v-arsenal; 2017-09-30 18:17:32 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 2/3; 4/6; 7/10; ; 3/5; 7/10; 8/13; 4/7; 4/6; 4/6; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 11/18; 69/100; ; 4/7; ; 13/20; 8/13; ; 4/7; ; 
Draw; 13/5; 11/4; 29/10; 14/5; ; 14/5; 29/10; 16/5; 3; 29/10; 14/5; 3; ; 10/3; 16/5; 14/5; 14/5; 3; 56/19; 31/10; ; 3; ; 29/10; 3; ; 11/4; ; 
Watford; 5; 4; 19/5; 19/5; ; 9/2; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 4; 9/2; 23/5; 43/10; 23/5; ; 23/5; ; 4; 17/4; ; 7/2; ; 
META; english/premier-league/watford-v-arsenal; 2017-09-30 22:17:06 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 2/3; 4/6; 7/10; 8/13; 3/5; 4/6; 8/13; 4/7; 4/6; 8/13; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 11/18; 69/100; 19/29; 4/7; ; 13/20; 8/13; ; 4/6; ; 
Draw; 13/5; 11/4; 29/10; 14/5; 3; 14/5; 3; 16/5; 3; 29/10; 3; 3; ; 10/3; 16/5; 14/5; 29/10; 3; 56/19; 31/10; 3; 3; ; 29/10; 3; ; 5/2; ; 
Watford; 5; 4; 19/5; 19/5; 9/2; 9/2; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 4; 17/4; 23/5; 74/17; 23/5; 17/5; 23/5; ; 4; 17/4; ; 3; ; 
META; english/premier-league/watford-v-arsenal; 2017-10-01 02:17:10 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 4/6; 4/6; 7/10; 8/13; 3/5; 4/6; 8/13; 4/7; 4/6; 8/13; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 11/18; 69/100; 19/29; 4/7; ; 13/20; 8/13; ; 4/6; ; 
Draw; 13/5; 3; 29/10; 14/5; 3; 14/5; 3; 16/5; 3; 29/10; 3; 3; ; 10/3; 16/5; 14/5; 29/10; 3; 56/19; 31/10; 3; 3; ; 29/10; 3; ; 11/4; ; 
Watford; 5; 19/5; 19/5; 19/5; 9/2; 9/2; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 4; 17/4; 23/5; 74/17; 23/5; 17/5; 23/5; ; 4; 17/4; ; 7/2; ; 
META; english/premier-league/watford-v-arsenal; 2017-10-01 10:17:07 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 4/6; 11/18; 7/10; 8/13; 3/5; 4/6; 8/13; 4/7; 8/13; 8/13; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 11/18; 69/100; 19/29; 4/7; ; 13/20; 8/13; ; 4/6; ; 
Draw; 13/5; 3; 3; 14/5; 3; 14/5; 3; 16/5; 3; 29/10; 3; 3; ; 10/3; 16/5; 14/5; 29/10; 3; 56/19; 31/10; 3; 3; ; 29/10; 3; ; 11/4; ; 
Watford; 5; 19/5; 4; 19/5; 9/2; 9/2; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 4; 17/4; 23/5; 74/17; 23/5; 17/5; 23/5; ; 4; 17/4; ; 7/2; ; 
META; english/premier-league/watford-v-arsenal; 2017-10-01 14:17:07 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 4/6; 11/18; 7/10; 8/13; 4/6; 4/6; 8/13; 4/7; 8/13; 8/13; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 11/18; 17/25; ; 4/7; ; 13/20; 8/13; ; 4/7; ; 
Draw; 13/5; 3; 3; 14/5; 3; 16/5; 3; 16/5; 3; 29/10; 3; 3; ; 10/3; 16/5; 14/5; 29/10; 3; 29/10; 13/4; ; 3; ; 29/10; 3; ; 11/4; ; 
Watford; 5; 19/5; 4; 19/5; 9/2; 4; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 4; 17/4; 23/5; 43/10; 22/5; ; 23/5; ; 4; 17/4; ; 7/2; ; 
META; english/premier-league/watford-v-arsenal; 2017-10-01 18:17:00 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 4/6; 11/18; 7/10; 8/13; 4/6; 4/6; 8/13; 4/7; 8/13; 8/13; 4/6; ; 4/6; 4/6; 8/13; 3/5; 4/7; 11/18; 17/25; 19/29; 4/7; ; 13/20; 8/13; ; 4/7; ; 
Draw; 13/5; 3; 3; 14/5; 3; 16/5; 3; 16/5; 3; 29/10; 3; 3; ; 10/3; 16/5; 14/5; 29/10; 3; 29/10; 13/4; 3; 3; ; 29/10; 3; ; 11/4; ; 
Watford; 5; 19/5; 4; 19/5; 9/2; 4; 9/2; 9/2; 19/4; 19/5; 4; 4; ; 9/2; 15/4; 4; 17/4; 23/5; 43/10; 22/5; 17/5; 23/5; ; 4; 17/4; ; 4; ; 
META; english/premier-league/watford-v-arsenal; 2017-10-01 22:16:56 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 4/6; 11/18; 7/10; 8/13; 4/6; 4/6; 8/13; 3/5; 8/13; 8/13; 4/6; ; 8/13; 4/6; 8/13; 8/13; 3/5; 8/13; 17/25; 19/29; 3/5; ; 13/20; 8/13; ; 4/6; ; 
Draw; 13/5; 3; 3; 14/5; 3; 3; 3; 3; 31/10; 29/10; 3; 3; ; 3; 16/5; 14/5; 29/10; 31/10; 29/10; 13/4; 3; 31/10; ; 29/10; 3; ; 11/4; ; 
Watford; 5; 19/5; 4; 19/5; 9/2; 4; 22/5; 9/2; 9/2; 4; 4; 4; ; 9/2; 15/4; 4; 4; 22/5; 43/10; 22/5; 17/5; 22/5; ; 4; 17/4; ; 22/5; ; 
META; english/premier-league/watford-v-arsenal; 2017-10-02 02:16:54 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 4/6; 11/18; 4/6; 8/13; 4/6; 4/6; 8/13; 3/5; 8/13; 8/13; 13/20; ; 8/13; 8/13; 8/13; 11/17; 3/5; 11/18; 17/25; 19/29; 3/5; ; 5/8; 8/13; ; 4/7; ; 
Draw; 13/5; 3; 3; 14/5; 3; 3; 3; 16/5; 31/10; 3; 3; 3; ; 16/5; 16/5; 14/5; 29/10; 31/10; 56/19; 13/4; 3; 31/10; ; 29/10; 3; ; 14/5; ; 
Watford; 5; 19/5; 4; 4; 9/2; 4; 9/2; 9/2; 9/2; 4; 4; 4; ; 9/2; 17/4; 4; 15/4; 22/5; 22/5; 22/5; 17/5; 22/5; ; 4; 17/4; ; 22/5; ; 
META; english/premier-league/watford-v-arsenal; 2017-10-02 10:16:55 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 8/13; 11/18; 4/6; 8/13; 4/6; 13/20; 8/13; 3/5; 8/13; 8/13; 13/20; ; 8/13; 8/13; 8/13; 11/17; 3/5; 11/18; 17/25; 19/29; 3/5; ; 13/20; 8/13; ; 4/7; ; 
Draw; 13/5; 3; 3; 14/5; 3; 16/5; 3; 16/5; 31/10; 3; 3; 3; ; 16/5; 16/5; 14/5; 29/10; 31/10; 56/19; 13/4; 3; 31/10; ; 29/10; 3; ; 14/5; ; 
Watford; 5; 17/4; 21/5; 4; 9/2; 4; 19/4; 9/2; 9/2; 4; 4; 4; ; 9/2; 17/4; 4; 15/4; 22/5; 74/17; 22/5; 17/5; 22/5; ; 4; 17/4; ; 22/5; ; 
META; english/premier-league/watford-v-arsenal; 2017-10-02 14:16:57 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 8/13; 11/18; 4/6; 8/13; ; 5/8; 4/7; 3/5; 8/13; 8/13; 13/20; ; 8/13; 8/13; 4/7; 11/17; 11/18; 4/6; 19/29; 3/5; ; 13/20; 8/13; ; 4/7; ; 
Draw; 13/5; 3; 3; 14/5; 3; 3; 29/10; 16/5; 31/10; 3; 3; 3; ; 16/5; 16/5; 11/4; 29/10; 56/19; 13/4; 3; 31/10; ; 3; 3; ; 14/5; ; 
Watford; 5; 17/4; 21/5; 4; 9/2; 4; 4; 9/2; 9/2; 4; 4; 4; ; 9/2; 17/4; 4; 15/4; 22/5; 23/5; 17/5; 22/5; ; 19/4; 17/4; ; 22/5; ; 
META; english/premier-league/watford-v-arsenal; 2017-10-02 18:16:55 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 8/13; 11/18; 4/6; 8/13; ; 5/8; 8/13; 3/5; 8/13; 8/13; 13/20; ; 8/13; 8/13; 4/7; 11/17; 11/18; 4/6; 11/17; 3/5; ; 4/6; 8/13; ; 4/7; ; 4/7
Draw; 11/4; 3; 3; 14/5; 3; 3; 29/10; 16/5; 31/10; 3; 3; 3; ; 16/5; 16/5; 11/4; 29/10; 3; 13/4; 3; 31/10; ; 3; 3; ; 14/5; ; 3
Watford; 9/2; 17/4; 21/5; 4; 9/2; 4; 4; 4; 9/2; 4; 4; 4; ; 4; 17/4; 4; 15/4; 74/17; 23/5; 17/5; 22/5; ; 9/2; 17/4; ; 21/5; ; 9/2
META; english/premier-league/watford-v-arsenal; 2017-10-02 22:17:02 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 8/13; 11/18; 4/6; 8/13; ; 5/8; 8/13; 3/5; 8/13; 8/13; 13/20; ; 8/13; 8/13; 4/7; 11/17; 11/18; 4/6; 11/17; 3/5; ; 4/6; 8/13; ; 8/13; ; 4/7
Draw; 11/4; 3; 3; 14/5; 3; 3; 3; 3; 31/10; 3; 3; 3; ; 3; 16/5; 11/4; 29/10; 3; 13/4; 3; 31/10; ; 3; 3; ; 14/5; ; 3
Watford; 9/2; 17/4; 4; 4; 9/2; 4; 4; 9/2; 9/2; 4; 4; 4; ; 9/2; 17/4; 4; 15/4; 43/10; 23/5; 17/5; 22/5; ; 9/2; 17/4; ; 21/5; ; 9/2
META; english/premier-league/watford-v-arsenal; 2017-10-03 02:16:53 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 8/13; 11/18; 4/6; 8/13; ; 13/20; 8/13; 3/5; 8/13; 8/13; 13/20; ; 8/13; 8/13; 4/7; 11/17; 11/18; 4/6; 11/17; 3/5; ; 4/6; 8/13; ; 4/7; ; 4/7
Draw; 11/4; 3; 3; 14/5; 3; 3; 3; 16/5; 31/10; 3; 3; 3; ; 16/5; 16/5; 11/4; 29/10; 3; 13/4; 3; 31/10; ; 3; 3; ; 14/5; ; 3
Watford; 9/2; 17/4; 4; 4; 9/2; 4; 4; 4; 9/2; 4; 4; 4; ; 4; 17/4; 4; 15/4; 43/10; 23/5; 17/5; 22/5; ; 9/2; 17/4; ; 21/5; ; 9/2
META; english/premier-league/watford-v-arsenal; 2017-10-03 10:16:59 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 8/13; 11/18; 4/6; 8/13; ; 13/20; 8/13; 3/5; 8/13; 8/13; 13/20; ; 8/13; 8/13; 4/7; 11/17; 11/18; 4/6; 11/17; ; ; 4/6; 8/13; ; 8/13; ; 4/7
Draw; 11/4; 3; 3; 14/5; 3; 3; 3; 3; 31/10; 3; 3; 3; ; 3; 16/5; 11/4; 29/10; 3; 13/4; 3; ; ; 3; 3; ; 14/5; ; 3
Watford; 9/2; 4; 4; 4; 9/2; 4; 4; 4; 9/2; 4; 4; 4; ; 4; 17/4; 4; 15/4; 43/10; 23/5; 17/5; ; ; 9/2; 17/4; ; 21/5; ; 9/2
META; english/premier-league/watford-v-arsenal; 2017-10-03 14:17:03 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 8/13; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 4/6; 8/13; 3/5; 8/13; 8/13; 3/5; ; 4/7; ; 4/7
Draw; 11/4; 3; 3; 3; 3; 16/5; 3; 16/5; 31/10; 3; 3; 31/10; ; 16/5; 16/5; 14/5; 3; 31/10; 13/4; 31/10; 31/10; 3; 31/10; 3; ; 3; ; 10/3
Watford; 9/2; 4; 17/4; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 9/2; 17/4; ; 9/2; 17/4; 15/4; 17/4; 49/11; 23/5; 18/5; 22/5; 17/4; 19/4; 9/2; ; 21/5; ; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-03 18:17:00 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 4/6; 10/17; 3/5; 8/13; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 16/5; 3; 3; 3; 16/5; 16/5; 16/5; 31/10; 3; 3; 31/10; ; 16/5; 16/5; 14/5; 3; 31/10; 13/4; 31/10; 31/10; 3; 16/5; 3; ; 3; 3; 10/3
Watford; 9/2; 4; 17/4; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 9/2; 17/4; ; 9/2; 17/4; 15/4; 17/4; 49/11; 23/5; 19/5; 22/5; 17/4; 19/4; 9/2; ; 21/5; 4; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-03 22:17:00 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 4/6; 10/17; 3/5; 8/13; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 16/5; 3; 3; 3; 16/5; 16/5; 16/5; 31/10; 3; 3; 31/10; ; 16/5; 16/5; 14/5; 3; 31/10; 13/4; 31/10; 31/10; 3; 16/5; 3; ; 3; 3; 10/3
Watford; 9/2; 4; 17/4; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 9/2; 17/4; ; 9/2; 17/4; 15/4; 17/4; 49/11; 23/5; 19/5; 22/5; 17/4; 19/4; 9/2; ; 21/5; 4; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-04 02:16:56 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 6/10; ; 8/13; 8/13; 4/7; 3/5; 4/7; 4/6; 7/12; 3/5; 8/13; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 3; 3; 16/5; 3; 16/5; 31/10; 3; 3; 31/10; ; 16/5; 16/5; 14/5; 3; 58/19; 13/4; 41/13; 31/10; 3; 31/10; 3; ; 3; 3; 3
Watford; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 9/2; 17/4; ; 9/2; 17/4; 15/4; 17/4; 50/11; 23/5; 19/5; 22/5; 17/4; 19/4; 9/2; ; 21/5; 21/5; 24/5
META; english/premier-league/watford-v-arsenal; 2017-10-04 10:17:03 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 4/6; 7/12; 3/5; 8/13; 13/20; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 3; 3; 16/5; 3; 16/5; 31/10; 3; 3; 31/10; ; 16/5; 16/5; 14/5; 3; 58/19; 13/4; 41/13; 31/10; 3; 31/10; 3; ; 3; 3; 3
Watford; 9/2; 17/4; 21/5; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 9/2; 17/4; ; 9/2; 17/4; 15/4; 17/4; 49/11; 23/5; 19/5; 22/5; 17/4; 19/4; 9/2; ; 21/5; 22/5; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-04 14:16:59 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 4/6; 7/12; 3/5; 8/13; 13/20; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 3; 3; 16/5; 3; 16/5; 31/10; 3; 3; 31/10; ; 16/5; 16/5; 14/5; 3; 58/19; 13/4; 41/13; 31/10; 3; 31/10; 3; ; 3; 3; 3
Watford; 9/2; 17/4; 21/5; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 9/2; 17/4; ; 9/2; 17/4; 15/4; 17/4; 49/11; 23/5; 19/5; 22/5; 17/4; 19/4; 9/2; ; 21/5; 21/5; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-04 18:16:56 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 4/6; 8/13; 3/5; 8/13; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 16/5; 3; 3; 3; 16/5; 3; 16/5; 31/10; 3; 3; 31/10; ; 16/5; 16/5; 14/5; 3; 58/19; 13/4; 33/10; 31/10; 3; 16/5; 3; ; 3; 3; 3
Watford; 9/2; 4; 21/5; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 9/2; 17/4; ; 9/2; 17/4; 15/4; 17/4; 9/2; 23/5; 21/5; 22/5; 17/4; 19/4; 9/2; ; 21/5; 21/5; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-04 22:16:58 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 16/25; 8/13; 3/5; 8/13; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 16/5; 3; 3; 3; 16/5; 3; 16/5; 31/10; 3; 3; 31/10; ; 16/5; 16/5; 14/5; 3; 58/19; 10/3; 33/10; 31/10; 3; 33/10; 3; ; 3; 3; 3
Watford; 9/2; 4; 21/5; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 9/2; 17/4; ; 9/2; 17/4; 15/4; 17/4; 49/11; 47/10; 21/5; 22/5; 17/4; 9/2; 9/2; ; 21/5; 21/5; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-05 02:16:58 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 16/25; 8/13; 3/5; 8/13; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 16/5; 3; 3; 3; 16/5; 3; 16/5; 31/10; 3; 3; 31/10; ; 16/5; 16/5; 14/5; 3; 58/19; 10/3; 33/10; 31/10; 3; 33/10; 3; ; 3; 3; 3
Watford; 9/2; 4; 21/5; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 9/2; 17/4; ; 9/2; 17/4; 15/4; 17/4; 49/11; 47/10; 21/5; 22/5; 17/4; 9/2; 9/2; ; 21/5; 21/5; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-05 10:17:01 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 16/25; 8/13; 3/5; 8/13; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 16/5; 3; 3; 3; 16/5; 3; 16/5; 31/10; 3; 16/5; 31/10; ; 16/5; 16/5; 14/5; 3; 58/19; 10/3; 33/10; 31/10; 3; 33/10; 3; ; 3; 3; 3
Watford; 9/2; 4; 21/5; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 4; 17/4; ; 9/2; 17/4; 15/4; 17/4; 49/11; 47/10; 21/5; 22/5; 17/4; 9/2; 9/2; ; 21/5; 21/5; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-05 14:17:10 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 16/25; 8/13; 3/5; 8/13; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 16/5; 3; 3; 3; 16/5; 16/5; 16/5; 31/10; 3; 16/5; 31/10; ; 16/5; 16/5; 14/5; 3; 31/10; 10/3; 33/10; 31/10; 3; 33/10; 3; ; 3; 3; 3
Watford; 9/2; 4; 21/5; 4; 9/2; 9/2; 4; 9/2; 9/2; 21/5; 4; 17/4; ; 9/2; 17/4; 15/4; 17/4; 22/5; 47/10; 21/5; 22/5; 17/4; 9/2; 9/2; ; 21/5; 21/5; 23/5
META; english/premier-league/watford-v-arsenal; 2017-10-05 18:17:08 GMT+3; 2017-10-14 17:30; Nothing; Xlenovo
Arsenal; 4/7; 8/13; 3/5; 8/13; 8/13; ; 8/13; 4/7; 3/5; 6/10; 6/10; 8/13; ; 8/13; 8/13; 4/7; 3/5; 4/7; 63/100; 8/13; 3/5; 8/13; 8/13; 3/5; ; 4/7; 4/7; 4/7
