META; english/premier-league/west-ham-v-southampton; 2017-06-15 14:15:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-24 10:17:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-24 14:18:52 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-24 18:19:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-24 22:18:41 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-25 02:17:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 9/10; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-25 10:17:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-25 14:19:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-25 18:19:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-25 22:19:10 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 9/10; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-26 02:18:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 4/7; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-26 10:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 4/7; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-26 14:19:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 9/10; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 3; ; 4/7; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-26 18:19:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 9/10; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 3; ; 4/7; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-26 22:19:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 38/11; ; ; 7/2; ; 7/2; 10/3; ; 4/7; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-27 02:18:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-27 18:17:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 9/10; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-27 22:17:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-28 02:16:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-28 10:16:56 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 16/5; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-28 14:17:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 10/3; ; 1/14; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-28 18:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 4/11; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 4/6; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-28 22:17:51 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 5/6; ; 4/11; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 10/3; ; 4/6; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-29 02:17:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 4/11; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 4/6; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-29 10:16:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 4/11; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 4/6; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-29 14:18:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 20/21; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 4/6; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-29 18:17:48 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 11/10; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-29 22:17:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 11/10; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-30 02:17:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; ; ; ; 4/5; ; 4/5; 5/6; ; 20/21; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; ; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; ; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-30 10:17:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 20/21; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-30 14:17:46 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 9/10; ; 1; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-30 18:17:41 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 9/10; ; 1; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-30 22:17:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 21/20; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 4/6; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-31 02:17:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 10/9; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 4/6; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-31 10:17:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 20/23; ; 5/6; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 3; ; 4/6; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-31 14:17:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 9/10; ; 10/9; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 3; ; 10/9; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-12 14:16:18 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 13/8; 17/10; 33/20; 87/50; 13/8; 8/5; 8/5; 17/10; 17/10; 7/4; 17/10; 8/5; 17/10; 27/17; 8/5; 17/10; 28/17; 
West Ham; 7/4; 13/8; 7/4; 37/20; 31/20; 6/4; 17/10; 33/20; 7/4; 13/8; 6/4; 17/10; 17/10; 23/15; 17/10; 15/8; 17/10; 7/5
Draw; 11/5; 9/4; 21/10; 117/0; 2; 9/4; 21/10; 43/20; 9/4; 21/10; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-12 18:16:18 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
West Ham; 7/4; 13/8; 17/10; 17/10; 179/00; 31/20; 6/4; 8/5; 33/20; 17/10; 13/8; 13/8; 28/17; 17/10; 23/15; 8/5; 7/4; 28/17; 7/5
Southampton; 13/8; 17/10; 17/10; 17/10; 93/50; 13/8; 8/5; 17/10; 17/10; 7/4; 7/4; 17/10; 17/10; 17/10; 27/17; 17/10; 9/5; 17/10; 
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 9/4; 21/10; 43/20; 9/4; 21/10; 28/13; 11/5; 23/10; 9/4; 9/4; 28/13; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-12 22:16:19 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
West Ham; 7/4; 13/8; 17/10; 17/10; 179/00; 31/20; 6/4; 8/5; 33/20; 17/10; 13/8; 13/8; 28/17; 28/17; 23/15; 8/5; 7/4; 17/10; 7/5
