META; spain/la-liga-primera/getafe-v-girona; 2018-04-19 08:16:42 GMT+3; 2018-04-29 11:00; e70300-dr003
Getafe; 19/20; 19/20; 1; 26/25; 1; 20/21; 10/11; 1; 19/20; 19/20; 1; 1; 1; 19/20; 1; 20/21; 1; 20/21; 10/11; 1; ; ; ; ; 
Draw; 11/5; 9/4; 21/10; 9/4; 59/25; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 11/5; 23/10; 9/4; 23/10; 21/10; 27/11; 23/10; 23/10; 23/10; 21/10; 2; 9/4
Girona; 16/5; 16/5; 16/5; 3; 17/5; 16/5; 3; 3; 16/5; 16/5; 3; 31/10; 3; 16/5; 31/10; 13/4; 3; 56/19; 16/5; 41/13; 3; 14/5; 3; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-25 12:15:46 GMT+3; 2018-04-29 11:00; e70300-dr003
Getafe; 19/20; 19/20; 21/20; 1; 111/00; 1; 10/11; 1; 1; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 19/20; 30/29; 1; 21/20; 20/21; 20/21; 21/20; 21/20; ; ; 
Draw; 21/10; 11/5; 21/10; 9/4; 59/25; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 11/5; 23/10; 43/20; 23/10; 11/5; 9/4; 21/10; 27/11; 23/10; 23/10; 9/4; 21/10; 9/4; 23/10; 11/5
Girona; 10/3; 10/3; 3; 31/10; 16/5; 29/10; 3; 29/10; 3; 14/5; 3; 29/10; 3; 56/19; 13/4; 29/10; 56/19; 3; 56/19; 3; 3; 14/5; ; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-26 12:15:45 GMT+3; 2018-04-29 11:00; e70300-dr003
Getafe; 21/20; 21/20; 21/20; 1; 11/10; 1; 10/11; 1; 21/20; 1; 21/20; 11/10; 11/10; 1; 21/20; 21/20; 19/20; 12/11; 1; 21/20; 21/20; 20/21; 20/21; 21/20; 21/20; 
Draw; 21/10; 21/10; 21/10; 9/4; 119/0; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 11/5; 9/4; 43/20; 23/10; 11/5; 9/4; 21/10; 9/4; 23/10; 9/4; 23/10; 21/10; 21/10; 23/10; 11/5
Girona; 3; 29/10; 3; 31/10; 3; 29/10; 3; 29/10; 3; 14/5; 14/5; 29/10; 3; 37/13; 13/4; 56/19; 56/19; 3; 29/10; 3; 3; 14/5; ; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-27 08:14:47 GMT+3; 2018-04-29 11:00; e70300-dr003
Getafe; 11/10; 21/20; 21/20; 1; 28/25; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 11/10; 1; 21/20; 21/20; 10/9; 24/23; 21/20; 21/20; 20/21; 20/21; 21/20; 21/20
Draw; 21/10; 21/10; 21/10; 9/4; 117/0; 23/10; 21/10; 23/10; 21/10; 11/5; 11/5; 9/4; 43/20; 23/10; 11/5; 9/4; 9/4; 9/4; 9/4; 9/4; 9/4; 21/10; 21/10; 23/10; 11/5
Girona; 3; 29/10; 3; 31/10; 3; 11/4; 3; 29/10; 11/4; 14/5; 14/5; 29/10; 3; 29/10; 3; 29/10; 56/19; 29/10; 29/10; 14/5; 3; 5/2; 3; 14/5; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-28 12:17:40 GMT+3; 2018-04-29 11:00; e70300-dr003
Getafe; 11/10; 21/20; 21/20; 11/10; 28/25; 1; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 11/10; 1; 21/20; 21/20; 19/17; 24/23; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20
Draw; 21/10; 21/10; 21/10; 21/10; 117/0; 23/10; 11/5; 9/4; 23/10; 21/10; 11/5; 11/5; 9/4; 43/20; 23/10; 21/10; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 21/10; 9/4; 23/10
Girona; 3; 29/10; 14/5; 31/10; 31/10; 14/5; 3; 3; 11/4; 14/5; 14/5; 29/10; 3; 37/13; 3; 29/10; 56/19; 3; 29/10; 3; 3; 3; ; ; 
