META; english/fa-cup/arsenal-v-man-city; 2017-03-14 02:24:41 GMT+2; 2017-04-22 18:45; Nothing; Xlenovo
Man City; ; 11/10; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Arsenal; ; 23/10; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-14 06:22:11 GMT+2; 2017-04-22 18:45; Nothing; Xlenovo
Man City; 11/10; 11/10; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; ; 21/20; ; ; 21/20; ; ; ; ; ; ; ; ; 
Arsenal; 12/5; 23/10; ; 9/4; ; ; 12/5; ; ; ; ; ; ; ; ; ; 40/17; ; ; 40/17; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; 11/5; ; ; 5/2; ; ; ; ; ; ; ; ; ; 27/11; ; ; 27/11; ; ; ; ; ; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-14 10:23:05 GMT+2; 2017-04-23 18:45; Nothing; Xlenovo
Man City; 11/10; 11/10; ; 11/10; ; 21/20; 11/10; ; ; ; ; ; 11/10; ; ; ; 11/10; ; ; 11/10; 6/5; ; ; ; ; ; ; ; 
Man City; 6/5; 11/10; 11/10; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 49/20; 9/4; ; 23/10; 12/5; 23/10; ; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-25 06:25:43 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 49/20; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-25 10:25:43 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 49/20; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-25 14:22:32 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 49/20; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-25 18:27:17 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 12/5; 23/10; ; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-25 22:23:25 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 9/4; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 1/14; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-26 02:26:01 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 1/14; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-26 06:24:14 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/15; ; 
Arsenal; 23/10; 12/5; 49/20; 9/4; ; 23/10; 12/5; 23/10; ; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 2/9; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-26 10:23:53 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/15; ; 
Arsenal; 23/10; 12/5; 49/20; 9/4; ; 23/10; 12/5; 23/10; ; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 2/9; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-26 14:26:07 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 23/20; 11/10; ; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 9/4; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 1/100; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-26 18:27:01 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 1/100; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-26 22:24:49 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 1/100; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-27 02:24:39 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 1/100; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-27 06:22:04 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; ; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 1/100; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-27 10:22:08 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 23/20; 11/10; ; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; ; 23/10; 23/10; 23/10; ; 9/4; ; ; 47/20; 9/4; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; ; 12/5; 12/5; 5/2; ; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 1/100; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-27 14:24:17 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; 6/5; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-27 18:23:08 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; 6/5; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; ; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; ; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; ; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-27 22:23:06 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; 6/5; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-28 02:23:00 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 9/4; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 47/20; 11/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-28 06:22:38 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; 6/5; 11/10; ; ; 23/20; 11/10; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 23/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 12/5; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-28 10:22:33 GMT+2; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 47/20; 11/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-28 14:25:17 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 47/20; 11/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-28 18:22:39 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 47/20; 11/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-28 22:24:07 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-29 02:24:09 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 11/10; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 12/5; 11/5; ; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-29 06:21:49 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; ; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; ; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 47/20; 11/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-29 10:22:05 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 11/5; 5/2; 23/10; 11/5; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-29 14:25:49 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-29 18:23:33 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 11/10; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 5/2; 12/5; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 19/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-29 22:22:52 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 11/10; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 21/10; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 21/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-30 02:24:10 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 21/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
