META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-05 02:23:09 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
AFC Fylde; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 11/5; 12/5; 11/5; ; 11/5; 12/5; 9/4; 11/5; 40/17; 64/25; 39/19; 23/10; ; 9/4; 23/10; 40/17; ; 12/5; 23/10; 
Draw; 12/5; 11/4; 5/2; 13/5; 9/4; 5/2; 13/5; 5/2; 40/17; 5/2; 5/2; 5/2; ; 5/2; 13/5; 5/2; 9/4; 13/5; 73/25; 37/13; 5/2; ; 11/4; 53/20; 45/17; ; 11/4; 13/5; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-11 14:23:12 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 13/10; 13/10; 13/10; 6/5; 61/50; 6/5; 13/10; 10/11; 6/5; 13/10; 13/10; 5/4; ; 13/10; 5/4; 5/4; 6/5; 1; 27/25; 13/10; 6/5; ; 13/10; 1; 1; ; 13/10; 13/10; 
AFC Fylde; 2; 19/10; 7/4; 2; 19/10; 9/5; 19/10; 23/10; 37/19; 7/4; 9/5; 7/4; ; 7/4; 19/10; 9/5; 19/10; 40/17; 123/50; 31/18; 37/19; ; 9/5; 47/20; 40/17; ; 19/10; 19/10; 
Draw; 12/5; 13/5; 12/5; 13/5; 11/5; 12/5; 5/2; 5/2; 12/5; 12/5; 5/2; 23/10; ; 49/20; 5/2; 5/2; 11/5; 13/5; 29/10; 11/4; 12/5; ; 11/4; 53/20; 13/5; ; 13/5; ; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-11 18:22:43 GMT+2; 2017-11-11 15:00; In Play; Xlenovo
Aldershot; 1/3; 2/7; ; 3/10; 4/11; ; 2/5; 4/11; ; 2/5; 6/5; 2/5; ; ; 1/3; 11/10; 4/11; 2/5; ; ; ; ; ; 4/11; 5/4; ; ; ; 
Draw; 7/2; 7/2; ; 10/3; 11/4; ; 3; 11/4; ; 13/4; 11/4; 3; ; ; 16/5; 13/5; 11/4; 7/2; ; ; ; ; ; 10/3; 11/5; ; ; ; 
AFC Fylde; 10; 10; ; 10; 7; ; 6; 7; ; 6; 2; 5; ; ; 8; 2; 8; 7; ; ; ; ; ; 9; 39/19; ; ; ; 
