META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-03-31 18:23:04 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Draw; 5/2; 12/5; 131/0; 23/10; 12/5; 12/5; 9/4; 23/10; 5/2; 12/5; 5/2; 28/11; 19/10
Solihull Moors; 3; 10/3; 19/5; 10/3; 31/10; 10/3; 3; 31/10; 31/10; 7/2; 41/13; 3; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-22 14:23:02 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 4/5; 17/20; 5/6; 89/00; 3/4; 4/5; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 5/6; 20/21
Draw; 5/2; 12/5; 23/10; 68/25; 23/10; 12/5; 12/5; 9/4; 23/10; 5/2; 12/5; 5/2; 28/11; 19/10
Solihull Moors; 3; 10/3; 3; 17/5; 10/3; 31/10; 10/3; 3; 31/10; 31/10; 17/5; 41/13; 3; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-22 18:22:33 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 8/11; 17/20; 3/4; 5/6; 83/00; 8/11; 4/5; 3/4; 4/5; 3/4; 3/4; 8/11; 14/19; 11/14; 4/5; 4/5; 10/13; 4/5
Draw; 13/5; 12/5; 12/5; 23/10; 27/10; 23/10; 12/5; 12/5; 12/5; 23/10; 13/5; 12/5; 28/11; 27/11; 12/5; 5/2; 13/5; 13/5
Solihull Moors; 16/5; 10/3; 7/2; 3; 19/5; 10/3; 31/10; 7/2; 7/2; 16/5; 7/2; 16/5; 7/2; 56/19; 31/10; 7/2; 39/11; 7/2
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-22 22:21:56 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 8/11; 17/20; 3/4; 5/6; 83/00; 8/11; 4/5; 3/4; 8/11; 3/4; 3/4; 8/11; 14/19; 11/14; 4/5; 4/5; 10/13; 4/5
Draw; 13/5; 12/5; 12/5; 23/10; 27/10; 23/10; 12/5; 12/5; 12/5; 23/10; 13/5; 12/5; 28/11; 27/11; 12/5; 5/2; 13/5; 13/5
Solihull Moors; 16/5; 10/3; 7/2; 3; 19/5; 10/3; 31/10; 7/2; 18/5; 16/5; 7/2; 16/5; 7/2; 56/19; 31/10; 18/5; 39/11; 7/2
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-23 02:22:16 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 8/11; 3/4; 3/4; 5/6; 5/6; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 4/5; 8/11; 14/19; 13/18; 11/14; 3/4; 3/4; 14/19; 4/5
Draw; 13/5; 13/5; 5/2; 23/10; 14/5; 12/5; 5/2; 5/2; 13/5; 23/10; 12/5; 14/5; 12/5; 45/17; 5/2; 27/11; 5/2; 13/5; 27/10; 11/4
Solihull Moors; 15/4; 18/5; 13/4; 3; 18/5; 7/2; 33/10; 13/4; 10/3; 16/5; 17/5; 7/2; 10/3; 38/11; 7/2; 56/19; 33/10; 18/5; 38/11; 7/2
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-23 10:22:14 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 5/6; 5/6; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 4/5; 8/11; 14/19; 13/18; 11/14; 3/4; 3/4; 14/19; 4/5
Draw; 13/5; 13/5; 5/2; 23/10; 14/5; 12/5; 5/2; 5/2; 13/5; 23/10; 49/20; 14/5; 12/5; 45/17; 5/2; 45/17; 5/2; 13/5; 45/17; 11/4
Solihull Moors; 15/4; 18/5; 10/3; 3; 18/5; 7/2; 33/10; 10/3; 10/3; 16/5; 10/3; 7/2; 10/3; 17/5; 7/2; 16/5; 33/10; 15/4; 38/11; 7/2
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-23 14:22:38 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 3/4; 83/00; 7/10; 3/4; 3/4; 8/11; 3/4; 3/4; 4/5; 8/11; 14/19; 13/18; 11/14; 3/4; 3/4; 14/19; 4/5
Draw; 13/5; 13/5; 5/2; 11/4; 57/20; 13/5; 5/2; 5/2; 13/5; 23/10; 49/20; 14/5; 12/5; 45/17; 5/2; 45/17; 5/2; 27/10; 45/17; 11/4
Solihull Moors; 15/4; 18/5; 10/3; 7/2; 71/20; 10/3; 33/10; 10/3; 7/2; 16/5; 17/5; 7/2; 10/3; 38/11; 7/2; 16/5; 33/10; 18/5; 38/11; 7/2
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-23 18:22:40 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 3/4; 19/25; 7/10; 3/4; 3/4; 8/11; 3/4; 3/4; 4/5; 8/11; 14/19; 13/18; 11/14; 3/4; 3/4; 14/19; 8/11; 4/6; 4/5
Draw; 13/5; 13/5; 5/2; 11/4; 59/20; 13/5; 5/2; 5/2; 13/5; 23/10; 49/20; 14/5; 5/2; 45/17; 5/2; 45/17; 5/2; 27/10; 45/17; 13/5; 11/5; 11/4
Solihull Moors; 15/4; 18/5; 10/3; 7/2; 39/10; 10/3; 33/10; 10/3; 10/3; 16/5; 17/5; 7/2; 16/5; 38/11; 7/2; 16/5; 33/10; 18/5; 38/11; 10/3; 13/5; 7/2
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-23 22:22:36 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 3/4; 7/10; 3/4; 3/4; 3/4; 8/11; 3/4; 3/4; 4/5; 8/11; 14/19; 13/18; 11/14; 3/4; 3/4; 14/19; 8/11; 4/6; 4/5
Draw; 13/5; 13/5; 5/2; 11/4; 13/5; 13/5; 5/2; 5/2; 13/5; 23/10; 49/20; 14/5; 5/2; 45/17; 5/2; 45/17; 5/2; 27/10; 45/17; 13/5; 11/5; 11/4
Solihull Moors; 15/4; 18/5; 10/3; 7/2; 10/3; 7/2; 33/10; 10/3; 10/3; 16/5; 17/5; 7/2; 16/5; 38/11; 7/2; 16/5; 33/10; 18/5; 38/11; 10/3; 13/5; 7/2
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-24 02:22:16 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 3/4; 7/10; 3/4; 3/4; 3/4; 8/11; 3/4; 3/4; 4/5; 8/11; 14/19; 13/18; 11/14; 3/4; 3/4; 14/19; 8/11; 4/6; 4/5
Draw; 13/5; 13/5; 5/2; 11/4; 13/5; 13/5; 5/2; 5/2; 13/5; 23/10; 49/20; 14/5; 5/2; 45/17; 5/2; 45/17; 5/2; 13/5; 45/17; 13/5; 11/5; 11/4
Solihull Moors; 15/4; 18/5; 10/3; 7/2; 10/3; 7/2; 33/10; 10/3; 10/3; 16/5; 17/5; 7/2; 16/5; 38/11; 7/2; 16/5; 33/10; 15/4; 38/11; 10/3; 13/5; 7/2
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-24 10:22:12 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 3/4; 4/5; 8/11; 3/4; 19/25; 7/10; 3/4; 3/4; 8/11; 8/11; 7/10; 3/4; 3/4; 8/11; 5/7; 13/18; 3/4; 3/4; 8/11; 5/7; 4/6; 8/11; 8/11
Draw; 13/5; 13/5; 5/2; 11/4; 73/25; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 49/20; 11/4; 5/2; 45/17; 5/2; 27/10; 5/2; 11/4; 27/10; 13/5; 23/10; 14/5
Solihull Moors; 15/4; 7/2; 7/2; 7/2; 79/20; 10/3; 7/2; 33/10; 7/2; 7/2; 7/2; 7/2; 4; 10/3; 18/5; 7/2; 57/17; 33/10; 15/4; 62/17; 15/4; 10/3; 7/2
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-24 14:22:34 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 3/4; 4/5; 3/4; 3/4; 4/5; 7/10; 3/4; 3/4; 3/4; 8/11; 3/4; 3/4; 4/5; 8/11; 14/19; 13/18; 11/14; 3/4; 8/11; 14/19; 8/11; 8/11; 8/11
Draw; 13/5; 13/5; 5/2; 11/4; 57/20; 5/2; 13/5; 5/2; 5/2; 13/5; 23/10; 49/20; 13/5; 12/5; 45/17; 5/2; 45/17; 5/2; 27/10; 45/17; 13/5; 5/2; 27/10
Solihull Moors; 15/4; 7/2; 17/5; 7/2; 7/2; 7/2; 33/10; 17/5; 7/2; 10/3; 7/2; 15/4; 10/3; 7/2; 7/2; 16/5; 33/10; 15/4; 7/2; 7/2; 7/2; 7/2; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-24 18:22:22 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Tranmere; 4/5; 17/20; 17/20; 3/4; 89/00; 4/5; 4/5; 3/4; 17/20; 5/6; 4/5; 5/6; 10/11; 4/5; 4/5; 13/18; 7/8; 3/4; 17/20; 5/6; 5/6; 8/11; 5/6
Draw; 5/2; 13/5; 12/5; 11/4; 68/25; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 12/5; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 13/5; 28/11; 5/2; 5/2; 13/5
Solihull Moors; 7/2; 16/5; 3; 7/2; 17/5; 31/10; 10/3; 33/10; 3; 16/5; 3; 16/5; 3; 16/5; 7/2; 14/5; 33/10; 31/10; 13/4; 10/3; 10/3; 7/2; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2018-04-24 22:22:25 GMT+3; 2018-04-24 19:45; Nothing; Xlenovo
Solihull Moors; 2/5; 4/11; 11/8; 2/5; 11/8; 7/17; 2/5; 4/11; 7/5; 2/5; 4/11; 4/11; 5/4; 5/12; 4/11; 5/4; 2/5
Draw; 10/3; 7/2; 9/5; 3; 23/10; 56/19; 16/5; 7/2; 19/10; 16/5; 100/0; 10/3; 19/10; 27/10; 13/4; 37/19; 7/2
Tranmere; 15/2; 8; 11/5; 13/2; 21/10; 13/2; 7; 23/10; 13/2; 13/2; 15/2; 23/10; 25/4; 13/2; 40/17; 37/5; 
