META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-07-31 14:22:03 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
AFC Fylde; 4/5; 5/6; ; 3/4; 5/6; ; 4/5; ; ; ; ; 4/5; 4/5; ; 10/11; 4/5; ; ; 14/19; 23/25; ; ; ; ; 5/6; ; ; ; 
Draw; 13/5; 12/5; 47/20; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 23/10; 51/20; 9/4; 5/2; 5/2; 11/5; 12/5; 27/11; 67/25; 13/5; 12/5; ; 5/2; 5/2; ; 11/5; 21/10; 
Boreham Wood; 10/3; 16/5; 31/10; 10/3; 31/10; 14/5; 16/5; 16/5; 31/10; 3; ; 14/5; 16/5; 29/10; 16/5; 16/5; 31/10; 3; 16/5; 69/20; 37/13; 31/10; ; 3; 10/3; ; 13/5; 11/4; 
META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-08-04 02:20:16 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
AFC Fylde; 4/5; 17/20; 17/20; 17/20; 5/6; 3/4; 20/23; 4/5; 4/5; 11/13; ; 5/6; 5/6; 5/6; 5/6; 5/6; 4/5; 4/5; 5/6; 89/100; 13/15; 4/5; ; ; 5/6; ; 8/11; 5/6; 
Draw; 13/5; 5/2; 47/20; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 23/10; 51/20; 9/4; 5/2; 5/2; 11/5; 12/5; 27/11; 67/25; 13/5; 12/5; ; 5/2; 5/2; ; 11/5; 21/10; 
Boreham Wood; 10/3; 3; 31/10; 10/3; 31/10; 14/5; 16/5; 16/5; 31/10; 3; ; 14/5; 16/5; 29/10; 16/5; 16/5; 31/10; 3; 16/5; 69/20; 37/13; 31/10; ; 3; 10/3; ; 13/5; 11/4; 
META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-08-04 10:20:16 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
AFC Fylde; 4/5; 17/20; 17/20; 17/20; 5/6; 3/4; 20/23; 4/5; 4/5; 11/13; ; 5/6; 5/6; 5/6; 5/6; 5/6; 4/5; 4/5; 5/6; 89/100; 9/10; 4/5; ; ; 5/6; ; 8/11; 5/6; 
Draw; 13/5; 5/2; 47/20; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 23/10; 51/20; 9/4; 5/2; 5/2; 11/5; 12/5; 27/11; 67/25; 13/5; 12/5; ; 5/2; 5/2; ; 9/4; 21/10; 
Boreham Wood; 10/3; 3; 31/10; 10/3; 31/10; 14/5; 16/5; 16/5; 31/10; 3; ; 14/5; 16/5; 29/10; 16/5; 16/5; 31/10; 3; 16/5; 69/20; 14/5; 31/10; ; 3; 10/3; ; 3; 11/4; 
META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-08-04 14:20:28 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
AFC Fylde; 4/5; 17/20; 17/20; 17/20; 5/6; 3/4; 20/23; 4/5; 4/5; 11/13; ; 5/6; 5/6; 5/6; 5/6; 5/6; 4/5; 4/5; 5/6; 89/100; 9/10; 4/5; ; ; 5/6; ; 8/11; 5/6; 
Draw; 13/5; 5/2; 47/20; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 23/10; 51/20; 9/4; 5/2; 5/2; 11/5; 12/5; 27/11; 67/25; 13/5; 12/5; ; 5/2; 5/2; ; 9/4; 21/10; 
Boreham Wood; 10/3; 3; 31/10; 10/3; 16/5; 14/5; 16/5; 16/5; 31/10; 3; ; 14/5; 16/5; 29/10; 16/5; 16/5; 31/10; 3; 16/5; 69/20; 14/5; 31/10; ; 3; 10/3; ; 3; 11/4; 
META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-08-04 18:26:16 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
AFC Fylde; 4/5; 17/20; 17/20; 5/6; 5/6; 3/4; 17/20; 4/5; 4/5; 5/6; ; 5/6; 5/6; 17/20; 5/6; 5/6; 4/5; 4/5; 5/6; 22/25; 13/15; 4/5; ; ; 5/6; ; 8/11; 5/6; 
Draw; 13/5; 5/2; 47/20; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 12/5; ; 23/10; 51/20; 12/5; 5/2; 5/2; 11/5; 12/5; 27/11; 68/25; 13/5; 12/5; ; 5/2; 5/2; ; 9/4; 21/10; 
Boreham Wood; 10/3; 3; 31/10; 10/3; 16/5; 14/5; 16/5; 16/5; 31/10; 3; ; 14/5; 16/5; 16/5; 16/5; 16/5; 31/10; 3; 16/5; 69/20; 29/10; 31/10; ; 3; 10/3; ; 3; 14/5; 
META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-08-04 22:21:50 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
AFC Fylde; 4/5; 17/20; 17/20; 5/6; 5/6; 3/4; 20/23; 4/5; 4/5; 5/6; ; 5/6; 5/6; 17/20; 5/6; 5/6; 4/5; 4/5; 5/6; 22/25; 13/15; 4/5; ; ; 5/6; ; 5/6; 5/6; 
Draw; 13/5; 12/5; 47/20; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; 23/10; 51/20; 12/5; 5/2; 5/2; 11/5; 12/5; 27/11; 68/25; 13/5; 12/5; ; 5/2; 5/2; ; 5/2; 21/10; 
Boreham Wood; 10/3; 3; 31/10; 10/3; 16/5; 14/5; 10/3; 16/5; 31/10; 3; ; 14/5; 16/5; 16/5; 16/5; 16/5; 31/10; 3; 16/5; 69/20; 29/10; 31/10; ; 3; 10/3; ; 3; 14/5; 
META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-08-05 02:21:39 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
AFC Fylde; 4/5; 17/20; 17/20; 5/6; 5/6; 3/4; 17/20; 4/5; 4/5; 5/6; ; 5/6; 5/6; 17/20; 5/6; 5/6; 4/5; 4/5; ; 22/25; 13/15; 4/5; ; ; 5/6; ; 5/6; 5/6; 
Draw; 13/5; 12/5; 47/20; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 12/5; ; 23/10; 51/20; 12/5; 5/2; 5/2; 11/5; 12/5; ; 68/25; 13/5; 12/5; ; 5/2; 5/2; ; 5/2; 21/10; 
Boreham Wood; 10/3; 3; 31/10; 10/3; 16/5; 14/5; 16/5; 16/5; 31/10; 3; ; 14/5; 16/5; 16/5; 16/5; 16/5; 31/10; 3; ; 69/20; 29/10; 31/10; ; 3; 10/3; ; 3; 14/5; 
META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-08-05 10:21:48 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
AFC Fylde; 4/5; 17/20; 17/20; 5/6; 5/6; 3/4; 17/20; 4/5; 4/5; 5/6; ; 5/6; 5/6; 10/11; 5/6; 5/6; 4/5; 4/5; 5/6; 22/25; 7/8; 4/5; ; ; 5/6; ; 5/6; 5/6; 
Draw; 13/5; 12/5; 47/20; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 12/5; ; 23/10; 51/20; 12/5; 5/2; 5/2; 11/5; 12/5; 27/11; 67/25; 13/5; 12/5; ; 5/2; 5/2; ; 12/5; 11/5; 
Boreham Wood; 10/3; 3; 31/10; 10/3; 31/10; 14/5; 16/5; 16/5; 31/10; 3; ; 14/5; 16/5; 16/5; 16/5; 16/5; 31/10; 3; 16/5; 7/2; 29/10; 31/10; ; 3; 10/3; ; 3; 14/5; 
META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-08-05 14:21:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
AFC Fylde; 1; 21/20; 21/20; 21/20; 19/20; 19/20; 21/20; 4/5; 19/20; 1; ; 20/21; 1; 21/20; 1; 1; 1; 20/21; 1; 107/100; 10/9; 19/20; ; ; 1; ; 1; 20/21; 
Draw; 12/5; 23/10; 9/4; 12/5; 9/4; 23/10; 12/5; 5/2; 12/5; 9/4; ; 11/5; 47/20; 9/4; 5/2; 12/5; 21/10; 12/5; 12/5; 66/25; 5/2; 12/5; ; 12/5; 12/5; ; 12/5; 11/5; 
Boreham Wood; 11/4; 5/2; 5/2; 13/5; 29/10; 23/10; 13/5; 16/5; 5/2; 5/2; ; 5/2; 53/20; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 137/50; 11/5; 5/2; ; 13/5; 11/4; ; 27/10; 12/5; 
META; english/non-league/national-league/afc-fylde-v-boreham-wood; 2017-08-05 18:21:57 GMT+3; 2017-08-05 15:00; In Play; Xlenovo
Draw; 11/4; 14/5; ; 29/10; 12/5; ; ; 12/5; ; 10/3; ; 11/8; ; ; ; ; ; 12/5; ; ; ; 37/10; ; ; ; ; ; ; 
Boreham Wood; 2/5; 4/11; ; 4/11; 11/5; ; ; 4/9; ; 8; ; 11/4; ; ; ; ; ; 17/10; ; ; ; 8; ; ; ; ; ; ; 
AFC Fylde; 10; 11; ; 17/2; 5/4; ; ; 7; ; 4/11; ; 11/8; ; ; ; ; ; 27/20; ; ; ; 6/19; ; ; ; ; ; ; 
