META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-13 22:21:36 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Draw; 12/5; 23/10; 11/5; 23/10; 123/ 50; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 12/5; 21/10; 9/4; 23/10; 9/4; 40/17; 40/17; 23/10; 23/10; 23/10; 40/17; 21/10; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-20 10:23:06 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 6/4; 6/4; 16/11; 7/5; 159/ 100; 6/4; 6/4; ; 31/21; 29/20; 6/4; 11/8; ; 29/20; 7/5; 7/5; 13/10; 6/4; 13/10; 16/11; 31/21; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 
Leyton Orient; 17/10; 9/5; 17/10; 19/10; 37/20; 17/10; 7/4; ; 28/17; 17/10; 7/4; 13/8; ; 17/10; 7/4; 17/10; 24/13; 17/10; 24/13; 7/4; 28/17; 7/4; 9/5; 7/4; 17/10; 7/4; 17/10; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/ 50; 11/5; 23/10; ; 9/4; 11/5; 11/5; 11/5; ; 43/20; 12/5; 11/5; 9/4; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-20 14:25:26 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Leyton Orient; 29/20; ; ; 8/5; 79/50; 6/4; 6/4; ; 11/8; ; ; 7/5; ; 6/4; ; ; 17/11; 16/11; 17/11; ; 11/8; 6/4; ; ; 16/11; 13/8; ; 
Halifax; 7/4; ; ; 13/8; 37/20; 13/8; 17/10; ; 17/10; ; ; 13/8; ; 33/20; ; ; 17/11; 17/10; 17/11; ; 17/10; 9/5; ; ; 7/4; 7/4; ; 
Draw; 12/5; ; ; 21/10; 62/25; 21/10; 23/10; ; 40/17; ; ; 11/5; ; 43/20; ; ; 23/10; 23/10; 23/10; ; 40/17; 23/10; ; ; 40/17; 9/4; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-27 22:21:25 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Halifax; 8/5; 8/5; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; 6/4; ; 17/11; ; ; ; ; 13/8; 8/5; 8/5; ; ; ; 
Leyton Orient; 17/10; 13/8; ; ; ; ; ; ; ; ; 17/10; ; ; ; ; 8/5; ; 28/17; ; ; ; ; 17/10; 17/10; 17/10; ; ; ; 
Draw; 9/4; 11/5; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; 21/10; ; 11/5; ; ; ; ; 9/4; 11/5; 11/5; ; ; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-28 02:22:09 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Halifax; 8/5; 8/5; ; ; ; ; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; 17/11; ; ; ; ; 13/8; 8/5; 8/5; ; ; ; 
Leyton Orient; 17/10; 13/8; ; ; ; ; ; ; ; ; 17/10; 8/5; ; ; ; 8/5; ; 28/17; ; ; ; ; 17/10; 17/10; 17/10; ; ; ; 
Draw; 9/4; 11/5; ; ; ; ; ; ; ; ; 21/10; 21/10; ; ; ; 21/10; ; 11/5; ; ; ; ; 9/4; 11/5; 11/5; ; ; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-28 10:22:01 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Halifax; 8/5; 8/5; ; ; 43/25; ; ; ; 17/11; ; 8/5; 6/4; ; ; ; 6/4; ; 17/11; ; ; 17/11; ; 13/8; 8/5; 8/5; ; ; ; 
Leyton Orient; 17/10; 13/8; ; ; 177/ 100; ; ; ; 17/10; ; 17/10; 8/5; ; ; ; 8/5; ; 17/10; ; ; 17/10; ; 7/4; 17/10; 17/10; ; ; ; 
Draw; 9/4; 11/5; ; ; 59/25; ; ; ; 28/13; ; 21/10; 21/10; ; ; ; 21/10; ; 11/5; ; ; 28/13; ; 11/5; 11/5; 11/5; ; ; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-28 14:23:03 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Halifax; 8/5; 8/5; ; ; 43/25; 31/20; ; ; 17/11; ; 8/5; 6/4; ; ; 13/8; 6/4; ; 17/11; ; ; 17/11; ; 13/8; 8/5; 8/5; ; ; ; 
Leyton Orient; 17/10; 13/8; ; ; 177/ 100; 13/8; ; ; 17/10; ; 17/10; 8/5; ; ; 17/10; 8/5; ; 17/10; ; ; 17/10; ; 7/4; 17/10; 17/10; ; ; ; 
Draw; 9/4; 11/5; ; ; 59/25; 2; ; ; 28/13; ; 21/10; 21/10; ; ; 21/10; 21/10; ; 11/5; ; ; 28/13; ; 11/5; 11/5; 11/5; ; ; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-28 18:22:21 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Halifax; 29/20; 8/5; 16/11; 7/5; 157/ 100; 6/4; ; ; 17/11; 29/20; 6/4; 29/20; ; 29/20; 6/4; 6/4; ; 16/11; ; 26/19; 17/11; 6/4; 6/4; 29/20; 16/11; ; ; ; 
Leyton Orient; 15/8; 13/8; 7/4; 17/10; 97/50; 17/10; ; ; 17/10; 7/4; 7/4; 17/10; ; 7/4; 7/4; 8/5; ; 9/5; ; 28/17; 17/10; 9/5; 9/5; 9/5; 9/5; ; ; ; 
Draw; 9/4; 11/5; 21/10; 11/5; 119/ 50; 21/10; ; ; 28/13; 21/10; 21/10; 2; ; 43/20; 9/4; 21/10; ; 11/5; ; 23/10; 28/13; 23/10; 23/10; 9/4; 9/4; ; ; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-28 22:24:54 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 8/5; 17/10; 169/ 100; 13/8; ; ; 17/10; 8/5; 13/8; 8/5; ; 13/8; 17/10; 8/5; ; 8/5; ; 20/13; 17/10; 13/8; 17/10; 13/8; 8/5; ; 6/4; ; 
Halifax; 8/5; 8/5; 17/11; 7/5; 7/4; 6/4; ; ; 17/11; 31/20; 8/5; 6/4; ; 31/20; 6/4; 6/4; ; 8/5; ; 16/11; 17/11; 13/8; 8/5; 13/8; 8/5; ; 8/5; ; 
Draw; 9/4; 11/5; 11/5; 11/5; 49/20; 21/10; ; ; 28/13; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; ; 9/4; ; 40/17; 28/13; 23/10; 23/10; 9/4; 23/10; ; 21/10; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-29 02:21:41 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 8/5; 17/10; 169/ 100; 13/8; ; ; 17/10; 8/5; 13/8; 8/5; ; 13/8; 17/10; 8/5; ; 8/5; ; 20/13; 17/10; 13/8; 17/10; 13/8; 28/17; ; 6/4; ; 
Halifax; 8/5; 8/5; 17/11; 7/5; 7/4; 6/4; ; ; 17/11; 31/20; 8/5; 6/4; ; 31/20; 6/4; 6/4; ; 8/5; ; 16/11; 17/11; 13/8; 8/5; 13/8; 8/5; ; 13/8; ; 
Draw; 9/4; 11/5; 11/5; 11/5; 49/20; 21/10; ; ; 28/13; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; ; 9/4; ; 40/17; 28/13; 23/10; 23/10; 9/4; 23/10; ; 9/4; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-29 02:36:32 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 8/5; 17/10; 169/ 100; 13/8; ; ; 17/10; 8/5; 13/8; 8/5; ; 13/8; 17/10; 8/5; ; 8/5; ; 20/13; 17/10; 13/8; 17/10; 13/8; 28/17; ; 6/4; ; 
Halifax; 8/5; 8/5; 17/11; 7/5; 7/4; 6/4; ; ; 17/11; 31/20; 8/5; 6/4; ; 31/20; 6/4; 6/4; ; 8/5; ; 16/11; 17/11; 13/8; 8/5; 13/8; 8/5; ; 13/8; ; 
Draw; 9/4; 11/5; 11/5; 11/5; 49/20; 21/10; ; ; 28/13; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; ; 9/4; ; 40/17; 28/13; 23/10; 23/10; 9/4; 23/10; ; 9/4; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-29 10:21:38 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 8/5; 13/8; 169/ 100; 31/20; ; ; 8/5; 8/5; 8/5; 8/5; ; 13/8; 17/10; 8/5; 8/5; 8/5; 8/5; 20/13; 8/5; 13/8; 17/10; 13/8; 8/5; ; 6/4; ; 
Halifax; 8/5; 8/5; 17/11; 6/4; 7/4; 8/5; ; ; 8/5; 31/20; 8/5; 6/4; ; 31/20; 6/4; 6/4; 17/11; 8/5; 17/11; 16/11; 8/5; 13/8; 8/5; 13/8; 8/5; ; 13/8; ; 
Draw; 9/4; 11/5; 11/5; 9/4; 49/20; 11/5; ; ; 9/4; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; 11/5; 9/4; 11/5; 40/17; 9/4; 23/10; 23/10; 9/4; 23/10; ; 9/4; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-29 10:36:15 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 8/5; 13/8; 169/ 100; 31/20; ; ; 8/5; 8/5; 8/5; 8/5; ; 13/8; 17/10; 8/5; 8/5; 8/5; 8/5; 20/13; 8/5; 13/8; 17/10; 13/8; 8/5; ; 6/4; ; 
Halifax; 8/5; 8/5; 17/11; 6/4; 7/4; 8/5; ; ; 8/5; 31/20; 8/5; 6/4; ; 31/20; 6/4; 6/4; 17/11; 8/5; 17/11; 16/11; 8/5; 13/8; 13/8; 13/8; 8/5; ; 13/8; ; 
Draw; 9/4; 11/5; 11/5; 9/4; 49/20; 11/5; ; ; 9/4; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; 11/5; 9/4; 11/5; 40/17; 9/4; 23/10; 23/10; 9/4; 23/10; ; 9/4; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-29 14:22:18 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 8/5; 13/8; 169/100; 31/20; ; ; 8/5; 8/5; 13/8; 8/5; ; 13/8; 17/10; 8/5; 8/5; 8/5; 8/5; 13/8; 8/5; 13/8; 13/8; 13/8; 8/5; ; 6/4; ; 
Halifax; 8/5; 8/5; 8/5; 13/8; 7/4; 8/5; ; ; 8/5; 8/5; 8/5; 6/4; ; 31/20; 6/4; 6/4; 17/11; 8/5; 17/11; 19/12; 8/5; 13/8; 13/8; 13/8; 8/5; ; 13/8; ; 
Draw; 9/4; 11/5; 11/5; 23/10; 49/20; 11/5; ; ; 9/4; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; 11/5; 9/4; 11/5; 40/17; 9/4; 23/10; 23/10; 9/4; 23/10; ; 21/10; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-29 18:22:04 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 8/5; 13/8; 169/100; 31/20; ; ; 8/5; 8/5; 8/5; 8/5; ; 13/8; 17/10; 8/5; 8/5; 8/5; 8/5; 13/8; 8/5; 13/8; 13/8; 13/8; 8/5; ; 6/4; 6/4; 
Halifax; 8/5; 8/5; 8/5; 13/8; 7/4; 8/5; ; ; 8/5; 8/5; 13/8; 6/4; ; 31/20; 6/4; 6/4; 17/11; 8/5; 17/11; 19/12; 8/5; 13/8; 13/8; 13/8; 8/5; ; 13/8; 8/5; 
Draw; 9/4; 11/5; 11/5; 23/10; 49/20; 11/5; ; ; 9/4; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; 11/5; 23/10; 11/5; 40/17; 9/4; 23/10; 23/10; 9/4; 23/10; ; 21/10; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-29 22:22:21 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 8/5; 13/8; 169/100; 31/20; ; ; 8/5; 8/5; 8/5; 8/5; ; 13/8; 17/10; 6/4; 8/5; ; 8/5; 13/8; 8/5; 13/8; 13/8; 13/8; 8/5; ; 6/4; 6/4; 
Halifax; 8/5; 8/5; 8/5; 13/8; 7/4; 8/5; ; ; 8/5; 8/5; 13/8; 6/4; ; 31/20; 6/4; 6/4; 17/11; ; 17/11; 19/12; 8/5; 13/8; 13/8; 13/8; 8/5; ; 13/8; 8/5; 
Draw; 9/4; 11/5; 11/5; 23/10; 49/20; 11/5; ; ; 9/4; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; 11/5; ; 11/5; 40/17; 9/4; 23/10; 23/10; 9/4; 23/10; ; 21/10; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-30 02:21:54 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 8/5; 13/8; 169/100; 31/20; ; ; 8/5; 8/5; 8/5; 8/5; ; 13/8; 17/10; 6/4; 8/5; 8/5; 8/5; 13/8; 8/5; 13/8; 13/8; 13/8; 8/5; ; 8/5; 6/4; 
Halifax; 8/5; 8/5; 8/5; 13/8; 7/4; 8/5; ; ; 8/5; 8/5; 13/8; 6/4; ; 31/20; 6/4; 6/4; 17/11; 8/5; 17/11; 19/12; 8/5; 13/8; 13/8; 13/8; 8/5; ; 17/10; 8/5; 
Draw; 9/4; 11/5; 11/5; 23/10; 49/20; 11/5; ; ; 9/4; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; 11/5; ; 11/5; 40/17; 9/4; 23/10; 23/10; 9/4; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-30 10:21:57 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 17/10; 13/8; 17/11; 13/8; 169/100; 31/20; ; ; 8/5; 31/20; 13/8; 6/4; ; 8/5; 6/4; 6/4; 8/5; 17/11; 8/5; 19/12; 8/5; 13/8; 13/8; 13/8; 8/5; ; 8/5; 8/5; 
Halifax; 8/5; 8/5; 8/5; 13/8; 7/4; 8/5; ; ; 8/5; 8/5; 8/5; 31/20; ; 8/5; 17/10; 6/4; 17/11; 8/5; 17/11; 8/5; 8/5; 13/8; 13/8; 13/8; 28/17; ; 17/10; 13/8; 
Draw; 9/4; 11/5; 11/5; 23/10; 49/20; 11/5; ; ; 9/4; 11/5; 11/5; 11/5; ; 43/20; 23/10; 21/10; 11/5; 9/4; 11/5; 40/17; 9/4; 23/10; 23/10; 9/4; 23/10; ; 11/5; 21/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-30 14:22:15 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 31/20; 13/8; 6/4; 29/20; 171/100; 31/20; ; ; 8/5; 6/4; 8/5; ; ; 6/4; 6/4; 6/4; 8/5; 17/11; 8/5; 53/35; 8/5; 8/5; 31/20; 8/5; 8/5; ; 13/8; 8/5; 
Halifax; 7/4; 8/5; 28/17; 17/10; 173/100; 8/5; ; ; 8/5; 33/20; 13/8; ; ; 33/20; 17/10; 8/5; 17/11; 28/17; 17/11; 32/19; 8/5; 13/8; 7/4; 33/20; 28/17; ; 7/4; 13/8; 
Draw; 9/4; 11/5; 11/5; 11/5; 61/25; 11/5; ; ; 9/4; 11/5; 11/5; ; ; 43/20; 23/10; 21/10; 11/5; 9/4; 11/5; 40/17; 9/4; 23/10; 23/10; 9/4; 23/10; ; 9/4; 11/5; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-30 18:22:09 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Leyton Orient; 8/5; 13/8; 6/4; 29/20; 83/50; 31/20; ; ; 17/11; 6/4; 6/4; ; ; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 6/4; 17/11; 8/5; 31/20; 8/5; 6/4; ; 6/4; 8/5; 
Halifax; 17/10; 8/5; 17/10; 17/10; 89/50; 8/5; ; ; 13/8; 17/10; 17/10; ; ; 17/10; 17/10; 8/5; 17/11; 17/10; 17/11; 22/13; 13/8; 13/8; 7/4; 33/20; 17/10; ; 7/4; 17/10; 
Draw; 9/4; 11/5; 11/5; 11/5; 49/20; 11/5; ; ; 9/4; 11/5; 11/5; ; ; 43/20; 23/10; 21/10; 11/5; 23/10; 11/5; 40/17; 9/4; 23/10; 23/10; 9/4; 23/10; ; 9/4; 11/5; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-30 22:22:14 GMT+2; 2018-01-30 19:45; In Play; Xlenovo
Leyton Orient; 1/2; 4/9; 6/4; 4/9; 29/20; ; ; ; 17/11; 13/8; 1/2; ; ; ; 1/2; 8/5; 5/12; 7/15; 5/12; 10/21; 17/11; ; 1/2; ; 17/10; ; ; ; 
Draw; 3; 3; 21/10; 14/5; 127/50; ; ; ; 9/4; 19/10; 10/3; ; ; ; 14/5; 9/5; 29/10; 29/10; 29/10; 56/19; 39/19; ; 29/10; ; 37/19; ; ; ; 
Halifax; 6; 6; 7/4; 11/2; 9/5; ; ; ; 13/8; 17/10; 11/2; ; ; ; 19/4; 15/8; 11/2; 96/17; 23/4; 47/10; 13/8; ; 21/4; ; 17/10; ; ; ; 
