META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-07-28 04:15:15 GMT+3; 2016-08-03 18:45; e70300-dr003
Astra Giurgiu; 9; 17/2; 8; 17/2; 8; 8; 19/2; 15/2; 8; 35/4; 8; 8; 8; 8; 8; 8; ; 35/4; 31/4; 43/5; 10; 37/5; 8; ; ; 36/5; 49/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-01 17:45:43 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 4/11; 4/11; 4/11; 7/20; 4/11; 1/3; 2/5; 4/13; 2/5; 2/5; 7/20; 4/11; 4/11; 4/11; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; ; 1/3; 2/5
Draw; 10/3; 10/3; 7/2; 10/3; 7/2; 10/3; 15/4; 10/3; 10/3; 19/5; 10/3; 10/3; 16/5; 10/3; 10/3; 7/2; ; 19/5; 7/2; 7/2; 15/4; 21/5; 19/5; ; ; 10/3; 7/2
Astra Giurgiu; 9; 17/2; 8; 17/2; 8; 8; 19/2; 15/2; 8; 35/4; 8; 8; 8; 8; 10; 8; ; 35/4; 31/4; 43/5; 10; 37/5; 8; ; ; 38/5; 49/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-01 18:25:55 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 4/11; 4/11; 4/11; 7/20; 4/11; 1/3; 2/5; 4/13; 2/5; 2/5; 7/20; 4/11; 4/11; 4/11; ; 4/13; 4/11; 3/10; ; 2/5; 4/11; ; 4/11; 3/10; 2/5
Draw; 10/3; 10/3; 7/2; 10/3; 7/2; 10/3; 15/4; 10/3; 10/3; 19/5; 10/3; 10/3; 16/5; 10/3; 10/3; 7/2; ; 19/5; 7/2; 7/2; ; 21/5; 19/5; ; 7/2; 10/3; 7/2
Astra Giurgiu; 9; 17/2; 8; 17/2; 8; 8; 19/2; 15/2; 8; 35/4; 8; 8; 8; 8; 10; 8; ; 35/4; 31/4; 43/5; ; 37/5; 8; ; 9; 38/5; 49/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-01 19:45:47 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 4/11; 4/11; 4/11; 7/20; 4/11; 1/3; 2/5; 4/13; 2/5; 2/5; 7/20; 4/11; 4/11; 4/11; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 1/3; 3/10; 2/5
Draw; 10/3; 10/3; 7/2; 10/3; 7/2; 7/2; 15/4; 10/3; 10/3; 19/5; 10/3; 10/3; 16/5; 10/3; 10/3; 7/2; ; 19/5; 7/2; 7/2; 15/4; 21/5; 19/5; ; 7/2; 10/3; 7/2
Astra Giurgiu; 9; 17/2; 8; 17/2; 8; 8; 19/2; 15/2; 8; 35/4; 8; 8; 8; 8; 10; 8; ; 35/4; 31/4; 43/5; 10; 37/5; 8; ; 19/2; 39/5; 52/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-01 20:15:29 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 4/11; 4/11; 4/11; 7/20; 4/11; 1/3; 2/5; 4/13; 2/5; 2/5; 7/20; 4/11; 4/11; 4/11; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 1/3; 3/10; 2/5
Draw; 10/3; 10/3; 7/2; 10/3; 7/2; 7/2; 15/4; 10/3; 10/3; 19/5; 10/3; 10/3; 16/5; 10/3; 10/3; 7/2; ; 19/5; 7/2; 7/2; 15/4; 21/5; 19/5; ; 7/2; 10/3; 7/2
Astra Giurgiu; 9; 17/2; 8; 17/2; 8; 8; 19/2; 15/2; 8; 35/4; 8; 8; 8; 8; 10; 8; ; 35/4; 31/4; 43/5; 10; 37/5; 8; ; 19/2; 39/5; 52/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-01 21:45:48 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 4/11; 4/11; 4/11; 7/20; 4/11; 1/3; 2/5; 4/13; 2/5; 2/5; 7/20; 4/11; 4/11; 4/11; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; ; 3/10; 2/5
Draw; 10/3; 10/3; 7/2; 10/3; 7/2; 7/2; 15/4; 10/3; 10/3; 19/5; 10/3; 10/3; 16/5; 10/3; 10/3; 7/2; ; 19/5; 7/2; 7/2; 15/4; 21/5; 19/5; ; ; 10/3; 7/2
Astra Giurgiu; 9; 17/2; 8; 17/2; 8; 8; 19/2; 15/2; 8; 35/4; 8; 8; 8; 8; 10; 8; ; 35/4; 31/4; 43/5; 10; 37/5; 8; ; ; 39/5; 52/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-01 23:45:42 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 4/11; 4/11; 4/11; 7/20; 4/11; 1/3; 2/5; 4/13; 2/5; 2/5; 7/20; 4/11; 4/11; 4/11; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 4/11; 3/10; 2/5
Draw; 10/3; 10/3; 7/2; 10/3; 7/2; 7/2; 15/4; 10/3; 10/3; 19/5; 10/3; 10/3; 16/5; 10/3; 10/3; 7/2; ; 19/5; 7/2; 7/2; 15/4; 21/5; 19/5; ; ; 10/3; 
Astra Giurgiu; 9; 17/2; 8; 17/2; 8; 8; 19/2; 15/2; 8; 35/4; 8; 8; 8; 8; 10; 8; ; 35/4; 31/4; 43/5; 10; 37/5; 8; ; ; 36/5; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 00:15:25 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 4/11; 4/11; 4/11; 7/20; 4/11; 1/3; 2/5; 4/13; 2/5; 2/5; 7/20; 4/11; 4/11; 4/11; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 4/11; 3/10; 2/5
Draw; 10/3; 10/3; 7/2; 10/3; 7/2; 7/2; 15/4; 10/3; 10/3; 19/5; 10/3; 10/3; 16/5; 10/3; 10/3; 7/2; ; 19/5; 7/2; 7/2; 15/4; 21/5; 40/11; ; 7/2; 10/3; 
Astra Giurgiu; 9; 17/2; 8; 17/2; 8; 8; 19/2; 15/2; 8; 35/4; 8; 8; 8; 8; 10; 8; ; 35/4; 31/4; 43/5; 10; 37/5; 8; ; 19/2; 36/5; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 00:39:32 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 4/11; 4/11; 4/11; 7/20; 4/11; 1/3; 2/5; 4/13; 2/5; 2/5; 7/20; 4/11; 4/11; 4/11; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 4/11; 3/10; 2/5
Draw; 10/3; 10/3; 7/2; 10/3; 7/2; 7/2; 15/4; 10/3; 10/3; 19/5; 10/3; 10/3; 16/5; 10/3; 10/3; 7/2; ; 19/5; 7/2; 7/2; 15/4; 21/5; 40/11; ; 7/2; 10/3; 
Astra Giurgiu; 9; 17/2; 8; 17/2; 8; 8; 19/2; 15/2; 8; 35/4; 8; 8; 8; 8; 10; 8; ; 35/4; 31/4; 43/5; 10; 37/5; 8; ; 9; 34/5; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 01:45:44 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 3/10; 1/3; 4/13; 7/20; 4/11; 7/20; 7/20; 1/3; 1/3; ; 4/13; 4/11; 3/10; 3/10; 2/5; 4/11; ; 4/11; 3/10; 4/11
Draw; 10/3; 10/3; 7/2; 7/2; 7/2; 7/2; 4; 7/2; 7/2; 19/5; 10/3; 10/3; 16/5; 10/3; 7/2; 7/2; ; 19/5; 7/2; 7/2; 39/10; 21/5; 40/11; ; 7/2; 7/2; 
Astra Giurgiu; 9; 9; 17/2; 9; 17/2; 17/2; 10; 17/2; 17/2; 35/4; 8; 9; 8; 9; 10; 9; ; 35/4; 31/4; 43/5; 19/2; 37/5; 8; ; 17/2; 32/5; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 03:45:47 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 3/10; 1/3; 4/13; 7/20; 4/11; 7/20; 7/20; 1/3; 1/3; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 4/11; 3/10; 4/11
Draw; 10/3; 10/3; 7/2; 7/2; 7/2; 7/2; 4; 7/2; 7/2; 19/5; 10/3; 10/3; 16/5; 10/3; 7/2; 7/2; ; 19/5; 7/2; 7/2; 50/13; 21/5; 40/11; ; 7/2; 7/2; 
Astra Giurgiu; 9; 9; 17/2; 9; 17/2; 17/2; 10; 17/2; 17/2; 35/4; 8; 9; 8; 9; 10; 9; ; 35/4; 31/4; 43/5; 19/2; 37/5; 8; ; 9; 7; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 04:15:21 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 3/10; 1/3; 4/13; 7/20; 4/11; 7/20; 7/20; 1/3; 1/3; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 4/11; 3/10; 4/11
Draw; 10/3; 10/3; 7/2; 7/2; 7/2; 7/2; 4; 7/2; 7/2; 19/5; 10/3; 10/3; 16/5; 10/3; 7/2; 7/2; ; 19/5; 7/2; 7/2; 50/13; 21/5; 19/5; ; 7/2; 7/2; 
Astra Giurgiu; 9; 9; 17/2; 9; 17/2; 17/2; 10; 17/2; 17/2; 35/4; 8; 9; 8; 9; 10; 9; ; 35/4; 31/4; 43/5; 19/2; 37/5; 8; ; 9; 7; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 05:45:47 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 4/11; 1/3; 4/13; 7/20; 4/11; 7/20; 7/20; 1/3; 1/3; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 4/11; 3/10; 4/11
Draw; 10/3; 10/3; 7/2; 7/2; 7/2; 7/2; 4; 16/5; 7/2; 19/5; 10/3; 10/3; 16/5; 10/3; 7/2; 7/2; ; 19/5; 7/2; 7/2; 50/13; 21/5; 19/5; ; 7/2; 7/2; 
Astra Giurgiu; 9; 9; 17/2; 9; 17/2; 17/2; 10; 15/2; 17/2; 35/4; 8; 9; 8; 9; 10; 9; ; 35/4; 31/4; 43/5; 19/2; 37/5; 8; ; 9; 7; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 06:26:09 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 4/11; 1/3; 4/13; 7/20; 4/11; 7/20; 7/20; 1/3; 1/3; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; ; 3/10; 4/11
Draw; 10/3; 10/3; 7/2; 7/2; 7/2; 7/2; 4; 16/5; 7/2; 19/5; 10/3; 10/3; 16/5; 10/3; 7/2; 7/2; ; 19/5; 7/2; 7/2; 50/13; 21/5; 19/5; ; 7/2; 7/2; 
Astra Giurgiu; 9; 9; 17/2; 9; 17/2; 17/2; 10; 15/2; 17/2; 35/4; 8; 9; 8; 9; 10; 9; ; 35/4; 31/4; 43/5; 19/2; 37/5; 8; ; ; 34/5; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 07:45:48 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 4/11; 1/3; 4/13; 7/20; 4/11; 7/20; 7/20; 1/3; 1/3; ; 4/13; 4/11; 3/10; 4/13; 2/5; ; ; ; 3/10; 4/11
Draw; 10/3; 10/3; 7/2; 7/2; 7/2; 7/2; 4; 16/5; 7/2; 19/5; 10/3; 10/3; 16/5; 10/3; 7/2; 7/2; ; 19/5; 7/2; 7/2; 50/13; 21/5; ; ; ; 7/2; 
Astra Giurgiu; 9; 9; 17/2; 9; 17/2; 17/2; 10; 15/2; 17/2; 35/4; 8; 9; 8; 9; 10; 9; ; 35/4; 31/4; 43/5; 19/2; 37/5; ; ; ; 34/5; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 08:15:30 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 4/11; 1/3; 4/13; 7/20; 4/11; 7/20; 7/20; 1/3; 1/3; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 4/11; 3/10; 4/11
Draw; 10/3; 10/3; 7/2; 7/2; 7/2; 7/2; 4; 16/5; 7/2; 19/5; 10/3; 10/3; 16/5; 10/3; 7/2; 7/2; ; 19/5; 7/2; 7/2; 50/13; 21/5; 19/5; ; 7/2; 7/2; 
Astra Giurgiu; 9; 9; 17/2; 9; 17/2; 17/2; 10; 15/2; 17/2; 35/4; 8; 9; 8; 9; 10; 9; ; 35/4; 31/4; 43/5; 19/2; 37/5; 8; ; 9; 34/5; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 09:45:48 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 4/11; 1/3; 4/13; 7/20; 4/11; 7/20; 7/20; 1/3; 1/3; ; 4/13; 4/11; 3/10; 4/13; 2/5; 4/11; ; 4/11; 3/10; 4/11
Draw; 10/3; 10/3; 7/2; 7/2; 7/2; 7/2; 4; 16/5; 7/2; 19/5; 10/3; 10/3; 16/5; 10/3; 7/2; 7/2; ; 19/5; 7/2; 7/2; 50/13; 21/5; 19/5; ; 7/2; 7/2; 
Astra Giurgiu; 9; 9; 17/2; 9; 17/2; 17/2; 10; 15/2; 17/2; 35/4; 8; 9; 8; 9; 10; 9; ; 35/4; 31/4; 43/5; 19/2; 37/5; 8; ; 9; 34/5; 
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 11:45:45 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 4/11; 1/3; 1/3; 1/3; 3/10; 1/3; 4/13; 7/20; 4/11; 7/20; 1/3; 1/3; 1/3; ; 4/13; 10/29; 3/10; 2/7; 7/19; 4/11; ; 1/3; 3/10; 4/11
Draw; 10/3; 10/3; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 19/5; 10/3; 10/3; 16/5; 7/2; 7/2; 7/2; ; 19/5; 7/2; 7/2; 77/19; 21/5; 19/5; ; 4; 7/2; 21/5
Astra Giurgiu; 9; 9; 9; 9; 9; 17/2; 10; 17/2; 17/2; 35/4; 8; 10; 8; 9; 10; 9; ; 35/4; 35/4; 43/5; 10; 87/10; 8; ; 10; 31/5; 49/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 12:15:26 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 4/13; 7/20; 4/11; 7/20; 1/3; 1/3; 1/3; ; 4/13; 10/29; 3/10; 2/7; 7/19; 4/11; ; ; 3/10; 4/11
Draw; 10/3; 10/3; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 19/5; 10/3; 10/3; 16/5; 7/2; 7/2; 7/2; ; 19/5; 7/2; 7/2; 77/19; 21/5; 19/5; ; ; 7/2; 21/5
Astra Giurgiu; 9; 9; 9; 9; 9; 17/2; 10; 17/2; 17/2; 35/4; 8; 10; 8; 9; 10; 9; ; 35/4; 35/4; 43/5; 10; 87/10; 8; ; ; 39/5; 49/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 12:44:13 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 4/13; 7/20; 4/11; 7/20; 1/3; 1/3; 1/3; ; 4/13; 10/29; 3/10; 2/7; 7/19; 4/11; ; ; 3/10; 4/11
Draw; 10/3; 7/2; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 19/5; 10/3; 7/2; 16/5; 7/2; 7/2; 7/2; ; 19/5; 7/2; 7/2; 41/10; 21/5; 19/5; ; ; 7/2; 21/5
Astra Giurgiu; 9; 9; 9; 10; 9; 17/2; 10; 17/2; 17/2; 35/4; 8; 9; 8; 9; 10; 9; ; 35/4; 35/4; 43/5; 10; 87/10; 8; ; ; 15/2; 49/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 13:45:50 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 4/13; 7/20; 4/11; 7/20; 1/3; 1/3; 1/3; ; 4/13; 10/29; 3/10; 2/7; 7/19; 4/11; ; ; 3/10; 4/11
Draw; 10/3; 10/3; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 19/5; 10/3; 10/3; 16/5; 7/2; 7/2; 7/2; ; 19/5; 7/2; 7/2; 41/10; 21/5; 19/5; ; ; 7/2; 21/5
Astra Giurgiu; 9; 9; 9; 10; 9; 17/2; 10; 17/2; 17/2; 35/4; 8; 10; 8; 9; 10; 9; ; 35/4; 35/4; 43/5; 10; 87/10; 8; ; ; 31/5; 49/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 15:45:51 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/19; 7/20; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/19; 10/29; 3/10; 5/18; 7/19; 4/11; ; ; 3/10; 4/11
Draw; 10/3; 10/3; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 4; 10/3; 7/2; 16/5; 7/2; 7/2; 7/2; ; 4; 7/2; 4; 54/13; 21/5; 19/5; ; ; 7/2; 21/5
Astra Giurgiu; 9; 9; 9; 10; 9; 17/2; 10; 17/2; 17/2; 19/2; 8; 9; 8; 10; 10; 9; ; 19/2; 35/4; 19/2; 41/4; 87/10; 8; ; 19/2; 31/5; 49/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 16:15:28 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/19; 7/20; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/19; 10/29; 3/10; 5/18; 7/19; 4/11; ; ; 3/10; 4/11
Draw; 10/3; 10/3; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 4; 10/3; 10/3; 16/5; 7/2; 7/2; 7/2; ; 4; 7/2; 4; 54/13; 21/5; 19/5; ; ; 7/2; 21/5
Astra Giurgiu; 9; 9; 9; 10; 9; 17/2; 10; 17/2; 17/2; 19/2; 8; 10; 8; 10; 10; 9; ; 19/2; 35/4; 19/2; 41/4; 87/10; 8; ; 10; 15/2; 49/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 17:45:57 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/19; 3/10; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/19; 10/29; 3/10; 3/11; 7/19; 1/3; ; 4/11; 3/10; 4/11
Draw; 10/3; 7/2; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 4; 15/4; 7/2; 16/5; 15/4; 7/2; 7/2; ; 4; 7/2; 4; 54/13; 21/5; 75/19; ; 7/2; 7/2; 21/5
Astra Giurgiu; 9; 9; 9; 10; 9; 17/2; 10; 17/2; 17/2; 19/2; 11; 9; 8; 10; 10; 9; ; 19/2; 35/4; 19/2; 43/4; 87/10; 9; ; 10; 8; 52/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 18:27:23 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/19; 3/10; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/19; 10/29; 3/10; 3/11; 7/19; 1/3; ; 1/3; 3/10; 4/11
Draw; 10/3; 7/2; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 4; 15/4; 7/2; 16/5; 15/4; 7/2; 7/2; ; 4; 7/2; 4; 54/13; 21/5; 75/19; ; 7/2; 7/2; 21/5
Astra Giurgiu; 9; 9; 9; 10; 9; 17/2; 10; 17/2; 17/2; 19/2; 11; 9; 8; 10; 10; 9; ; 19/2; 35/4; 19/2; 43/4; 87/10; 9; ; 10; 31/5; 52/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 19:45:43 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/19; 3/10; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/19; 10/29; 3/10; 3/11; 7/19; 1/3; ; 1/3; 3/10; 4/11
Draw; 10/3; 10/3; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 4; 15/4; 7/2; 16/5; 15/4; 7/2; 7/2; ; 4; 7/2; 4; 41/10; 21/5; 75/19; ; 7/2; 7/2; 21/5
Astra Giurgiu; 9; 10; 9; 10; 9; 17/2; 21/2; 17/2; 17/2; 19/2; 11; 9; 8; 10; 10; 9; ; 19/2; 35/4; 19/2; 43/4; 87/10; 9; ; 10; 39/5; 54/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 20:15:23 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 4/11; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/19; 3/10; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/19; 10/29; 3/10; 3/11; 7/19; 1/3; ; ; 3/10; 4/11
Draw; 10/3; 10/3; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 4; 15/4; 7/2; 16/5; 15/4; 7/2; 7/2; ; 4; 7/2; 4; 41/10; 21/5; 75/19; ; ; 7/2; 21/5
Astra Giurgiu; 9; 10; 9; 10; 9; 17/2; 21/2; 17/2; 17/2; 19/2; 11; 9; 8; 10; 10; 9; ; 19/2; 35/4; 19/2; 43/4; 87/10; 9; ; ; 39/5; 52/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 21:45:44 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 3/10; 1/3; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/17; 3/10; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/17; 10/29; 1/3; 3/11; 7/19; 1/3; ; 1/3; 3/10; 4/11
Draw; 7/2; 10/3; 18/5; 7/2; 18/5; 18/5; 4; 7/2; 7/2; 15/4; 15/4; 7/2; 16/5; 15/4; 18/5; 7/2; ; 15/4; 7/2; 7/2; 41/10; 21/5; 75/19; ; 7/2; 7/2; 7/2
Astra Giurgiu; 12; 9; 9; 10; 9; 17/2; 21/2; 17/2; 9; 9; 11; 9; 8; 10; 11; 9; ; 9; 35/4; 9; 43/4; 87/10; 9; ; 10; 41/5; 54/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-02 23:45:40 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 1/3; 3/10; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/17; 3/10; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/17; 10/29; 1/3; 3/11; 7/19; 10/29; ; 1/3; 3/10; 4/11
Draw; 4; 7/2; 18/5; 15/4; 18/5; 18/5; 4; 7/2; 7/2; 15/4; 15/4; 7/2; 16/5; 15/4; 19/5; 7/2; ; 15/4; 7/2; 7/2; 41/10; 21/5; 50/13; ; 7/2; 7/2; 7/2
Astra Giurgiu; 8; 10; 9; 9; 9; 17/2; 11; 17/2; 9; 9; 10; 9; 8; 10; 10; 9; ; 9; 35/4; 9; 11; 87/10; 9; ; 52/5; 41/5; 54/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-03 00:15:14 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 1/3; 3/10; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/17; 3/10; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/17; 10/29; 1/3; 3/11; 7/19; 10/29; ; ; 3/10; 4/11
Draw; 4; 7/2; 18/5; 15/4; 18/5; 18/5; 4; 7/2; 7/2; 15/4; 15/4; 7/2; 16/5; 15/4; 19/5; 7/2; ; 15/4; 7/2; 7/2; 41/10; 21/5; 50/13; ; 7/2; 7/2; 7/2
Astra Giurgiu; 8; 10; 9; 9; 9; 17/2; 11; 17/2; 9; 9; 10; 9; 8; 10; 10; 9; ; 9; 35/4; 9; 43/4; 87/10; 9; ; ; 41/5; 54/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-03 00:42:20 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 1/3; 3/10; 1/3; 1/3; 1/3; 1/3; 1/3; 3/10; 1/3; 6/17; 3/10; 4/11; 7/20; 3/10; 1/3; 1/3; ; 6/17; 10/29; 1/3; 3/11; 1/3; 10/29; ; ; 3/10; 4/11
Draw; 4; 7/2; 18/5; 15/4; 18/5; 18/5; 4; 7/2; 7/2; 15/4; 15/4; 7/2; 16/5; 15/4; 19/5; 7/2; ; 15/4; 7/2; 7/2; 41/10; 43/10; 50/13; ; 4; 7/2; 4
Astra Giurgiu; 8; 10; 9; 9; 9; 17/2; 21/2; 17/2; 9; 9; 11; 9; 8; 10; 10; 9; ; 9; 35/4; 9; 43/4; 11; 9; ; ; 17/2; 54/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-03 01:45:11 GMT+3; 2016-08-03 18:45; e70300-dr003
FC Copenhagen; 1/3; 3/10; 3/10; 1/3; 3/10; 1/3; 1/3; 3/10; 1/3; 6/17; 3/10; 1/3; 7/20; 3/10; 1/3; 1/3; ; 6/17; 10/29; 1/3; 2/7; 1/3; 10/29; ; ; 3/10; 4/11
Draw; 4; 7/2; 19/5; 15/4; 19/5; 18/5; 4; 7/2; 7/2; 15/4; 15/4; 15/4; 16/5; 15/4; 19/5; 7/2; ; 15/4; 7/2; 7/2; 77/19; 43/10; 50/13; ; ; 7/2; 4
Astra Giurgiu; 8; 10; 9; 9; 9; 17/2; 21/2; 17/2; 9; 9; 10; 9; 8; 10; 10; 9; ; 9; 35/4; 9; 10; 11; 9; ; ; 17/2; 54/5
META; champions-league/fc-copenhagen-v-astra-giurgiu; 2016-08-03 03:45:12 GMT+3; 2016-08-03 18:45; e70300-dr003
