META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-21 20:15:36 GMT+3; 2016-07-27 19:45; e70300-dr003
Olympiakos; ; 1/4; 2/7; 2/7; 2/7; ; ; ; 3/10; 3/10; ; ; ; 2/7; ; ; ; 3/10; ; 3/10; 3/13; ; ; ; ; ; 
META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-26 00:39:15 GMT+3; 2016-07-27 19:45; e70300-dr003
Olympiakos; 1/3; 2/7; 3/10; 1/3; 3/10; 5/18; 3/10; 3/10; 1/3; 3/10; 1/3; 3/10; 1/3; 1/3; 3/10; 30/100; 1/3; 3/10; 5/19; 3/10; 5/19; ; 1/3; ; 3/10; 1/4; 4/11
Draw; 4; 4; 4; 15/4; 4; 18/5; 4; 4; 4; 9/2; 4; 4; 7/2; 4; 19/5; 4; 4; 9/2; 19/4; 9/2; 23/5; ; 21/5; ; 21/5; 7/2; 23/5
Hapoel Beer Sheva; 15/2; 9; 17/2; 17/2; 17/2; 7; 9; 15/2; 15/2; 9; 17/2; 17/2; 15/2; 8; 9; 17/2; 17/2; 9; 17/2; 9; 39/4; ; 15/2; ; 17/2; 39/5; 48/5
META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-26 01:45:58 GMT+3; 2016-07-27 19:45; e70300-dr003
Olympiakos; 1/3; 2/7; 3/10; 1/3; 3/10; 5/18; 3/10; 3/10; 1/3; 3/10; 1/3; 3/10; 1/3; 1/3; 3/10; 30/100; 1/3; 3/10; 5/19; 3/10; 5/19; ; 1/3; ; ; 1/4; 4/11
Draw; 4; 4; 4; 15/4; 4; 18/5; 4; 4; 4; 9/2; 4; 4; 7/2; 4; 19/5; 4; 4; 9/2; 19/4; 9/2; 23/5; ; 21/5; ; ; 7/2; 23/5
Hapoel Beer Sheva; 15/2; 9; 17/2; 17/2; 17/2; 7; 9; 15/2; 15/2; 9; 17/2; 17/2; 15/2; 8; 9; 17/2; 17/2; 9; 17/2; 9; 39/4; ; 15/2; ; ; 39/5; 48/5
META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-26 03:46:04 GMT+3; 2016-07-27 19:45; e70300-dr003
Olympiakos; 1/3; 2/7; 3/10; 1/3; 3/10; 5/18; 3/10; 3/10; 1/3; 3/10; 1/3; 3/10; 1/3; 1/3; 3/10; 30/100; 1/3; 3/10; 5/19; 3/10; 5/19; ; 1/3; ; 3/10; 1/4; 4/11
Draw; 4; 4; 4; 15/4; 4; 18/5; 4; 4; 4; 9/2; 4; 4; 7/2; 4; 19/5; 4; 4; 9/2; 19/4; 9/2; 23/5; ; 21/5; ; 21/5; 7/2; 23/5
Hapoel Beer Sheva; 15/2; 9; 17/2; 17/2; 17/2; 7; 9; 15/2; 15/2; 9; 17/2; 17/2; 15/2; 8; 9; 17/2; 17/2; 9; 17/2; 9; 39/4; ; 15/2; ; 17/2; 39/5; 48/5
META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-26 04:15:34 GMT+3; 2016-07-27 19:45; e70300-dr003
Olympiakos; 1/3; 2/7; 3/10; 1/3; 3/10; 5/18; 3/10; 3/10; 1/3; 3/10; 1/3; 3/10; 1/3; 1/3; 3/10; 30/100; 1/3; 3/10; 5/19; 3/10; 5/19; ; 1/3; ; 3/10; 1/4; 4/11
Draw; 4; 4; 4; 15/4; 4; 18/5; 4; 4; 4; 9/2; 4; 4; 7/2; 4; 19/5; 4; 4; 9/2; 19/4; 9/2; 23/5; ; 21/5; ; 21/5; 3; 23/5
Hapoel Beer Sheva; 15/2; 9; 17/2; 17/2; 17/2; 7; 9; 15/2; 15/2; 9; 17/2; 17/2; 15/2; 8; 9; 17/2; 17/2; 9; 17/2; 9; 39/4; ; 15/2; ; 17/2; 39/5; 19/2
META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-26 05:45:59 GMT+3; 2016-07-27 19:45; e70300-dr003
Olympiakos; 1/3; 2/7; 3/10; 1/3; 3/10; 5/18; 3/10; 3/10; 1/3; 3/10; 1/3; 3/10; 1/3; 1/3; 3/10; 30/100; 1/3; 3/10; 5/19; 3/10; 5/19; ; 1/3; ; 3/10; 1/4; 4/11
Draw; 4; 4; 4; 15/4; 4; 18/5; 4; 4; 4; 9/2; 4; 4; 7/2; 4; 19/5; 4; 4; 9/2; 19/4; 9/2; 23/5; ; 21/5; ; 21/5; 3; 23/5
Hapoel Beer Sheva; 15/2; 9; 17/2; 17/2; 17/2; 7; 17/2; 15/2; 15/2; 9; 17/2; 17/2; 15/2; 8; 9; 17/2; 17/2; 9; 17/2; 9; 39/4; ; 15/2; ; 17/2; 39/5; 19/2
META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-26 06:25:19 GMT+3; 2016-07-27 19:45; e70300-dr003
Olympiakos; 1/3; 2/7; 3/10; 3/10; 3/10; 5/18; 3/10; 3/10; 1/3; 3/10; 1/3; 3/10; 1/3; 1/3; 3/10; 30/100; 1/3; 3/10; 5/19; 3/10; 1/4; ; 1/3; ; 3/10; 1/4; 4/11
Draw; 4; 4; 4; 4; 4; 18/5; 4; 4; 4; 9/2; 4; 4; 7/2; 4; 19/5; 4; 4; 9/2; 19/4; 9/2; 47/10; ; 21/5; ; 21/5; 3; 23/5
Hapoel Beer Sheva; 15/2; 9; 17/2; 9; 17/2; 7; 17/2; 15/2; 15/2; 9; 17/2; 17/2; 15/2; 8; 9; 17/2; 17/2; 9; 17/2; 9; 10; ; 15/2; ; 9; 38/5; 48/5
META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-26 07:46:03 GMT+3; 2016-07-27 19:45; e70300-dr003
Olympiakos; 1/3; 3/10; 1/3; 1/3; 1/3; 2/7; 3/10; 2/7; 1/3; 3/10; 7/20; 1/3; 1/3; 1/3; 3/10; 30/100; 1/3; 3/10; 1/3; 3/10; 4/13; ; 1/3; ; 4/11; 3/10; 4/11
Draw; 4; 15/4; 19/5; 15/4; 19/5; 7/2; 4; 4; 4; 9/2; 15/4; 4; 7/2; 4; 19/5; 4; 4; 9/2; 4; 9/2; 77/19; ; 21/5; ; 7/2; 27/10; 7/2
Hapoel Beer Sheva; 15/2; 17/2; 17/2; 17/2; 17/2; 7; 17/2; 17/2; 15/2; 9; 8; 8; 15/2; 8; 9; 17/2; 17/2; 9; 15/2; 9; 35/4; ; 15/2; ; 38/5; 6; 42/5
META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-26 08:15:34 GMT+3; 2016-07-27 19:45; e70300-dr003
Olympiakos; 1/3; 3/10; 1/3; 1/3; 1/3; 2/7; 3/10; 2/7; 1/3; 3/10; 7/20; 1/3; 1/3; 1/3; 1/3; 30/100; 1/3; 3/10; 1/3; 3/10; 2/7; ; 1/3; ; 1/3; 2/7; 4/11
Draw; 4; 15/4; 19/5; 15/4; 19/5; 7/2; 4; 4; 4; 9/2; 15/4; 15/4; 7/2; 4; 19/5; 4; 4; 9/2; 4; 9/2; 54/13; ; 21/5; ; 7/2; 11/4; 4
Hapoel Beer Sheva; 15/2; 17/2; 17/2; 17/2; 17/2; 7; 17/2; 17/2; 15/2; 9; 17/2; 8; 15/2; 8; 9; 17/2; 17/2; 9; 15/2; 9; 37/4; ; 15/2; ; 41/5; 33/5; 44/5
META; champions-league/olympiakos-v-hapoel-beer-sheva; 2016-07-26 09:45:59 GMT+3; 2016-07-27 19:45; e70300-dr003
