META; champions-league/napoli-v-real-madrid; 2017-02-16 00:15:20 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; ; ; ; ; ; ; 13/10; ; ; 5/4; ; ; ; ; ; 11/8; 5/4; 15/13; ; 5/4; ; ; ; ; ; 10/9; ; 
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 27/20; 7/5; 11/8; 11/8; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 11/8; 7/5; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 33/20; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 7/4; 7/4; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 14/5; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-03 04:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; ; 11/8; 5/4; 7/5; 11/8; 27/20; 7/5; 11/8; 11/8; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 13/10; 13/10; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; ; 7/4; 15/8; 9/5; 17/10; 33/20; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 9/5; 9/5; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; ; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-03 08:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 27/20; 7/5; 11/8; 11/8; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 13/10; 13/10; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 33/20; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 9/5; 9/5; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 11/4; 27/10; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-03 12:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 27/20; 7/5; 11/8; 11/8; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 27/20; 27/20; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 33/20; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 9/5; 9/5; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-03 16:15:16 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 27/20; 7/5; 11/8; 11/8; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 11/8; 11/8; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 33/20; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 9/5; 9/5; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-03 20:15:14 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 27/20; 7/5; ; 11/8; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 11/8; 27/20; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 33/20; 7/4; ; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 9/5; 9/5; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; ; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 11/4; 27/10; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-04 00:15:14 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 27/20; 7/5; 11/8; 11/8; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 11/8; 11/8; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 33/20; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 7/4; 7/4; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-04 04:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 27/20; 7/5; 11/8; 11/8; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 11/8; 11/8; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 33/20; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 7/4; 7/4; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-04 08:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 27/20; 7/5; 11/8; 11/8; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 11/8; 11/8; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 33/20; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 7/4; 7/4; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-04 12:15:18 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 13/10; 7/5; 11/8; 13/10; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; 7/5; 7/5; 11/8; ; 11/8; 11/8; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 17/10; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; 9/5; 9/5; 9/5; ; 7/4; 7/4; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; 27/10; 13/5; 5/2; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-04 16:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 11/8; 7/5; 13/10; ; 29/20; 11/8; 5/4; 7/5; 11/8; 13/10; 7/5; 11/8; 13/10; 7/5; 11/8; 23/17; 23/17; 7/5; 23/17; 73/50; ; 7/5; 11/8; ; 11/8; 11/8; 7/5
Napoli; 15/8; 17/10; 7/4; 7/4; ; 37/20; 7/4; 15/8; 9/5; 17/10; 17/10; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 93/50; ; 9/5; 9/5; ; 7/4; 7/4; 9/5
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 5/2; 27/10; 14/5; 5/2; 14/5; 45/17; 5/2; 13/5; 45/17; 143/50; ; 13/5; 5/2; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-04 20:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 5/4; 11/8; 27/20; 13/10; ; 7/5; 7/5; 5/4; 13/10; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 13/10; ; 23/17; 7/5; 7/5; 71/50; 26/19; 7/5; 13/10; ; 11/8; 11/8; 11/8
Napoli; 2; 17/10; 9/5; 7/4; ; 19/10; 17/10; 15/8; 9/5; 9/5; 17/10; 9/5; 7/4; 9/5; 15/8; 15/8; ; 9/5; 9/5; 9/5; 19/10; 24/13; 9/5; 15/8; ; 7/4; 9/5; 19/10
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 13/5; 27/10; 11/4; 11/4; 14/5; ; 27/10; 13/5; 27/10; 29/10; 27/10; 13/5; 13/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-05 00:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 11/8; 27/20; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; ; 23/17; 7/5; 7/5; 71/50; 26/19; 7/5; 11/8; ; 27/20; 27/20; 11/8
Napoli; 9/5; 17/10; 9/5; 7/4; ; 19/10; 7/4; 15/8; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 15/8; 9/5; ; 9/5; 9/5; 9/5; 19/10; 24/13; 9/5; 15/8; ; 9/5; 9/5; 19/10
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 14/5; 27/10; 13/5; 13/5; 5/2; 13/5; 27/10; 11/4; 11/4; 14/5; ; 27/10; 13/5; 27/10; 29/10; 27/10; 13/5; 13/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-05 04:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 11/8; 27/20; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; ; 23/17; 7/5; 7/5; 71/50; 26/19; 7/5; 11/8; ; 27/20; 27/20; 11/8
Napoli; 9/5; 17/10; 9/5; 7/4; ; 19/10; 7/4; 15/8; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 15/8; 9/5; ; 9/5; 9/5; 9/5; 19/10; 24/13; 9/5; 15/8; ; 9/5; 9/5; 19/10
Draw; 11/4; 11/4; 27/10; 11/4; ; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 13/5; 27/10; 11/4; 11/4; 14/5; ; 27/10; 13/5; 27/10; 29/10; 27/10; 13/5; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-05 08:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 13/10; 27/20; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; ; 23/17; 7/5; 7/5; 71/50; 26/19; 7/5; 11/8; ; 27/20; 27/20; 11/8
Napoli; 9/5; 7/4; 9/5; 7/4; ; 19/10; 7/4; 15/8; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 15/8; 9/5; ; 9/5; 9/5; 9/5; 19/10; 24/13; 9/5; 15/8; ; 15/8; 9/5; 19/10
Draw; 11/4; 14/5; 27/10; 11/4; ; 27/10; 14/5; 27/10; 13/5; 13/5; 5/2; 13/5; 27/10; 11/4; 11/4; 14/5; ; 27/10; 13/5; 27/10; 29/10; 27/10; 13/5; 13/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-05 12:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 13/10; 27/20; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; ; 23/17; 7/5; 7/5; 71/50; 26/19; 7/5; 11/8; ; 27/20; 27/20; 11/8
Napoli; 9/5; 7/4; 9/5; 7/4; ; 19/10; 7/4; 15/8; 9/5; 9/5; 17/10; 7/4; 9/5; 9/5; 15/8; 9/5; ; 9/5; 9/5; 9/5; 19/10; 24/13; 9/5; 15/8; ; 9/5; 9/5; 19/10
Draw; 11/4; 14/5; 27/10; 11/4; ; 27/10; 14/5; 27/10; 13/5; 13/5; 5/2; 14/5; 27/10; 11/4; 11/4; 14/5; ; 27/10; 13/5; 27/10; 29/10; 27/10; 13/5; 13/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-05 16:15:16 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 13/10; 27/20; 13/10; 11/8; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 23/17; 23/17; 7/5; 23/17; 71/50; 26/19; 7/5; 11/8; ; 11/8; 11/8; 11/8
Napoli; 9/5; 7/4; 9/5; 7/4; 15/8; 19/10; 7/4; 15/8; 9/5; 7/4; 17/10; 7/4; 9/5; 9/5; 15/8; 15/8; 24/13; 9/5; 9/5; 24/13; 19/10; 24/13; 9/5; 9/5; ; 9/5; 9/5; 19/10
Draw; 11/4; 14/5; 27/10; 11/4; 11/4; 27/10; 14/5; 27/10; 13/5; 13/5; 5/2; 14/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 27/10; 13/5; 13/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-05 20:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 13/10; 11/8; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 27/20; 11/8; 13/10; 11/8; 7/5; 23/17; 7/5; 7/5; 71/50; 26/19; 16/11; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 7/4; 9/5; 15/8; 7/4; 9/5; 9/5; 7/4; 33/20; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 19/10; 24/13; 7/4; 9/5; ; 9/5; 9/5; 9/5
Draw; 11/4; 14/5; 27/10; 11/4; 11/4; 13/5; 14/5; 11/4; 13/5; 13/5; 5/2; 13/5; 11/4; 11/4; 11/4; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 27/10; 13/5; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 00:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 13/10; 11/8; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 11/8; 11/8; 13/10; 11/8; 7/5; 23/17; 7/5; 7/5; 71/50; 26/19; 16/11; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 7/4; 9/5; 15/8; 7/4; 9/5; 9/5; 7/4; 33/20; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 19/10; 24/13; 7/4; 9/5; ; 9/5; 9/5; 15/8
Draw; 11/4; 14/5; 27/10; 11/4; 11/4; 13/5; 14/5; 11/4; 13/5; 13/5; 5/2; 13/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 27/10; 13/5; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 03:45:33 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 11/8; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 11/8; 11/8; 13/10; 11/8; 7/5; 23/17; 7/5; 7/5; 71/50; 23/17; 16/11; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 9/5; 7/4; 9/5; 15/8; 7/4; 9/5; 9/5; 7/4; 17/10; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 19/10; 19/10; 7/4; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 27/10; 11/4; 11/4; 27/10; 14/5; 11/4; 13/5; 13/5; 5/2; 13/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 27/10; 13/5; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 04:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 11/8; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 11/8; 11/8; 13/10; 11/8; 7/5; 23/17; 7/5; 7/5; 71/50; 23/17; 16/11; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 7/4; 9/5; 15/8; 7/4; 9/5; 9/5; 7/4; 33/20; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 19/10; 19/10; 7/4; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 27/10; 11/4; 11/4; 27/10; 14/5; 11/4; 13/5; 13/5; 5/2; 13/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 27/10; 13/5; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 05:45:26 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 11/8; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 11/8; 11/8; 13/10; 11/8; 7/5; 23/17; 7/5; 7/5; 71/50; 23/17; 16/11; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 7/4; 9/5; 15/8; 7/4; 9/5; 9/5; 7/4; 33/20; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 19/10; 19/10; 7/4; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 27/10; 11/4; 11/4; 27/10; 14/5; 11/4; 13/5; 13/5; 5/2; 13/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 27/10; 13/5; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 06:26:43 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 11/8; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 11/8; 11/8; 13/10; 11/8; 7/5; 23/17; 7/5; 7/5; 71/50; 23/17; 16/11; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 7/4; 9/5; 15/8; 7/4; 9/5; 9/5; 7/4; 33/20; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 19/10; 19/10; 7/4; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 27/10; 11/4; 11/4; 27/10; 14/5; 11/4; 13/5; 13/5; 5/2; 13/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 27/10; 13/5; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 07:45:24 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 11/8; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 11/8; 11/8; 13/10; 11/8; 7/5; 23/17; 7/5; 7/5; 71/50; 23/17; 16/11; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 7/4; 9/5; 15/8; 7/4; 9/5; 9/5; 7/4; 33/20; 7/4; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 19/10; 19/10; 7/4; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 27/10; 11/4; 11/4; 27/10; 14/5; 11/4; 13/5; 13/5; 5/2; 13/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 27/10; 13/5; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 08:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 11/8; 13/10; 7/5; ; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 11/8; 13/10; 11/8; 7/5; 23/17; 7/5; 7/5; 71/50; 23/17; 16/11; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 7/4; 9/5; ; 7/4; 9/5; 9/5; 7/4; 33/20; 7/4; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 19/10; 19/10; 7/4; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 27/10; 11/4; 11/4; ; 14/5; 11/4; 13/5; 11/4; 5/2; 14/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 27/10; 13/5; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 09:45:28 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 11/8; 13/10; 11/8; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 11/8; 13/10; 11/8; 7/5; 23/17; 7/5; 7/5; 7/5; 23/17; 10/7; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 7/4; 15/8; 15/8; 7/4; 9/5; 9/5; 7/4; 33/20; 7/4; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 19/10; 9/5; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 27/10; 11/4; 11/4; 27/10; 14/5; 11/4; 13/5; 11/4; 5/2; 14/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 11:45:24 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 11/8; 13/10; 11/8; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 11/8; 13/10; 11/8; 23/17; 23/17; 7/5; 23/17; 7/5; 23/17; 10/7; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 7/4; 15/8; 15/8; 7/4; 9/5; 9/5; 7/4; 33/20; 7/4; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 19/10; 9/5; 9/5; ; 9/5; 9/5; 19/10
Draw; 14/5; 14/5; 27/10; 11/4; 11/4; 27/10; 14/5; 11/4; 13/5; 11/4; 5/2; 14/5; 11/4; 14/5; 11/4; 14/5; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 12:15:15 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 11/8; 7/5; 11/8; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 11/8; 11/8; 7/5; 23/17; 23/17; 7/5; 23/17; 7/5; 15/11; 10/7; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 7/4; 19/10; 15/8; 15/8; 7/4; 9/5; 9/5; 7/4; 33/20; 7/4; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 24/13; 9/5; 9/5; ; 9/5; 9/5; 19/10
Draw; 14/5; 14/5; 27/10; 13/5; 11/4; 27/10; 14/5; 11/4; 13/5; 11/4; 5/2; 14/5; 11/4; 11/4; 14/5; 11/4; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 12:46:29 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 7/5; 7/5; 11/8; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 13/10; 11/8; 11/8; 11/8; 11/8; 23/17; 23/17; 7/5; 23/17; 7/5; 15/11; 10/7; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 7/4; 15/8; 9/5; 7/4; 33/20; 7/4; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 24/13; 9/5; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 14/5; 13/5; 11/4; 27/10; 14/5; 27/10; 13/5; 11/4; 5/2; 14/5; 11/4; 11/4; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
