META; champions-league/real-madrid-v-napoli; 2016-12-12 16:15:17 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 2/5; 2/5; ; 4/11; ; 4/11; 4/11; 1/3; ; ; 3/10; 2/7; ; 2/5; 4/11; ; 3/8; 2/5; 4/11; 2/5; 3/8; 11/25; 2/5; 2/5; 2/5; ; 4/11; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 13/2; 7; 6; 11/2; 8; 6; 11/2; 6; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 11/2; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-30 04:15:39 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 4/9; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 4/9; 3/10; 1/3; 9/20; 4/9; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 2/5; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 18/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 3; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 13/2; 7; 6; 11/2; 8; 6; 11/2; 6; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 11/2; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-30 08:15:38 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 4/9; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 4/9; 3/10; 1/3; 9/20; 4/9; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 2/5; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 18/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 3; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 13/2; 7; 6; 11/2; 8; 6; 11/2; 6; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 11/2; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-30 12:15:38 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 4/9; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 4/9; 3/10; 1/3; 9/20; 4/9; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 2/5; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 18/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 3; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 13/2; 7; 6; 11/2; 8; 6; 11/2; 6; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 11/2; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-30 16:15:38 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 4/9; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 6; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-30 20:15:37 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 4/9; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 13/2; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-31 00:15:37 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 4/9; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 6; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-31 04:15:38 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 4/9; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 6; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-31 08:15:38 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 6; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-31 12:15:39 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 6; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-31 16:15:41 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 6; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2016-12-31 20:15:41 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 6; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-01 00:15:41 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 11/2; 6; 7; 6; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 29/5; 21/4; 25/4; 26/5; 29/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-01 04:15:41 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 23/4; 21/4; 25/4; 26/5; 23/4; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-01 08:15:40 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 2/5; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 4; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 6; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 23/4; 21/4; 25/4; 26/5; 23/4; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-01 12:15:41 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 23/4; 21/4; 25/4; 26/5; 23/4; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-01 16:15:40 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 23/4; 21/4; 25/4; 26/5; 23/4; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-01 20:15:43 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 23/4; 21/4; 25/4; 26/5; 23/4; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-02 00:15:40 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 23/4; 21/4; 25/4; 26/5; 23/4; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-02 04:15:40 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 23/4; 21/4; 25/4; 26/5; 23/4; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-02 08:15:42 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 23/4; 21/4; 25/4; 26/5; 23/4; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-02 12:15:15 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 4/9; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 5/12; 7/15; 2/5; 4/9; 5/12; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 15/4; 19/5; 18/5; 7/2; 15/4; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 11/2; 8; 6; 11/2; 11/2; 11/2; 7; 23/4; 21/4; 25/4; 26/5; 23/4; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-02 16:15:17 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 3/7; 7/15; 2/5; 4/9; 3/7; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 37/10; 19/5; 18/5; 7/2; 37/10; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 5; 8; 6; 11/2; 11/2; 11/2; 7; 60/11; 21/4; 25/4; 26/5; 60/11; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-02 20:15:15 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 4/9; 7/15; 2/5; 4/9; 4/9; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 62/17; 19/5; 18/5; 7/2; 62/17; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 5; 8; 6; 11/2; 11/2; 11/2; 7; 27/5; 21/4; 25/4; 26/5; 27/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-03 00:15:16 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 3/7; 7/15; 2/5; 4/9; 3/7; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 37/10; 19/5; 18/5; 7/2; 37/10; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 5; 8; 6; 11/2; 11/2; 11/2; 7; 61/11; 21/4; 25/4; 26/5; 61/11; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-03 04:15:15 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 4/9; 7/15; 2/5; 4/9; 4/9; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 62/17; 19/5; 18/5; 7/2; 62/17; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 5; 8; 6; 11/2; 11/2; 11/2; 7; 27/5; 21/4; 25/4; 26/5; 27/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-03 08:15:20 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 4/9; 7/15; 2/5; 4/9; 4/9; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 62/17; 19/5; 18/5; 7/2; 62/17; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 5; 8; 6; 11/2; 11/2; 11/2; 7; 27/5; 21/4; 25/4; 26/5; 27/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-03 12:15:15 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 4/9; 7/15; 2/5; 4/9; 4/9; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 62/17; 19/5; 18/5; 7/2; 62/17; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 5; 8; 6; 11/2; 11/2; 11/2; 7; 27/5; 21/4; 25/4; 26/5; 27/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-03 16:15:21 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 4/9; 7/15; 2/5; 4/9; 4/9; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 62/17; 19/5; 18/5; 7/2; 62/17; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 5; 8; 6; 11/2; 11/2; 11/2; 7; 27/5; 21/4; 25/4; 26/5; 27/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-03 20:15:17 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 4/9; 7/15; 2/5; 4/9; 4/9; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 62/17; 19/5; 18/5; 7/2; 62/17; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 5; 8; 6; 11/2; 11/2; 11/2; 7; 27/5; 21/4; 25/4; 26/5; 27/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-04 00:15:16 GMT+2; 2017-02-14 19:45; e70300-dr003
Real Madrid; 4/9; 2/5; 2/5; 4/9; 9/20; 4/11; 9/20; 2/5; 2/5; 10/21; 3/10; 1/3; 9/20; 1/2; 9/20; 2/5; 4/9; 7/15; 2/5; 4/9; 4/9; 47/100; 4/9; 7/15; 4/9; ; 4/9; ; 
Draw; 7/2; 19/5; 7/2; 7/2; 19/5; 4; 19/5; 16/5; 4; 7/2; 4; 4; 7/2; 19/5; 15/4; 4; 62/17; 19/5; 18/5; 7/2; 62/17; 79/20; 7/2; 19/5; 7/2; ; 7/2; ; 
Napoli; 6; 6; 11/2; 5; 6; 7; 11/2; 7; 6; 5; 8; 6; 11/2; 11/2; 11/2; 7; 27/5; 21/4; 25/4; 26/5; 27/5; 13/2; 9/2; 21/4; 11/2; ; 24/5; ; 
META; champions-league/real-madrid-v-napoli; 2017-01-04 04:15:18 GMT+2; 2017-02-14 19:45; e70300-dr003
