META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-05 16:15:26 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 4/7; 6/10; ; ; 3/5; ; 4/7; ; 4/7; 11/17; ; 1/2; 8/13; 4/7; 4/7; 4/6; ; 11/17; 11/17; 8/13; 10/17; 11/17; ; ; ; ; 
Draw; 10/3; 16/5; 31/10; 10/3; 16/5; 16/5; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 7/2; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 7/2; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-11 08:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 4/9; 4/11; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 10/3; 16/5; 33/10; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 7/2; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 7/2; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-11 12:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 4/9; 4/11; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; ; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 7/2; 16/5; ; 16/5; 31/10; 3; ; 37/10; 7/2; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 13/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; ; 73/10; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-11 16:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 4/9; 4/11; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 10/3; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 7/2; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 7/2; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-11 20:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/11; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; ; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 10/3; 16/5; 14/5; 10/3; 17/5; 16/5; ; 16/5; 31/10; 3; ; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; ; 73/10; 7; ; 33/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-12 00:15:10 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/11; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 10/3; 16/5; 14/5; 10/3; 17/5; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 7; ; 29/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-12 04:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/11; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 10/3; 16/5; 14/5; 10/3; 17/5; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 7; ; 29/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-12 08:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/11; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; ; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 10/3; 16/5; 14/5; 10/3; 17/5; 16/5; ; 16/5; 31/10; 3; 13/4; ; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; ; 7; ; 29/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-12 12:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; ; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 17/5; 16/5; ; 16/5; 31/10; 3; 13/4; ; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; ; 7; ; 29/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-12 16:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 17/5; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 7; ; 29/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-12 20:15:07 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 2/5; ; 
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 17/5; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-13 00:15:06 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 2/5; ; 
Draw; 10/3; 16/5; 3; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 10/3; 10/3; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-13 04:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 2/5; ; 
Draw; 10/3; 16/5; 3; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 10/3; 10/3; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-13 08:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; ; 5/12; ; ; ; 
Draw; 10/3; 16/5; 3; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 10/3; 10/3; 16/5; ; 16/5; 31/10; 3; 13/4; ; 57/17; ; ; ; 
APOEL Nicosia; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; ; 7; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-13 12:15:06 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; ; 5/12; ; 2/5; ; 
Draw; 10/3; 16/5; 3; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 10/3; 10/3; 16/5; ; 16/5; 31/10; 3; 13/4; ; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; ; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-13 16:15:07 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 2/5; ; 
Draw; 10/3; 16/5; 3; 16/5; 16/5; 10/3; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 10/3; 10/3; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-13 20:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 3; 16/5; 16/5; 33/10; 10/3; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 10/3; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 13/2; 13/2; 7; 13/2; 7; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-14 00:15:08 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 7/18; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 3; 3; 16/5; 16/5; 33/10; 10/3; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 10/3; 16/5; ; 16/5; 31/10; 3; 33/10; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 13/2; 13/2; 7; 13/2; 7; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 31/4; 73/10; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-14 04:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 7/18; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 3; 16/5; 16/5; 33/10; 10/3; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 10/3; 16/5; ; 16/5; 31/10; 3; 33/10; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 13/2; 13/2; 7; 13/2; 7; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 31/4; 73/10; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-14 08:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 7/18; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 3; 16/5; 16/5; 33/10; 10/3; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 10/3; 16/5; ; 16/5; 31/10; 3; 33/10; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 13/2; 13/2; 7; 13/2; 7; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 31/4; 73/10; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-14 12:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/7; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 3; 3; 16/5; 16/5; 33/10; 10/3; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 10/3; 10/3; ; 16/5; 31/10; 3; 13/4; 37/10; 57/17; ; 3; ; 
APOEL Nicosia; 15/2; 7; 13/2; 13/2; 7; 13/2; 7; 7; 13/2; 15/2; 15/2; 7; 13/2; 15/2; 13/2; 7; ; 15/2; 13/2; 15/2; 7; 37/5; 7; ; 38/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-14 16:15:06 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/7; 4/9; 5/12; ; 4/9; ; 2/5
Draw; 10/3; 16/5; 3; 16/5; 16/5; 33/10; 17/5; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 16/5; 10/3; 10/3; ; 16/5; 31/10; 3; 33/10; 37/10; 57/17; ; 3; ; 10/3
APOEL Nicosia; 15/2; 7; 13/2; 13/2; 7; 13/2; 8; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 7; ; 15/2; 13/2; 15/2; 7; 37/5; 7; ; 38/5; ; 28/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-14 20:15:06 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/7; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 3; 16/5; 16/5; 33/10; 17/5; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 16/5; 16/5; 10/3; ; 16/5; 31/10; 3; 33/10; 37/10; 57/17; ; 10/3; 3; 7/2
APOEL Nicosia; 15/2; 7; 13/2; 8; 7; 13/2; 8; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 7; 7; ; 15/2; 13/2; 15/2; 7; 37/5; 7; ; 37/5; 33/5; 29/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-15 00:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/7; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; ; 16/5; 31/10; 3; 57/17; 37/10; 57/17; ; 3; 3; 7/2
APOEL Nicosia; 15/2; 7; 13/2; 8; 7; 13/2; 17/2; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 7; 7; ; 15/2; 13/2; 15/2; 29/4; 37/5; 7; ; 39/5; 36/5; 29/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-15 01:45:16 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/7; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; ; 16/5; 31/10; 3; 57/17; 37/10; 57/17; ; 3; 3; 7/2
APOEL Nicosia; 15/2; 7; 13/2; 8; 7; 13/2; 8; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 7; 7; ; 15/2; 13/2; 15/2; 29/4; 37/5; 7; ; 39/5; 15/2; 29/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-15 03:45:15 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; ; 4/9; 4/9; 4/9; 5/12; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; ; 16/5; 31/10; 3; 17/5; 37/10; 57/17; ; 3; 3; 7/2
APOEL Nicosia; 15/2; 7; 13/2; 8; 7; 13/2; 8; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 7; 7; ; 15/2; 13/2; 15/2; 29/4; 37/5; 7; ; 38/5; 36/5; 29/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-15 04:15:06 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; ; 4/9; 4/9; 4/9; 5/12; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; ; 16/5; 31/10; 3; 17/5; 37/10; 57/17; ; 3; 3; 7/2
APOEL Nicosia; 15/2; 7; 13/2; 8; 7; 13/2; 17/2; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 7; 7; ; 15/2; 13/2; 15/2; 29/4; 37/5; 7; ; 38/5; 36/5; 29/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-15 05:45:13 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; ; 4/9; 4/9; 4/9; 5/12; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; ; 16/5; 31/10; 3; 17/5; 37/10; 57/17; ; 3; 3; 7/2
APOEL Nicosia; 15/2; 7; 13/2; 8; 7; 13/2; 17/2; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 7; 7; ; 15/2; 13/2; 15/2; 29/4; 37/5; 7; ; 38/5; 36/5; 29/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-15 06:24:33 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; ; 4/9; 4/9; 4/9; 5/12; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; ; 16/5; 31/10; 3; 17/5; 37/10; 57/17; ; 3; 3; 7/2
APOEL Nicosia; 15/2; 7; 13/2; 8; 7; 13/2; 8; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 7; 7; ; 15/2; 13/2; 15/2; 29/4; 37/5; 7; ; 38/5; 36/5; 29/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-15 07:45:11 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; ; 4/9; 4/9; 4/9; 5/12; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; ; 16/5; 31/10; 3; 17/5; 37/10; 57/17; ; 3; 3; 7/2
APOEL Nicosia; 15/2; 7; 13/2; 8; 7; 13/2; 17/2; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 7; 7; ; 15/2; 13/2; 15/2; 29/4; 37/5; 7; ; 38/5; 36/5; 29/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-15 08:15:05 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; ; 4/9; 4/9; 4/9; 5/12; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; ; 16/5; 31/10; 3; 17/5; 37/10; 57/17; ; 3; 3; 7/2
APOEL Nicosia; 15/2; 7; 13/2; 8; 7; 13/2; 17/2; 6; 13/2; 15/2; 7; 7; 13/2; 15/2; 7; 7; ; 15/2; 13/2; 15/2; 29/4; 37/5; 7; ; 38/5; 7; 29/5
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-15 09:45:12 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; ; 4/9; 4/9; 4/9; 5/12; 4/9; 5/12; ; 4/9; 4/9; 2/5
Draw; 10/3; 16/5; 31/10; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; ; 16/5; 31/10; 3; 17/5; 37/10; 57/17; ; 3; 3; 7/2
