META; english/championship/wigan-v-reading; 2016-10-30 04:22:03 GMT+3; 2016-11-05 15:00; e70300-dr003
Wigan; 6/4; 7/5; 7/5; 11/8; 6/4; 7/5; 6/4; 7/5; 7/5; 7/5; 29/20; 6/4; 7/5; 7/5; 8/5; ; 7/5; ; 7/5; ; 7/5; ; ; 6/4; 11/8; ; 7/5; 7/5; 7/5
Reading; 11/5; 2; 21/10; 2; 2; 43/20; 85/40; 21/10; 85/40; 11/5; 21/10; 19/10; 21/10; 21/10; 2; ; 21/10; ; 37/19; ; 21/10; ; ; 2; 21/10; ; 11/5; 2; 23/10
Draw; 11/5; 21/10; 11/5; 21/10; 23/10; 11/5; 11/5; 21/10; 11/5; 2; 11/5; 11/5; 21/10; 11/5; 2; ; 21/10; ; 21/10; ; 21/10; ; ; 28/13; 21/10; ; 2; 2; 21/10
META; english/championship/wigan-v-reading; 2016-11-04 06:33:07 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 6/4; 7/5; 7/5; 11/8; 6/4; 7/5; 6/4; 7/5; 7/5; 7/5; 29/20; 6/4; 7/5; 7/5; 8/5; ; 7/5; ; 7/5; ; 7/5; ; ; 6/4; 11/8; ; 7/5; 7/5; 7/5
Reading; 11/5; 2; 21/10; 2; 2; 43/20; 85/40; 21/10; 85/40; 11/5; 21/10; 19/10; 21/10; 21/10; 2; ; 21/10; ; 37/19; ; 21/10; ; ; 2; 21/10; ; 11/5; 2; 23/10
Draw; 11/5; 21/10; 11/5; 21/10; 23/10; 11/5; 11/5; 21/10; 11/5; 2; 11/5; 11/5; 21/10; 11/5; 2; ; 21/10; ; 21/10; ; 21/10; ; ; 28/13; 21/10; ; 2; 2; 21/10
META; english/championship/wigan-v-reading; 2016-11-04 07:45:58 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 6/4; 7/5; 7/5; 11/8; 6/4; 7/5; 6/4; 7/5; 7/5; 7/5; 29/20; 6/4; 7/5; 7/5; 8/5; ; 23/17; ; 7/5; ; 23/17; ; ; 6/4; 11/8; ; 7/5; 7/5; 7/5
Reading; 11/5; 2; 21/10; 2; 2; 43/20; 85/40; 21/10; 85/40; 11/5; 21/10; 19/10; 21/10; 21/10; 2; ; 21/10; ; 37/19; ; 21/10; ; ; 2; 21/10; ; 11/5; 2; 23/10
Draw; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; 21/10; 11/5; 2; 11/5; 11/5; 21/10; 11/5; 2; ; 21/10; ; 21/10; ; 21/10; ; ; 28/13; 21/10; ; 2; 2; 21/10
META; english/championship/wigan-v-reading; 2016-11-04 08:20:13 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 6/4; 7/5; 7/5; 11/8; 6/4; 7/5; 6/4; 7/5; 7/5; 7/5; 29/20; 6/4; 7/5; 7/5; 8/5; ; 23/17; ; 7/5; ; 23/17; ; ; 6/4; 11/8; ; 7/5; 7/5; 7/5
Reading; 11/5; 2; 21/10; 2; 2; 43/20; 85/40; 21/10; 85/40; 11/5; 21/10; 19/10; 21/10; 21/10; 2; ; 21/10; ; 37/19; ; 21/10; ; ; 2; 21/10; ; 11/5; 2; 23/10
Draw; 11/5; 9/4; 11/5; 21/10; 23/10; 11/5; 11/5; 21/10; 11/5; 2; 11/5; 11/5; 21/10; 11/5; 2; ; 21/10; ; 21/10; ; 21/10; ; ; 28/13; 21/10; ; 2; 2; 21/10
META; english/championship/wigan-v-reading; 2016-11-04 09:46:03 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 6/4; 7/5; 7/5; 29/20; 6/4; 29/20; 6/4; 7/5; 7/5; 7/5; 29/20; 6/4; 7/5; 7/5; 8/5; ; 7/5; ; 7/5; ; 7/5; ; ; 6/4; 7/5; ; 7/5; 7/5; 6/4
Reading; 11/5; 2; 21/10; 2; 2; 43/20; 85/40; 21/10; 85/40; 21/10; 21/10; 19/10; 21/10; 21/10; 2; ; 39/19; ; 37/19; ; 39/19; ; ; 2; 21/10; ; 21/10; 2; 11/5
Draw; 11/5; 9/4; 43/20; 21/10; 23/10; 43/20; 11/5; 21/10; 11/5; 2; 11/5; 11/5; 21/10; 11/5; 2; ; 39/19; ; 21/10; ; 39/19; ; ; 28/13; 21/10; ; 2; 2; 21/10
META; english/championship/wigan-v-reading; 2016-11-04 11:46:06 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 31/20; 31/20; 7/5; 7/5; 6/4; 29/20; 13/8; 29/20; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 39/20; 15/8; 2; 2; 21/10; 21/10; 85/40; 2; 21/10; 17/10; 2; 2; 2; ; 2; ; 37/19; ; 2; ; ; 2; 2; ; 2; 21/10; 11/5
Draw; 21/10; 9/4; 43/20; 21/10; 23/10; 43/20; 11/5; 21/10; 11/5; 2; 11/5; 11/5; 21/10; 9/4; 2; ; 39/19; ; 21/10; ; 39/19; ; ; 28/13; 21/10; ; 2; 2; 21/10
META; english/championship/wigan-v-reading; 2016-11-04 12:20:43 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 31/20; 31/20; 7/5; 6/4; 6/4; 29/20; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 39/20; 15/8; 2; 2; 21/10; 21/10; 2; 2; 21/10; 9/5; 39/20; 2; 2; ; 2; ; 37/19; ; 2; ; ; 2; 2; ; 2; 21/10; 21/10
Draw; 21/10; 9/4; 43/20; 21/10; 23/10; 43/20; 11/5; 21/10; 11/5; 2; 11/5; 23/10; 21/10; 9/4; 2; ; 39/19; ; 21/10; ; 39/19; ; ; 28/13; 21/10; ; 2; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-04 13:02:13 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 31/20; 31/20; 7/5; 6/4; 6/4; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 39/20; 15/8; 2; 2; 21/10; 21/10; 2; 2; 2; 9/5; 2; 2; 2; ; 2; ; 37/19; ; 2; ; ; 2; 2; ; 2; 21/10; 21/10
Draw; 21/10; 9/4; 43/20; 21/10; 23/10; 43/20; 11/5; 21/10; 11/5; 2; 11/5; 23/10; 11/5; 9/4; 2; ; 39/19; ; 21/10; ; 39/19; ; ; 28/13; 21/10; ; 21/10; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-04 13:46:04 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 31/20; 31/20; 7/5; 6/4; 6/4; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 39/20; 15/8; 2; 2; 21/10; 21/10; 2; 2; 2; 9/5; 2; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 2; 21/10; 21/10
Draw; 21/10; 9/4; 43/20; 21/10; 23/10; 43/20; 11/5; 21/10; 11/5; 2; 11/5; 23/10; 11/5; 9/4; 2; ; 39/19; ; 21/10; ; 39/19; ; ; 28/13; 21/10; ; 2; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-04 15:46:25 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 31/20; 8/5; 7/5; 6/4; 6/4; 6/4; 13/8; ; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 39/20; 15/8; 2; 2; 21/10; 21/10; 2; 2; 2; 9/5; ; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 2; 19/10; 21/10
Draw; 21/10; 11/5; 43/20; 21/10; 23/10; 43/20; 11/5; 21/10; 11/5; 2; 11/5; 23/10; ; 9/4; 2; ; 39/19; ; 21/10; ; 39/19; ; ; 28/13; 21/10; ; 21/10; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-04 16:20:19 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 8/5; ; 16/11; ; 7/5; ; 16/11; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 2; 15/8; 2; 2; 21/10; 21/10; 2; 2; 2; 9/5; 2; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 2; 19/10; 21/10
Draw; 21/10; 11/5; 11/5; 21/10; 23/10; 43/20; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 2; ; 21/10; ; 21/10; ; 21/10; ; ; 28/13; 21/10; ; 2; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-04 18:33:45 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 2; 19/10; 2; 41/20; 2; 21/10; 2; 2; 2; 9/5; 2; 2; 2; ; 2; ; 37/19; ; 2; ; ; 2; 2; ; 2; 2; 2
Draw; 21/10; 11/5; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 2; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-04 19:46:25 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 2; 19/10; 2; 41/20; 2; 21/10; 2; 2; 2; 9/5; 2; 2; 2; ; 2; ; 37/19; ; 2; ; ; 2; 2; ; 2; 2; 2
Draw; 21/10; 11/5; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 2; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-04 20:21:53 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 2; 19/10; 2; 41/20; 2; 21/10; 2; 2; 2; 9/5; 2; 2; 2; ; 2; ; 37/19; ; 2; ; ; 2; 2; ; 2; 2; 2
Draw; 21/10; 11/5; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 2; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-04 21:46:11 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 6/4; 8/5; 7/5; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 2; 2; 19/10; 2; 41/20; 2; 21/10; 2; 2; 2; 9/5; 2; 2; 2; ; 2; ; 37/19; ; 2; ; ; 2; 2; ; 2; 2; 21/10
Draw; 21/10; 11/5; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 2; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-04 23:46:05 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 6/4; 8/5; 7/5; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 7/5; 6/4
Reading; 21/10; 21/10; 2; 19/10; 2; 41/20; 2; 21/10; 2; 2; 2; 9/5; 2; 2; 2; ; 2; ; 37/19; ; 2; ; ; 2; 2; ; 2; 2; 21/10
Draw; 21/10; 21/10; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 00:20:36 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 29/20; 6/4; 6/4; 8/5; 7/5; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 7/5; 7/5; 6/4
Reading; 21/10; 21/10; 2; 19/10; 2; 41/20; 2; 21/10; 2; 2; 2; 9/5; 39/20; 2; 2; ; 2; ; 37/19; ; 2; ; ; 2; 2; ; 2; 21/10; 21/10
Draw; 21/10; 21/10; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 00:59:15 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 31/20; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 8/5; ; 6/4; 7/5; 6/4
Reading; 21/10; 21/10; 19/10; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; 39/20; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 19/10; 19/10; 21/10
Draw; 21/10; 21/10; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 01:45:38 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 31/20; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 8/5; ; 6/4; 7/5; 13/8
Reading; 21/10; 21/10; 19/10; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; 39/20; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 19/10; 19/10; 19/10
Draw; 21/10; 21/10; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 03:45:43 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 31/20; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 6/4; 13/8; 31/20; 8/5; 8/5; ; 17/11; ; 7/5; ; 17/11; ; ; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 21/10; 19/10; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; 19/10; 2; 2; ; 19/10; ; 37/19; ; 19/10; ; ; 2; 2; ; 19/10; 19/10; 2
Draw; 21/10; 21/10; 43/20; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 04:20:30 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 31/20; 6/4; 6/4; ; 8/5; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 8/5; ; 17/11; ; 7/5; ; 17/11; ; ; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 21/10; 19/10; 19/10; 2; ; 2; 15/8; 2; 19/10; 2; 9/5; 39/20; 2; 2; ; 19/10; ; 37/19; ; 19/10; ; ; 2; 2; ; 19/10; 19/10; 2
Draw; 21/10; 21/10; 43/20; 21/10; 23/10; ; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 2; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 05:45:43 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 31/20; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 21/10; 39/20; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; 39/20; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 19/10; 19/10; 2
Draw; 21/10; 21/10; 43/20; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 06:34:30 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 21/10; 39/20; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; 39/20; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 19/10; 19/10; 2
Draw; 21/10; 21/10; 43/20; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 07:45:43 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 21/10; 39/20; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; 39/20; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 19/10; 19/10; 2
Draw; 21/10; 21/10; 43/20; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 08:20:38 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 7/5; 6/4; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 21/10; 39/20; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; 39/20; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 19/10; 19/10; 2
Draw; 21/10; 21/10; 43/20; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; ; 28/13; 21/10; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 09:45:45 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 8/5; 6/4; 6/4; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; ; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 19/10; 39/20; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; 39/20; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; ; 2; 2; ; 19/10; 19/10; 2
Draw; 21/10; 11/5; 43/20; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 11/5; ; 21/10; ; 11/5; ; ; 28/13; 21/10; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 11:45:58 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; 6/4; 6/4; 6/4; ; 6/4; 6/4; 8/5
Reading; 21/10; 19/10; 39/20; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; 39/20; 2; 2; ; 37/19; ; 37/19; ; 37/19; ; 37/19; 2; 2; ; 2; 19/10; 21/10
Draw; 11/5; 11/5; 43/20; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 23/10; 2; ; 28/13; ; 21/10; ; 28/13; ; 21/10; 28/13; 11/5; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 12:23:09 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; 7/5; 6/4; 13/8; ; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; 6/4; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 19/10; 39/20; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; ; 2; 19/10; ; 37/19; ; 37/19; ; 37/19; ; 37/19; 2; 2; ; 2; 19/10; 21/10
Draw; 11/5; 11/5; 43/20; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; ; 23/10; 21/10; ; 11/5; ; 21/10; ; 28/13; ; 21/10; 28/13; 11/5; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-reading; 2016-11-05 13:12:20 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 6/4; 13/8; ; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; 52/35; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 19/10; 2; 19/10; 2; 2; 2; 15/8; 2; 19/10; 2; 9/5; ; 21/10; 19/10; ; 37/19; ; 37/19; ; 37/19; ; 2; 2; 2; ; 2; 19/10; 21/10
Draw; 11/5; 11/5; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; ; 23/10; 21/10; ; 11/5; ; 21/10; ; 28/13; ; 28/13; 28/13; 11/5; ; 21/10; 21/10; 9/4
META; english/championship/wigan-v-reading; 2016-11-05 13:45:49 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 31/20; 7/5; 6/4; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 13/8; ; 6/4; 8/5; ; 6/4; ; 7/5; ; 6/4; ; 6/4; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 2; 2; 19/10; 2; 41/20; 2; 2; 2; 19/10; 2; 9/5; ; 21/10; 19/10; ; 37/19; ; 37/19; ; 37/19; ; 37/19; 2; 2; ; 2; 19/10; 21/10
Draw; 11/5; 11/5; 11/5; 21/10; 23/10; 11/5; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; ; 23/10; 21/10; ; 11/5; ; 21/10; ; 28/13; ; 21/10; 28/13; 11/5; ; 21/10; 21/10; 9/4
META; english/championship/wigan-v-reading; 2016-11-05 15:45:54 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 13/8; ; 6/4; 6/4; ; 6/4; ; 7/5; ; 6/4; ; 13/9; 6/4; 6/4; ; 7/5; 6/4; 6/4
Reading; 21/10; 2; 2; 19/10; 2; 41/20; 2; 2; 2; 2; 2; 9/5; ; 21/10; 2; ; 2; ; 37/19; ; 2; ; 21/10; 2; 2; ; 2; 2; 21/10
Draw; 23/10; 11/5; 11/5; 21/10; 23/10; 43/20; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; ; 23/10; 11/5; ; 28/13; ; 21/10; ; 28/13; ; 28/13; 28/13; 11/5; ; 21/10; 11/5; 9/4
META; english/championship/wigan-v-reading; 2016-11-05 16:21:49 GMT+2; 2016-11-05 15:00; e70300-dr003
Wigan; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 29/20; 7/5; 6/4; 7/5; 29/20; 13/8; ; 6/4; 6/4; ; 6/4; ; 7/5; ; 6/4; ; 6/4; 6/4; 6/4; ; 6/4; 6/4; 6/4
Reading; 21/10; 2; 2; 19/10; 2; 41/20; 21/10; 2; 2; 2; 2; 9/5; ; 21/10; 2; ; 2; ; 37/19; ; 2; ; 37/19; 2; 2; ; 2; 2; 21/10
Draw; 23/10; 11/5; 11/5; 21/10; 23/10; 11/5; 23/10; 21/10; 11/5; 2; 23/10; 23/10; ; 23/10; 11/5; ; 28/13; ; 21/10; ; 28/13; ; 21/10; 28/13; 11/5; ; 21/10; 11/5; 9/4
META; english/championship/wigan-v-reading; 2016-11-05 17:45:42 GMT+2; 2016-11-05 15:00; In Play; e70300-dr003
Reading; 1/7; 1/8; 2/7; ; ; 3/20; ; ; ; 1/7; 1/4; ; 2/15; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; 
Draw; 13/2; 7; 19/4; ; ; 6; ; ; ; 6; 19/4; ; 13/2; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/5; 
Wigan; ; ; 8; ; ; ; ; ; ; 20; 8; ; 22; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 17; 
META; english/championship/wigan-v-reading; 2016-11-05 18:37:20 GMT+2; 2016-11-05 15:00; In Play; e70300-dr003
Reading; ; ; ; ; ; 1/16; ; ; ; ; 1/250; ; ; 1/500; ; ; 1/8; ; ; ; 3/13; ; ; ; ; ; ; ; 
