META; english/championship/rotherham-v-reading; 2016-10-16 00:23:38 GMT+3; 2016-10-22 15:00; e70300-dr003
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 12/5; 49/20; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 23/10; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 23/10; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-21 06:31:02 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 23/20; ; 6/5; 23/20; 23/20
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 12/5; 49/20; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 23/10; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-21 07:46:05 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 23/20; ; 6/5; 23/20; 23/20
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 12/5; 49/20; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 23/10; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 23/10; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-21 08:20:09 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 6/5; 23/20; 23/20; 11/10; 5/4; 11/10; 11/10; 23/20; 23/20; 6/5; 11/10; 23/20; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 23/20; ; 6/5; 23/20; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 12/5; 47/20; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 11/5; 12/5; 49/20; 9/4; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 23/10; ; 12/5; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-21 09:46:05 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 6/5; 23/20; 23/20; 11/10; 5/4; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 23/20; ; 6/5; 23/20; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 5/2; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 12/5; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 12/5; 47/20; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 11/5; 12/5; 47/20; 9/4; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 9/4; ; 12/5; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-21 11:46:17 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 23/20; 11/10; 5/4; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 23/20; ; 6/5; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 23/10; 5/2; 12/5; 9/4; 12/5; 5/2; 12/5; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 11/5; 5/2
Rotherham; 5/2; 23/10; 47/20; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 23/10; 11/5; 12/5; 12/5; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 9/4; ; 12/5; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-21 12:21:14 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 23/20; 11/10; 5/4; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 5/2; 12/5; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 23/10; 47/20; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 12/5; 12/5; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 23/10; ; 12/5; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-21 12:59:12 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 23/20; 11/10; 5/4; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 5/2; 12/5; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 23/10; 47/20; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 12/5; 12/5; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 23/10; ; 12/5; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-21 13:46:21 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 5/2; 12/5; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 23/10; 47/20; 23/10; 12/5; 12/5; 5/2; 23/10; 12/5; 23/10; 11/5; 12/5; 12/5; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 23/10; ; 12/5; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-21 15:46:20 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 6/5; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 49/20; 12/5; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 12/5; 47/20; 23/10; 12/5; 12/5; 5/2; 23/10; 12/5; 23/10; 11/5; 12/5; 49/20; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 23/10; ; 12/5; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-21 16:23:12 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 6/5; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 12/5; 47/20; 23/10; 12/5; 12/5; 5/2; 23/10; 12/5; 23/10; 5/2; 12/5; 49/20; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 23/10; ; 5/2; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-21 17:46:21 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 6/5; 23/20; 6/5; 11/10; 5/4; 11/10; ; 23/20; 6/5; 6/5; 6/5; 23/20; 6/5; ; 6/5; ; 11/10; ; 6/5; ; ; 15/13; 6/5; ; 6/5; 10/9; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; ; 12/5; 23/10; 12/5; 49/20; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; ; 23/10; 5/2; 12/5; 47/20; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 9/4; ; 23/10; 12/5; 23/10
META; english/championship/rotherham-v-reading; 2016-10-21 18:32:56 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 6/5; 23/20; 6/5; 11/10; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 6/5; 23/20; 6/5; ; 6/5; ; 11/10; ; 6/5; ; ; 15/13; 6/5; ; 6/5; 10/9; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 49/20; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 47/20; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 9/4; ; 12/5; 11/5; 12/5
META; english/championship/rotherham-v-reading; 2016-10-21 19:46:24 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 6/5; 23/20; 6/5; 11/10; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 6/5; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 23/20; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 49/20; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 47/20; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 9/4; ; 12/5; 23/10; 12/5
META; english/championship/rotherham-v-reading; 2016-10-21 20:23:05 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 6/5; 23/20; 6/5; 11/10; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 23/20; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 23/10; ; 23/10; ; 11/5; ; 23/10; ; ; 11/5; 9/4; ; 12/5; 23/10; 23/10
META; english/championship/rotherham-v-reading; 2016-10-21 23:46:12 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 6/5; 11/10; 6/5; 11/10; 11/10; 23/20; 6/5; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 23/20; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 12/5; 9/4; 5/2
Rotherham; 5/2; 9/4; 23/10; 23/10; 12/5; 12/5; 5/2; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 23/10; ; 23/10; ; 11/5; ; 9/4; ; ; 11/5; 9/4; ; 12/5; 23/10; 23/10
META; english/championship/rotherham-v-reading; 2016-10-22 00:21:54 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 6/5; 11/10; 6/5; 11/10; 11/10; 23/20; 6/5; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 23/20; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 12/5; 9/4; 5/2
Rotherham; 5/2; 9/4; 23/10; 23/10; 12/5; 12/5; 5/2; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 23/10; ; 23/10; ; 11/5; ; 9/4; ; ; 11/5; 9/4; ; 12/5; 23/10; 23/10
META; english/championship/rotherham-v-reading; 2016-10-22 00:57:17 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 6/5; 11/10; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 23/20; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 23/10; 9/4; 5/2
Rotherham; 5/2; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 23/10; ; 23/10; ; 11/5; ; 9/4; ; ; 11/5; 9/4; ; 12/5; 23/10; 23/10
META; english/championship/rotherham-v-reading; 2016-10-22 03:45:57 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 6/5; 23/20; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 6/5; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 12/5; 23/10; 5/2
Rotherham; 5/2; 9/4; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 23/10; ; 9/4; ; 11/5; ; 9/4; ; ; 11/5; 9/4; ; 12/5; 23/10; 23/10
META; english/championship/rotherham-v-reading; 2016-10-22 04:21:40 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 6/5; 23/20; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 23/20; 6/5; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 9/4; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 23/10; ; 9/4; ; 11/5; ; 9/4; ; ; 11/5; 9/4; ; 12/5; 23/10; 23/10
META; english/championship/rotherham-v-reading; 2016-10-22 05:45:55 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 6/5; 6/5; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 23/20; 6/5; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 23/10; 23/10; 12/5
Rotherham; 5/2; 9/4; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 23/10; ; 9/4; ; 11/5; ; 9/4; ; ; 11/5; 9/4; ; 12/5; 23/10; 23/10
META; english/championship/rotherham-v-reading; 2016-10-22 06:32:16 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 6/5; 23/20; 6/5; 6/5; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 23/20; 6/5; 6/5
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 23/10; 23/10; 12/5
Rotherham; 5/2; 9/4; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 9/4; 12/5; 12/5; 12/5; 9/4; 23/10; ; 9/4; ; 11/5; ; 9/4; ; ; 11/5; 9/4; ; 12/5; 23/10; 23/10
META; english/championship/rotherham-v-reading; 2016-10-22 07:45:56 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 6/5; 6/5; 23/20; 6/5; 6/5; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 6/5; 6/5; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 6/5; ; 6/5; 6/5; 6/5
Rotherham; 5/2; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 23/10; 12/5; 9/4; 12/5; 12/5; 47/20; 9/4; 23/10; ; 9/4; ; 11/5; ; 9/4; ; ; 11/5; 9/4; ; 23/10; 9/4; 23/10
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 23/10; 23/10; 12/5
META; english/championship/rotherham-v-reading; 2016-10-22 08:21:54 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 6/5; 6/5; 23/20; 6/5; 6/5; 5/4; 11/10; 6/5; 23/20; 6/5; 6/5; 6/5; 6/5; 6/5; ; 6/5; ; 11/10; ; 6/5; ; ; 15/13; 6/5; ; 6/5; 6/5; 6/5
Rotherham; 5/2; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 23/10; 23/10; 9/4; 12/5; 12/5; 47/20; 9/4; 23/10; ; 9/4; ; 11/5; ; 9/4; ; ; 11/5; 9/4; ; 23/10; 23/10; 23/10
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 5/2; ; 12/5; 12/5; 12/5
META; english/championship/rotherham-v-reading; 2016-10-22 09:45:51 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 13/10; 23/20; 5/4; 23/20; 6/5; 5/4; 6/5; 11/10; 6/5; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; ; 6/5; ; 11/10; ; 6/5; ; ; 15/13; 5/4; ; 5/4; 6/5; 13/10
Rotherham; 12/5; 23/10; 11/5; 11/5; 12/5; 11/5; 23/10; 23/10; 23/10; 21/10; 5/2; 12/5; 47/20; 11/5; 23/10; ; 9/4; ; 11/5; ; 9/4; ; ; 11/5; 11/5; ; 9/4; 23/10; 9/4
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 5/2; 13/5; 12/5; 5/2; 23/10; 23/10; 12/5; 49/20; 12/5; 12/5; ; 27/11; ; 12/5; ; 27/11; ; ; 12/5; 12/5; ; 12/5; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-22 11:46:00 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 23/20; 5/4; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; ; 6/5; ; 11/10; ; 6/5; ; 24/19; 15/13; 5/4; ; 5/4; 5/4; 13/10
Rotherham; 23/10; 23/10; 21/10; 11/5; 23/10; 43/20; 11/5; 21/10; 85/40; 21/10; 23/10; 23/10; 11/5; 21/10; 11/5; ; 28/13; ; 11/5; ; 28/13; ; 28/13; 11/5; 21/10; ; 21/10; 11/5; 23/10
Draw; 13/5; 12/5; 49/20; 23/10; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; ; 5/2; ; 12/5; ; 27/11; ; 27/11; 12/5; 5/2; ; 12/5; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-22 13:04:15 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; ; 5/4; 5/4; ; 6/5; ; 11/10; ; 6/5; ; 19/16; 15/13; 5/4; ; 5/4; 5/4; 13/10
Rotherham; 23/10; 21/10; 43/20; 21/10; 23/10; 11/5; 23/10; 21/10; 85/40; 21/10; 23/10; 23/10; ; 9/4; 11/5; ; 28/13; ; 11/5; ; 28/13; ; 23/10; 11/5; 21/10; ; 11/5; 21/10; 23/10
Draw; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; ; 13/5; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 27/11; 12/5; 5/2; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-22 13:45:57 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 5/4; ; 6/5; ; 11/10; ; 6/5; ; 5/4; 15/13; 5/4; ; 6/5; 5/4; 5/4
Rotherham; 23/10; 21/10; 43/20; 21/10; 23/10; 11/5; 23/10; 21/10; 85/40; 21/10; 23/10; 23/10; 11/5; 9/4; 11/5; ; 28/13; ; 11/5; ; 28/13; ; 28/13; 11/5; 21/10; ; 11/5; 11/5; 23/10
Draw; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 12/5; 51/20; 13/5; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 27/11; 12/5; 5/2; ; 5/2; 5/2; 13/5
META; english/championship/rotherham-v-reading; 2016-10-22 15:45:57 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 6/5; 6/5; 5/4; 6/5; 5/4; 5/4; 13/10; 6/5; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 5/4; ; 6/5; ; 11/10; ; 6/5; ; 24/19; 15/13; 5/4; ; 6/5; 6/5; 5/4
Rotherham; 12/5; 21/10; 43/20; 2; 23/10; 43/20; 11/5; 21/10; 85/40; 21/10; 23/10; 23/10; 11/5; 11/5; 11/5; ; 28/13; ; 11/5; ; 28/13; ; 28/13; 11/5; 21/10; ; 11/5; 9/4; 23/10
Draw; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 12/5; 51/20; 13/5; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 27/11; 12/5; 5/2; ; 5/2; 5/2; 13/5
META; english/championship/rotherham-v-reading; 2016-10-22 16:21:14 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 6/5; 6/5; 5/4; 5/4; 5/4; 5/4; 13/10; 6/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 5/4; ; 6/5; ; 11/10; ; 6/5; ; 24/19; 15/13; 6/5; ; 6/5; 6/5; 5/4
Rotherham; 12/5; 21/10; 43/20; 2; 23/10; 43/20; 9/4; 21/10; 85/40; 21/10; 23/10; 23/10; 11/5; 11/5; 11/5; ; 28/13; ; 11/5; ; 11/5; ; 28/13; 11/5; 11/5; ; 11/5; 9/4; 23/10
Draw; 13/5; 5/2; 5/2; 12/5; 12/5; 13/5; 13/5; 5/2; 5/2; 12/5; 5/2; 12/5; 51/20; 13/5; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 27/11; 12/5; 5/2; ; 5/2; 5/2; 13/5
META; english/championship/rotherham-v-reading; 2016-10-22 17:45:55 GMT+3; 2016-10-22 15:00; In Play; e70300-dr003
Reading; 11/8; 6/4; ; 13/10; ; 7/5; 29/20; 6/4; ; 7/5; ; ; 31/20; ; ; ; ; ; 16/11; ; ; ; ; ; 13/10; ; ; 6/4; 
Draw; 21/10; 6/4; ; 21/10; ; 33/20; 17/10; 6/4; ; 6/4; ; ; 17/10; ; ; ; ; ; 28/17; ; ; ; ; ; 5/2; ; ; 9/5; 
Rotherham; 13/5; 9/4; ; 15/8; ; 5/2; 5/2; 5/2; ; 12/5; ; ; 47/20; ; ; ; ; ; 12/5; ; ; ; ; ; 21/10; ; ; 12/5; 
META; english/championship/rotherham-v-reading; 2016-10-22 18:33:10 GMT+3; 2016-10-22 15:00; In Play; e70300-dr003
Draw; 8/11; 8/13; ; 4/5; 5/2; 4/6; 13/20; 8/13; ; 4/6; 9/5; 19/10; 7/10; 5/2; ; ; 12/5; ; ; ; 17/11; ; ; ; ; ; ; 20/21; 
