META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-07 04:25:23 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-07 08:25:39 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-07 12:29:57 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-07 16:30:05 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-07 20:27:49 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-08 00:26:57 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-08 04:23:59 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-08 08:24:11 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-08 12:25:07 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-08 16:25:51 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-08 20:25:34 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-09 00:24:03 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-09 04:23:25 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-09 08:23:52 GMT+2; 2017-01-15 19:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-09 12:24:03 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 101/100; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 1/2; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/10; ; ; ; ; 21/20; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-09 16:25:01 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; ; 7/10; 7/10; 8/11; 4/6; 7/10; ; ; 7/10; 7/10; ; ; ; 7/10; ; 4/6; ; ; 11/17; 39/50; ; ; ; ; 4/6; 4/6; 
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 9/2; 19/5; 17/4; 4; 9/2; 9/2; 9/2; 9/2; 5; 7/2; 9/2; 4; ; 7/2; 7/2; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-11 08:24:19 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 11/17; 4/6; 4/6; 11/17; 13/20; 4/6; 7/10; 8/13; ; 4/6; ; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 51/20; 5/2; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 147/50; 5/2; 27/11; 13/5; ; 12/5; ; 
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 9/2; 19/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 7/2; 9/2; 4; ; 7/2; ; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-11 12:25:53 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 11/17; 4/6; 4/6; 11/17; 33/50; 4/6; 7/10; 8/13; ; 8/13; 8/13; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 51/20; 5/2; 12/5; 5/2; 27/11; 23/10; 12/5; 27/11; 29/10; 5/2; 27/11; 5/2; ; 12/5; 23/10; 
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 9/2; 19/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 7/2; 9/2; 4; ; 7/2; 10/3; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-11 16:28:10 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 11/17; 4/6; 4/6; 11/17; 33/50; 4/6; 7/10; 8/13; ; 8/13; 4/6; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 27/11; 23/10; 12/5; 27/11; 29/10; 5/2; 27/11; 5/2; ; 12/5; 5/2; 
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 4; 19/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 7/2; 9/2; 4; ; 7/2; 7/2; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-12 00:24:08 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 11/17; 4/6; 4/6; 11/17; 33/50; 4/6; 7/10; 8/13; ; 8/13; 4/6; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 27/11; 23/10; 12/5; 27/11; 29/10; 5/2; 27/11; 5/2; ; 12/5; 5/2; 
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 4; 19/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 7/2; 9/2; 4; ; 7/2; 7/2; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-12 04:24:25 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 11/17; 4/6; 4/6; 11/17; 71/100; 4/6; 7/10; 8/13; ; 4/6; 4/6; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 27/11; 23/10; 12/5; 27/11; 27/10; 5/2; 27/11; 5/2; ; 12/5; 5/2; 
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 4; 19/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 49/10; 7/2; 9/2; 4; ; 7/2; 7/2; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-12 08:24:30 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 11/17; 4/6; 4/6; 11/17; 71/100; 4/6; 7/10; 8/13; ; 4/6; 4/6; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 27/10; 5/2; 27/11; 5/2; ; 12/5; 5/2; 
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 4; 19/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 49/10; 7/2; 9/2; 4; ; 7/2; 7/2; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-12 12:26:01 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 11/17; 4/6; 4/6; 11/17; 71/100; 4/6; 7/10; 8/13; ; 4/6; 4/6; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 27/11; 23/10; 12/5; 27/11; 27/10; 5/2; 27/11; 5/2; ; 12/5; 5/2; 
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 4; 19/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 49/10; 7/2; 9/2; 4; ; 7/2; 7/2; 
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-12 16:27:21 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 11/17; 4/6; 4/6; 11/17; 71/100; 4/6; 7/10; 8/13; ; 4/6; ; 4/6
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 27/11; 23/10; 12/5; 27/11; 27/10; 5/2; 27/11; 5/2; ; 12/5; ; 13/5
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 4; 19/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 49/10; 7/2; 9/2; 4; ; 7/2; ; 24/5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-12 20:25:56 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 11/17; 4/6; 8/13; 11/17; 69/100; 4/6; 11/17; 8/13; ; 4/6; 4/6; 4/6
Draw; 12/5; 12/5; 49/20; 5/2; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 27/11; 23/10; 5/2; 27/11; 137/50; 5/2; 5/2; 5/2; ; 12/5; 5/2; 13/5
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 4; 19/5; 17/4; 4; 50/11; 9/2; 24/5; 50/11; 49/10; 7/2; 63/13; 4; ; 7/2; 7/2; 24/5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-13 00:24:22 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 4/6; 4/6; 8/13; 4/6; 69/100; 4/6; 11/17; 8/13; ; 4/6; 4/6; 4/6
Draw; 12/5; 12/5; 49/20; 5/2; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 28/11; 23/10; 5/2; 28/11; 137/50; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 4; 19/5; 17/4; 4; 79/17; 9/2; 24/5; 79/17; 49/10; 7/2; 63/13; 4; ; 4; 7/2; 24/5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-13 04:24:14 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 4/6; 4/6; 8/13; 4/6; 71/100; 4/6; 11/17; 8/13; ; 4/6; 4/6; 4/6
Draw; 12/5; 12/5; 49/20; 5/2; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 5/2; 28/11; 23/10; 5/2; 28/11; 27/10; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 4; 19/5; 17/4; 4; 79/17; 9/2; 24/5; 79/17; 49/10; 7/2; 63/13; 4; ; 4; 7/2; 24/5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-13 08:23:54 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 4/6; 4/6; 8/13; 4/6; 69/100; 4/6; 11/17; 8/13; ; 4/6; 4/6; 4/6
Draw; 12/5; 12/5; 49/20; 5/2; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 53/20; 5/2; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 137/50; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 17/4; 19/5; 17/4; 4; 19/4; 9/2; 24/5; 19/4; 49/10; 7/2; 63/13; 4; ; 4; 7/2; 5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-13 12:29:14 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 8/13; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 4/6; 11/17; 8/13; 4/6; 69/100; 4/6; 11/17; 8/13; ; 4/6; 4/6; 4/6
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 53/20; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 137/50; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
Cordoba; 5; 9/2; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 17/4; 19/5; 17/4; 4; 19/4; 5; 24/5; 19/4; 49/10; 7/2; 63/13; 4; ; 4; 7/2; 5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-13 16:25:26 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 4/6; 11/17; 8/13; 4/6; 69/100; 4/6; 11/17; 8/13; ; 4/6; 4/6; 4/6
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 53/20; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 137/50; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 17/4; 19/5; 17/4; 4; 19/4; 5; 24/5; 19/4; 49/10; 7/2; 63/13; 4; ; 21/5; 7/2; 5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-13 20:26:08 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 4/6; 7/10; 8/13; 4/6; 7/10; 4/6; 11/17; 8/13; ; 4/6; 8/13; 4/6
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 53/20; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 68/25; 5/2; 5/2; 13/5; ; 5/2; 5/2; 13/5
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 17/4; 19/5; 17/4; 4; 19/4; 9/2; 24/5; 19/4; 49/10; 7/2; 63/13; 4; ; 22/5; 7/2; 5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-14 00:25:42 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 4/6; 4/6; 7/10; 8/13; 4/6; 7/10; 4/6; 11/17; 8/13; ; 4/6; 8/13; 4/6
Draw; 12/5; 12/5; 49/20; 5/2; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 53/20; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 68/25; 5/2; 5/2; 13/5; ; 13/5; 5/2; 13/5
Cordoba; 5; 4; 4; 4; 9/2; 4; 9/2; 4; 19/5; 9/2; 4; 4; 17/4; 4; 17/4; 4; 19/4; 9/2; 24/5; 19/4; 49/10; 7/2; 63/13; 4; ; 9/2; 7/2; 5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-14 04:24:03 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 8/13; 4/6; 4/6; 4/6; 8/13; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 8/13; 11/17; 7/10; 8/13; 11/17; 7/10; 4/6; 11/17; 8/13; ; 4/6; 8/13; 4/6
Draw; 12/5; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 27/10; 27/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 68/25; 5/2; 5/2; 11/4; ; 13/5; 5/2; 13/5
Cordoba; 5; 9/2; 17/4; 4; 9/2; 4; 19/4; 4; 4; 19/4; 21/5; 4; 9/2; 4; 17/4; 9/2; 63/13; 9/2; 24/5; 63/13; 49/10; 7/2; 63/13; 17/4; ; 9/2; 4; 26/5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-14 08:23:59 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 8/13; 4/6; 4/6; 4/6; 8/13; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 8/13; 11/17; 7/10; 8/13; 11/17; 7/10; 4/6; 11/17; 8/13; ; 4/6; 8/13; 4/6
Draw; 12/5; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 27/10; 27/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 68/25; 5/2; 5/2; 11/4; ; 27/10; 5/2; 13/5
Cordoba; 5; 9/2; 4; 4; 9/2; 4; 19/4; 4; 4; 19/4; 4; 4; 9/2; 4; 17/4; 9/2; 63/13; 9/2; 24/5; 63/13; 49/10; 7/2; 63/13; 17/4; ; 9/2; 4; 26/5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-14 12:26:46 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 4/6; 8/13; 4/6; 4/6; 4/6; 8/13; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 8/13; 11/17; 7/10; 8/13; 11/17; 7/10; ; 11/17; 8/13; ; 4/6; 8/13; 4/6
Draw; 12/5; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 27/10; 27/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 68/25; ; 5/2; 11/4; ; 13/5; 5/2; 13/5
Cordoba; 5; 9/2; 4; 4; 9/2; 4; 19/4; 4; 4; 19/4; 4; 4; 9/2; 4; 17/4; 9/2; 63/13; 9/2; 24/5; 63/13; 49/10; ; 63/13; 17/4; ; 23/5; 4; 26/5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-14 16:25:44 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 8/13; 8/13; 13/20; 4/6; 4/6; 8/13; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 8/13; 8/13; 7/10; 8/13; 8/13; 69/100; 4/6; 11/17; 8/13; ; 4/6; 8/13; 4/6
Draw; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 27/10; 27/10; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 27/10; 5/2; 5/2; 13/5; ; 5/2; 5/2; 13/5
Cordoba; 5; 9/2; 17/4; 4; 9/2; 4; 19/4; 4; 4; 19/4; 21/5; 4; 9/2; 4; 17/4; 9/2; 49/10; 9/2; 24/5; 49/10; 5; 7/2; 63/13; 17/4; ; 23/5; 4; 27/5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-14 20:27:57 GMT+2; 2017-01-15 19:00; e70300-dr003
Girona; 8/13; 8/13; 13/20; 8/13; 4/6; 8/13; 13/20; 8/13; 8/13; 13/20; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 8/13; 4/6; 71/100; 4/6; 11/17; 8/13; ; 8/13; 8/13; 4/6
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 12/5; 27/10; 12/5; 12/5; 5/2; 5/2; 13/5; 27/10; 27/10; 12/5; 5/2; 13/5; 12/5; 5/2; 13/5; 53/20; 5/2; 5/2; 11/4; ; 13/5; 5/2; 13/5
Cordoba; 5; 9/2; 17/4; 4; 9/2; 4; 19/4; 4; 4; 19/4; 21/5; 4; 9/2; 4; 17/4; 4; 43/10; 9/2; 24/5; 43/10; 49/10; 7/2; 63/13; 17/4; ; 23/5; 21/5; 27/5
META; spain/la-liga-segunda/girona-v-cordoba; 2017-01-15 00:27:30 GMT+2; 2017-01-15 19:00; e70300-dr003
