META; english/efl-cup/bristol-rovers-v-cardiff; 2016-07-29 00:20:24 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 5/4; 5/4; 5/4; 13/10; ; 5/4; 13/10; 5/4; ; 5/4; 11/8; 13/10; ; 13/10; ; 5/4; 5/4; 5/4; 5/4; 5/4; ; 7/5; 5/4; ; 6/5; ; 
Bristol Rovers; 2; 2; ; 2; ; 41/20; 2; 2; ; 2; 19/10; 9/5; ; 39/20; ; 21/10; 15/8; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; ; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 12/5; 23/10; ; 5/2; 23/10; 11/5; ; 47/20; ; 5/2; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; ; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 11:45:28 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; ; 13/10; ; 7/5; 11/8; 5/4; ; 5/4; 13/10; 11/8; ; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 27/20; 
Bristol Rovers; 2; 2; ; 2; ; 41/20; 2; 2; ; 2; 19/10; 19/10; ; 39/20; ; 21/10; 15/8; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 12/5; 23/10; ; 5/2; 23/10; 12/5; ; 47/20; ; 5/2; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 12:20:42 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; ; 13/10; ; 7/5; 11/8; 5/4; ; 5/4; 13/10; 11/8; ; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 27/20; 
Bristol Rovers; 2; 2; ; 2; ; 41/20; 2; 2; ; 2; 2; 19/10; ; 39/20; ; 21/10; 15/8; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 12/5; 23/10; ; 5/2; 23/10; 12/5; ; 47/20; ; 5/2; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 12:39:26 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; ; 13/10; ; 7/5; 11/8; 5/4; ; 5/4; 13/10; 11/8; ; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 27/20; 
Bristol Rovers; 2; 2; ; 2; ; 41/20; 2; 2; ; 2; 2; 19/10; ; 39/20; ; 21/10; 15/8; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 12/5; 23/10; ; 5/2; 23/10; 12/5; ; 47/20; ; 5/2; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 13:45:27 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; ; 13/10; ; 7/5; 11/8; 5/4; ; 5/4; 13/10; 11/8; ; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 27/20; 
Bristol Rovers; 2; 2; ; 2; ; 41/20; 21/10; 2; ; 2; 2; 19/10; ; 39/20; ; 21/10; 15/8; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; ; 23/10; ; 12/5; 12/5; 23/10; ; 5/2; 23/10; 12/5; ; 47/20; ; 5/2; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 19/10; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 15:45:31 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 11/8; 5/4; ; 5/4; 13/10; 11/8; ; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 
Bristol Rovers; 2; 2; 2; 2; ; 41/20; 21/10; 2; ; 2; 2; 19/10; ; 39/20; ; 21/10; 15/8; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 12/5; 23/10; ; 5/2; 23/10; 12/5; ; 47/20; ; 5/2; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 16:20:46 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 11/8; 5/4; ; 5/4; 11/8; 11/8; ; 13/10; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 
Bristol Rovers; 2; 2; 2; 2; ; 41/20; 21/10; 2; ; 2; 19/10; 19/10; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 12/5; 23/10; ; 5/2; 23/10; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 17:45:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 11/8; 5/4; 11/8; 5/4; 11/8; 11/8; ; 13/10; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 
Bristol Rovers; 2; 2; 2; 2; ; 41/20; 21/10; 2; 2; 2; 19/10; 19/10; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 12/5; 23/10; 5/2; 5/2; 23/10; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 18:27:24 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 11/8; 5/4; 11/8; 5/4; 11/8; 11/8; ; 13/10; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 
Bristol Rovers; 2; 2; 2; 2; ; 41/20; 21/10; 2; 2; 2; 19/10; 19/10; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 12/5; 23/10; 5/2; 5/2; 23/10; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 19:45:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 11/8; 5/4; 11/8; 5/4; 11/8; 11/8; ; 13/10; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 
Bristol Rovers; 2; 2; 2; 2; ; 41/20; 21/10; 2; 2; 2; 19/10; 19/10; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 12/5; 23/10; 5/2; 5/2; 23/10; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-08 20:21:37 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 11/8; 5/4; 11/8; 5/4; 11/8; 11/8; ; 13/10; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 
Bristol Rovers; 2; 2; 2; 2; ; 41/20; 21/10; 2; 2; 2; 19/10; 19/10; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 12/5; 23/10; 5/2; 5/2; 23/10; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-09 00:22:04 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 11/8; 11/8; 11/8; 5/4; 11/8; 11/8; ; 13/10; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 
Bristol Rovers; 2; 2; 2; 2; ; 41/20; 21/10; 2; 2; 2; 19/10; 19/10; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 12/5; 23/10; 5/2; 5/2; 23/10; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-09 04:22:11 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 7/5; 11/8; 11/8; 5/4; 11/8; 11/8; ; 27/20; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 27/20; 13/10; 
Bristol Rovers; 2; 2; 2; 2; ; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 19/10; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 5/2; 5/2; 23/10; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-09 08:22:03 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 7/5; 11/8; 11/8; 5/4; 11/8; 11/8; ; 27/20; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 27/20; 13/10; 
Bristol Rovers; 2; 2; 2; 2; ; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 19/10; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 5/2; 5/2; 23/10; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 21/10; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-09 12:22:57 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 13/10; ; 7/5; 7/5; 11/8; 11/8; 5/4; 11/8; 11/8; ; 27/20; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 19/10; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 5/2; 5/2; 23/10; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-09 16:23:01 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 11/8; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 5/2; 5/2; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-09 20:23:04 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 13/10; 13/10; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 11/5; 2; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 00:21:20 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; ; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; ; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; ; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 00:46:26 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 01:45:31 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 03:45:30 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 04:20:36 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 05:45:29 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 06:27:46 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 07:45:30 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 08:20:36 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 09:45:31 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 5/4; 13/10; 11/8; ; 11/8; ; 7/5; 7/5; 5/4; 5/4; 5/4; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 39/20; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 5/2; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 11:45:30 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 13/10; 13/10; 11/8; ; 27/20; ; 7/5; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 2; ; 39/20; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 40/17; ; 12/5; 11/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 12:20:58 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 27/20; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 2; ; 2; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 40/17; ; 12/5; 11/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 12:48:02 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 5/4; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 2; ; 2; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 2; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 40/17; ; 12/5; 11/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 13:45:34 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 13/10; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 2; ; 2; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 40/17; ; 12/5; 9/4; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 15:45:38 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; ; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 27/20; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; ; 41/20; 2; 2; 2; 2; 19/10; 2; ; 2; ; 2; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 27/11; ; 12/5; 9/4; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 16:21:13 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 27/20; 13/10; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 2; 2; 2; 19/10; 2; ; 2; ; 2; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 27/11; ; 12/5; 9/4; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 17:45:33 GMT+3; 2016-08-11 19:45; e70300-dr003
