META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 16:25:54 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 20:29:25 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 5/6; ; 13/15; ; 19/20; ; 19/20; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 5/2; ; 40/17; ; 12/5; ; 40/17; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; ; 7/2; ; 56/19; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-23 00:25:56 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; 17/20; ; ; ; ; ; 5/6; ; ; 5/6; ; 5/6; ; 19/20; ; 5/6; ; ; ; ; ; ; 
West Ham; 16/5; 16/5; 16/5; 16/5; ; ; 31/10; 16/5; 10/3; 3; 3; 16/5; 10/3; ; 10/3; 7/2; 16/5; 7/2; 7/2; 7/2; 16/5; 19/5; 3; 7/2; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-17 16:26:06 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 4/5; 4/5; ; ; 4/5; 8/11; 4/5; 4/5; 3/4; 5/6; 4/5; ; 3/4; 5/6; 10/13; 7/8; 3/4; 5/6; 10/13; 5/6; 10/13; 7/8; ; ; ; 8/11; 
Draw; 11/4; 29/10; 14/5; 14/5; ; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 3; 45/17; 27/11; 13/5; 12/5; 45/17; 27/10; 11/4; 27/11; ; ; ; 11/5; 
West Ham; 16/5; 16/5; 16/5; 3; ; ; 31/10; 16/5; 10/3; 3; 3; 16/5; 16/5; ; 10/3; 10/3; 31/10; 57/17; 7/2; 10/3; 31/10; 19/5; 3; 57/17; ; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-17 20:25:44 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; ; ; 4/5; 8/11; 4/5; 4/5; 3/4; 5/6; ; ; 3/4; 5/6; 14/19; 7/8; 3/4; 5/6; 14/19; 5/6; 10/13; 7/8; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; ; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; ; ; 3; 3; 45/17; 27/11; 13/5; 12/5; 45/17; 27/10; 11/4; 27/11; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; ; ; 31/10; 16/5; 10/3; 3; 3; 16/5; ; ; 10/3; 10/3; 31/10; 57/17; 7/2; 10/3; 31/10; 19/5; 3; 57/17; 16/5; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-18 00:24:27 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; ; ; 4/5; 8/11; 4/5; 4/5; 3/4; 5/6; 4/5; ; 3/4; 5/6; 14/19; 7/8; 3/4; 5/6; 14/19; 5/6; 10/13; 7/8; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; ; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 3; 45/17; 27/11; 13/5; 12/5; 45/17; 27/10; 11/4; 27/11; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; ; ; 31/10; 16/5; 10/3; 3; 3; 16/5; 16/5; ; 10/3; 10/3; 31/10; 57/17; 7/2; 10/3; 31/10; 19/5; 3; 57/17; 16/5; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-18 04:24:30 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; ; ; 4/5; 8/11; 4/5; 4/5; 3/4; 5/6; 10/13; ; 3/4; 5/6; 14/19; 4/5; 3/4; 4/5; 14/19; 5/6; 10/13; 4/5; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; ; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 3; 45/17; 28/11; 13/5; 5/2; 45/17; 27/10; 11/4; 28/11; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; ; ; 31/10; 16/5; 10/3; 3; 3; 16/5; 16/5; ; 10/3; 10/3; 31/10; 62/17; 7/2; 7/2; 31/10; 19/5; 3; 62/17; 16/5; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-18 08:25:07 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 83/100; 4/5; ; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; ; ; 3/4; 11/13; 10/13; 4/5; 3/4; 4/5; 10/13; 5/6; 10/13; 4/5; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; ; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; ; ; 3; 14/5; 45/17; 28/11; 13/5; 5/2; 45/17; 27/10; 11/4; 28/11; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; ; ; 31/10; 16/5; 3; 3; 29/10; 16/5; ; ; 10/3; 10/3; 58/19; 62/17; 7/2; 7/2; 58/19; 19/5; 3; 62/17; 16/5; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-18 12:29:37 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; ; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 4/5; 3/4; 4/5; 10/13; 5/6; 10/13; 4/5; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; ; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 14/5; 45/17; 28/11; 13/5; 5/2; 45/17; 27/10; 11/4; 28/11; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; ; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; ; 10/3; 10/3; 31/10; 62/17; 7/2; 7/2; 31/10; 19/5; 3; 62/17; 16/5; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-18 16:27:19 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; ; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 4/5; 3/4; 4/5; 10/13; 6/7; 10/13; 4/5; 4/5; ; ; ; 
Draw; 11/4; 14/5; 14/5; 14/5; ; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 14/5; 45/17; 28/11; 13/5; 5/2; 45/17; 23/8; 11/4; 28/11; 13/5; ; ; ; 
West Ham; 16/5; 3; 16/5; 3; ; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; ; 10/3; 10/3; 31/10; 62/17; 7/2; 7/2; 31/10; 38/11; 3; 62/17; 16/5; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-18 20:26:14 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; ; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 4/5; 3/4; 4/5; 10/13; 6/7; 10/13; 4/5; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; ; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 14/5; 27/10; 28/11; 13/5; 5/2; 27/10; 23/8; 11/4; 28/11; 13/5; ; ; 13/5; 
West Ham; 16/5; 3; 16/5; 3; ; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; ; 10/3; 10/3; 58/19; 62/17; 7/2; 7/2; 58/19; 38/11; 3; 62/17; 16/5; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-19 00:24:09 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 14/5; 27/10; 27/10; 13/5; 27/10; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; 13/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; ; 10/3; 10/3; 58/19; 13/4; 7/2; 3; 58/19; 38/11; 3; 13/4; 16/5; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-19 04:22:56 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 27/10; 27/10; 13/5; 27/10; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; 13/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 58/19; 13/4; 7/2; 3; 58/19; 38/11; 3; 13/4; 16/5; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-19 08:23:06 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 27/10; 27/10; 13/5; 27/10; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; 13/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 58/19; 13/4; 7/2; 3; 58/19; 38/11; 3; 13/4; 16/5; ; ; 3; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-19 12:25:42 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; ; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; ; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 27/10; 27/10; 13/5; ; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; ; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 58/19; 13/4; 7/2; ; 58/19; 38/11; 3; 13/4; 16/5; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-19 16:25:31 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; ; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 27/10; 27/10; 13/5; 27/10; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 58/19; 13/4; 7/2; 3; 58/19; 38/11; 3; 13/4; 16/5; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-19 20:23:07 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; ; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 27/10; 27/10; 13/5; 27/10; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 58/19; 13/4; 7/2; 3; 58/19; 38/11; 3; 13/4; 16/5; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-20 00:22:42 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; ; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 27/10; 27/10; 13/5; 27/10; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 41/13; 13/4; 7/2; 3; 41/13; 38/11; 3; 13/4; 16/5; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-20 04:22:28 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; ; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 27/10; 27/10; 13/5; 27/10; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 41/13; 13/4; 7/2; 3; 41/13; 38/11; 3; 13/4; 16/5; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-20 08:22:49 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; ; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 27/10; 27/10; 13/5; 27/10; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 41/13; 13/4; 7/2; 3; 41/13; 38/11; 3; 13/4; 16/5; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-20 12:23:04 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; ; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 27/10; 27/10; 13/5; 27/10; 27/10; 23/8; 11/4; 27/10; 13/5; ; ; 2; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 41/13; 13/4; 7/2; 3; 41/13; 38/11; 3; 13/4; 16/5; ; ; 11/4; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-20 16:22:47 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; 5/6; 10/13; 6/7; 10/13; 5/6; 4/5; ; 4/7; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 57/20; ; 3; 14/5; 45/17; 27/10; 13/5; 27/10; 45/17; 23/8; 11/4; 27/10; 13/5; ; 21/10; 5/2; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 3; ; 10/3; 10/3; 58/19; 13/4; 7/2; 3; 58/19; 38/11; 3; 13/4; 16/5; ; 19/10; 11/4; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-20 20:23:49 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 10/13; 5/6; 3/4; ; 10/13; 6/7; 10/13; ; 5/6; ; 4/7; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 14/5; 13/5; 27/10; 13/5; ; 13/5; 23/8; 11/4; ; 13/5; ; 2; 5/2; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; ; 10/3; 10/3; 58/19; 13/4; 7/2; ; 58/19; 38/11; 3; ; 16/5; ; 5/2; 11/4; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-21 00:23:03 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 5/6; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 4/5; 5/6; 3/4; 5/6; 4/5; 6/7; 10/13; 5/6; 5/6; ; 4/7; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 14/5; 45/17; 27/10; 13/5; 27/10; 45/17; 23/8; 11/4; 27/10; 13/5; ; 2; 5/2; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; ; 10/3; 10/3; 31/10; 13/4; 7/2; 3; 31/10; 38/11; 3; 13/4; 16/5; ; 13/5; 11/4; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-21 04:22:26 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 4/5; 5/6; 3/4; 5/6; 4/5; 6/7; 10/13; 5/6; 5/6; ; 4/7; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 14/5; 45/17; 27/10; 13/5; 27/10; 45/17; 23/8; 11/4; 27/10; 13/5; ; 21/10; 5/2; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; ; 10/3; 10/3; 31/10; 13/4; 7/2; 3; 31/10; 38/11; 3; 13/4; 16/5; ; 13/5; 11/4; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-21 08:22:04 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; ; 3/4; 11/13; 4/5; 5/6; 3/4; 5/6; 4/5; 6/7; 10/13; 5/6; 5/6; ; 4/7; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 14/5; 45/17; 27/10; 13/5; 27/10; 45/17; 23/8; 11/4; 27/10; 13/5; ; 21/10; 5/2; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; ; 10/3; 10/3; 31/10; 13/4; 7/2; 3; 31/10; 38/11; 3; 13/4; 16/5; ; 27/10; 11/4; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-21 12:23:25 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 3/4; 11/13; 4/5; 5/6; 3/4; 5/6; 4/5; 6/7; 10/13; 5/6; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 27/10; 13/5; 27/10; 45/17; 23/8; 11/4; 27/10; 13/5; ; 23/10; 5/2; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; 10/3; 10/3; 10/3; 31/10; 13/4; 7/2; 3; 31/10; 38/11; 3; 13/4; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-21 16:25:48 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; ; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 10/13; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; ; 5/2; 3; 14/5; 45/17; 45/17; 13/5; 13/5; 45/17; 23/8; 11/4; 45/17; 13/5; ; 23/10; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; ; 10/3; 10/3; 10/3; 31/10; 3; 7/2; 3; 31/10; 38/11; 3; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-21 20:25:48 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 10/13; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 45/17; 13/5; 13/5; 45/17; 23/8; 11/4; 45/17; 13/5; ; 23/10; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; 3; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-22 00:24:13 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 10/13; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 45/17; 13/5; 13/5; 45/17; 23/8; 11/4; 45/17; 13/5; ; 23/10; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; 3; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-22 04:23:38 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 10/13; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 45/17; 13/5; 13/5; 45/17; 23/8; 11/4; 45/17; 13/5; ; 23/10; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; 3; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-22 08:24:16 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 5/6; 4/5; 4/5; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 3/4; 11/13; 4/5; 8/9; 3/4; 5/6; 4/5; 6/7; 10/13; 8/9; 5/6; ; 8/11; 8/11; 
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; 5/2; 3; 14/5; 45/17; 45/17; 13/5; 13/5; 45/17; 23/8; 11/4; 45/17; 13/5; ; 23/10; 11/5; 
West Ham; 16/5; 3; 16/5; 3; 16/5; ; 31/10; 16/5; 3; 3; 29/10; 16/5; 16/5; 10/3; 10/3; 10/3; 58/19; 3; 7/2; 3; 58/19; 38/11; 3; 3; 16/5; ; 3; 27/10; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-22 12:25:49 GMT+3; 2016-10-26 19:45; e70300-dr003
