META; english/efl-cup/accrington-v-bradford; 2016-07-29 00:21:30 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 11/10; 6/5; 6/5; 6/5; ; 5/4; 6/5; 6/5; ; 6/5; 5/4; 6/5; ; 23/20; ; 5/4; 6/5; 6/5; 6/5; 6/5; 15/13; 13/10; 15/13; ; 10/9; ; 
Bradford; 6/5; 6/5; 5/4; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 28/13; 12/5; 40/17; ; 2; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-03 16:22:04 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 28/13; 12/5; 40/17; ; 2; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-03 20:22:46 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 28/13; 12/5; 40/17; ; 2; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-04 00:21:47 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 2; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-04 04:21:19 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 2; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-04 08:21:11 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 28/13; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 2; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-04 12:21:50 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; ; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; ; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; ; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 2; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-04 16:22:28 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 2; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-04 20:24:25 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 21/10; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-05 00:21:34 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 21/10; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-05 04:20:50 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 21/10; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-05 08:20:35 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 21/10; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-05 12:21:34 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 28/13; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 21/10; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-05 16:22:43 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 5/4; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 6/5; ; 23/20; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 19/10; ; 19/10; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 12/5; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 40/17; ; 21/10; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-05 20:22:25 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; ; ; 6/5; 13/10; 5/4; ; 5/4; ; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 23/10; 11/5; ; ; 9/4; 21/10; 21/10; ; 21/10; ; 23/10; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 23/10; 23/10; ; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-06 00:22:04 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; ; 13/10; 5/4; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; ; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 23/10; 11/5; 21/10; ; ; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; ; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 23/10; 23/10; 9/4; ; ; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; ; 12/5; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-06 04:22:13 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 13/10; 5/4; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; ; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; ; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; ; 12/5; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-06 08:22:02 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 13/10; 5/4; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; ; ; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; ; ; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; ; ; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-06 12:22:51 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 13/10; 5/4; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; 5/4; ; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; ; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; ; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-06 16:22:07 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 13/10; 5/4; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; ; ; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; ; ; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; ; ; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-06 20:22:33 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 13/10; 5/4; ; ; 5/4; 6/5; ; 6/5; 13/10; 5/4; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 21/10; 9/4; ; ; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 11/5; 23/10; ; ; 23/10; 9/4; ; 23/10; 9/4; 21/10; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-07 00:22:57 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 5/4; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 43/20; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 2; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-07 04:21:28 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 5/4; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 43/20; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 2; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-07 08:22:03 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 5/4; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 43/20; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 2; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-07 12:21:54 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 6/5; 5/4; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 6/5; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 43/20; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 2; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 23/10; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-07 16:22:17 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 43/20; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 2; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 9/4; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 23/10; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 11/5; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-07 20:22:13 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 13/10; 5/4; 5/4; ; 13/10; 13/10; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 6/5; ; 
Accrington; 23/10; 21/10; 43/20; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 2; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 9/4; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 9/4; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 9/4; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 00:21:50 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 6/5; 13/10; 5/4; 5/4; ; 13/10; 13/10; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 5/4; ; 
Accrington; 23/10; 21/10; 43/20; 9/4; ; 23/10; 11/5; 21/10; ; 9/4; 21/10; 2; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; ; 
Draw; 23/10; 9/4; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 9/4; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 04:21:18 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 11/8; 13/10; 5/4; 5/4; ; 13/10; 13/10; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 13/10; 13/10; 5/4; ; 5/4; ; 
Accrington; 11/5; 21/10; 43/20; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 2; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; ; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 9/4; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 08:21:23 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 11/8; 13/10; 5/4; 5/4; ; 13/10; 13/10; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 13/10; 13/10; 5/4; ; 5/4; ; 
Accrington; 11/5; 21/10; 43/20; 9/4; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 2; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; ; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 9/4; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 11:45:15 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 5/4; 13/10; ; 13/10; 13/10; 6/5; ; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 13/10; 13/10; 5/4; ; 5/4; 5/4; 
Accrington; 11/5; 21/10; 43/20; 21/10; ; 9/4; 11/5; 21/10; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 23/10; ; 9/4; ; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 12:20:27 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 5/4; 13/10; ; 13/10; 13/10; 6/5; ; 6/5; 5/4; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 13/10; 13/10; 5/4; ; 5/4; 5/4; 
Accrington; 11/5; 21/10; 43/20; 21/10; ; 9/4; 11/5; 21/10; ; 9/4; 11/5; 21/10; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 23/10; ; 9/4; ; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 12:39:12 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 5/4; 13/10; ; 13/10; 13/10; 6/5; ; 6/5; 5/4; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 13/10; 13/10; 5/4; ; 5/4; 5/4; 
Accrington; 11/5; 21/10; 43/20; 21/10; ; 9/4; 11/5; 21/10; ; 9/4; 11/5; 21/10; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 23/10; 9/4; ; 23/10; 9/4; 23/10; ; 9/4; ; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 13:45:15 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 5/4; 13/10; ; 13/10; 13/10; 6/5; ; 6/5; 5/4; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 23/20; 5/4; 
Accrington; 11/5; 21/10; 43/20; 21/10; ; 9/4; 11/5; 21/10; ; 9/4; 11/5; 21/10; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 26/11; 11/5; ; 2; 19/10; 
