META; english/efl-cup/man-utd-v-man-city; 2016-09-22 16:25:45 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Man City; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-09-22 20:29:10 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; 13/8; ; 6/4; ; 6/4; ; 16/11; ; ; ; ; ; ; 
Man City; 17/10; ; ; ; ; ; ; ; ; ; ; ; 13/8; ; ; 7/4; ; 8/5; ; 28/17; ; 8/5; ; ; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 9/4; ; 9/4; ; 12/5; ; 40/17; ; ; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-09-23 00:25:48 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; 8/5; ; ; ; ; ; 6/4; ; ; 13/8; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Man Utd; 31/20; 8/5; 13/8; 31/20; ; 31/20; 8/5; ; 6/4; 6/4; 31/20; 6/4; 6/4; ; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; ; ; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; 7/4; 7/4; ; 17/10; 17/10; ; 9/5; 17/10; 33/20; 13/8; 7/4; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; ; ; ; 28/17; ; ; ; ; 
Draw; 23/10; 9/4; 9/4; 9/4; ; 9/4; 23/10; ; 23/10; 23/10; 21/10; 9/4; 47/20; ; 9/4; 5/2; 9/4; 40/17; 12/5; 23/10; ; ; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-16 16:24:37 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 33/20; 17/10; ; 33/20; 8/5; ; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 17/10; 20/13; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; 7/4; 13/8; ; 17/10; 17/10; ; 9/5; 13/8; 33/20; 17/10; 17/10; ; 7/4; 9/5; 8/5; 28/17; 28/17; 13/8; 8/5; 16/9; 20/13; 28/17; ; ; ; ; 
Draw; 23/10; 9/4; 9/4; 11/5; ; 5/2; 23/10; ; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; ; 12/5; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-16 20:25:43 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 163/100; 8/5; ; 5/3; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 17/11; 8/5; 6/4; 8/5; 17/11; 17/10; 20/13; 8/5; ; ; ; ; 
Man City; 17/10; 17/10; 7/4; 17/10; ; 7/4; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 8/5; 17/10; 28/17; 17/10; 8/5; 16/9; 20/13; 17/10; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 9/4; ; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; ; 12/5; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-17 00:24:23 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 33/20; 8/5; ; 5/3; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; ; ; ; ; 
Man City; 17/10; 17/10; 7/4; 17/10; ; 7/4; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 9/4; ; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 28/13; 40/17; 12/5; 23/10; 28/13; ; 12/5; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-17 04:24:19 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 163/100; 8/5; ; 5/3; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; ; ; ; ; 
Man City; 17/10; 17/10; 7/4; 17/10; ; 7/4; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 9/4; ; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; ; 12/5; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-17 08:24:12 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 163/100; 8/5; ; 5/3; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; ; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; ; ; ; ; 
Man City; 17/10; 17/10; 7/4; 17/10; ; 7/4; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; ; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 9/4; ; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; ; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; ; 12/5; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-17 12:25:35 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 163/100; 8/5; ; 5/3; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; ; ; ; ; 
Man City; 17/10; 17/10; 7/4; 17/10; ; 7/4; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; ; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; ; ; ; ; 
Draw; 23/10; 23/10; 9/4; 9/4; ; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; ; 12/5; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-17 16:26:10 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 163/100; 8/5; ; 5/3; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; ; ; ; 7/5; 
Man City; 17/10; 17/10; 7/4; 17/10; ; 7/4; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; ; ; ; 6/4; 
Draw; 23/10; 23/10; 9/4; 9/4; ; 12/5; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; ; 12/5; 40/17; ; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-17 20:25:46 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 163/100; 8/5; ; 5/3; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; ; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 7/5; 
Man City; 17/10; 17/10; 7/4; 17/10; ; 7/4; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; ; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 6/4; 
Draw; 23/10; 23/10; 9/4; 9/4; ; 12/5; 23/10; 2; 23/10; 9/4; 21/10; 23/10; ; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-18 00:24:29 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 163/100; 8/5; ; 5/3; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; ; 8/5; 8/5; ; ; 7/5; 
Man City; 17/10; 17/10; 7/4; 17/10; ; 7/4; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; ; 17/10; 17/10; ; ; 6/4; 
Draw; 23/10; 23/10; 9/4; 9/4; ; 12/5; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; 9/4; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-18 04:24:32 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 33/20; 8/5; ; 5/3; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 7/5; 
Man City; 17/10; 17/10; 7/4; 17/10; ; 7/4; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 6/4; 
Draw; 23/10; 23/10; 9/4; 9/4; ; 12/5; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-18 08:25:09 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 33/20; 8/5; ; ; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; ; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 7/5; 
Man City; 17/10; 17/10; 7/4; 17/10; ; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; ; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 6/4; 
Draw; 23/10; 23/10; 9/4; 9/4; ; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; ; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-18 12:29:43 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 33/20; 8/5; ; 33/20; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 7/5; 
Man City; 17/10; 17/10; 7/4; 17/10; ; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 6/4; 
Draw; 23/10; 23/10; 9/4; 9/4; ; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-18 16:27:21 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 33/20; 8/5; ; 33/20; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; ; 
Man City; 17/10; 17/10; 7/4; 17/10; ; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; ; 
Draw; 23/10; 23/10; 9/4; 9/4; ; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-18 20:26:17 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 33/20; 8/5; ; 33/20; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 6/4; 
Man City; 17/10; 17/10; 7/4; 17/10; ; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; ; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 21/10; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-19 00:24:13 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 13/8; 8/5; 8/5; 33/20; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 6/4; 
Man City; 17/10; 17/10; 7/4; 17/10; 7/4; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 21/10; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-19 04:23:00 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 13/8; 8/5; 8/5; 33/20; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 6/4; 
Man City; 17/10; 17/10; 7/4; 17/10; 7/4; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 21/10; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-19 08:23:08 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 13/8; 8/5; 8/5; 33/20; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 6/4; 
Man City; 17/10; 17/10; 7/4; 17/10; 7/4; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 21/10; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-19 12:25:45 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 33/20; 8/5; 8/5; 33/20; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; ; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; ; 
Man City; 17/10; 17/10; 7/4; 17/10; 7/4; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; ; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; ; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; ; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-19 16:25:33 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 33/20; 8/5; 8/5; 33/20; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 7/5; 
Man City; 17/10; 17/10; 7/4; 17/10; 7/4; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 6/4; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-19 20:23:10 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 13/8; 8/5; 8/5; 33/20; 8/5; 6/4; 6/4; 8/5; 31/20; 8/5; 8/5; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 20/13; 8/5; 8/5; ; ; 7/5; 
Man City; 17/10; 17/10; 7/4; 17/10; 7/4; ; 17/10; 7/4; 9/5; 17/10; 33/20; 17/10; 17/10; ; 7/4; 9/5; 28/17; 17/10; 28/17; 17/10; 28/17; 16/9; 20/13; 17/10; 17/10; ; ; 6/4; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; ; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-20 00:22:44 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 8/5; 31/20; 8/5; 13/8; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; ; 8/5; 6/4; ; ; 7/5; 
Man City; 17/10; 17/10; 9/5; 7/4; 7/4; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; ; 7/4; 9/5; 17/10; 17/10; 28/17; 17/10; 17/10; 16/9; ; 17/10; 7/4; ; ; 6/4; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; ; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; ; 40/17; 9/4; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-20 04:22:30 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 6/4; 8/5; 6/4; ; ; 7/5; 
Man City; 17/10; 17/10; 9/5; 7/4; 7/4; 9/5; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; ; 7/4; 9/5; 17/10; 17/10; 28/17; 17/10; 17/10; 16/9; 8/5; 17/10; 7/4; ; ; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; ; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-20 08:22:52 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; ; 8/5; 8/5; 16/11; 8/5; 6/4; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; ; ; 
Man City; 17/10; 17/10; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; ; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; ; ; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-20 12:23:06 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 8/5; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 6/4; 8/5; 6/4; ; ; ; 
Man City; 17/10; 17/10; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; ; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; ; ; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-20 16:22:50 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; ; 8/5; 8/5; 16/11; 8/5; 6/4; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 1; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; ; 7/4; 9/5; 17/10; 17/10; 28/17; 17/10; 17/10; 16/9; 8/5; 17/10; 7/4; ; 10/9; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; 40/17; 9/4; ; 13/8; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-20 20:23:51 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; ; 8/5; 8/5; 16/11; 8/5; 6/4; ; 16/11; 17/10; 6/4; ; 6/4; ; 1; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; ; 7/4; 9/5; 17/10; 17/10; 28/17; ; 17/10; 16/9; 8/5; ; 7/4; ; 10/9; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; 12/5; ; 9/4; ; 13/8; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-21 00:23:06 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; ; 8/5; 6/4; ; 1; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; ; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; ; 17/10; 7/4; ; 10/9; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; ; 40/17; 9/4; ; 19/10; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-21 04:22:28 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 6/4; 8/5; 6/4; ; 1; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; ; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 10/9; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 2; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-21 08:22:06 GMT+3; 2016-10-26 20:00; e70300-dr003
