META; english/league-2/notts-county-v-luton; 2016-10-23 04:20:55 GMT+3; 2016-10-29 15:00; e70300-dr003
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 08:23:02 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 13/10; 7/5; 13/10; 5/4; 7/5; 7/5; 5/4; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 2; 15/8; 2; 2; 15/8; 9/5; 2; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 09:47:29 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 13/10; 7/5; 13/10; 5/4; 7/5; 7/5; 5/4; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 2; 15/8; 2; 2; 15/8; 9/5; 2; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 11:47:36 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 5/4; 5/4; 13/10; 5/4; 7/5; 7/5; 5/4; 7/5; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 85/40; 2; 2; 2; 15/8; 9/5; 2; 23/10; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 12:24:42 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 5/4; 5/4; 13/10; 5/4; 7/5; 7/5; 5/4; 7/5; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 85/40; 2; 2; 2; 15/8; 9/5; 2; 23/10; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 13:02:18 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 5/4; 5/4; 13/10; 5/4; 7/5; 7/5; 5/4; 7/5; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 85/40; 2; 2; 2; 15/8; 9/5; 2; 21/10; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 13:48:07 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 5/4; 5/4; 13/10; 5/4; 7/5; 7/5; 5/4; 7/5; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 85/40; 2; 2; 2; 15/8; 9/5; 2; 21/10; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 15:47:51 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 5/4; 5/4; 13/10; 5/4; 7/5; 7/5; 5/4; 11/8; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 39/20; 21/10; 19/10; 39/20; 85/40; 2; 2; 2; 15/8; 21/10; 2; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 12/5; 12/5; 12/5; 12/5; 21/10; 5/2; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 16:22:36 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 5/4; 5/4; 13/10; 5/4; 7/5; 7/5; 5/4; 11/8; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 39/20; 21/10; 19/10; 39/20; 85/40; 2; 2; 2; 15/8; 21/10; 2; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 12/5; 12/5; 12/5; 12/5; 21/10; 5/2; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 17:47:09 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 5/4; 5/4; 13/10; 5/4; 13/10; 7/5; 5/4; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 39/20; 21/10; 19/10; 39/20; 85/40; 2; 2; 2; 19/10; 21/10; 2; 19/10; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 11/5; 13/5; 12/5; 12/5; 5/2; 5/2; 21/10; 5/2; 23/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 18:34:02 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 5/4; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 13/10; 
Notts County; 21/10; 2; 2; 21/10; 19/10; 2; 11/5; 2; 85/40; 2; 19/10; 21/10; 2; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 19:47:14 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 5/4; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 13/10; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 85/40; 2; 85/40; 2; 2; 21/10; 2; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 2; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 20:25:10 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 5/4; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 85/40; 2; 85/40; 2; 2; 21/10; 2; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 2; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 21:47:20 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 85/40; 2; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 2; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 23:47:08 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 6/5; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 11/5; 2; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 00:22:43 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 6/5; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 11/5; 2; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 00:54:56 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 6/5; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 11/5; 2; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 01:47:04 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 6/5; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 11/5; 2; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 03:47:21 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 6/5; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 11/5; 2; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 04:22:12 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 6/5; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 11/5; 2; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 05:47:14 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 6/5; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 9/4; 2; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 06:30:54 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 6/5; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 5/4; 6/5; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 9/4; 2; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 07:46:55 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 23/20; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 6/5; ; ; 5/4; 5/4; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 9/4; 2; 85/40; 21/10; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 9/5; ; ; ; ; 2; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 27/10; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 9/4; ; ; ; ; 13/5; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 08:21:53 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 7/5; 23/20; 23/20; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 6/5; ; ; 5/4; 5/4; 
Notts County; 21/10; 21/10; 2; 21/10; 19/10; 2; 9/4; 2; 85/40; 21/10; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 9/5; ; ; ; ; 2; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 27/10; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 9/4; ; ; ; ; 13/5; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 09:47:21 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 6/5; 11/8; 23/20; 23/20; 5/4; 13/10; 6/5; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 6/5; ; ; 5/4; 5/4; 
Notts County; 21/10; 21/10; 2; 21/10; 2; 2; 9/4; 2; 85/40; 21/10; 2; 21/10; 21/10; 21/10; 21/10; ; ; ; 9/5; ; ; ; ; 2; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 12/5; 5/2; 9/4; 27/10; 12/5; 5/2; 5/2; 12/5; 23/10; 5/2; 12/5; 5/2; ; ; ; 9/4; ; ; ; ; 13/5; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 12:22:30 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 6/5; 6/5; 5/4; 11/8; 23/20; 6/5; 5/4; 13/10; 5/4; 13/10; 13/10; 6/5; 5/4; 6/5; ; ; ; 13/10; ; ; ; ; 6/5; ; ; 5/4; 5/4; 
Notts County; 21/10; 21/10; 2; 2; 2; 2; 9/4; 2; 85/40; 2; 2; 21/10; 2; 21/10; 21/10; ; ; ; 9/5; ; ; ; ; 2; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 13/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 23/10; 51/20; 12/5; 5/2; ; ; ; 9/4; ; ; ; ; 13/5; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 12:55:47 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 6/5; 6/5; 5/4; 11/8; 23/20; 6/5; 5/4; 13/10; 5/4; 13/10; 13/10; 6/5; 6/5; 6/5; ; ; ; 13/10; ; ; ; ; 6/5; ; ; 5/4; 6/5; 
Notts County; 11/5; 21/10; 2; 2; 2; 2; 85/40; 2; 85/40; 2; 21/10; 21/10; 2; 2; 21/10; ; ; ; 9/5; ; ; ; ; 2; ; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 47/20; 13/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 23/10; 51/20; 5/2; 5/2; ; ; ; 9/4; ; ; ; ; 13/5; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 15:47:00 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 6/5; 6/5; 5/4; 11/8; 23/20; 6/5; 5/4; 13/10; 5/4; 13/10; 13/10; 6/5; 13/10; 6/5; ; ; ; 13/10; ; ; ; ; 6/5; ; ; 5/4; 6/5; 
Notts County; 11/5; 21/10; 2; 21/10; 2; 2; 21/10; 2; 85/40; 2; 21/10; 21/10; 2; 11/5; 21/10; ; ; ; 9/5; ; ; ; ; 2; ; ; 2; 2; 
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 9/4; 27/10; 12/5; 5/2; 5/2; 5/2; 23/10; 51/20; 13/5; 5/2; ; ; ; 9/4; ; ; ; ; 13/5; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 16:23:03 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 6/5; 6/5; 5/4; 11/8; 23/20; 6/5; 5/4; 13/10; 5/4; 13/10; 13/10; 6/5; 13/10; 6/5; ; ; ; 13/10; ; ; ; ; 6/5; ; ; 5/4; 6/5; 
Notts County; 11/5; 21/10; 2; 2; 2; 2; 21/10; 2; 85/40; 2; 21/10; 21/10; 2; 11/5; 21/10; ; ; ; 9/5; ; ; ; ; 2; ; ; 2; 2; 
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 9/4; 27/10; 12/5; 5/2; 5/2; 5/2; 23/10; 51/20; 13/5; 5/2; ; ; ; 9/4; ; ; ; ; 13/5; ; ; 5/2; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-29 17:46:49 GMT+3; 2016-10-29 15:00; In Play; e70300-dr003
Luton; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; ; ; ; ; ; ; ; 
Notts County; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; ; ; ; ; ; ; ; 
META; english/league-2/notts-county-v-luton; 2016-10-29 18:32:26 GMT+3; 2016-10-29 15:00; In Play; e70300-dr003
Draw; 20/21; 10/11; ; 13/8; ; ; 21/20; 10/11; ; 17/20; ; 12/5; ; ; ; ; ; ; 5/6; ; ; ; ; ; ; ; ; 6/4; 
Luton; 21/10; 2; ; 11/8; ; ; 85/40; 11/5; ; 9/4; ; 6/5; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 7/5; 
Notts County; 10/3; 3; ; 9/4; ; ; 29/10; 3; ; 16/5; ; 11/5; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; 23/10; 
