META; english/league-2/barnet-v-hartlepool; 2016-10-23 04:20:36 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 5/4; 5/4; 13/10; 6/5; 5/4; 5/4; 13/10; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 21/10; 2; 19/10; 11/5; 21/10; 39/20; 2; 21/10; ; ; ; 2; ; ; ; ; 21/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 12/5; 23/10; 12/5; 5/2; 9/4; 27/10; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 23/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 07:47:04 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 11/5; 21/10; 39/20; 2; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 23/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 08:22:39 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 11/5; 21/10; 39/20; 2; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 23/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 09:47:07 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 11/5; 21/10; 39/20; 2; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 23/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 11:47:15 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 11/8; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 11/5; 21/10; 39/20; 11/5; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 12/5; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 12:24:18 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 11/8; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 11/5; 21/10; 39/20; 11/5; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 12/5; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 13:01:53 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 11/5; 21/10; 39/20; 21/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 12/5; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 13:47:49 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 11/5; 21/10; 39/20; 21/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 12/5; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 15:47:28 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 11/5; 21/10; 39/20; 21/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 12/5; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 16:22:17 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 11/5; 21/10; 39/20; 21/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 12/5; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 17:46:50 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 5/4; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 39/20; 2; 15/8; 2; 19/10; 2; 21/10; 39/20; 2; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 12/5; 23/10; 12/5; 5/2; 9/4; 27/10; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 18:33:33 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 13/10; 6/5; 7/5
Hartlepool; 2; 2; 2; 2; 2; 20/11; 19/10; 15/8; 2; 19/10; 2; 2; 39/20; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 12/5; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 19:46:54 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 13/10; 6/5; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 20/11; 2; 15/8; 2; 19/10; 2; 2; 39/20; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 12/5; 12/5; 51/20; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 20:24:42 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 27/20; 6/5; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 20/11; 2; 15/8; 2; 19/10; 2; 2; 39/20; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 51/20; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 21:46:54 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 27/20; 6/5; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 20/11; 2; 15/8; 2; 19/10; 2; 2; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 2; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 13/5; 23/10; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-28 23:46:47 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; 2; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 9/5; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 00:22:24 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; 2; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 9/5; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 00:54:34 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; 2; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 9/5; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 01:46:43 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; 2; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 9/5; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 03:47:00 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; ; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; ; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 9/5; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; ; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 04:21:53 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; ; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; ; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 9/5; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; ; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 05:46:56 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; 2; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 19/10; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 06:30:35 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; 2; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 19/10; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 07:46:36 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; 2; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 19/10; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 08:21:35 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 7/5; 13/10; 7/5
Hartlepool; 2; 19/10; 15/8; 2; 2; 37/20; 19/10; 15/8; 2; 19/10; 2; 2; 19/10; 19/10; 21/10; ; ; ; 2; ; ; ; ; 19/10; 15/8; ; 19/10; 19/10; 19/10
Draw; 11/4; 5/2; 23/10; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 09:46:55 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 5/4; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 13/10; 7/5
Hartlepool; 2; 19/10; 39/20; 2; 2; 37/20; 2; 15/8; 2; 19/10; 2; 21/10; 19/10; 19/10; 2; ; ; ; 2; ; ; ; ; 19/10; 2; ; 19/10; 19/10; 19/10
Draw; 11/4; 5/2; 47/20; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 12/5; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 12:22:08 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 5/4; 5/4; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 13/10; 13/10; 7/5
Hartlepool; 2; 2; 39/20; 21/10; 2; 37/20; 2; 15/8; 2; 19/10; 2; 21/10; 19/10; 19/10; 2; ; ; ; 2; ; ; ; ; 19/10; 2; ; 19/10; 19/10; 19/10
Draw; 11/4; 5/2; 47/20; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; ; ; ; 11/5; ; ; ; ; 5/2; 5/2; ; 5/2; 5/2; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 12:55:22 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 5/4; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 27/20; 5/4; 13/10; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 11/8; ; 5/4; 13/10; 7/5
Hartlepool; 2; 19/10; 39/20; 21/10; 2; 37/20; 2; 15/8; 2; 19/10; 21/10; 21/10; 19/10; 19/10; 2; ; ; ; 37/19; ; ; ; ; 19/10; 2; ; 19/10; 19/10; 19/10
Draw; 11/4; 5/2; 47/20; 12/5; 5/2; 23/10; 11/4; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; ; ; ; 9/4; ; ; ; ; 5/2; 5/2; ; 13/5; 5/2; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 15:46:39 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 27/20; 5/4; 5/4; 11/8; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 13/10; 7/5
Hartlepool; 2; 19/10; 19/10; 19/10; 2; 20/11; 19/10; 15/8; 2; 19/10; 21/10; 21/10; 39/20; 2; 2; ; ; ; 37/19; ; ; ; ; 19/10; 15/8; ; 19/10; 19/10; 19/10
Draw; 11/4; 5/2; 47/20; 5/2; 5/2; 23/10; 14/5; 5/2; 5/2; 5/2; 5/2; 12/5; 51/20; 14/5; 5/2; ; ; ; 9/4; ; ; ; ; 5/2; 13/5; ; 13/5; 5/2; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 16:22:44 GMT+3; 2016-10-29 15:00; e70300-dr003
Barnet; 11/8; 13/10; 13/10; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 5/4; 27/20; 5/4; 5/4; 11/8; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; 13/10; ; 13/10; 13/10; 7/5
Hartlepool; 2; 19/10; 19/10; 19/10; 2; 20/11; 19/10; 15/8; 2; 19/10; 21/10; 21/10; 39/20; 2; 2; ; ; ; 37/19; ; ; ; ; 19/10; 15/8; ; 19/10; 19/10; 19/10
Draw; 11/4; 5/2; 47/20; 5/2; 5/2; 23/10; 14/5; 5/2; 5/2; 5/2; 5/2; 12/5; 51/20; 14/5; 5/2; ; ; ; 9/4; ; ; ; ; 5/2; 13/5; ; 13/5; 5/2; 13/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 17:46:30 GMT+3; 2016-10-29 15:00; In Play; e70300-dr003
Hartlepool; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; 19/10
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 13/5
Barnet; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/4; ; ; ; ; ; ; ; ; ; 7/5
META; english/league-2/barnet-v-hartlepool; 2016-10-29 18:32:07 GMT+3; 2016-10-29 15:00; In Play; e70300-dr003
Hartlepool; ; ; ; 2/5; ; ; ; 1/33; ; 1/12; ; 2; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; 19/10
Draw; ; ; ; 11/4; ; ; ; 13; ; 9; ; 11/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; 13/5
Barnet; ; ; ; 6; ; ; ; 66; ; 33; ; 7/5; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; 43/5; 7/5
