Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-11 08:22:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 11/10; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 23/20; 6/5; 
Draw; 12/5; 23/10; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 21/10; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-11 12:23:21 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 11/10; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Draw; 12/5; 23/10; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 21/10; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-11 16:23:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Draw; 12/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 21/10; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 21/10; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-11 20:23:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Draw; 12/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 21/10; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-12 00:22:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Draw; 12/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 21/10; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-12 04:39:50 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Draw; 12/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 21/10; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-12 08:22:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 5/4; 5/4; 6/5; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 23/20; 
Draw; 12/5; 9/4; 41/20; 9/4; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 21/10; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-12 12:24:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 5/4; 5/4; 6/5; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 
Draw; 12/5; 9/4; 41/20; 9/4; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 21/10; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-12 16:24:03 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 5/4
Draw; 12/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 21/10; 21/10; 23/10
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 12/5
META; english/league-2/mansfield-v-wycombe; 2016-10-12 20:23:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 5/4
Draw; 12/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 23/10
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 23/10; 23/10; 12/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 10:47:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 5/4; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 11/10; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 23/20; 5/4
Draw; 11/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 9/4; 19/10; 23/10
Wycombe; 9/4; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 9/4; ; 23/10; 23/10; 12/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 11:47:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 5/4; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 11/10; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 5/4
Draw; 11/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 9/4; 21/10; 23/10
Wycombe; 9/4; 23/10; 11/5; 23/10; 5/2; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 9/4; ; 23/10; 23/10; 12/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 12:22:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 5/4; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 11/10; 5/4; 5/4; ; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 5/4
Draw; 11/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; ; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 9/4; 21/10; 23/10
Wycombe; 9/4; 23/10; 11/5; 23/10; 5/2; 21/10; 11/5; 23/10; 23/10; 23/10; ; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 9/4; ; 23/10; 23/10; 12/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 13:01:33 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 5/4; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 11/10; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 5/4
Draw; 11/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 9/4; 21/10; 23/10
Wycombe; 9/4; 23/10; 11/5; 23/10; 5/2; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 9/4; ; 23/10; 23/10; 12/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 13:46:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 5/4; 5/4; 5/4; 13/10; 6/5; 23/20; 5/4; 11/10; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 6/5; 6/5; 5/4
Draw; 11/5; 9/4; 41/20; 21/10; 23/10; 43/20; 12/5; 12/5; 23/10; 21/10; 9/4; 9/4; 9/4; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 21/10; ; 11/5; 19/10; 9/4
Wycombe; 9/4; 23/10; 11/5; 23/10; 5/2; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 9/4; ; 23/10; 23/10; 12/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 15:47:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 5/4; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 11/10; 5/4; 23/20; 6/5; 5/4; 6/5; 6/5; 6/5; ; ; ; 1; ; ; ; ; 6/5; 6/5; ; 23/20; 23/20; 23/20
Draw; 11/5; 9/4; 41/20; 9/4; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 23/10
Wycombe; 9/4; 23/10; 23/10; 23/10; 5/2; 21/10; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 23/10; ; 5/2; 23/10; 13/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 16:23:00 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 5/4; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 11/10; 5/4; 23/20; 6/5; 5/4; 6/5; 6/5; 6/5; ; ; ; 1; ; ; ; ; 6/5; 6/5; ; 23/20; 23/20; 23/20
Draw; 11/5; 9/4; 41/20; 9/4; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 23/10
Wycombe; 9/4; 23/10; 23/10; 23/10; 5/2; 21/10; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 23/10; ; 5/2; 23/10; 13/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 17:46:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 5/4; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 11/10; 5/4; 23/20; 6/5; 5/4; 6/5; 6/5; 6/5; ; ; ; 1; ; ; ; ; 11/10; 6/5; ; 6/5; 23/20; 23/20
Draw; 11/5; 9/4; 41/20; 9/4; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 23/10
Wycombe; 9/4; 23/10; 23/10; 23/10; 5/2; 21/10; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 5/2; 23/10; ; 5/2; 23/10; 13/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 18:36:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 5/4; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 11/10; 5/4; 23/20; 6/5; 5/4; 6/5; 6/5; 6/5; ; ; ; 1; ; ; ; ; 11/10; 6/5; ; 6/5; 23/20; 23/20
Draw; 11/5; 9/4; 41/20; 9/4; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 23/10
Wycombe; 9/4; 23/10; 23/10; 23/10; 5/2; 21/10; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 5/2; 23/10; ; 5/2; 23/10; 13/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 19:47:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 5/4; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 11/10; 5/4; 23/20; 6/5; 5/4; 6/5; 6/5; 6/5; ; ; ; 1; ; ; ; ; 11/10; 6/5; ; 6/5; 23/20; 23/20
Draw; 11/5; 9/4; 41/20; 9/4; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 23/10
Wycombe; 9/4; 23/10; 23/10; 23/10; 5/2; 21/10; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 5/2; 23/10; ; 5/2; 23/10; 13/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 20:23:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 5/4; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 11/10; 5/4; 23/20; 6/5; 5/4; 6/5; 6/5; 6/5; ; ; ; 1; ; ; ; ; 11/10; 6/5; ; 6/5; 23/20; 23/20
Draw; 11/5; 9/4; 41/20; 9/4; 23/10; 43/20; 12/5; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 23/10
Wycombe; 9/4; 23/10; 23/10; 23/10; 5/2; 21/10; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; ; ; ; 12/5; ; ; ; ; 5/2; 23/10; ; 5/2; 23/10; 13/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 21:47:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 11/10; 6/5; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 5/4; 11/10; 23/20; 6/5; 23/20; 11/10; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 6/5; 23/20; 10/9
Draw; 9/4; 9/4; 21/10; 11/5; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 11/5; 21/10; 23/10
Wycombe; 13/5; 23/10; 5/2; 13/5; 5/2; 9/4; 5/2; 5/2; 12/5; 13/5; 12/5; 12/5; 13/5; 5/2; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 13/5; 23/10; 14/5
META; english/league-2/mansfield-v-wycombe; 2016-10-13 23:47:01 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 11/10; 6/5; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 11/10; 23/20; 6/5; 11/10; 11/10; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 10/9
Draw; 9/4; 9/4; 21/10; 11/5; 23/10; 43/20; 23/10; 23/10; 23/10; 11/5; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 23/10; 21/10; 23/10
Wycombe; 13/5; 23/10; 5/2; 13/5; 5/2; 9/4; 5/2; 5/2; 13/5; 13/5; 5/2; 12/5; 53/20; 5/2; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 13/5; 23/10; 14/5
META; english/league-2/mansfield-v-wycombe; 2016-10-14 00:22:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 11/10; 6/5; 23/20; 23/20; 6/5; 21/20; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 11/10; 11/10; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 6/5
Draw; 9/4; 9/4; 21/10; 9/4; 23/10; 43/20; 23/10; 23/10; 23/10; 11/5; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 23/10; 21/10; 23/10
Wycombe; 13/5; 23/10; 49/20; 5/2; 5/2; 9/4; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 53/20; 5/2; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 5/2; 23/10; 5/2
META; english/league-2/mansfield-v-wycombe; 2016-10-14 00:58:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 11/10; 6/5; 23/20; 23/20; 6/5; 21/20; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 23/20
Draw; 9/4; 9/4; 21/10; 9/4; 23/10; 43/20; 23/10; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 9/4; 21/10; 23/10
Wycombe; 13/5; 23/10; 49/20; 12/5; 5/2; 9/4; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 12/5; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 5/2; 23/10; 13/5
META; english/league-2/mansfield-v-wycombe; 2016-10-14 01:47:00 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 11/10; 6/5; 23/20; 23/20; 6/5; 21/20; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 23/20
Draw; 9/4; 9/4; 21/10; 9/4; 23/10; 43/20; 23/10; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 9/4; 21/10; 23/10
Wycombe; 13/5; 23/10; 49/20; 12/5; 5/2; 9/4; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 12/5; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 5/2; 23/10; 13/5
META; english/league-2/mansfield-v-wycombe; 2016-10-14 03:46:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 11/10; 6/5; 23/20; 23/20; 6/5; 21/20; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 23/20
Draw; 9/4; 9/4; 21/10; 9/4; 23/10; 43/20; 23/10; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 9/4; 21/10; 23/10
Wycombe; 13/5; 23/10; 49/20; 12/5; 5/2; 9/4; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 12/5; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 13/5; 23/10; 27/10
META; english/league-2/mansfield-v-wycombe; 2016-10-14 04:22:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 11/10; 6/5; 23/20; 23/20; 6/5; 21/20; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 23/20
Draw; 9/4; 9/4; 21/10; 9/4; 23/10; 43/20; 23/10; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 9/4; 21/10; 23/10
Wycombe; 13/5; 23/10; 49/20; 12/5; 5/2; 9/4; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 12/5; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 13/5; 23/10; 27/10
META; english/league-2/mansfield-v-wycombe; 2016-10-14 05:47:00 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 6/5; 6/5; 23/20; 23/20; 6/5; 21/20; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 23/20
Draw; 12/5; 9/4; 21/10; 9/4; 23/10; 43/20; 23/10; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 9/4; 21/10; 23/10
Wycombe; 13/5; 23/10; 49/20; 12/5; 5/2; 9/4; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 12/5; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 13/5; 23/10; 27/10
META; english/league-2/mansfield-v-wycombe; 2016-10-14 06:35:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 6/5; 6/5; 23/20; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 10/9
Draw; 12/5; 9/4; 21/10; 9/4; 23/10; 43/20; 12/5; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 9/4; 21/10; 12/5
Wycombe; 13/5; 23/10; 49/20; 12/5; 5/2; 9/4; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 12/5; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 13/5; 23/10; 27/10
META; english/league-2/mansfield-v-wycombe; 2016-10-14 07:46:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 6/5; 6/5; 23/20; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 10/9
Draw; 12/5; 9/4; 21/10; 9/4; 23/10; 43/20; 12/5; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 9/4; 21/10; 12/5
Wycombe; 13/5; 23/10; 49/20; 12/5; 5/2; 9/4; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 12/5; 13/5; ; ; ; 12/5; ; ; ; ; 5/2; 27/10; ; 13/5; 23/10; 27/10
META; english/league-2/mansfield-v-wycombe; 2016-10-14 08:22:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield ; 6/5; 6/5; 23/20; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; ; ; ; 1; ; ; ; ; 11/10; 23/20; ; 10/9; 23/20; 10/9
Draw; 12/5; 9/4; 21/10; 9/4; 23/10; 43/20; 12/5; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; 23/10; ; 9/4; 21/10; 12/5
