META; english/league-2/barnet-v-exeter; 2016-10-03 16:22:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Exeter; 21/10; 19/10; 39/20; 2; 11/5; 39/20; 2; 21/10; 11/5; 2; 21/10; 21/10; 2; 2; 19/10; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 2; ; 2; 2; 
Draw; 23/10; 23/10; 23/10; 12/5; 12/5; 9/4; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; 9/4; ; 9/4; 9/4; 
META; english/league-2/barnet-v-exeter; 2016-10-11 16:23:25 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; 13/10; ; 13/10; 5/4; 
Exeter; 21/10; 2; 39/20; 2; 11/5; 39/20; 2; 21/10; 11/5; 2; 21/10; 21/10; 2; 2; 19/10; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 2; ; 2; 2; 
Draw; 23/10; 12/5; 23/10; 12/5; 12/5; 9/4; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; 9/4; ; 9/4; 9/4; 
META; english/league-2/barnet-v-exeter; 2016-10-11 20:23:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 11/8; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; 13/10; ; 13/10; 5/4; 
Exeter; 21/10; 2; 39/20; 2; 11/5; 39/20; 2; 21/10; 2; 2; 2; 21/10; 2; 2; 19/10; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 2; ; 2; 2; 
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; 9/4; ; 9/4; 11/5; 
META; english/league-2/barnet-v-exeter; 2016-10-12 00:22:03 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 11/8; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; 13/10; ; 13/10; 5/4; 
Exeter; 21/10; 2; 39/20; 2; 11/5; 39/20; 2; 21/10; 2; 2; 2; 21/10; 2; 2; 19/10; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 2; ; 2; 2; 
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; 9/4; ; 9/4; 11/5; 
META; english/league-2/barnet-v-exeter; 2016-10-12 08:22:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 13/10; 11/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; ; ; 5/4; 11/10; 5/4; ; ; ; 5/4; 13/10; ; 13/10; 5/4; 
Exeter; 21/10; 2; 39/20; 2; 11/5; 39/20; 21/10; 21/10; 2; 2; 21/10; 21/10; 2; 2; 19/10; ; ; 11/5; 11/5; 11/5; ; ; ; 11/5; 2; ; 2; 2; 
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; 12/5; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 9/4; ; 9/4; 11/5; 
META; english/league-2/barnet-v-exeter; 2016-10-12 12:24:00 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 13/10; 11/10; 13/10; 13/10; 5/4; 5/4; ; 13/10; 11/8; ; ; 5/4; 11/10; 5/4; ; ; ; 5/4; 13/10; ; 13/10; 5/4; 
Exeter; 21/10; 2; 39/20; 2; 11/5; 39/20; 21/10; 21/10; 2; 2; 21/10; 21/10; ; 2; 19/10; ; ; 11/5; 11/5; 11/5; ; ; ; 11/5; 2; ; 2; 2; 
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 9/4; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; ; 9/4; 12/5; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 9/4; ; 9/4; 11/5; 
META; english/league-2/barnet-v-exeter; 2016-10-12 16:23:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/10; 13/10; 13/10; 13/10; 5/4; 13/10; 11/8; 11/8; ; ; 5/4; 11/10; 5/4; ; ; ; 5/4; 11/8; ; 13/10; 13/10; 7/5
Exeter; 21/10; 2; 39/20; 2; 11/5; 39/20; 2; 21/10; 2; 2; 2; 21/10; 2; 2; 19/10; ; ; 11/5; 11/5; 11/5; ; ; ; 11/5; 2; ; 19/10; 2; 2
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; 12/5; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 9/4; ; 9/4; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-12 20:23:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 7/5; 27/20; 7/5; 6/5; 6/5; 29/20; 11/10; 13/10; 7/5; 13/10; 5/4; 13/10; 7/5; 11/8; ; ; 13/10; 11/10; 13/10; ; ; ; 13/10; 11/8; ; 11/8; 13/10; 7/5
Exeter; 21/10; 19/10; 37/20; 19/10; 11/5; 39/20; 19/10; 21/10; 2; 19/10; 2; 21/10; 2; 19/10; 19/10; ; ; 2; 11/5; 2; ; ; ; 2; 2; ; 19/10; 2; 2
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; 12/5; ; ; 12/5; 11/5; 12/5; ; ; ; 12/5; 9/4; ; 9/4; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-13 10:47:46 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 7/5; 27/20; 7/5; 11/8; 13/10; 29/20; 5/4; 7/5; 7/5; 11/8; 5/4; 11/8; 7/5; 11/8; ; ; 13/10; 13/10; 13/10; ; ; ; 13/10; 11/8; ; 7/5; 7/5; 7/5
Exeter; 21/10; 19/10; 37/20; 19/10; 15/8; 20/11; 15/8; 2; 2; 19/10; 19/10; 21/10; 15/8; 19/10; 19/10; ; ; 2; 19/10; 2; ; ; ; 2; 15/8; ; 19/10; 19/10; 19/10
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 9/4; 12/5; ; ; 12/5; 21/10; 12/5; ; ; ; 12/5; 9/4; ; 23/10; 21/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-13 11:46:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 7/5; 27/20; 7/5; 11/8; 13/10; 29/20; 5/4; 7/5; 7/5; 11/8; 5/4; 11/8; 7/5; 11/8; ; ; 13/10; 13/10; 13/10; ; ; ; 13/10; 11/8; ; 7/5; 7/5; 7/5
Exeter; 21/10; 19/10; 37/20; 19/10; 2; 20/11; 15/8; 2; 2; 19/10; 2; 21/10; 15/8; 19/10; 19/10; ; ; 2; 19/10; 2; ; ; ; 2; 15/8; ; 19/10; 19/10; 19/10
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 12/5; ; ; 12/5; 21/10; 12/5; ; ; ; 12/5; 9/4; ; 23/10; 21/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-13 12:22:35 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 7/5; 27/20; 7/5; 11/8; 13/10; 29/20; 5/4; 7/5; 7/5; 11/8; 5/4; 11/8; 7/5; 11/8; ; ; 13/10; 13/10; 13/10; ; ; ; 13/10; 11/8; ; 7/5; 7/5; 7/5
Exeter; 21/10; 19/10; 37/20; 19/10; 2; 20/11; 15/8; 2; 2; 19/10; 2; 21/10; 15/8; 19/10; 19/10; ; ; 2; 19/10; 2; ; ; ; 2; 15/8; ; 19/10; 19/10; 19/10
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 12/5; ; ; 12/5; 21/10; 12/5; ; ; ; 12/5; 9/4; ; 23/10; 21/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-13 13:01:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 7/5; 27/20; 7/5; 11/8; 13/10; 29/20; 5/4; 7/5; 7/5; 11/8; 5/4; 11/8; 7/5; 11/8; ; ; 13/10; 13/10; 13/10; ; ; ; 13/10; 11/8; ; 7/5; 7/5; 7/5
Exeter; 21/10; 19/10; 37/20; 19/10; 2; 20/11; 15/8; 2; 2; 19/10; 2; 21/10; 15/8; 19/10; 19/10; ; ; 2; 19/10; 2; ; ; ; 2; 15/8; ; 19/10; 19/10; 19/10
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 12/5; ; ; 12/5; 21/10; 12/5; ; ; ; 12/5; 9/4; ; 9/4; 21/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-13 13:46:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 7/5; 27/20; 7/5; 11/8; 13/10; 29/20; 5/4; 7/5; 7/5; 11/8; 5/4; 11/8; 7/5; 11/8; ; ; 13/10; 13/10; 13/10; ; ; ; 13/10; 11/8; ; 7/5; 7/5; 7/5
Exeter; 21/10; 19/10; 37/20; 19/10; 2; 20/11; 15/8; 2; 2; 19/10; 2; 21/10; 15/8; 19/10; 19/10; ; ; 2; 19/10; 2; ; ; ; 2; 15/8; ; 19/10; 19/10; 19/10
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 12/5; ; ; 12/5; 21/10; 12/5; ; ; ; 12/5; 9/4; ; 23/10; 21/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-13 15:46:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 69/50; 7/5; 11/8; 27/20; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 11/8; ; ; 6/4; 13/10; 6/4; ; ; ; 6/4; 6/4; ; 7/5; 7/5; 6/4
Exeter; 19/10; 19/10; 9/5; 9/5; 2; 7/4; 9/5; 15/8; 15/8; 7/4; 15/8; 9/5; 9/5; 9/5; 19/10; ; ; 17/10; 19/10; 17/10; ; ; ; 17/10; 9/5; ; 9/5; 15/8; 7/4
Draw; 23/10; 12/5; 9/4; 5/2; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 9/4; 12/5; ; ; 27/11; 21/10; 12/5; ; ; ; 27/11; 23/10; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-13 16:22:42 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 11/8; 7/5; 11/8; 27/20; 29/20; 7/5; 6/4; 7/5; 7/5; 7/5; 29/20; 29/20; 11/8; ; ; 6/4; 13/10; 7/5; ; ; ; 16/11; 6/4; ; 6/4; 7/5; 6/4
Exeter; 19/10; 19/10; 9/5; 9/5; 2; 7/4; 9/5; 15/8; 15/8; 9/5; 15/8; 9/5; 9/5; 15/8; 19/10; ; ; 17/10; 19/10; 17/10; ; ; ; 17/10; 9/5; ; 9/5; 15/8; 7/4
Draw; 23/10; 12/5; 9/4; 5/2; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 9/4; 12/5; ; ; 27/11; 21/10; 5/2; ; ; ; 5/2; 23/10; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-13 17:46:41 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 29/20; 6/4; 11/8; 7/5; 29/20; 7/5; 6/4; 6/4; 7/5; 7/5; 29/20; 6/4; 11/8; ; ; 16/11; 13/10; 7/5; ; ; ; 16/11; 6/4; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 7/4; 13/8; 2; 5/3; 7/4; 15/8; 15/8; 17/10; 15/8; 9/5; 9/5; 7/4; 19/10; ; ; 17/10; 19/10; 17/10; ; ; ; 17/10; 17/10; ; 9/5; 9/5; 17/10
Draw; 23/10; 12/5; 9/4; 13/5; 12/5; 9/4; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 9/4; 12/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 23/10; ; 23/10; 11/5; 13/5
META; english/league-2/barnet-v-exeter; 2016-10-13 18:36:42 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 29/20; 6/4; 11/8; 7/5; 29/20; 7/5; 6/4; 6/4; 7/5; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 6/4; ; 6/4; 7/5; 13/8
Exeter; 19/10; 19/10; 7/4; 7/4; 2; 5/3; 7/4; 17/10; 9/5; 17/10; 15/8; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 17/10; ; 7/4; 9/5; 17/10
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 23/10; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-13 19:46:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 29/20; 6/4; 11/8; 7/5; 29/20; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 6/4; ; 6/4; 7/5; 13/8
Exeter; 19/10; 19/10; 7/4; 7/4; 2; 5/3; 7/4; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 17/10; ; 9/5; 9/5; 17/10
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 23/10; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-13 20:23:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 29/20; 6/4; 11/8; 7/5; 29/20; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 6/4; ; 6/4; 7/5; 
Exeter; 19/10; 19/10; 7/4; 7/4; 2; 5/3; 7/4; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 17/10; ; 9/5; 9/5; 
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 23/10; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-13 21:46:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-13 23:46:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 00:22:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 00:58:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 7/5; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 01:46:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 7/5; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 03:46:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 04:22:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 7/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 7/5; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 05:46:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 12/5; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 06:35:06 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 12/5; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 07:46:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 12/5; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 08:22:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 12/5; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 09:46:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 16/11; 16/11; 7/5; ; ; ; 16/11; 31/20; ; 6/4; 7/5; 8/5
Exeter; 19/10; 19/10; 33/20; 17/10; 2; 5/3; 17/10; 17/10; 9/5; 17/10; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 17/10; 17/10; 17/10; ; ; ; 17/10; 7/4; ; 9/5; 9/5; 7/4
Draw; 12/5; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 9/4; 13/5; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 11:46:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 31/20; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 7/5; 7/5; 
Exeter; 19/10; 7/4; 33/20; 9/5; 2; 5/3; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 
