META; english/league-2/leyton-orient-v-luton; 2016-10-03 16:23:00 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 13/8; 6/4; 13/8; 6/4; 29/20; 31/20; 13/10; 13/8; 8/5; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 3/2; 17/10; 9/5; 7/4; 13/8; 17/10; 7/4; 7/4; 13/8; 17/10; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 7/4; 7/4; 
Draw; 23/10; 23/10; 11/5; 21/10; 23/10; 11/5; 5/2; 21/10; 23/10; 23/10; 23/10; 23/10; 47/20; 11/5; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 9/4; 21/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-11 16:23:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 13/8; 6/4; 29/20; 31/20; 13/10; 13/8; 8/5; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 13/8; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 9/5; 7/4; 13/8; 17/10; 7/4; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 7/4; 7/4; 
Draw; 23/10; 12/5; 11/5; 21/10; 23/10; 11/5; 5/2; 21/10; 23/10; 23/10; 23/10; 23/10; 47/20; 11/5; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 9/4; 21/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-11 20:23:21 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 13/8; 6/4; 29/20; 31/20; 13/10; 13/8; 8/5; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 9/5; 7/4; 13/8; 17/10; 7/4; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 7/4; 7/4; 
Draw; 23/10; 12/5; 11/5; 21/10; 23/10; 11/5; 5/2; 21/10; 23/10; 23/10; 23/10; 23/10; 47/20; 11/5; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 9/4; 21/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-12 00:22:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 13/8; 6/4; 29/20; 31/20; 13/10; 13/8; 8/5; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 13/8; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 9/5; 7/4; 13/8; 17/10; 7/4; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 17/10; 17/10; 
Draw; 23/10; 12/5; 11/5; 21/10; 23/10; 11/5; 5/2; 21/10; 23/10; 23/10; 23/10; 23/10; 47/20; 11/5; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-12 04:39:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 13/8; 6/4; 29/20; 31/20; 13/10; 13/8; 8/5; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 13/8; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 9/5; 7/4; 13/8; 17/10; 7/4; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 17/10; 17/10; 
Draw; 23/10; 12/5; 11/5; 21/10; 23/10; 11/5; 5/2; 21/10; 23/10; 23/10; 23/10; 23/10; 47/20; 11/5; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-12 08:22:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 31/20; 6/4; 29/20; 31/20; 13/10; 13/8; 8/5; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 13/8; 7/5; 
Leyton Orient; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 7/4; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 17/10; 17/10; 
Draw; 23/10; 12/5; 11/5; 23/10; 23/10; 11/5; 5/2; 21/10; 23/10; 23/10; 23/10; 23/10; 47/20; 11/5; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-12 12:24:13 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 31/20; 6/4; 29/20; 31/20; 6/4; 13/8; 8/5; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 13/8; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 6/4; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 17/10; 17/10; 
Draw; 23/10; 12/5; 11/5; 23/10; 23/10; 11/5; 5/2; 21/10; 23/10; 23/10; 23/10; 23/10; 47/20; 11/5; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-12 16:23:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 31/20; 6/4; 29/20; 31/20; 6/4; 13/8; 8/5; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 13/8; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 13/8; 7/4; 13/8; 17/10; 6/4; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 17/10; 17/10; 
Draw; 23/10; 12/5; 11/5; 12/5; 23/10; 11/5; 5/2; 21/10; 23/10; 23/10; 23/10; 23/10; 47/20; 11/5; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-12 20:23:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 31/20; 6/4; 29/20; 8/5; 6/4; 13/8; 6/4; 6/4; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 8/5; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 6/4; 7/4; 17/10; 7/4; 9/5; 17/10; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; ; ; 7/4; 17/10; 
Draw; 23/10; 12/5; 11/5; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 23/10; 23/10; 11/5; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 9/4; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 10:47:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 8/5; 6/4; 29/20; 8/5; 8/5; 13/8; 6/4; 6/4; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 8/5; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 13/8; 7/4; 17/10; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; ; ; 7/4; 17/10; 
Draw; 23/10; 12/5; 9/4; 9/4; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 11:47:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 8/5; 13/8; 29/20; 8/5; 8/5; 13/8; 6/4; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 8/5; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 13/8; 7/4; 17/10; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; ; ; 7/4; 17/10; 
Draw; 23/10; 12/5; 9/4; 9/4; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 12:22:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 8/5; 13/8; 29/20; 8/5; 8/5; 13/8; 6/4; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 8/5; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 13/8; 7/4; 17/10; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; ; ; 7/4; 17/10; 
Draw; 23/10; 12/5; 9/4; 9/4; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 13:01:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 8/5; 13/8; 29/20; 8/5; 8/5; 13/8; 6/4; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 8/5; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 13/8; 7/4; 17/10; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; ; ; 7/4; 17/10; 
Draw; 23/10; 12/5; 9/4; 9/4; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 13:46:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 6/4; 8/5; 13/8; 29/20; 8/5; 8/5; 13/8; 6/4; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 8/5; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 17/10; 17/10; 7/4; 13/8; 17/10; 13/8; 7/4; 17/10; 7/4; 9/5; 33/20; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; ; ; 7/4; 17/10; 
Draw; 23/10; 12/5; 9/4; 9/4; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 11/5; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 15:47:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 13/8; 29/20; 8/5; 8/5; 13/8; 6/4; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 8/5; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 17/10; 7/4; 13/8; 17/10; 13/8; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 11/5; 9/4; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 16:22:56 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 8/5; 8/5; 13/8; 6/4; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 8/5; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 13/8; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 17/10; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 11/5; 9/4; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 17:46:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 8/5; 8/5; 13/8; 6/4; 31/20; 6/4; 31/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 18:36:56 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 13/8; 6/4; 31/20; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 23/10; 23/10; 49/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 19:47:02 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 13/8; 6/4; 31/20; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 23/10; 23/10; 49/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 20:23:29 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 13/8; 6/4; 31/20; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 6/4; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 23/10; 23/10; 49/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 21:47:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 13/8; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 7/4; 13/8; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 15/8; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-13 23:46:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 00:22:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 00:58:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 01:46:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 9/5; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 03:46:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 19/10; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 04:22:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 31/20; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 8/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 17/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 13/8; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 19/10; 17/10; 
Draw; 23/10; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 05:46:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 8/5; 8/5; 29/20; 31/20; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 19/10; 17/10; 
Draw; 13/5; 12/5; 9/4; 11/5; 23/10; 11/5; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 06:35:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 8/5; 8/5; 29/20; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 19/10; 17/10; 
Draw; 13/5; 12/5; 9/4; 11/5; 23/10; 11/5; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 07:46:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 8/5; 8/5; 29/20; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 19/10; 17/10; 
Draw; 13/5; 12/5; 9/4; 11/5; 23/10; 11/5; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 08:22:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 8/5; 8/5; 29/20; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; 8/5; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 7/4; 13/8; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 19/10; 17/10; 
Draw; 13/5; 12/5; 9/4; 11/5; 23/10; 11/5; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 09:46:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 8/5; 8/5; 29/20; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 16/11; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; ; ; ; 28/17; ; ; ; ; 24/13; ; ; 19/10; 17/10; 
Draw; 13/5; 12/5; 9/4; 11/5; 23/10; 11/5; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 11:47:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 7/5; 29/20; 6/4; 8/5; 29/20; 31/20; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 9/5; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 17/10; 
Draw; 13/5; 12/5; 9/4; 23/10; 23/10; 11/5; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 12:23:53 GMT+3; 2016-10-15 15:00; e70300-dr003
