META; english/league-2/mansfield-v-carlisle; 2017-03-12 00:22:17 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 04:22:39 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 08:23:14 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 12:22:14 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 16:22:18 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 20:23:52 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; 6/5; ; 11/10; ; ; ; ; 15/13; ; ; ; 11/10; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; 23/10; ; ; ; 9/4; ; ; ; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; 12/5; ; 23/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 00:21:48 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; 6/5; ; 11/10; ; ; ; ; 15/13; 15/13; ; ; 15/13; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; 23/10; 9/4; ; ; 9/4; ; ; ; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; 12/5; ; 23/10; ; ; ; ; 12/5; 40/17; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 04:21:25 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; 6/5; ; 11/10; ; ; ; ; 15/13; 15/13; ; ; 15/13; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; 23/10; 9/4; ; ; 9/4; ; ; ; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; 12/5; ; 23/10; ; ; ; ; 12/5; 40/17; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 08:21:49 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; 6/5; ; 11/10; 23/20; 11/10; ; ; 15/13; 11/10; ; 10/9; 11/10; ; ; 19/17; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 23/10; ; 11/5; 23/10; 23/10; ; ; 23/10; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; 12/5; ; 23/10; 12/5; 5/2; ; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 27/11; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 12:23:03 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; 11/10; 6/5; ; 11/10; 23/20; 11/10; ; ; 15/13; 11/10; ; 10/9; 11/10; ; ; 19/17; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; 23/10; 23/10; ; 11/5; 23/10; 23/10; ; ; 23/10; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; 12/5; 12/5; ; 23/10; 12/5; 5/2; ; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 27/11; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 16:26:21 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 21/20; 11/10; 21/20; ; 11/10; ; 23/20; 11/10; 11/10; ; 21/20; 23/20; 11/10; ; ; 11/10; 11/10; ; 10/9; 11/10; ; ; 19/17; ; 19/17; ; ; ; 
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; 13/5; 5/2; 13/5; 12/5; 5/2; 12/5; ; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 12/5; 12/5; 13/5
Carlisle; 7/2; 16/5; 31/10; 3; 10/3; 3; 10/3; 3; 3; 10/3; 16/5; 16/5; ; 10/3; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 10/3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 23:47:05 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; ; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; 13/5; 5/2; 13/5; 12/5; 12/5; 12/5; ; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 12/5; 12/5; 13/5
Carlisle; 7/2; 16/5; 31/10; 3; 10/3; 3; 10/3; 3; 3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 10/3; 17/5; 16/5; 3; 17/5; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 10/3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 00:22:07 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; ; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; 13/5; 5/2; 13/5; 12/5; 5/2; 12/5; ; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 12/5; 12/5; 13/5
Carlisle; 7/2; 16/5; 31/10; 3; 10/3; 3; 10/3; 3; 3; 10/3; 16/5; 16/5; ; 10/3; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 10/3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 00:57:57 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; ; 5/6; 9/10; 5/6; 20/23; 20/23; ; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; ; 5/2; 13/5; 12/5; 12/5; 12/5; ; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 12/5; 12/5; 13/5
Carlisle; 7/2; 16/5; 31/10; 3; 10/3; 3; ; 3; 3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 10/3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 01:46:28 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 4/5; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; 13/5; 5/2; 13/5; 12/5; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 12/5; 21/10; 13/5
Carlisle; 7/2; 16/5; 31/10; 3; 10/3; 3; 10/3; 3; 3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 14/5; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 03:46:43 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; ; 5/6; 9/10; 5/6; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 4/5; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; ; 5/2; 13/5; 12/5; 12/5; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 21/10; 13/5
Carlisle; 7/2; 16/5; 31/10; 3; 10/3; 3; ; 3; 3; 10/3; 10/3; 16/5; 10/3; 10/3; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 14/5; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 04:22:01 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 5/2; 13/5
Carlisle; 7/2; 16/5; 31/10; 3; 10/3; 3; 10/3; 3; 3; 10/3; 10/3; 16/5; 10/3; 10/3; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 7/2; 10/3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 05:46:38 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 17/20; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 14/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 5/2; 13/5
Carlisle; 7/2; 16/5; 16/5; 3; 10/3; 3; 17/5; 3; 3; 10/3; 16/5; 16/5; 10/3; 17/5; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 06:34:00 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 17/20; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 14/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 5/2; 13/5
Carlisle; 7/2; 16/5; 16/5; 3; 10/3; 3; 17/5; 3; 3; 10/3; 16/5; 16/5; 10/3; 17/5; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 10/3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 07:47:23 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 17/20; 17/20; 17/20; 10/11; 17/20; 4/5; ; 4/5; ; 17/20; 5/6; 5/6; 5/6; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 27/10; 5/2; 47/20; 5/2; 13/5; 23/10; ; 13/5; ; 5/2; 5/2; 5/2; 51/20; 27/10; 13/5; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 5/2; 13/5
Carlisle; 15/4; 16/5; 31/10; 3; 10/3; 3; ; 10/3; ; 10/3; 10/3; 10/3; 7/2; 17/5; 16/5; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 10/3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 08:23:15 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 17/20; 17/20; 17/20; 10/11; 17/20; 4/5; ; 4/5; ; 17/20; 5/6; 5/6; 5/6; 10/11; 5/6; 11/13; 5/6; 5/6; 5/6; 13/15; 43/50; 11/13; 7/8; 17/20; 7/8; ; 5/6; 5/6; 5/6
Draw; 27/10; 13/5; 47/20; 5/2; 13/5; 23/10; ; 13/5; ; 5/2; 13/5; 5/2; 51/20; 27/10; 13/5; 27/10; 28/11; 5/2; 12/5; 27/11; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 5/2; 13/5
Carlisle; 15/4; 16/5; 31/10; 3; 10/3; 3; ; 10/3; ; 10/3; 16/5; 10/3; 7/2; 17/5; 16/5; 10/3; 57/17; 16/5; 3; 31/10; 71/20; 17/5; 31/10; 10/3; 31/10; ; 10/3; 10/3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-18 09:47:19 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 17/20; 17/20; 9/10; 10/11; 9/10; 4/5; 10/11; 4/5; 9/10; 17/20; 5/6; 20/23; 5/6; 19/20; 5/6; 10/11; 13/15; 5/6; 5/6; 13/15; 43/50; 11/13; 7/8; 17/20; 7/8; ; 9/10; 9/10; 9/10
Draw; 27/10; 13/5; 23/10; 5/2; 5/2; 23/10; 27/10; 13/5; 5/2; 12/5; 13/5; 5/2; 51/20; 13/5; 13/5; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 5/2; 5/2
Carlisle; 15/4; 16/5; 3; 3; 10/3; 3; 16/5; 10/3; 3; 16/5; 16/5; 16/5; 7/2; 17/5; 16/5; 10/3; 31/10; 16/5; 3; 13/4; 71/20; 17/5; 31/10; 10/3; 31/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-18 11:46:54 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 9/10; 10/11; 10/11; 4/5; ; 4/5; 9/10; 17/20; 20/23; 20/23; 17/20; 19/20; 5/6; 10/11; 13/15; 5/6; 5/6; 13/15; 89/100; 8/9; 7/8; 10/11; 7/8; ; 10/11; 9/10; 9/10
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; ; 13/5; 5/2; 12/5; 5/2; 5/2; 51/20; 13/5; 13/5; 13/5; 27/11; 5/2; 12/5; 27/11; 133/50; 28/11; 27/11; 5/2; 27/11; ; 12/5; 5/2; 5/2
Carlisle; 7/2; 16/5; 3; 3; 16/5; 3; ; 10/3; 3; 16/5; 16/5; 16/5; 10/3; 10/3; 16/5; 10/3; 16/5; 16/5; 3; 16/5; 7/2; 31/10; 31/10; 16/5; 31/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-18 12:24:06 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 9/10; 10/11; 10/11; 4/5; 19/20; 4/5; 9/10; 17/20; 20/23; 20/23; 17/20; 19/20; 5/6; 10/11; 13/15; 5/6; 5/6; 13/15; 89/100; 8/9; 7/8; 10/11; 7/8; ; 10/11; 9/10; 9/10
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; 13/5; 13/5; 5/2; 12/5; 5/2; 5/2; 51/20; 13/5; 13/5; 13/5; 27/11; 5/2; 12/5; 27/11; 133/50; 28/11; 27/11; 5/2; 27/11; ; 12/5; 5/2; 5/2
Carlisle; 7/2; 16/5; 3; 3; 16/5; 3; 31/10; 10/3; 3; 16/5; 16/5; 16/5; 10/3; 10/3; 16/5; 10/3; 16/5; 16/5; 3; 16/5; 7/2; 31/10; 31/10; 16/5; 31/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-18 13:07:18 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 9/10; 10/11; 10/11; 33/40; 19/20; 4/5; 9/10; 17/20; 20/23; 10/11; 9/10; 19/20; 10/11; 10/11; 13/15; 5/6; 5/6; 13/15; 89/100; 10/11; 7/8; 10/11; 7/8; ; 10/11; 10/11; 10/11
Draw; 13/5; 5/2; 23/10; 5/2; 5/2; 23/10; 13/5; 13/5; 5/2; 12/5; 5/2; 12/5; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 133/50; 28/11; 27/11; 5/2; 27/11; ; 12/5; 5/2; 5/2
Carlisle; 7/2; 16/5; 3; 3; 16/5; 14/5; 31/10; 10/3; 3; 16/5; 16/5; 16/5; 16/5; 10/3; 3; 10/3; 16/5; 16/5; 3; 16/5; 7/2; 58/19; 31/10; 16/5; 31/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-18 13:47:39 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 1; 9/10; 10/11; 10/11; 33/40; 20/21; 4/5; 9/10; 17/20; 20/23; 10/11; 9/10; 19/20; 10/11; 10/11; 13/15; 5/6; 5/6; 13/15; 89/100; 10/11; 6/7; 10/11; 6/7; ; 10/11; 9/10; 10/11
Draw; 13/5; 23/10; 23/10; 5/2; 5/2; 23/10; 13/5; 13/5; 5/2; 12/5; 5/2; 12/5; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 133/50; 28/11; 28/11; 5/2; 28/11; ; 12/5; 12/5; 5/2
Carlisle; 7/2; 14/5; 3; 3; 16/5; 14/5; 31/10; 10/3; 3; 16/5; 16/5; 16/5; 16/5; 10/3; 3; 16/5; 16/5; 16/5; 3; 16/5; 7/2; 58/19; 31/10; 16/5; 31/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-18 15:47:45 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 10/11; 4/5; 9/10; 17/20; 20/23; 20/23; 9/10; 10/11; 10/11; 10/11; 13/15; 5/6; 5/6; 13/15; 89/100; 11/13; 6/7; 10/11; 6/7; ; 5/6; 10/11; 9/10
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; 13/5; 13/5; 5/2; 5/2; 5/2; 12/5; 51/20; 27/10; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 133/50; 5/2; 28/11; 5/2; 28/11; ; 5/2; 12/5; 13/5
Carlisle; 7/2; 16/5; 16/5; 3; 10/3; 3; 33/10; 10/3; 3; 16/5; 16/5; 10/3; 16/5; 7/2; 3; 10/3; 16/5; 16/5; 3; 16/5; 7/2; 17/5; 31/10; 10/3; 31/10; ; 10/3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-18 16:21:36 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 20/21; 4/5; 9/10; 17/20; 20/23; 20/23; 9/10; 10/11; 10/11; 10/11; 13/15; 5/6; 5/6; 13/15; 89/100; 11/13; 6/7; 10/11; 6/7; ; 5/6; 10/11; 9/10
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 23/10; 13/5; 13/5; 13/5; 5/2; 5/2; 12/5; 51/20; 27/10; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 133/50; 5/2; 28/11; 5/2; 28/11; ; 5/2; 12/5; 13/5
Carlisle; 7/2; 16/5; 16/5; 3; 10/3; 3; 31/10; 10/3; 10/3; 16/5; 16/5; 10/3; 16/5; 17/5; 3; 10/3; 16/5; 16/5; 3; 16/5; 7/2; 17/5; 31/10; 10/3; 31/10; ; 10/3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-18 17:47:18 GMT+2; 2017-03-18 15:00; In Play; e70300-dr003
Mansfield; 5/4; 5/4; ; ; ; ; ; 5/4; 9/10; 5/4; ; 9/10; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 8/5; 3/2; ; ; ; ; ; 7/5; 5/2; 7/5; ; 9/4; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; 10/3; 10/3; ; ; ; ; ; 7/2; 3; 10/3; ; 13/5; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-18 18:39:33 GMT+2; 2017-03-18 15:00; In Play; e70300-dr003
Mansfield; 1/6; 1/6; 5/4; 13/10; 10/11; ; 2/15; 1/8; ; ; ; 11/8; 2/13; 19/20; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; 
Draw; 5; 9/2; 7/5; 29/20; 11/4; ; 11/2; 9/2; ; 5; ; 11/10; 19/4; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; 
Carlisle; 28; 33; 7/2; 7/2; 11/4; ; 30; 30; ; ; ; 7/2; 33; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; 
