META; english/premier-league/hull-v-west-ham; 2017-03-06 00:16:37 GMT+2; 2017-04-01 15:00; e70300-dr003
Youssef En-Nesyri; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; 24/5; ; 24/5; ; ; ; 
Juanfran; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/5; ; ; ; 21/4; ; 21/4; ; ; ; 
Gonzalo Castro; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; 6; ; 6; ; ; ; 
Diego Godin; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/2; ; ; ; 13/2; ; 13/2; ; ; ; 
Gabi; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/2; ; ; ; 13/2; ; 13/2; ; ; ; 
Jony; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/2; ; ; ; 13/2; ; 13/2; ; ; ; 
Thomas Partey; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/2; ; ; ; 13/2; ; 13/2; ; ; ; 
Keko; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/2; ; ; ; 15/2; ; 15/2; ; ; ; 
Pablo Fornals; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/2; ; ; ; 15/2; ; 15/2; ; ; ; 
Jose Gimenez; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/2; ; ; ; 21/2; ; 21/2; ; ; ; 
Ignacio Camacho; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11; ; ; ; 11; ; 11; ; ; ; 
Filipe Luis; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; 13; ; 13; ; ; ; 
Stefan Savic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; 13; ; 13; ; ; ; 
Jose Rodriguez; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14; ; ; ; 14; ; 14; ; ; ; 
Recio; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14; ; ; ; 14; ; 14; ; ; ; 
Lucas Hernandez; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17; ; ; ; 17; ; 17; ; ; ; 
Sime Vrsaljko; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17; ; ; ; 17; ; 17; ; ; ; 
Roberto Rosales; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21; ; ; ; 21; ; 21; ; ; ; 
Diego Llorente; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26; ; ; ; 26; ; 26; ; ; ; 
Federico Ricca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 34; ; ; ; 34; ; 34; ; ; ; 
Luis Munoz; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 34; ; ; ; 34; ; 34; ; ; ; 
Martin Demichelis; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 34; ; ; ; 34; ; 34; ; ; ; 
Miguel Torres; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 34; ; ; ; 34; ; 34; ; ; ; 
Mikel Villanueva; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 34; ; ; ; 34; ; 34; ; ; ; 
META; english/premier-league/hull-v-west-ham; 2017-03-25 08:15:51 GMT+2; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 31/20; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 7/5; 23/17; 7/5; 7/5; 38/25; 24/17; 7/5; 7/5; 7/5; ; ; 7/5; 
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 19/10; 21/10; 15/8; 2; 2; 15/8; 2; 39/20; 21/10; 2; 15/8; 21/10; 2; 2; 39/19; 52/25; 2; 2; 2; 2; ; ; 19/10; 
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 23/10; 21/10; 11/5; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 11/5; 11/5; ; ; 21/10; 
META; english/premier-league/hull-v-west-ham; 2017-03-26 04:15:26 GMT+2; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 7/5; 23/17; 7/5; 7/5; 38/25; 24/17; 7/5; 7/5; 7/5; ; ; 7/5; 
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 15/8; 2; 2; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 52/25; 2; 2; 15/8; 2; ; ; 19/10; 
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 11/5; 11/5; ; ; 9/4; 
META; english/premier-league/hull-v-west-ham; 2017-03-26 08:15:40 GMT+2; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 7/5; 23/17; 7/5; 7/5; 38/25; 24/17; 7/5; 7/5; 7/5; ; ; 7/5; 
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 15/8; 2; 2; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 52/25; 2; 2; 15/8; 2; ; ; 19/10; 
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 11/5; 11/5; ; ; 9/4; 
META; english/premier-league/hull-v-west-ham; 2017-03-26 12:15:29 GMT+2; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 7/5; 23/17; 7/5; 7/5; 38/25; 24/17; 7/5; 7/5; 7/5; ; ; 7/5; 
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 15/8; 2; 2; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 52/25; 2; 2; 15/8; 2; ; ; 19/10; 
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 11/5; 11/5; ; ; 9/4; 
META; english/premier-league/hull-v-west-ham; 2017-03-26 16:15:39 GMT+2; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 7/5; 23/17; 7/5; 7/5; 38/25; 24/17; 7/5; 7/5; 7/5; ; ; 7/5; 
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 15/8; 2; 2; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 52/25; 2; 2; 15/8; 2; ; ; 19/10; 
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 11/5; 11/5; ; ; 9/4; 
META; english/premier-league/hull-v-west-ham; 2017-03-26 20:15:43 GMT+2; 2017-04-02 18:00; e70300-dr003
Draw 1-1; 6; ; 7; ; ; 11/2; 7; ; 6; ; 13/2; 6; ; ; 6; ; 7; ; 7; 7; ; 67/10; 7; ; 7; ; ; ; 
Rosenborg 1-0; 13/2; ; 7; ; ; 6; 7; ; 13/2; ; 13/2; 6; ; ; 13/2; ; 7; ; 7; 7; ; 32/5; 7; ; 7; ; ; ; 
Rosenborg 2-1; 7; ; 15/2; ; ; 13/2; 15/2; ; 7; ; 7; 13/2; ; ; 7; ; 15/2; ; 15/2; 15/2; ; 36/5; 15/2; ; 15/2; ; ; ; 
Rosenborg 2-0; 7; ; 15/2; ; ; 13/2; 15/2; ; 7; ; 7; 13/2; ; ; 7; ; 15/2; ; 8; 15/2; ; 69/10; 8; ; 8; ; ; ; 
Rosenborg 3-0; 11; ; 12; ; ; 11; 12; ; 11; ; 11; 11; ; ; 10; ; 49/4; ; 23/2; 49/4; ; 12; 23/2; ; 23/2; ; ; ; 
Rosenborg 3-1; 11; ; 12; ; ; 10; 12; ; 11; ; 11; 10; ; ; 11; ; 49/4; ; 12; 49/4; ; 12; 12; ; 12; ; ; ; 
Draw 0-0; 11; ; 13; ; ; 11; 19/2; ; 12; ; 12; 10; ; ; 11; ; 9; ; 21/2; 9; ; 13; 21/2; ; 21/2; ; ; ; 
Odd BK 1-0; 14; ; 15; ; ; 12; 15; ; 14; ; 14; 12; ; ; 12; ; 27/2; ; 15; 27/2; ; 13; 15; ; 15; ; ; ; 
Draw 2-2; 14; ; 13; ; ; 12; 15; ; 14; ; 12; 12; ; ; 12; ; 61/4; ; 15; 61/4; ; 16; 15; ; 15; ; ; ; 
Odd BK 2-1; 16; ; 14; ; ; 14; 15; ; 14; ; 14; 12; ; ; 12; ; 29/2; ; 15; 29/2; ; 15; 15; ; 15; ; ; ; 
Any Other Score; ; ; 16; ; ; ; ; ; 25; ; ; ; ; ; ; ; ; ; ; ; ; 17; ; ; ; ; ; ; 
Rosenborg 3-2; 22; ; 20; ; ; 20; 22; ; 22; ; 20; 18; ; ; 20; ; 93/4; ; 23; 93/4; ; 26; 23; ; 23; ; ; ; 
Rosenborg 4-0; 22; ; 22; ; ; 20; 25; ; 25; ; 22; 20; ; ; 20; ; 93/4; ; 21; 93/4; ; 26; 21; ; 21; ; ; ; 
Rosenborg 4-1; 22; ; 22; ; ; 20; 25; ; 25; ; 22; 20; ; ; 20; ; 93/4; ; 22; 93/4; ; 27; 22; ; 22; ; ; ; 
Odd BK 2-0; 28; ; 28; ; ; 20; 30; ; 28; ; 28; 22; ; ; 22; ; 49/2; ; 25; 49/2; ; 28; 25; ; 25; ; ; ; 
Odd BK 3-1; 40; ; 40; ; ; 40; 40; ; 40; ; 40; 28; ; ; 33; ; 71/2; ; 37; 71/2; ; 47; 37; ; 37; ; ; ; 
Odd BK 3-2; 40; ; 35; ; ; 40; 40; ; 40; ; 40; 28; ; ; 33; ; 151/4; ; 45; 151/4; ; 50; 45; ; 45; ; ; ; 
Rosenborg 4-2; 40; ; 40; ; ; 40; 40; ; 50; ; 40; 28; ; ; 33; ; 161/4; ; 45; 161/4; ; 50; 45; ; 45; ; ; ; 
Rosenborg 5-0; 40; ; ; ; ; 50; 55; ; 50; ; 50; 40; ; ; 50; ; 195/4; ; 45; 195/4; ; ; 45; ; 45; ; ; ; 
Rosenborg 5-1; 50; ; ; ; ; 50; 55; ; 66; ; 50; 40; ; ; 50; ; 195/4; ; 50; 195/4; ; ; 50; ; 50; ; ; ; 
Draw 3-3; 50; ; 45; ; ; 50; 66; ; 66; ; 50; 33; ; ; 50; ; 205/4; ; 60; 205/4; ; 80; 60; ; 60; ; ; ; 
Odd BK 3-0; 50; ; 66; ; ; 66; 75; ; 80; ; 70; 50; ; ; 66; ; 215/4; ; 55; 215/4; ; 80; 55; ; 55; ; ; ; 
Rosenborg 5-2; 80; ; ; ; ; 80; 100; ; ; ; 80; 50; ; ; 80; ; 139/2; ; 90; 139/2; ; ; 90; ; 90; ; ; ; 
Rosenborg 4-3; 80; ; 85; ; ; 80; 125; ; ; ; 80; 50; ; ; 80; ; 293/4; ; 110; 293/4; ; 150; 110; ; 110; ; ; ; 
Rosenborg 6-0; 100; ; ; ; ; 100; 150; ; 100; ; 100; 66; ; ; 100; ; 83; ; 120; 83; ; ; 120; ; 120; ; ; ; 
Rosenborg 6-1; 100; ; ; ; ; 100; 150; ; ; ; 100; 66; ; ; 100; ; 83; ; 120; 83; ; ; 120; ; 120; ; ; ; 
Odd BK 4-1; 100; ; 110; ; ; 100; 125; ; 100; ; 100; 66; ; ; 100; ; 307/4; ; 110; 307/4; ; 170; 110; ; 110; ; ; ; 
Odd BK 4-2; 100; ; 100; ; ; 100; 150; ; 100; ; 100; 50; ; ; 100; ; 78; ; 125; 78; ; 180; 125; ; 125; ; ; ; 
Odd BK 4-0; 150; ; 175; ; ; 200; 175; ; 100; ; 150; 66; ; ; 200; ; 183/2; ; 160; 183/2; ; 200; 160; ; 160; ; ; ; 
Odd BK 5-4; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 6-3; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 7-2; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 8-0; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 8-1; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 9-0; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rosenborg 5-4; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rosenborg 7-2; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rosenborg 8-0; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rosenborg 8-1; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rosenborg 9-0; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 4-3; 150; ; 125; ; ; 150; 225; ; ; ; 125; 66; ; ; 150; ; 361/4; ; 225; 361/4; ; 200; 225; ; 225; ; ; ; 
Odd BK 5-0; ; ; ; ; ; ; 225; ; 100; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 5-3; ; ; ; ; ; ; 225; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 6-0; ; ; ; ; ; ; 225; ; 100; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 6-1; ; ; ; ; ; ; 225; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 6-2; ; ; ; ; ; ; 225; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 7-0; ; ; ; ; ; ; 225; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Odd BK 7-1; ; ; ; ; ; ; 225; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rosenborg 6-2; 200; ; ; ; ; 200; 250; ; ; ; 150; 66; ; ; 200; ; ; ; 225; ; ; ; 225; ; 225; ; ; ; 
Rosenborg 5-3; 200; ; ; ; ; 150; 275; ; ; ; 125; 66; ; ; 200; ; ; ; 250; ; ; ; 250; ; 250; ; ; ; 
Rosenborg 7-0; 300; ; ; ; ; ; 375; ; ; ; 150; ; ; ; ; ; ; ; 350; ; ; ; 350; ; 350; ; ; ; 
Rosenborg 7-1; 350; ; ; ; ; ; 400; ; ; ; 150; ; ; ; ; ; ; ; 375; ; ; ; 375; ; 375; ; ; ; 
Draw 4-4; 250; ; 200; ; ; 250; 450; ; ; ; 150; 66; ; ; 250; ; ; ; 400; ; ; 200; 400; ; 400; ; ; ; 
Odd BK 5-1; 450; ; ; ; ; ; 400; ; 100; ; 150; ; ; ; ; ; ; ; 375; ; ; ; 375; ; 375; ; ; ; 
Odd BK 5-2; 500; ; ; ; ; ; 175; ; ; ; 150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rosenborg 6-3; 500; ; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/hull-v-west-ham; 2017-03-27 00:15:17 GMT+2; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 7/5; 23/17; 7/5; 7/5; 38/25; 24/17; 7/5; 7/5; 7/5; ; ; 7/5; 
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 15/8; 2; 2; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 52/25; 2; 2; 15/8; 2; ; ; 19/10; 
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 11/5; 11/5; ; ; 9/4; 
META; english/premier-league/hull-v-west-ham; 2017-03-27 12:02:09 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 7/5; 23/17; 7/5; 7/5; 6/4; 24/17; 16/11; 7/5; 16/11; ; ; 7/5; 
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 9/5; 2; 2; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 21/10; 2; 39/19; 15/8; 39/19; ; ; 19/10; 
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 23/10; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 11/5; 11/5; ; ; 9/4; 
META; english/premier-league/hull-v-west-ham; 2017-03-27 16:15:37 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 7/5; 23/17; 7/5; 7/5; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 9/5; 2; 2; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 21/10
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 23/10; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; 9/4; 12/5; 23/10; 11/5; 9/4; 11/5; ; ; 9/4; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-27 20:15:35 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 7/5; 23/17; 7/5; 7/5; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 9/5; 2; 2; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 21/10
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 23/10; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; 9/4; 12/5; 23/10; 11/5; 9/4; 11/5; ; ; 9/4; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-28 00:15:31 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 9/5; 2; 19/10; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 2; 2; 2; 2; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 23/10; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; 9/4; 12/5; 23/10; 11/5; 9/4; 11/5; ; ; 9/4; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-28 04:15:24 GMT+3; 2017-04-04 19:45; e70300-dr003
Heerenveen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; 8/13; ; 7/11; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 37/13; ; 37/13; ; ; ; 
Sparta Rotterdam; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 22/5; ; ; ; 22/5; ; 9/2; ; ; ; 
META; english/premier-league/hull-v-west-ham; 2017-03-28 08:15:31 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 9/5; 2; 19/10; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 2; 2; 2; 37/19; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 23/10; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; 9/4; 12/5; 23/10; 11/5; 9/4; 11/5; ; ; 11/5; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-28 08:29:57 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 27/20; 7/5; 11/8; 29/20; 6/4; 16/11; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 21/10; 9/5; 2; 19/10; 15/8; 19/10; 39/20; 21/10; 2; 15/8; 2; 2; 2; 37/19; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 9/4; 12/5; 12/5; 23/10; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; 9/4; 12/5; 23/10; 11/5; 9/4; 11/5; ; ; 11/5; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-28 08:31:24 GMT+3; ; e70300-dr003
Bastia; 1/4; ; ; ; ; ; ; 1/3; ; ; ; ; 3/10; ; 30/100; ; 2/9; 1/5; 3/10; 2/9; ; 3/10; 3/10; ; 3/10; ; ; ; 
Lorient; 1/2; ; ; ; ; ; ; 4/11; ; ; ; ; 7/20; ; 4/11; ; 1/2; 6/17; 2/5; 1/2; ; 3/10; 2/5; ; 2/5; ; ; ; 
Nancy; 11/8; ; ; ; ; ; ; 8/5; ; ; ; ; 1; ; 5/4; ; 7/5; 1; 4/5; 7/5; ; 6/5; 4/5; ; 4/5; ; ; ; 
Dijon; 13/8; ; ; ; ; ; ; 13/10; ; ; ; ; 1; ; 11/10; ; 28/17; 11/10; 9/10; 28/17; ; 11/10; 9/10; ; 9/10; ; ; ; 
Metz; 11/2; ; ; ; ; ; ; 15/2; ; ; ; ; 13/2; ; 7; ; 6; 5; 5; 6; ; 7; 5; ; 5; ; ; ; 
Caen; 9; ; ; ; ; ; ; 6; ; ; ; ; 6; ; 15/2; ; 17/2; 6; 4; 17/2; ; 15/2; 4; ; 4; ; ; ; 
Montpellier; 16; ; ; ; ; ; ; 11; ; ; ; ; 9; ; 10; ; 18; 10; 6; 18; ; 10; 6; ; 6; ; ; ; 
Lille; 33; ; ; ; ; ; ; 12; ; ; ; ; 12; ; 14; ; 30; 25; 15; 30; ; 14; 15; ; 15; ; ; ; 
Nantes; 50; ; ; ; ; ; ; 25; ; ; ; ; 30; ; 33; ; 60; 33; 30; 60; ; 33; 30; ; 30; ; ; ; 
Guingamp; 150; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; 175; 100; ; 175; ; 150; ; ; ; ; ; ; 
Angers; 200; ; ; ; ; ; ; 35; ; ; ; ; 33; ; 33; ; 200; 80; 40; 200; ; 33; 40; ; 40; ; ; ; 
Toulouse; 200; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; 225; ; ; 225; ; 200; ; ; ; ; ; ; 
Rennes; 250; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; 300; ; ; 300; ; 200; ; ; ; ; ; ; 
META; english/premier-league/hull-v-west-ham; 2017-03-28 12:31:01 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 7/5; 29/20; 6/4; 16/11; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; 2; 19/10; 19/10; 19/10; 19/10; 21/10; 2; 15/8; 2; 2; 2; 2; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 12/5; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 9/4; 11/5; 23/10; 9/4; 11/5; 11/5; 9/4; 12/5; 23/10; 11/5; 23/10; 11/5; ; ; 23/10; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-28 16:15:49 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 7/5; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 7/5
