META; english/premier-league/liverpool-v-everton; 2017-03-04 20:16:38 GMT+2; 2017-04-01 12:30; e70300-dr003
META; english/premier-league/liverpool-v-everton; 2017-03-30 04:15:17 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 13/20; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 8/11; 7/10; 4/6; 4/6; 3/5; 8/13; 4/6; 7/10; 13/18; 11/17; 7/10; 13/19; ; ; 4/6; 8/11
Draw; 14/5; 29/10; 14/5; 14/5; 3; 3; 3; 13/5; 3; 14/5; 3; 14/5; 29/10; 3; 14/5; 29/10; 56/19; 29/10; 3; 56/19; 31/10; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 4; 4; 4; 4; 17/4; 21/5; 4; 4; 15/4; 4; 4; 4; 9/2; 4; 4; 21/5; 17/4; 21/5; 21/5; 9/2; 19/5; 43/10; 17/4; 22/5; ; ; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-30 11:45:21 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 13/20; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 8/11; 7/10; 7/10; 4/6; 3/5; 8/13; 4/6; 69/100; 5/7; 11/17; 7/10; 13/19; ; ; 4/6; 8/11
Draw; 14/5; 14/5; 14/5; 14/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 14/5; 29/10; 3; 14/5; 29/10; 3; 29/10; 3; 3; 63/20; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 18/5; 19/5; 4; 4; 17/4; 21/5; 4; 4; 15/4; 4; 4; 17/4; 4; 4; 4; 21/5; 17/4; 21/5; 21/5; 9/2; 50/13; 43/10; 4; 22/5; ; ; 4; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-30 12:15:23 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 13/20; 7/10; 4/6; 8/11; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 8/11; 7/10; 7/10; 4/6; 3/5; 8/13; 4/6; 69/100; 5/7; 11/17; 7/10; 13/19; ; ; 4/6; 8/11
Draw; 14/5; 14/5; 14/5; 14/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 3; 29/10; 3; 3; 63/20; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 18/5; 19/5; 4; 4; 17/4; 21/5; 4; 4; 15/4; 4; 4; 17/4; 4; 4; 4; 21/5; 17/4; 21/5; 21/5; 9/2; 50/13; 43/10; 4; 22/5; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-30 13:45:23 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 13/20; 7/10; 4/6; 8/11; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 8/11; 7/10; 7/10; 4/6; 3/5; 8/13; 4/6; 7/10; 5/7; 11/17; 7/10; 13/19; ; ; 4/6; 8/11
Draw; 14/5; 14/5; 14/5; 14/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 3; 29/10; 3; 3; 31/10; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 18/5; 4; 4; 4; 17/4; 21/5; 4; 4; 15/4; 4; 4; 17/4; 4; 4; 4; 21/5; 17/4; 21/5; 21/5; 9/2; 50/13; 43/10; 4; 22/5; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-30 20:15:18 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 13/20; 7/10; 8/11; 8/11; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 5/7; 4/6; 7/10; 7/10; ; ; 4/6; 8/11
Draw; 14/5; 14/5; 3; 14/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 11/4; 29/10; 3; 14/5; 14/5; 3; 3; 3; 3; 31/10; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 19/5; 4; 4; 4; 17/4; 17/4; 4; 4; 4; 4; 4; 17/4; 4; 4; 4; 21/5; 4; 21/5; 21/5; 9/2; 50/13; 21/5; 4; 17/4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 00:16:33 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 8/11; 4/6; 8/11; 8/11; 4/6; 4/6; 8/11; 7/10; 8/11; 4/6; 7/10; 7/10; 4/6; 8/11; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 8/11; 7/10; ; ; 4/6; 8/11
Draw; 29/10; 29/10; 3; 13/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 11/4; 29/10; 3; 14/5; 14/5; 3; 3; 3; 3; 31/10; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 19/5; 4; 4; 4; 17/4; 21/5; 4; 19/5; 15/4; 15/4; 4; 17/4; 4; 4; 4; 54/13; 4; 21/5; 54/13; 9/2; 4; 21/5; 4; 17/4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 04:15:28 GMT+3; ; e70300-dr003
Emmanuel Macron; 4/9; 4/9; 2/5; 4/9; 1/2; ; 1/2; 4/9; 1/2; 1/2; 8/15; 2/5; 2/5; 4/9; 2/5; ; 4/9; 2/5; 1/2; 4/9; 4/11; ; 1/2; ; 1/2; ; 1/2; ; 
Marine Le Pen; 3; 10/3; 16/5; 16/5; 11/4; ; 9/4; 3; 3; 3; 11/4; 11/4; 3; 3; 11/4; ; 13/4; 7/2; 7/2; 13/4; 16/5; ; 7/2; ; 7/2; ; 7/2; ; 
Francois Fillon; 11/2; 6; 11/2; 11/2; 11/2; ; 11/2; 11/2; 11/2; 11/2; 5; 6; 6; 11/2; 11/2; ; 13/2; 13/2; 6; 13/2; 13/2; ; 6; ; 6; ; 31/5; ; 
Any other not listed; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16; ; ; ; ; ; ; ; ; ; ; 
Jean-Luc Melenchon; 80; 80; 66; 40; 66; ; 66; 66; 66; 66; 66; 66; 80; 66; 66; ; 100; ; 50; 100; 80; ; 50; ; 50; ; 113; ; 
Francois Asselineau; 200; 150; 80; 100; 100; ; ; 66; ; 100; 100; 150; 150; 66; 150; ; 599/4; ; 150; 200; 125; ; 150; ; 150; ; 189; ; 
Benoit Hamon; 125; 125; 80; 100; 100; ; 66; 40; 100; 100; 100; 200; 66; 40; 66; ; 100; 50; 100; 100; 80; ; 100; ; 100; ; 227; ; 
Nicolas Dupont-Aignan; 200; 250; ; 100; 200; ; ; 300; ; 100; 200; 150; 200; 300; ; ; 899/4; ; 250; 899/4; 200; ; 250; ; 250; ; 360; ; 
Francois Baroin; ; ; ; ; ; ; ; ; ; ; ; ; ; 500; 250; ; ; ; ; ; ; ; ; ; ; ; 721; ; 
Alain Juppe; ; ; ; 150; ; ; 100; ; ; ; ; ; ; 500; 100; ; ; ; ; ; ; ; ; ; ; ; 854; ; 
Henri Guaino; ; ; ; ; ; ; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Michele Alliot-Marie; ; ; ; ; ; ; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Nicolas Sarkozy; ; ; ; ; ; ; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Xavier Bertrand; ; ; ; ; ; ; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Jacques Cheminade; 1000; 500; ; ; ; ; ; 500; ; 500; 500; 500; 500; 500; ; ; 1000; ; 1000; 1000; 1000; ; 1000; ; 1000; ; 949; ; 
Jean Lassalle; 1000; 500; ; ; ; ; ; 500; ; 500; 500; 500; 500; 500; ; ; 1000; ; 1000; 1000; 1000; ; 1000; ; 1000; ; 949; ; 
Nathalie Arthaud; 1000; 500; ; ; ; ; ; 500; ; 500; 500; 500; 500; 500; ; ; 750; ; 1000; 750; 1000; ; 1000; ; 1000; ; 949; ; 
Philippe Poutou; 1000; 500; ; ; ; ; ; 500; ; 500; 500; 500; 500; 500; ; ; 1000; ; 1000; 1000; 1000; ; 1000; ; 1000; ; 949; ; 
Arnaud Montebourg; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Christiane Taubira; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Christine Lagarde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Dominique Strauss-Kahn; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Francois Bayrou; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Francois Hollande; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Gerard Larcher; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Jean-Francois Cope; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Jean-Louis Borloo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Jean-Pierre Raffarin; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Manuel Valls; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Martine Aubry; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Rama Yade; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
Vincent Peillon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 949; ; 
META; english/premier-league/liverpool-v-everton; 2017-03-31 04:27:47 GMT+3; 2017-04-01 15:00; e70300-dr003
Mansfield; 11/10; 23/20; 23/20; 23/20; 6/5; 21/20; 6/5; 10/11; 6/5; 23/20; 23/20; 6/5; 11/10; 23/20; 6/5; 15/13; 11/10; 6/5; 21/20; 11/10; 119/100; 12/11; 13/12; 23/20; 13/12; ; 21/20; 10/9; 23/20
Draw; 23/10; 23/10; 11/5; 11/5; 12/5; 11/5; 12/5; 9/4; 12/5; 23/10; 11/5; 11/5; 12/5; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4; 23/10; 61/25; 23/10; 9/4; 23/10; 9/4; ; 11/5; 2; 12/5
Exeter; 5/2; 12/5; 23/10; 11/5; 12/5; 11/5; 23/10; 5/2; 12/5; 23/10; 9/4; 12/5; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 13/5; 40/17; 13/5; 28/13; 13/5; 12/5; 13/5; ; 21/10; 2; 12/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 04:29:34 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 8/11; 4/6; 8/11; 8/11; 4/6; 4/6; 8/11; 7/10; 8/11; 4/6; 7/10; 7/10; 4/6; 8/11; 7/10; 7/10; 9/13; 4/6; 4/6; 9/13; 7/10; 7/10; 4/6; 8/11; 7/10; ; ; 4/6; 8/11
Draw; 29/10; 29/10; 3; 13/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 11/4; 29/10; 3; 14/5; 14/5; 3; 3; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 19/5; 4; 4; 4; 17/4; 21/5; 4; 19/5; 15/4; 15/4; 4; 17/4; 4; 4; 4; 41/10; 4; 21/5; 41/10; 9/2; 4; 21/5; 4; 17/4; ; ; 7/2; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 05:45:21 GMT+3; 2017-03-30 01:45; e70300-dr003
Botafogo; 5/6; 5/6; 17/20; ; ; 3/4; 17/20; 4/5; ; ; ; ; 4/5; ; 5/6; ; 13/15; 4/5; 9/10; 13/15; 22/25; 11/12; 9/10; ; ; ; 5/6; ; 
Draw; 12/5; 85/40; 11/5; ; ; 43/20; 12/5; 23/10; ; ; ; ; 47/20; ; 12/5; ; 9/4; 23/10; 23/10; 9/4; 62/25; 21/10; 23/10; ; ; ; 11/5; ; 
Ferroviaria; 3; 3; 16/5; ; ; 3; 17/5; 10/3; ; ; ; ; 10/3; ; 3; ; 16/5; 16/5; 3; 16/5; 15/4; 29/10; 3; ; ; ; 3; ; 
META; english/premier-league/liverpool-v-everton; 2017-03-31 07:45:24 GMT+3; ; e70300-dr003
France; ; ; ; ; ; ; 1/100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; ; 1/100; ; ; ; 
Netherlands; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/10; ; ; 4/5; ; ; ; 
Sweden; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/10; ; ; 11/10; ; ; ; 
Bulgaria; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 9/2; ; ; ; 
Belarus; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; 
Luxembourg; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; 
META; english/premier-league/liverpool-v-everton; 2017-03-31 08:23:22 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 8/11; 7/10; 8/11; 8/11; 4/6; 4/6; 8/11; 7/10; 8/11; 4/6; 7/10; 7/10; 4/6; 8/11; 7/10; 7/10; 9/13; 4/6; 4/6; 9/13; 7/10; 7/10; 4/6; 8/11; 7/10; ; ; 8/11; 8/11
Draw; 29/10; 3; 3; 13/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 11/4; 29/10; 3; 14/5; 14/5; 3; 3; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 18/5; 4; 4; 4; 17/4; 21/5; 4; 19/5; 15/4; 15/4; 4; 17/4; 4; 4; 4; 41/10; 4; 21/5; 41/10; 9/2; 4; 21/5; 4; 17/4; ; ; 7/2; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 12:52:54 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 8/11; 7/10; 3/4; 8/11; 4/6; 8/11; 8/11; 7/10; 8/11; 4/6; 7/10; 8/11; 4/6; 3/4; 8/11; 8/11; 4/6; 4/6; 4/6; 4/6; 71/100; 7/10; 4/6; 8/11; 7/10; ; ; 8/11; 8/11
Draw; 29/10; 29/10; 3; 14/5; 3; 3; 3; 13/5; 3; 14/5; 3; 3; 29/10; 3; 3; 29/10; 3; 3; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 18/5; 4; 4; 4; 4; 21/5; 4; 19/5; 4; 4; 15/4; 17/4; 4; 4; 4; 54/13; 4; 21/5; 54/13; 43/10; 4; 21/5; 4; 17/4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 15:45:37 GMT+3; 2017-04-12 19:45; e70300-dr003
Atletico Madrid; 1/5; 1/7; 2/11; 1/6; ; 1/6; 1/5; 1/6; 1/6; 2/9; 1/5; ; 1/6; 1/6; 17/100; ; 1/4; ; ; 1/4; 1/5; 2/9; ; ; ; ; 2/9; ; 
Leicester; 7/2; 4; 7/2; 7/2; ; 7/2; 10/3; 7/2; 7/2; 3; 7/2; ; 7/2; 7/2; 7/2; ; 3; ; ; 3; 79/20; 53/17; ; ; ; ; 7/2; ; 
META; english/premier-league/liverpool-v-everton; 2017-03-31 17:45:37 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 8/11; 7/10; 8/11; 8/11; 4/6; 8/11; 7/10; 3/4; 8/11; 4/6; 7/10; 7/10; 4/6; 8/11; 8/11; 8/11; 9/13; 4/6; 4/6; 9/13; 37/50; 13/18; 9/13; 8/11; 13/18; ; ; 4/6; 8/11
Draw; 29/10; 29/10; 3; 14/5; 3; 3; 3; 13/5; 3; 14/5; 3; 3; 3; 3; 3; 29/10; 29/10; 3; 3; 29/10; 3; 29/10; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 18/5; 4; 4; 4; 4; 17/4; 4; 19/5; 4; 4; 4; 4; 4; 4; 4; 77/19; 4; 7/2; 54/13; 21/5; 39/10; 39/10; 4; 4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 20:15:30 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 8/11; 7/10; 8/11; 8/11; 8/11; 8/11; 7/10; 8/11; 8/11; 4/6; 7/10; 7/10; 4/6; 8/11; 8/11; 8/11; 9/13; 4/6; 4/6; 9/13; 37/50; 5/7; 9/13; 8/11; 13/18; ; ; 4/6; 8/11
Draw; 29/10; 29/10; 3; 14/5; 14/5; 3; 3; 11/4; 3; 14/5; 3; 3; 3; 3; 3; 29/10; 29/10; 3; 3; 29/10; 3; 37/13; 3; 14/5; 31/10; ; ; 14/5; 14/5
Everton; 17/4; 18/5; 4; 4; 4; 4; 17/4; 4; 19/5; 4; 4; 4; 4; 9/2; 4; 4; 21/5; 4; 7/2; 21/5; 21/5; 17/4; 39/10; 4; 4; ; ; 21/5; 4
META; english/premier-league/liverpool-v-everton; 2017-03-31 21:45:32 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 8/11; 7/10; 8/11; 8/11; 8/11; 8/11; 7/10; 8/11; 8/11; 4/6; 7/10; 8/11; 4/6; 8/11; 8/11; 8/11; 9/13; 4/6; 4/6; 9/13; 37/50; 5/7; 9/13; 8/11; 13/18; ; 4/6; 8/11; 8/11
Draw; 29/10; 29/10; 3; 14/5; 14/5; 3; 3; 11/4; 3; 11/4; 3; 14/5; 3; 3; 3; 29/10; 29/10; 3; 3; 29/10; 3; 37/13; 3; 14/5; 31/10; ; 14/5; 14/5; 14/5
Everton; 17/4; 18/5; 4; 4; 4; 4; 17/4; 4; 19/5; 4; 4; 4; 4; 9/2; 4; 4; 54/13; 4; 7/2; 54/13; 21/5; 4; 39/10; 4; 4; ; 21/5; 21/5; 21/5
META; english/premier-league/liverpool-v-everton; 2017-04-01 05:45:04 GMT+3; 2017-04-01 15:00; e70300-dr003META; english/premier-league/liverpool-v-everton; 2017-04-01 08:15:32 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 8/11; 8/11; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; 8/11; 4/6; 7/10; 8/11; 4/6; 8/11; 8/11; 7/10; 4/6; 4/6; 4/6; 4/6; 37/50; 9/13; 9/13; 7/10; 13/18; ; 4/6; 4/6; 8/11
Draw; 29/10; 3; 3; 14/5; 14/5; 14/5; 3; 11/4; 3; 11/4; 3; 3; 3; 29/10; 3; 29/10; 29/10; 29/10; 14/5; 29/10; 3; 37/13; 37/13; 14/5; 29/10; ; 14/5; 14/5; 14/5
Everton; 17/4; 19/5; 4; 4; 4; 17/4; 17/4; 4; 19/5; 4; 4; 4; 4; 9/2; 4; 4; 74/17; 17/4; 21/5; 74/17; 21/5; 4; 17/4; 17/4; 74/17; ; 21/5; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-04-01 09:45:11 GMT+3; ; e70300-dr003
Lincoln; 3/10; 4/11; ; ; ; ; 1/4; ; ; ; ; ; ; ; 1/4; ; ; ; ; ; 29/100; 3/13; ; ; ; ; ; ; 
Tranmere; 10/11; 8/11; ; ; ; ; 8/11; ; ; ; ; ; ; ; 1; ; ; ; ; ; 4/5; 7/10; ; ; ; ; ; ; 
Forest Green; 5/4; 5/4; ; ; ; ; 11/8; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; 5/4; 6/5; ; ; ; ; ; ; 
Dagenham and Redbridge; 6; 8; ; ; ; ; 8; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; 6; 7; ; ; ; ; ; ; 
Dover; 12; 14; ; ; ; ; 14; ; ; ; ; ; ; ; 12; ; ; ; ; ; 12; 12; ; ; ; ; ; ; 
Aldershot; 16; 11; ; ; ; ; 12; ; ; ; ; ; ; ; 11; ; ; ; ; ; 14; 12; ; ; ; ; ; ; 
Barrow; 11; 18; ; ; ; ; 12; ; ; ; ; ; ; ; 10; ; ; ; ; ; 12; 12; ; ; ; ; ; ; 
Gateshead; 20; 14; ; ; ; ; 12; ; ; ; ; ; ; ; 14; ; ; ; ; ; 14; 14; ; ; ; ; ; ; 
Macclesfield; 80; 50; ; ; ; ; 66; ; ; ; ; ; ; ; 66; ; ; ; ; ; 50; 50; ; ; ; ; ; ; 
META; english/premier-league/liverpool-v-everton; 2017-04-01 11:45:11 GMT+3; 2017-04-01 12:30; e70300-dr003
Liverpool; 8/11; 8/11; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; 8/11; 4/6; 7/10; 8/11; 7/10; 8/11; 8/11; 8/11; 9/13; 4/6; 4/6; 9/13; 37/50; 5/7; 9/13; 8/11; 13/18; ; ; 8/11; 8/11
Draw; 29/10; 29/10; 3; 14/5; 3; 14/5; 3; 11/4; 3; 11/4; 3; 14/5; 11/4; 3; 3; 29/10; 37/13; 29/10; 14/5; 37/13; 3; 14/5; 37/13; 14/5; 29/10; ; ; 14/5; 14/5
Everton; 17/4; 4; 4; 4; 4; 17/4; 21/5; 4; 19/5; 4; 4; 4; 17/4; 9/2; 4; 4; 17/4; 17/4; 21/5; 17/4; 21/5; 41/10; 17/4; 4; 74/17; ; ; 22/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-04-01 12:15:37 GMT+3; 2017-04-02 11:00; e70300-dr003
Stevan Jovetic; 15/4; ; ; ; 7/2; ; 18/5; 3; 5/2; ; ; 10/3; 10/3; ; 7/2; 7/2; 19/5; ; ; 19/5; ; ; ; ; ; ; ; ; 
Luciano Vietto; 4; 3; 16/5; 10/3; 7/2; ; 19/5; 7/2; 3; 16/5; 16/5; 7/2; 3; 16/5; 7/2; 7/2; 19/5; 11/4; 7/2; ; ; 33/10; 18/5; ; 18/5; ; ; ; 
Carlos Fernandez; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wissam Ben Yedder; 10/3; 11/4; 14/5; 3; 10/3; ; 16/5; 9/2; 12/5; 14/5; 14/5; 3; 7/2; 14/5; 3; 10/3; 17/5; 13/4; 7/2; 17/5; ; 3; 7/2; ; 7/2; ; ; ; 
Franco Vazquez; 5; 11/2; 11/2; 11/2; 11/2; ; 11/2; 9/2; 17/4; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 5; 9/2; 5; ; ; 11/2; 51/10; ; 51/10; ; ; ; 
Vitolo; 6; 9/2; 9/2; 9/2; 11/2; ; 11/2; 13/2; 17/4; 9/2; 9/2; 5; 9/2; 9/2; 5; 11/2; 6; 5; 28/5; ; ; 9/2; 23/4; ; 23/4; ; ; ; 
Samir Nasri; 7; 13/2; 13/2; 13/2; 15/2; ; 7; 8; 11/2; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 7; 4; 6; ; ; 13/2; 6; ; 6; ; ; ; 
Joaquin Correa; 6; 11/2; 11/2; 11/2; 13/2; ; 6; 9; 11/2; 11/2; 11/2; 13/2; 11/2; 11/2; 6; 6; 6; 6; 6; ; ; 11/2; 6; ; 6; ; ; ; 
Vicente Iborra; 17/2; 15/2; 15/2; 15/2; 8; ; 8; 9; 11/2; 15/2; 15/2; 8; 15/2; 15/2; 8; 17/2; 17/2; 7; 7; ; ; ; 7; ; 7; ; ; ; 
Michael Krohn-Dehli; ; ; ; ; 10; ; ; 9; 7; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; 
Walter Montoya; 10; 17/2; 17/2; 9; 10; ; 19/2; 11; 11/2; 9; 17/2; 9; 9; 17/2; 9; 10; 10; 5; ; ; ; 9; ; ; ; ; ; ; 
Pablo Sarabia; 7; 12; 12; 12; 17/2; ; 11; 11/2; ; 12; 12; 9; 11; 12; 8; 17/2; 7; 5; 7; 7; ; 12; 7; ; 7; ; ; ; 
Duje Cop; 10; 10; 10; 10; 11; ; 21/2; 11; 9; 10; 10; 11; 10; 10; 10; 10; 10; 25/2; 12; 10; ; 10; 12; ; 12; ; ; ; 
Borja Viguera; 9; 12; 12; 12; 14; ; 13; 14; ; 12; 12; 12; ; 12; 12; 11; 17/2; 14; 14; 17/2; ; 12; 14; ; 14; ; ; ; 
Carlos Castro; 10; 10; 10; 10; 12; ; 11; 14; 17/2; 10; 10; 12; 12; 10; 11; 11; 10; 14; 13; 10; ; 10; 13; ; 13; ; ; ; 
Lacina Traore; 11; 17/2; 17/2; 9; 11; ; 21/2; 14; 9; 9; 17/2; 11; 9; 17/2; 10; 10; 11; 25/2; 13; 11; ; 9; 13; ; 13; ; ; ; 
Steven NZonzi; 14; 10; 10; 10; 12; ; 13; 11; 9; 10; 10; 11; 10; 10; 11; 12; 14; 8; 21/2; ; ; 10; 21/2; ; 21/2; ; ; ; 
Ganso; 11; 16; 16; 16; 14; ; ; 11; ; 16; 16; 14; 14; 16; 14; 14; 21/2; 6; 13; ; ; 16; 13; ; 13; ; ; ; 
Sergio Escudero; 14; ; ; ; 16; ; ; 14; ; ; ; ; 14; ; 14; 14; 14; ; ; ; ; ; ; ; ; ; ; ; 
Akram Afif; 14; 14; 14; 14; 16; ; 15; 12; 11; 14; 14; 16; 14; 14; 14; 14; 14; 25/2; 18; ; ; 14; 18; ; 18; ; ; ; 
Burgui; 14; 16; 16; 16; 18; ; 17; 14; ; 16; 16; 16; 16; 16; 16; 16; 27/2; 16; 16; ; ; 16; 16; ; 16; ; ; ; 
Carlos Carmona; 18; 12; 12; 12; 14; ; 17; 11; ; 12; 12; 14; ; 12; 13; 14; 18; 16; ; ; ; 12; ; ; ; ; ; ; 
Benoit Tremoulinas; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
No Goalscorer; 20; 22; 16; 18; 20; ; 13; 17; 20; 11; 16; 16; 18; 16; 18; 18; 25/2; 12; ; 25/2; ; ; ; ; ; ; ; ; 
Gabriel Mercado; 22; ; ; ; 25; ; 22; 25; 16; ; ; 25; 25; ; 25; 25; 21; ; ; ; ; ; ; ; ; ; ; ; 
Matias Kranevitter; 22; 22; 22; 25; 25; ; 22; 22; 18; 22; 22; 22; 22; 22; 22; 25; 22; 18; 21; ; ; 25; 21; ; 21; ; ; ; 
Moi Gomez; 20; 14; 14; 14; 18; ; 17; 14; 12; 14; 14; 20; 22; 14; 16; 16; 20; 18; 26; 20; ; 14; 26; ; 26; ; ; ; 
Nico Pareja; 28; 25; 25; 25; 28; ; 25; 25; 20; 25; 25; 25; 25; 25; 25; 28; 28; 25; 26; ; ; 25; 26; ; 26; ; ; ; 
