META; english/premier-league/watford-v-man-utd; 2016-08-27 20:18:05 GMT+3; 2016-09-18 12:00; e70300-dr003
Draw; 7/2; ; ; ; ; 15/4; 15/4; 3; 7/2; 17/5; ; ; ; ; ; 15/4; 16/5; 17/5; 15/4; 10/3; 39/11; 19/5; 62/17; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; ; ; ; ; ; 7; 23/4; 6; 6; 6; 27/4; 15/2; 63/10; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-30 00:17:08 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; ; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 2/5; 5/11; 3/7; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 15/4; 3; 7/2; 17/5; 7/2; ; ; ; ; 15/4; 16/5; 17/5; 15/4; 10/3; 39/11; 19/5; 62/17; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; ; ; ; ; 7; 23/4; 6; 6; 6; 27/4; 15/2; 63/10; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-30 04:17:14 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; ; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 2/5; 5/11; 3/7; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 15/4; 3; 7/2; 17/5; 7/2; ; ; ; ; 15/4; 16/5; 17/5; 15/4; 10/3; 39/11; 19/5; 62/17; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; ; ; ; ; 7; 23/4; 6; 6; 6; 27/4; 15/2; 63/10; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-30 08:17:14 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; ; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 2/5; ; 3/7; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 15/4; 3; 7/2; 17/5; 7/2; ; ; ; ; 15/4; 16/5; 17/5; 15/4; 10/3; 39/11; ; 62/17; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; ; ; ; ; 7; 23/4; 6; 6; 6; 27/4; ; 63/10; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-30 12:17:26 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; ; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 2/5; ; 3/7; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 15/4; 3; 7/2; 17/5; 7/2; ; ; ; ; 15/4; 16/5; 17/5; 15/4; 10/3; 39/11; ; 62/17; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; ; ; ; ; 7; 23/4; 6; 6; 6; 27/4; ; 63/10; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-30 16:17:30 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; 2/5; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 2/5; 4/9; 3/7; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 15/4; 3; 7/2; 17/5; 7/2; 13/4; ; ; ; 15/4; 3; 17/5; 15/4; 10/3; 39/11; 19/5; 62/17; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; 7; ; ; ; 7; 6; 6; 6; 6; 27/4; 38/5; 63/10; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-30 20:17:47 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; 2/5; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 2/5; 4/9; 2/5; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 19/5; 3; 7/2; 17/5; 7/2; 13/4; ; ; ; 15/4; 3; 17/5; 15/4; 10/3; 39/11; 19/5; 19/5; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; 7; ; ; ; 7; 6; 6; 6; 6; 27/4; 38/5; 34/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-31 00:17:11 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; 2/5; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 2/5; 4/9; 2/5; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 19/5; 3; 7/2; 17/5; 7/2; 13/4; ; ; ; 15/4; 3; 17/5; 15/4; 10/3; 39/11; 19/5; 19/5; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; 7; ; ; ; 7; 6; 6; 6; 6; 27/4; 38/5; 34/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-31 04:17:21 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; 2/5; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 2/5; 4/9; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 19/5; 3; 7/2; 17/5; 7/2; 13/4; ; ; ; 15/4; 3; 17/5; 15/4; 10/3; 39/11; 19/5; ; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; 7; ; ; ; 7; 6; 6; 6; 6; 27/4; 38/5; ; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-31 08:17:15 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; 2/5; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; ; 4/9; 2/5; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 19/5; 3; 7/2; 17/5; 7/2; 13/4; ; ; ; 15/4; 3; 17/5; 15/4; 10/3; ; 19/5; 19/5; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; 7; ; ; ; 7; 6; 6; 6; 6; ; 38/5; 34/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-31 11:55:12 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; 2/5; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 2/5; 4/9; 2/5; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 19/5; 3; 7/2; 17/5; 7/2; 13/4; ; ; ; 15/4; 3; 17/5; 15/4; 10/3; 39/11; 19/5; 19/5; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; 7; ; ; ; 7; 6; 6; 6; 6; ; 38/5; 34/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-31 16:17:22 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 2/5; 4/9; 4/9; 5/11; 2/5; 2/5; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 7/17; 4/9; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 19/5; 3; 7/2; 17/5; 7/2; 13/4; ; ; ; 15/4; 3; 17/5; 15/4; 10/3; 7/2; 19/5; ; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 17/2; 13/2; 13/2; 6; 7; 7; ; ; ; 7; 6; 6; 6; 6; 13/2; 38/5; ; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-08-31 20:17:44 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; ; 2/5; 4/9; 4/9; 5/11; 4/9; 2/5; ; ; ; 2/5; 4/11; 5/11; 2/5; 4/9; 5/12; 4/9; 2/5; ; ; ; ; 
Draw; 7/2; ; ; ; ; ; 19/5; 3; 7/2; 17/5; 10/3; 13/4; ; ; ; 15/4; 3; 17/5; 15/4; 10/3; 7/2; 19/5; 19/5; ; ; ; ; 
Watford; 11/2; ; ; ; ; ; 17/2; 13/2; 13/2; 6; 6; 7; ; ; ; 7; 23/4; 6; 6; 6; 25/4; 38/5; 34/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-01 00:17:14 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 5/11; 1/2; 4/9; 17/35; 4/9; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 17/5; 17/5; 10/3; 33/10; 19/5; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 6; 19/4; 6; 27/5; 38/5; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-01 04:17:13 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 5/11; 1/2; 4/9; 10/21; 4/9; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 17/5; 17/5; 10/3; 57/17; 19/5; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 6; 19/4; 6; 91/17; 38/5; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-01 08:17:13 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 5/11; 1/2; 4/9; ; 4/9; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 17/5; 17/5; 10/3; ; 19/5; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 6; 19/4; 6; ; 38/5; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-01 12:17:20 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 5/11; 1/2; 4/9; 10/21; 4/9; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 17/5; 17/5; 10/3; 57/17; 19/5; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 6; 19/4; 6; 91/17; 38/5; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-01 16:17:23 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; 10/21; 4/9; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 57/17; 17/5; 7/2; 10/3; 57/17; 19/5; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 91/17; 6; 11/2; 6; 91/17; 38/5; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-01 20:17:42 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; ; 7/15; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 7/2; 10/3; ; 15/4; ; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 27/5; 6; 11/2; 6; ; 36/5; ; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-02 00:17:15 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; 10/21; 7/15; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 7/2; 10/3; 33/10; 15/4; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 27/5; 6; 11/2; 6; 27/5; 36/5; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-02 04:17:11 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; 10/21; 7/15; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 7/2; 10/3; 33/10; 15/4; ; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 27/5; 6; 11/2; 6; 27/5; 36/5; ; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-02 08:17:11 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; ; 5/11; 4/9; 4/9; 10/21; 7/15; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; ; 17/5; 7/2; 10/3; 33/10; 15/4; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; ; 6; 11/2; 6; 27/5; 36/5; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-02 12:17:19 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; 10/21; 7/15; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 7/2; 10/3; 33/10; 15/4; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 27/5; 6; 11/2; 6; 27/5; 36/5; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-02 16:17:34 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; 10/21; 11/21; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 7/2; 10/3; 33/10; 39/11; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 91/17; 6; 11/2; 6; 91/17; 63/10; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-02 20:17:23 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; 10/21; 11/21; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 7/2; 10/3; 33/10; 39/11; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 91/17; 6; 11/2; 6; 91/17; 63/10; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-03 00:17:18 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; 10/21; 11/21; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 7/2; 10/3; 33/10; 39/11; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 91/17; 6; 11/2; 6; 91/17; 63/10; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-03 04:17:20 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; 10/21; 11/21; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 57/17; 17/5; 7/2; 10/3; 57/17; 39/11; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 91/17; 6; 11/2; 6; 91/17; 63/10; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-03 08:17:21 GMT+3; 2016-09-18 12:00; e70300-dr003
Man Utd; 4/9; ; ; ; ; 9/20; 9/20; 4/9; 1/2; 5/11; 1/2; 4/9; ; ; ; 1/2; 2/5; 10/21; 5/11; 4/9; 4/9; 10/21; 11/21; 10/21; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 3; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 57/17; 17/5; 7/2; 10/3; 57/17; 39/11; 7/2; ; ; ; ; 
Watford; 11/2; ; ; ; ; 6; 7; 13/2; 11/2; 6; 11/2; 11/2; ; ; ; 11/2; 53/10; 91/17; 6; 11/2; 6; 91/17; 63/10; 28/5; ; ; ; ; 
META; english/premier-league/watford-v-man-utd; 2016-09-03 12:17:34 GMT+3; 2016-09-18 12:00; e70300-dr003
