META; english/premier-league/arsenal-v-man-city; 2017-03-04 20:16:41 GMT+2; 2017-04-01 15:00; e70300-dr003
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 12:39:15 GMT+2; 2017-04-01 14:00; e70300-dr003
Hajduk Split; 19/20; ; 1; ; 20/21; 1; 1; ; ; ; ; 20/21; ; ; ; ; 10/11; ; 1; 10/11; ; ; 1; ; 1; ; ; ; 
Draw; 11/5; ; 21/10; ; 11/5; 21/10; 9/4; ; ; ; ; 21/10; ; ; ; ; 2; ; 11/5; 2; ; ; 11/5; ; 11/5; ; ; ; 
Inter Zapresic; 16/5; ; 29/10; ; 13/5; 12/5; 29/10; ; ; ; ; 13/5; ; ; ; ; 5/2; ; 5/2; 5/2; ; ; 5/2; ; 5/2; ; ; ; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 20:26:13 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 04:15:40 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 08:15:53 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 12:15:56 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 16:16:04 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 2; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 37/19; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 20:16:03 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 133/100; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 37/19; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 12/5; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-27 00:15:34 GMT+2; 2017-03-25 15:00; e70300-dr003
Ayr; 11/8; 7/5; 7/5; 7/5; 7/5; 11/8; 29/20; 7/5; 6/4; 7/5; 29/20; 11/8; 29/20; 29/20; 11/8; 16/11; 7/5; 5/4; 7/5; ; 29/20; 5/4; 7/5; 7/5; 7/5; ; 6/4; 13/10; 
Dumbarton; 7/4; 7/4; 7/4; 17/10; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; 17/10; 17/10; 17/10; 17/10; 7/4; 9/5; 9/5; 7/4; 7/4; ; 39/20; 9/5; 7/4; 17/10; 7/4; ; 7/4; 6/4; 
Draw; 13/5; 23/10; ; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 23/10; 9/4; 12/5; 47/20; 12/5; 5/2; 12/5; 40/17; 23/10; 12/5; ; 5/2; 23/10; 12/5; 23/10; 12/5; ; 5/2; 21/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-27 12:02:25 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 2; 39/19; 37/19; 21/10; 39/19; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 12/5; 28/11; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-27 16:15:54 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-27 20:15:51 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-28 00:15:47 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-28 04:15:40 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 39/19; 37/19; 21/10; 39/19; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-28 08:15:48 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 39/19; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 5/2; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-28 08:30:14 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 39/19; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 5/2; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-28 12:31:19 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 2; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-28 16:16:14 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-28 20:15:50 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-29 00:15:53 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-29 00:32:24 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-29 04:15:40 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-29 08:15:47 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-29 12:15:59 GMT+3; 2017-04-01 17:30; e70300-dr003
Olympiakos; 1/5; 1/5; 2/9; 2/9; 2/9; 2/9; 1/5; 1/5; ; ; 2/9; 1/5; 2/9; ; ; 2/9; 2/9; 1/5; 1/5; 2/9; ; ; 1/5; 1/5; 1/5; ; ; ; 
Draw; 9/2; 9/2; 19/4; 9/2; 5; 11/2; 5; 5; ; ; 24/5; 9/2; 19/4; ; ; 5; 19/4; 21/4; 9/2; 19/4; ; ; 9/2; 5; 9/2; ; ; ; 
Platanias; 9; 9; 11; 9; 11; 11; 12; 10; ; ; 12; 10; 11; ; ; 10; 19/2; 21/2; 9; 19/2; ; ; 9; 11; 9; ; ; ; 
META; english/premier-league/arsenal-v-man-city; 2017-03-29 16:16:00 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 27/20; 11/8; 23/18; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 2; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 2; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 13/5; 28/11; 53/20; 13/5; 13/5; 5/2; 13/5; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-29 20:15:40 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 5/4; 13/10; 13/10; 27/20; 13/10; 11/8; 13/10; 6/5; 13/10; ; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 27/20; 11/8; 5/4; 5/4; 13/10; ; ; 13/10; 27/20
Arsenal; 2; 19/10; 41/20; 15/8; 2; 41/20; 85/40; 19/10; 2; 2; 19/10; ; 39/20; 11/5; ; 11/5; 21/10; 37/19; 21/10; 21/10; 43/20; 2; 21/10; 21/10; 28/13; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 13/5; 13/5; 53/20; 13/5; 45/17; 5/2; 27/10; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-30 00:15:51 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 5/4; 13/10; 13/10; 27/20; 13/10; 11/8; 13/10; 6/5; 13/10; ; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 27/20; 11/8; 5/4; 5/4; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 19/10; 41/20; 15/8; 2; 41/20; 85/40; 19/10; 2; 2; 19/10; ; 39/20; 9/4; ; 11/5; 21/10; 37/19; 21/10; 21/10; 43/20; 2; 21/10; 21/10; 28/13; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 13/5; 13/5; 53/20; 13/5; 45/17; 5/2; 27/10; ; ; 12/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-30 00:25:16 GMT+3; 2017-04-04 19:45; e70300-dr003
Watford; 6/4; 7/5; 6/4; 6/4; 6/4; 31/20; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 16/11; 6/4; 6/4; 13/8; 52/35; 6/4; ; 6/4; ; ; ; 
West Brom; 7/4; 2; 39/20; 15/8; 19/10; 39/20; 21/10; 9/5; 15/8; 19/10; 15/8; 19/10; 15/8; 2; 19/10; 15/8; 19/10; 24/13; 9/5; 19/10; 2; 19/10; 24/13; ; 24/13; ; ; ; 
Draw; 23/10; 9/4; 43/20; 11/5; 9/4; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 11/5; 11/5; 21/10; 9/4; 9/4; 11/5; 9/4; 9/4; 23/10; 23/10; 9/4; ; 9/4; ; ; ; 
META; english/premier-league/arsenal-v-man-city; 2017-03-30 04:15:42 GMT+3; 2017-04-02 16:00; e70300-dr003
Stromsgodset; 4/6; 4/6; 4/6; ; 4/6; 4/6; 7/10; 8/13; 8/13; 4/6; ; 4/6; ; ; 7/10; ; 11/17; ; 4/7; 11/17; 3/4; 3/4; 5/8; 4/6; 5/8; ; ; 4/7; 
Draw; 13/5; 13/5; 27/10; ; 11/4; 13/5; 11/4; 11/4; 13/5; 13/5; ; 13/5; ; ; 11/4; ; 45/17; ; 11/4; 45/17; 29/10; 28/11; 11/4; 13/5; 11/4; ; ; 23/10; 
Haugesund; 17/4; 15/4; 4; ; 4; 19/5; 21/5; 4; 7/2; 4; ; 15/4; ; ; 15/4; ; 54/13; ; 22/5; 54/13; 41/10; 58/19; 22/5; 15/4; 22/5; ; ; 7/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-30 12:15:49 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 5/4; 5/4; 11/8; 13/10; 27/20; 13/10; 13/10; 13/10; 6/5; 13/10; ; 6/5; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 133/100; 23/18; 5/4; 5/4; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 2; 2; 19/10; 2; 41/20; 85/40; 2; 2; 2; 19/10; ; 2; 21/10; ; 11/5; 21/10; 37/19; 21/10; 21/10; 85/40; 39/19; 21/10; 21/10; 28/13; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 53/20; 27/10; 5/2; 5/2; 13/5; 12/5; 13/5; 13/5; 11/4; 13/5; 45/17; 5/2; 27/10; ; ; 13/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-30 20:15:49 GMT+3; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 5/4; 13/10; 11/8; 13/10; 27/20; 13/10; 13/10; 13/10; 5/4; 13/10; ; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; 133/100; 5/4; 5/4; 13/10; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 2; 41/20; 19/10; 2; 41/20; 85/40; 2; 2; 19/10; 19/10; ; 39/20; 21/10; ; 2; 39/19; 37/19; 21/10; 39/19; 85/40; 21/10; 21/10; 2; 28/13; ; ; 2; 2
Draw; 5/2; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 53/20; 27/10; 5/2; 5/2; 45/17; 12/5; 13/5; 45/17; 11/4; 13/5; 45/17; 5/2; 27/10; ; ; 5/2; 27/10
