META; english/premier-league/tottenham-v-liverpool; 2016-08-08 16:17:13 GMT+3; 2016-08-27 12:30; e70300-dr003
META; english/premier-league/tottenham-v-liverpool; 2016-08-13 04:17:10 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-13 08:17:20 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-13 12:17:57 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-13 16:17:59 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-13 20:17:23 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-14 00:16:51 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-14 04:16:48 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-14 08:16:52 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-14 12:16:55 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-14 16:16:58 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-14 20:17:03 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; 7/5; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-15 00:16:43 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; 5/6; ; 
Liverpool; ; ; ; ; ; ; ; ; ; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 37/19; 36/17; ; ; 1; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 9/4; 5/2; ; ; 5/4; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-15 04:16:38 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; 6/4; ; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; 21/20; ; 
Liverpool; ; ; ; ; ; ; 21/10; ; ; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; 6/5; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; 9/5; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-15 08:16:46 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; 6/4; ; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; 11/10; ; 
Liverpool; ; ; ; ; ; ; 21/10; ; ; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; 5/4; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; 9/5; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-15 12:17:22 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; 6/4; ; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; 6/5; ; 
Liverpool; ; ; ; ; ; ; 21/10; ; ; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; 5/4; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; 9/5; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-15 16:16:55 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; 7/5; ; 29/20; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; 6/5; ; 
Liverpool; ; ; ; ; 21/10; ; 21/10; ; 2; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; 6/5; ; 
Draw; ; ; ; ; 12/5; ; 12/5; ; 12/5; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-15 20:16:51 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; 6/5; ; 
Liverpool; ; ; ; ; ; ; ; ; 2; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; 6/5; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-16 00:16:34 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; 2; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-16 04:16:37 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; 2; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-16 08:16:35 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; 2; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-16 12:16:52 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; 13/10; ; 
Liverpool; ; ; ; ; ; ; ; ; 2; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; 5/4; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-16 16:16:12 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 16/11; ; ; ; ; 
Liverpool; ; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 36/17; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; ; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-16 20:17:06 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 31/21; ; ; 13/10; ; 
Liverpool; ; ; ; ; ; ; ; ; 2; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 39/19; ; ; 5/4; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-17 00:16:44 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; 31/20; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 31/21; ; ; 13/10; ; 
Liverpool; ; ; ; ; ; ; 2; ; 2; 37/19; ; ; ; ; ; ; ; 37/19; 24/13; 19/10; 19/10; 39/19; ; ; 6/5; ; 
Draw; ; ; ; ; ; ; 23/10; ; 12/5; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2016-08-17 04:16:32 GMT+3; 2016-08-27 12:30; e70300-dr003
Tottenham; ; ; ; ; ; ; 31/20; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 7/5; 31/21; ; ; ; ; 
