META; english/premier-league/southampton-v-sunderland; 2016-08-13 20:17:38 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 11/13; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 45/17; ; ; 13/10; ; 
Sunderland; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 38/11; 4; ; ; 19/10; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-15 04:16:48 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 4/5; ; ; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 11/13; ; ; 1/2; ; 
Draw; ; ; ; ; ; ; 13/5; ; ; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 45/17; ; ; 6/4; ; 
Sunderland; ; ; ; ; ; ; 4; ; ; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 23/10; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-15 08:16:57 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 4/5; ; ; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 11/13; ; ; 8/15; ; 
Draw; ; ; ; ; ; ; 13/5; ; ; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 45/17; ; ; 13/8; ; 
Sunderland; ; ; ; ; ; ; 4; ; ; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 23/10; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-15 12:17:35 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 4/5; ; ; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 11/13; ; ; 8/15; ; 
Draw; ; ; ; ; ; ; 13/5; ; ; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 45/17; ; ; 13/8; ; 
Sunderland; ; ; ; ; ; ; 4; ; ; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 23/10; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-15 16:17:09 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; 5/6; ; 4/5; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; 8/15; ; 
Draw; ; ; ; ; 13/5; ; 13/5; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; 9/4; ; 
Sunderland; ; ; ; ; 19/5; ; 4; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 23/10; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-15 20:17:02 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; 8/15; ; 
Draw; ; ; ; ; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; 9/4; ; 
Sunderland; ; ; ; ; ; ; ; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 23/10; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-16 00:16:45 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-16 04:16:48 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-16 08:16:47 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-16 12:17:06 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; 21/10; ; 
Sunderland; ; ; ; ; ; ; ; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 23/10; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-16 16:16:27 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; ; 19/5; ; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-16 20:17:17 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-17 00:16:55 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 5/6; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; 5/2; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; 21/10; ; 
Sunderland; ; ; ; ; ; ; 4; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 5/2; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-17 04:16:46 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 5/6; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; 4; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-17 08:16:46 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 5/6; ; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; 4; ; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; ; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-17 12:17:07 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; ; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; ; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 28/11; ; ; ; 9/4; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; ; ; ; 14/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-17 16:17:24 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; ; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 9/4; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 14/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-17 20:17:16 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; ; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; ; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; ; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-18 00:16:53 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-18 04:16:41 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-18 08:16:39 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 5/6; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; 4; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-18 12:21:47 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; ; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 9/4; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 14/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-18 16:16:56 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 4/5; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; 13/5; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; 4; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-18 20:16:57 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 4/5; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; 13/5; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 9/4; ; 
Sunderland; ; ; ; ; ; ; 4; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 38/11; 4; ; ; 14/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-19 00:17:34 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; ; 5/6; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; ; 27/10; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; ; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-19 04:16:55 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 4/5; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; 13/5; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 9/4; ; 
Sunderland; ; ; ; ; ; ; 4; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 14/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-19 08:16:56 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 5/6; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; ; 4/5; 5/6; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; 5/2; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; ; 5/2; 27/10; ; ; 9/4; ; 
Sunderland; ; ; ; ; ; ; 4; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; ; 7/2; 4; ; ; 14/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-19 12:16:58 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; ; ; ; ; ; ; 4/5; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 4/5; 5/6; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; 13/5; 23/10; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 9/4; ; 
Sunderland; ; ; ; ; ; ; 4; 7/2; 19/5; 7/2; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 7/2; 4; ; ; 14/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-19 16:16:55 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/11; ; ; ; ; ; 4/5; 4/5; 4/5; ; ; ; ; ; ; ; ; 4/5; 3/4; 4/5; 10/13; 5/6; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 5/2; 23/10; 13/5; ; ; ; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; ; ; 
Sunderland; 4; ; ; ; ; ; 21/5; 7/2; 4; ; ; ; ; ; ; ; ; 7/2; 15/4; 7/2; 18/5; 4; ; ; ; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-19 20:17:07 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/11; ; ; ; 5/6; 8/11; 4/5; 4/5; 4/5; 4/5; ; 7/10; ; ; ; ; ; 4/5; 3/4; 4/5; 10/13; 5/6; ; ; 8/11; ; 
Draw; 5/2; ; ; ; 13/5; 12/5; 13/5; 23/10; 13/5; 13/5; ; 12/5; ; ; ; ; ; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 23/10; ; 
Sunderland; 4; ; ; ; 19/5; 4; 4; 7/2; 4; 7/2; ; 19/5; ; ; ; ; ; 7/2; 15/4; 7/2; 18/5; 4; ; ; 3; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-20 00:17:15 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/11; ; ; ; 5/6; 8/11; 4/5; 4/5; 4/5; ; ; 7/10; ; ; ; ; 4/5; 4/5; 3/4; ; 10/13; 5/6; ; ; 1/4; ; 
Draw; 5/2; ; ; ; 13/5; 12/5; 13/5; 23/10; 13/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; ; 23/10; ; 
Sunderland; 4; ; ; ; 19/5; 4; 17/4; 7/2; 4; ; ; 19/5; ; ; ; ; 4; 7/2; 15/4; ; 18/5; 4; ; ; 3; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-20 04:17:35 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/11; ; ; ; 5/6; 8/11; 4/5; 4/5; 4/5; ; ; 7/10; ; ; ; ; 4/5; 4/5; 3/4; 4/5; 10/13; 5/6; ; ; 8/11; ; 
Draw; 5/2; ; ; ; 13/5; 12/5; 13/5; 23/10; 13/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 23/10; ; 
Sunderland; 4; ; ; ; 19/5; 4; 21/5; 7/2; 4; ; ; 19/5; ; ; ; ; 4; 7/2; 15/4; 7/2; 18/5; 4; ; ; 3; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-20 08:16:56 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/11; ; ; ; 5/6; 8/11; 4/5; 4/5; 4/5; 4/5; ; 7/10; ; ; ; ; 4/5; 4/5; 3/4; 4/5; 10/13; 5/6; ; ; 8/11; ; 
Draw; 5/2; ; ; ; 13/5; 12/5; 13/5; 23/10; 13/5; 13/5; ; 12/5; ; ; ; ; 13/5; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 23/10; ; 
Sunderland; 4; ; ; ; 19/5; 4; 17/4; 7/2; 4; 7/2; ; 19/5; ; ; ; ; 4; 7/2; 15/4; 7/2; 18/5; 4; ; ; 3; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-20 12:16:58 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/11; ; ; ; 5/6; 8/11; 4/5; 4/5; 4/5; 4/5; ; 7/10; ; ; ; ; 4/5; 4/5; 3/4; 4/5; 10/13; 13/16; ; ; 8/11; ; 
Draw; 5/2; ; ; ; 13/5; 12/5; 13/5; 23/10; 13/5; 13/5; ; 12/5; ; ; ; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 23/10; ; 
Sunderland; 4; ; ; ; 19/5; 4; 17/4; 7/2; 4; 7/2; ; 19/5; ; ; ; ; 4; 7/2; 15/4; 7/2; 18/5; 21/5; ; ; 3; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-20 16:17:11 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/11; ; ; ; 5/6; 8/11; 4/5; 4/5; 4/5; 4/5; ; 7/10; ; ; ; ; 4/5; 4/5; 3/4; 4/5; 10/13; 13/16; ; ; 8/11; ; 
Draw; 5/2; ; ; ; 13/5; 12/5; 13/5; 23/10; 13/5; 13/5; ; 12/5; ; ; ; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; ; 12/5; ; 
Sunderland; 4; ; ; ; 19/5; 4; 21/5; 7/2; 4; 7/2; ; 19/5; ; ; ; ; 4; 7/2; 15/4; 7/2; 18/5; 21/5; ; ; 14/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-20 20:17:08 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/11; ; ; ; 5/6; 8/11; 3/4; 4/5; 4/5; 4/5; ; 7/10; ; 8/11; ; ; 4/5; 4/5; 3/4; 4/5; 10/13; 13/16; ; ; 8/11; ; 
Draw; 5/2; ; ; ; 13/5; 12/5; 27/10; 23/10; 13/5; 13/5; ; 12/5; ; 51/20; ; ; 11/4; 13/5; 5/2; 13/5; 28/11; 27/10; ; ; 12/5; ; 
Sunderland; 4; ; ; ; 19/5; 4; 21/5; 7/2; 4; 7/2; ; 19/5; ; 4; ; ; 4; 7/2; 15/4; 7/2; 15/4; 21/5; ; ; 14/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-21 00:16:36 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/13; 2/3; ; ; 4/5; 7/10; 4/6; 3/4; 4/6; 11/17; 4/6; 8/11; ; 8/13; 13/20; ; 8/11; 11/17; 3/4; 8/13; 9/13; 7/10; ; ; 4/7; ; 
Draw; 13/5; 13/5; ; ; 5/2; 11/4; 11/4; 23/10; 13/5; 11/4; 13/5; 11/4; ; 53/20; 13/5; ; 14/5; 11/4; 5/2; 11/4; 45/17; 14/5; ; ; 12/5; ; 
Sunderland; 5; 9/2; ; ; 4; 460/100; 5; 4; 9/2; 9/2; 17/4; 7/2; ; 5; 24/5; ; 9/2; 9/2; 15/4; 9/2; 9/2; 5; ; ; 22/5; ; 
META; english/premier-league/southampton-v-sunderland; 2016-08-21 04:16:36 GMT+3; 2016-08-27 15:00; e70300-dr003
Southampton; 8/13; 2/3; ; ; 4/5; 7/10; 4/6; 3/4; 4/6; 11/17; 4/6; 8/11; ; 8/13; 13/20; ; 8/11; 11/17; 3/4; 8/13; 4/6; 7/10; ; ; 4/7; ; 
Draw; 13/5; 13/5; ; ; 5/2; 11/4; 11/4; 23/10; 13/5; 11/4; 13/5; 11/4; ; 53/20; 13/5; ; 14/5; 11/4; 5/2; 11/4; 45/17; 14/5; ; ; 12/5; ; 
