META; english/premier-league/burnley-v-tottenham; 2017-03-05 00:16:50 GMT+2; 2017-04-01 15:00; e70300-dr003
Burnley; 19/4; 9/2; 17/4; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 24/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 04:15:19 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 4/6; 6/10; 8/13; 4/6; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 8/13; 4/6
Draw; 3; 14/5; 14/5; 3; 3; 3; 3; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 17/4; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 24/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 08:15:26 GMT+3; 2017-06-10 17:00; e70300-dr003
Denmark; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; ; 6/11; ; ; 63/100; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; 3; ; ; 71/25; ; ; ; ; ; ; ; 
Kazakhstan; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; 19/4; ; ; 29/5; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-tottenham; 2017-03-29 12:15:29 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 4/6; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 19/29; ; ; 8/13; 4/6
Draw; 3; 3; 14/5; 3; 3; 3; 3; 29/10; 3; 14/5; 3; 11/4; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 56/19; 3; 56/19; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 23/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 16:15:24 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 4/6; 13/20; 8/13; 8/13; 13/20; 8/13; 4/6; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 4/6; 19/29; ; ; 8/13; 4/6
Draw; 3; 3; 14/5; 3; 3; 3; 3; 29/10; 14/5; 14/5; 3; 13/5; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 29/10; 56/19; 14/5; 56/19; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 49/11; 17/4; 9/2; 49/11; 5; 19/4; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 20:15:19 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 67/100; 4/6; 19/29; 8/13; 9/13; ; ; 8/13; 4/6
Draw; 3; 11/4; 11/4; 3; 3; 3; 3; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 29/10; 14/5; 29/10; 37/13; 29/10; 14/5; 37/13; 31/10; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; 79/17; 24/5; 21/5; 22/5; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 00:15:28 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 4/6; 4/6; 19/29; 8/13; 9/13; ; ; 4/6; 4/6
Draw; 3; 11/4; 11/4; 3; 3; 3; 3; 29/10; 14/5; 14/5; 3; 14/5; 14/5; 29/10; 14/5; 29/10; 29/10; 29/10; 14/5; 29/10; 31/10; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; 79/17; 49/10; 21/5; 22/5; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 00:24:51 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 4/6; 4/6; ; 8/13; 9/13; ; ; 4/6; 4/6
Draw; 3; 11/4; 11/4; 3; 3; 3; 3; 29/10; 14/5; 14/5; 3; 14/5; 14/5; 29/10; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 31/10; 56/19; ; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; 79/17; 49/10; 21/5; ; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 01:45:23 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 4/6; 4/6; 19/29; 8/13; 9/13; ; ; 4/6; 4/6
Draw; 3; 11/4; 11/4; 3; 3; 3; 3; 29/10; 14/5; 14/5; 3; 14/5; 14/5; 29/10; 14/5; 29/10; 29/10; 29/10; 14/5; 29/10; 31/10; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; 79/17; 49/10; 21/5; 22/5; 9/2; 9/2; ; ; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 03:45:24 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; ; 4/6; 4/6; 19/29; 8/13; 9/13; ; ; 4/6; 4/6
Draw; 3; 11/4; 11/4; 3; 3; 3; 3; 29/10; 14/5; 14/5; 3; 14/5; 14/5; 29/10; 14/5; 29/10; 29/10; 29/10; 14/5; ; 31/10; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; ; 49/10; 21/5; 22/5; 9/2; 9/2; ; ; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 04:15:21 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 4/6; 4/6; 19/29; 8/13; 9/13; ; ; 4/6; 4/6
Draw; 3; 11/4; 11/4; 3; 3; 3; 3; 29/10; 14/5; 14/5; 3; 14/5; 14/5; 29/10; 14/5; 29/10; 29/10; 29/10; 14/5; 29/10; 31/10; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; 79/17; 49/10; 21/5; 22/5; 9/2; 9/2; ; ; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 11:45:24 GMT+3; 2017-03-31 19:00; e70300-dr003
Tours; 5/6; 8/11; ; 4/5; 4/5; 3/4; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/5; 4/5; ; 5/6; 4/5; 9/10; 4/5; 5/6; ; 11/13; ; ; ; 4/5
Draw; 21/10; 85/40; ; 9/4; 23/10; 43/20; 23/10; ; 9/4; 9/4; ; ; 23/10; ; ; 9/4; 9/4; ; 21/10; 9/4; 123/50; 28/13; 28/13; ; 11/5; ; ; ; 12/5
Red Star FC 93; 4; 7/2; ; 17/5; 19/5; 7/2; 4; ; 7/2; 4; ; ; 15/4; ; ; 7/2; 4; ; 7/2; 4; 15/4; 57/17; 7/2; ; 7/2; ; ; ; 21/5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 12:15:25 GMT+3; 2017-04-09 14:00; e70300-dr003
Roma; 2/5; 4/9; 40/85; ; ; 4/9; 2/5; ; 4/9; 4/9; ; 4/9; 21/50; ; 9/20; 2/5; 2/5; 5/11; ; 2/5; 4/9; 2/5; ; ; 1/2; ; 3/10; ; 
Draw; 15/4; 7/2; 3; ; ; 19/5; 15/4; ; 7/2; 7/2; ; 10/3; 7/2; ; 15/4; 7/2; 39/11; 13/4; ; 39/11; 4; 37/10; ; ; 7/2; ; 12/5; ; 
Bologna; 6; 6; 5; ; ; 6; 7; ; 6; 6; ; 13/2; 13/2; ; 11/2; 13/2; 6; 6; ; 6; 36/5; 11/2; ; ; 5; ; 1/3; ; 
META; english/premier-league/burnley-v-tottenham; 2017-03-30 13:45:25 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 7/10; 4/6; 7/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 4/6; 4/6; 13/20; 4/6; 13/20; 4/6; 11/17; 3/5; 8/13; 11/17; 67/100; 4/6; 19/29; 8/13; 9/13; ; ; 4/6; 4/6
Draw; 3; 13/5; 11/4; 3; 3; 3; 29/10; 29/10; 14/5; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 61/20; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 9/2; 4; 17/4; 9/2; 9/2; 9/2; 19/4; 17/4; 22/5; 19/4; 49/10; 43/10; 22/5; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 17:45:41 GMT+3; 2017-04-01 15:00; e70300-dr003
Draw 1-1; 6; 6; 7; 7; 13/2; 11/2; 7; 13/2; 6; 6; 13/2; 6; 13/2; 7; 6; 6; 29/4; 13/2; 7; 29/4; ; 57/10; 7; 11/2; 7; ; 34/5; 34/5; 
Rochdale 2-1; 15/2; 7; 15/2; 7; 7; 13/2; 15/2; 7; 7; 7; 7; 7; 7; 15/2; 7; 7; 8; 29/4; 15/2; 8; ; 69/10; 15/2; 15/2; 15/2; ; 38/5; 38/5; 
Rochdale 1-0; 8; 8; 17/2; 17/2; 15/2; 7; 17/2; 15/2; 8; 8; 8; 15/2; 15/2; 17/2; 15/2; 15/2; 17/2; 29/4; 8; 17/2; ; 37/5; 8; 8; 8; ; 8; 41/5; 
Rochdale 2-0; 17/2; 17/2; 9; 9; 9; 15/2; 9; 9; 17/2; 9; 9; 8; 17/2; 9; 8; 17/2; 37/4; 35/4; 9; 37/4; ; 79/10; 9; 8; 9; ; 19/2; 48/5; 
Rochdale 3-1; 12; 12; 12; 12; 12; 11; 12; 12; 11; 11; 12; 11; 11; 12; 11; 11; 51/4; 12; 12; 51/4; ; 12; 12; 11; 12; ; 64/5; 13; 
Draw 2-2; 11; 12; 12; 14; 11; 10; 13; 11; 11; 11; 11; 11; 12; 12; 10; 11; 55/4; 25/2; 13; 55/4; ; 12; 13; 11; 13; ; 64/5; 13; 
Northampton 2-1; 14; 12; 13; 12; 12; 12; 13; 13; 12; 12; 12; 12; 12; 14; 12; 12; 51/4; 13; 14; 51/4; ; 12; 14; 14; 14; ; 66/5; 68/5; 
Rochdale 3-0; 14; 14; 15; 14; 14; 12; 15; 14; 12; 14; 14; 14; 14; 14; 12; 14; 59/4; 13; 13; 59/4; ; 13; 13; 12; 13; ; 64/5; 14; 
Draw 0-0; 14; 14; 15; 14; 12; 12; 13; 9; 14; 12; 14; 11; 9; 14; 12; 11; 10; 17/2; 23/2; 10; ; 14; 23/2; ; 23/2; ; 73/5; 15; 
Northampton 1-0; 16; 14; 15; 14; 14; 12; 15; 14; 14; 14; 14; 12; 14; 16; 12; 14; 55/4; 25/2; 15; 55/4; ; 13; 15; 14; 15; ; 78/5; 16; 
Any Other Score; ; ; 16; ; ; ; ; 14; 20; ; ; ; ; ; ; ; ; 29/2; ; ; ; 15; ; ; ; ; ; ; 
Rochdale 3-2; 20; 20; 20; 20; 18; 16; 20; 18; 20; 18; 18; 18; 18; 20; 18; 18; 85/4; 20; 19; 85/4; ; 20; 19; 20; 19; ; 19; 19; 
Rochdale 4-1; 22; 25; 25; 22; 22; 20; 25; 25; 25; 22; 25; 22; 22; 25; 20; 22; 49/2; 22; 22; 49/2; ; 25; 22; 22; 22; ; ; ; 
Northampton 2-0; 25; 25; 25; 25; 25; 20; 25; 25; 25; 25; 25; 22; 22; 28; 20; 22; 45/2; 22; 24; 45/2; ; 25; 24; 25; 24; ; 26; 27; 
Rochdale 4-0; 28; 28; 30; 25; 28; 25; 30; 30; 28; 28; 28; 25; 33; 28; 22; 25; 113/4; 28; 25; 113/4; ; 30; 25; 25; 25; ; ; ; 
Northampton 3-1; 33; 33; 33; 33; 28; 25; 30; 33; 33; 33; 28; 28; 30; 33; 25; 28; 59/2; 30; 31; 59/2; ; 35; 31; 33; 31; ; 37; 40; 
Northampton 3-2; 33; 33; 30; 33; 28; 25; 30; 33; 33; 28; 28; 28; 33; 28; 28; 28; 123/4; 35; 33; 123/4; ; 35; 33; 33; 33; ; 37; 37; 
Rochdale 4-2; 40; 40; 40; 40; 33; 28; 40; 40; 40; 33; 40; 33; 45; 35; 28; 33; 38; 40; 38; 38; ; 45; 38; 40; 38; ; ; ; 
Draw 3-3; 40; 50; 40; 50; 40; 28; 45; 40; 50; 40; 40; 33; 45; 35; 33; 40; 171/4; 50; 45; 171/4; ; 50; 45; 40; 45; ; 47; 51; 
Northampton 3-0; 50; 50; 60; 50; 50; 50; 60; 66; 66; 50; 55; 50; 55; 70; 50; 50; 181/4; 50; 50; 181/4; ; 60; 50; 66; 50; ; 26/5; 84; 
Rochdale 5-1; 50; 50; ; 66; 50; 50; 60; 70; 66; 50; 55; 50; 75; 50; 50; 50; 201/4; ; 50; 201/4; ; ; 50; 50; 50; ; ; ; 
Rochdale 5-0; 50; 66; ; 66; 66; 50; 70; 80; 66; 66; 66; 50; 90; 70; 50; 50; 55; ; 55; 55; ; ; 55; 66; 55; ; ; ; 
Rochdale 5-2; 66; 80; ; 100; 80; 66; 90; 100; ; 80; 80; 66; 100; 100; 80; 66; 269/4; ; 80; 269/4; ; ; 80; 100; 80; ; ; ; 
Rochdale 4-3; 66; 80; 75; 80; 66; 66; 100; 80; ; 66; 70; 50; 90; 90; 80; 66; 66; 100; 90; 66; ; 110; 90; 100; 90; ; ; ; 
Northampton 4-1; 66; 80; 85; 80; 66; 80; 100; 100; 100; 90; 80; 66; 80; 100; 80; 66; 127/2; 125; 80; 127/2; ; 100; 80; 100; 80; ; ; ; 
Northampton 4-2; 66; 80; 85; 80; 66; 80; 100; 100; 100; 80; 80; 66; 90; 90; 80; 66; 66; 125; 90; 66; ; 110; 90; 125; 90; ; ; ; 
Northampton 4-3; 100; 150; 110; 100; ; 100; 150; 125; ; 100; 90; 80; 125; 100; 100; 80; 159/2; 125; 140; 159/2; ; 160; 140; 150; 140; ; ; ; 
Northampton 6-3; ; ; ; ; ; ; ; ; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 7-2; ; ; ; ; ; ; ; ; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale 6-1; 100; 150; ; 150; ; 100; 150; 200; ; 125; 125; 80; 150; 150; 100; 100; 337/4; ; 130; 337/4; ; ; 130; 150; 130; ; ; ; 
Northampton 4-0; 100; 150; 150; 100; ; 150; 175; 225; 100; 150; 125; 100; 125; 150; 125; 100; 82; 150; 130; 82; ; 180; 130; 200; 130; ; ; ; 
Draw 4-4; 150; 200; 175; 150; ; 150; 225; 225; ; 150; 125; 100; 150; 200; 150; 125; ; 250; 250; ; ; 200; 250; 250; 250; ; ; ; 
Rochdale 5-3; 150; 200; ; ; ; 150; 200; 200; ; 150; 125; 100; 150; 150; 125; 125; ; ; 200; ; ; ; 200; 250; 200; ; ; ; 
Rochdale 6-0; 125; 150; ; 200; ; 150; 175; 250; 100; 150; 125; 100; 150; 150; 125; 100; 88; ; 150; 88; ; ; 150; 150; 150; ; ; ; 
Rochdale 6-2; 150; 200; ; 200; ; 150; 225; ; ; 175; 125; 100; 125; 200; 150; 125; ; ; 200; ; ; ; 200; 250; 200; ; ; ; 
Rochdale 7-2; ; ; ; ; ; ; ; ; ; 350; 200; ; 200; 300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale 6-3; 400; ; ; ; ; ; ; ; ; 275; 150; ; 175; 300; ; 150; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 5-2; 250; 250; ; 250; ; 250; 325; 425; ; 225; 150; 100; 175; 250; ; 200; ; ; 300; ; ; ; 300; 250; 300; ; ; ; 
Rochdale 6-4; ; ; ; ; ; ; ; ; ; 450; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw 5-5; ; ; ; ; ; ; ; ; ; 475; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale 5-4; 450; ; ; ; ; ; ; 475; ; 275; 150; ; 175; 300; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale 7-3; ; ; ; ; ; ; ; ; ; 475; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 10-0; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 5-0; 450; 250; ; 300; ; ; 350; 500; 100; 325; 150; ; 175; 300; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 5-1; 250; 250; ; 250; ; 250; 275; 500; 100; 225; 150; 100; 175; 250; ; 200; ; ; 250; ; ; ; 250; 250; 250; ; ; ; 
Northampton 5-3; 350; 250; ; ; ; ; 300; 500; ; 275; 150; ; 200; 300; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 5-4; ; ; ; ; ; ; ; 500; ; 350; 200; ; 200; 300; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 6-0; ; 250; ; 500; ; ; 225; 500; 100; ; 200; ; 175; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 6-1; ; 250; ; 500; ; ; 375; 500; ; 475; 200; ; 200; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 6-2; ; 250; ; 500; ; ; 375; ; ; 475; 200; ; 175; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 7-0; ; ; ; ; ; ; 225; 500; ; ; 200; ; 175; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 7-1; ; ; ; ; ; ; 225; 500; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 8-0; ; ; ; ; ; ; ; 500; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 8-1; ; ; ; ; ; ; ; 500; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton 9-0; ; ; ; ; ; ; ; 500; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale 10-0; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale 7-0; 400; ; ; 300; ; ; 325; 500; ; 300; 150; ; 175; 300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale 7-1; 350; ; ; 300; ; ; 375; 500; ; 275; 150; ; 200; 300; ; ; ; ; 400; ; ; ; 400; 250; 400; ; ; ; 
Rochdale 8-0; ; ; ; 500; ; ; ; 500; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale 8-1; ; ; ; ; ; ; ; 500; ; 500; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rochdale 9-0; ; ; ; ; ; ; ; 500; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-tottenham; 2017-03-31 00:16:37 GMT+3; ; e70300-dr003
Ingolstadt; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/13; ; ; ; ; ; ; ; ; ; ; 
Augsburg; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; ; ; ; ; ; ; ; ; ; 
Hamburg; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; ; ; ; ; ; ; ; ; ; 
Mainz 05; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 18; ; ; ; ; ; ; ; ; ; ; 
Werder Bremen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 18; ; ; ; ; ; ; ; ; ; ; 
Wolfsburg; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20; ; ; ; ; ; ; ; ; ; ; 
Bayer Leverkusen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 250; ; ; ; ; ; ; ; ; ; ; 
Monchengladbach; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; 
Schalke 04; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-tottenham; 2017-03-31 04:15:31 GMT+3; 2017-04-01 15:00; e70300-dr003
Dundee Utd; 13/10; 13/10; 27/20; 13/10; 13/10; 5/4; 7/5; 13/10; 7/5; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 23/17; 21/20; 13/10; 23/17; 131/100; 5/4; 13/10; 13/10; 13/10; ; 5/4; 5/4; 
Queen of the South; 21/10; 2; 39/20; 21/10; 2; 2; 2; 2; 2; 2; 15/8; 19/10; 2; 7/4; 21/10; 2; 2; 9/4; 2; 2; 57/25; 24/13; 2; 2; 2; ; 2; 2; 
Draw; 23/10; 9/4; 43/20; 23/10; 9/4; 11/5; 23/10; 11/5; 23/10; 11/5; 21/10; 21/10; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 12/5; 9/4; 23/10; 11/5; 23/10; ; 2; 21/10; 
META; english/premier-league/burnley-v-tottenham; 2017-03-31 04:27:50 GMT+3; 2017-04-11 19:45; e70300-dr003
Draw 1-1; 5; 5; 11/2; 6; ; ; 6; 6; 5; 5; 5; 5; 21/4; 11/2; 5; 5; 25/4; 11/2; 27/5; 25/4; ; 51/10; 27/5; 5; 27/5; ; 28/5; ; 
Juventus 1-0; 7; 7; 8; 7; ; ; 8; 17/2; 7; 15/2; 15/2; 15/2; 7; 15/2; 7; 7; 8; 7; 7; 8; ; 37/5; 7; 7; 7; ; 34/5; ; 
Barcelona 1-0; 15/2; 7; 8; 15/2; ; ; 8; 9; 15/2; 15/2; 15/2; 15/2; 8; 8; 15/2; 15/2; 33/4; 29/4; 15/2; 33/4; ; 37/5; 15/2; 15/2; 15/2; ; 37/5; ; 
Draw 0-0; 17/2; 9; 9; 17/2; ; ; 15/2; 17/2; 17/2; 17/2; 17/2; 8; 15/2; 17/2; 8; 15/2; 29/4; 27/4; 7; 29/4; ; 9; 7; ; 7; ; 38/5; ; 
Juventus 2-1; 9; 9; 10; 17/2; ; ; 19/2; 9; 17/2; 17/2; 9; 9; 8; 9; 9; 17/2; 10; 9; 9; 10; ; 9; 9; 17/2; 9; ; 41/5; ; 
Barcelona 2-1; 9; 9; 10; 9; ; ; 19/2; 10; 9; 9; 9; 9; 17/2; 9; 9; 9; 41/4; 9; 9; 41/4; ; 9; 9; 9; 9; ; 41/5; ; 
Juventus 2-0; 11; 11; 13; 12; ; ; 13; 14; 11; 12; 12; 12; 12; 12; 11; 11; 25/2; 23/2; 23/2; 25/2; ; 12; 23/2; 11; 23/2; ; 54/5; ; 
Barcelona 2-0; 12; 12; 14; 14; ; ; 13; 14; 12; 12; 12; 12; 14; 14; 11; 12; 53/4; 23/2; 12; 53/4; ; 12; 12; 12; 12; ; 64/5; ; 
Draw 2-2; 14; 12; 14; 14; ; ; 14; 14; 12; 12; 12; 12; 14; 14; 11; 12; 63/4; 13; 13; 63/4; ; 14; 13; 12; 13; ; 64/5; ; 
Barcelona 3-1; 22; 22; 25; 22; ; ; 25; 22; 22; 22; 22; 20; 20; 22; 20; 20; 91/4; 20; 20; 91/4; ; 25; 20; 22; 20; ; 19; ; 
Juventus 3-1; 20; 22; 22; 20; ; ; 21; 22; 20; 20; 20; 20; 18; 22; 18; 18; 22; 20; 19; 22; ; 25; 19; 20; 19; ; 19; ; 
Juventus 3-0; 25; 28; 28; 25; ; ; 30; 33; 25; 25; 28; 25; 28; 28; 22; 25; 103/4; 20; 22; 103/4; ; 30; 22; 25; 22; ; 25; ; 
Barcelona 3-0; 28; 28; 33; 28; ; ; 30; 35; 28; 28; 28; 28; 30; 28; 22; 25; 27; 22; 23; 27; ; 30; 23; 28; 23; ; 25; ; 
Juventus 3-2; 28; 33; 33; 33; ; ; 30; 30; 33; 28; 28; 25; 25; 28; 22; 25; 123/4; 35; 28; 123/4; ; 35; 28; 33; 28; ; 25; ; 
Barcelona 3-2; 33; 33; 33; 33; ; ; 30; 33; 33; 28; 28; 25; 30; 33; 22; 28; 32; 28; 28; 32; ; 35; 28; 33; 28; ; 28; ; 
