META; english/premier-league/man-utd-v-man-city; 2016-08-16 00:16:57 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-19 04:17:08 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-19 08:17:13 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-19 12:17:10 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-19 16:17:12 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-19 20:17:21 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-20 00:17:30 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-20 04:17:50 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-20 08:17:07 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-20 12:17:10 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 40/17; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-20 16:17:26 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 19/13; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 11/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 19/8; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-20 20:17:24 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 36/17; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 19/8; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-21 00:16:48 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 36/17; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 19/8; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-21 04:16:50 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 36/17; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 19/8; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-21 08:16:51 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-21 12:16:54 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-21 16:16:59 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-21 20:16:59 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-22 00:16:39 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 6/4; 13/10; 6/4; ; ; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; 9/5; 2; 9/5; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-22 04:16:35 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 6/4; 13/10; 6/4; ; ; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; 9/5; 2; 9/5; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-22 08:16:37 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 6/4; 13/10; 6/4; ; ; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; 9/5; 2; 9/5; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-22 12:16:42 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 6/4; 13/10; 6/4; 16/11; ; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; 9/5; 2; 9/5; 9/5; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-22 16:16:44 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 6/4; 7/5; 6/4; 6/4; 6/4; ; ; ; ; 
Man City; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; 9/5; 24/13; 9/5; 9/5; 36/17; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 19/8; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-22 20:16:46 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; ; 31/20; ; ; 6/4; 7/5; ; ; ; ; ; ; 6/4; 7/5; 6/4; 16/11; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; ; 2; ; ; 9/5; 9/5; ; ; ; ; ; ; 9/5; 24/13; 9/5; 9/5; 33/16; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; 23/10; ; ; 23/10; 23/10; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 19/8; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-23 00:16:38 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; ; 31/20; ; ; 6/4; 7/5; ; ; ; ; ; ; 6/4; 7/5; 6/4; 16/11; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; ; 2; ; ; 9/5; 9/5; ; ; ; ; ; ; 9/5; 24/13; 9/5; 9/5; 33/16; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; 23/10; ; ; 23/10; 23/10; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 19/8; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-23 04:16:38 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; ; 31/20; ; ; 6/4; 7/5; ; ; ; ; ; ; 6/4; 7/5; 6/4; 16/11; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; ; 2; ; ; 9/5; 9/5; ; ; ; ; ; ; 9/5; 24/13; 9/5; 9/5; 33/16; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; 23/10; ; ; 23/10; 23/10; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 19/8; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-23 08:16:49 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; ; 31/20; ; ; 6/4; 7/5; ; ; ; ; ; ; 6/4; 7/5; 6/4; 16/11; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; ; 2; ; ; 9/5; 9/5; ; ; ; ; ; ; 9/5; 24/13; 9/5; 9/5; 33/16; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; 23/10; ; ; 23/10; 23/10; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 19/8; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-23 12:16:50 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; 8/5; 6/4; ; ; 6/4; 7/5; ; ; ; ; ; ; 6/4; 7/5; 6/4; 16/11; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; 9/5; 2; ; ; 9/5; 15/8; ; ; ; ; ; ; 9/5; 24/13; 9/5; 24/13; 47/23; ; ; ; ; 
Draw; 9/4; ; ; ; ; 23/10; 12/5; ; ; 23/10; 9/4; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 12/5; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-23 16:16:46 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; 8/5; 31/20; ; ; 6/4; 7/5; ; ; ; ; ; ; 6/4; 7/5; 6/4; 16/11; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; 9/5; 2; ; ; 9/5; 15/8; ; ; ; ; ; ; 9/5; 24/13; 9/5; 9/5; 47/23; ; ; ; ; 
Draw; 9/4; ; ; ; ; 23/10; 23/10; ; ; 23/10; 23/10; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 12/5; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-23 20:16:49 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; 8/5; 6/4; ; ; 6/4; 11/8; ; ; ; ; 7/5; ; 6/4; 7/5; 6/4; 7/5; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; 9/5; 2; ; ; 9/5; 2; ; ; ; ; 2; ; 9/5; 24/13; 9/5; 19/10; 47/23; ; ; ; ; 
Draw; 9/4; ; ; ; ; 23/10; 12/5; ; ; 23/10; 23/10; ; ; ; ; 23/10; ; 23/10; 23/10; 23/10; 23/10; 12/5; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-24 00:16:36 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; 8/5; 6/4; ; ; 6/4; 11/8; ; ; ; ; 7/5; ; 6/4; 7/5; 6/4; 7/5; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; 9/5; 2; ; ; 9/5; 2; ; ; ; ; 2; ; 9/5; 24/13; 9/5; 19/10; 47/23; ; ; ; ; 
Draw; 9/4; ; ; ; ; 23/10; 12/5; ; ; 23/10; 23/10; ; ; ; ; 23/10; ; 23/10; 23/10; 23/10; 23/10; 12/5; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-24 04:16:29 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; 8/5; 6/4; ; ; 6/4; 11/8; ; ; ; ; 7/5; ; 6/4; 7/5; 6/4; 7/5; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; 9/5; 2; ; ; 9/5; 2; ; ; ; ; 2; ; 9/5; 24/13; 9/5; 19/10; 47/23; ; ; ; ; 
Draw; 9/4; ; ; ; ; 23/10; 12/5; ; ; 23/10; 23/10; ; ; ; ; 23/10; ; 23/10; 23/10; 23/10; 23/10; 12/5; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-24 08:16:32 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; 8/5; 6/4; 7/5; ; 6/4; 11/8; ; ; ; ; 7/5; 16/11; 6/4; 7/5; 6/4; 7/5; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; 9/5; 2; 15/8; ; 9/5; 2; ; ; ; ; 2; 15/8; 9/5; 24/13; 9/5; 19/10; 47/23; ; ; ; ; 
Draw; 9/4; ; ; ; ; 23/10; 12/5; 23/10; ; 23/10; 23/10; ; ; ; ; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; ; ; ; ; 
META; english/premier-league/man-utd-v-man-city; 2016-08-24 12:16:28 GMT+3; 2016-09-10 12:30; e70300-dr003
Man Utd; 6/4; ; ; ; ; 8/5; 6/4; 7/5; ; 6/4; 11/8; ; ; ; ; ; 16/11; 6/4; 7/5; 6/4; 7/5; 17/11; ; ; ; ; 
Man City; 9/5; ; ; ; ; 9/5; 2; 15/8; ; 9/5; 2; ; ; ; ; ; 15/8; 9/5; 24/13; 9/5; 19/10; 47/23; ; ; ; ; 
