META; english/championship/qpr-v-reading; 2017-06-23 22:17:44 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 11/8; 9/5; ; 6/4; ; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 7/4; ; 7/5; 16/11; 7/5; 7/5; 13/8; ; 7/5; ; 7/5; ; 1/100; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 12/5; 11/5; 12/5; 9/4; 9/4; 9/4; 47/20; 11/5; 12/5; ; 23/10; 9/4; 23/10; 23/10; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-06-30 10:18:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 11/8; 9/5; ; 6/4; ; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 7/5; 16/11; 7/5; 7/5; 13/8; ; 7/5; ; 7/5; ; 1/4; ; 
QPR; 15/8; 6/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 9/5; ; 9/5; 9/5; 19/10; 9/5; 19/10; ; 19/10; ; 19/10; ; 1/4; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 12/5; 11/5; 12/5; 9/4; 9/4; 9/4; 47/20; 11/5; 12/5; ; 23/10; 9/4; 23/10; 23/10; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-06-30 14:19:12 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 11/8; 9/5; ; 6/4; ; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 7/5; 16/11; 7/5; 7/5; 13/8; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 15/8; 6/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 9/5; ; 9/5; 9/5; 19/10; 9/5; 19/10; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 12/5; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 12/5; ; 23/10; 9/4; 23/10; 23/10; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-06-30 18:22:06 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 11/8; 9/5; ; 6/4; ; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 23/17; 16/11; 7/5; 23/17; 13/8; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 15/8; 6/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 9/5; ; 24/13; 9/5; 19/10; 24/13; 19/10; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 12/5; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 12/5; ; 23/10; 9/4; 23/10; 23/10; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-06-30 22:23:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 11/8; 9/5; ; 6/4; ; 27/20; 8/5; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 7/5; 16/11; 7/5; 7/5; 13/8; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 15/8; 6/4; ; 13/8; ; 37/20; 7/4; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 9/5; ; 9/5; 9/5; 19/10; 9/5; 19/10; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 12/5; ; 23/10; 9/4; 23/10; 23/10; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-01 02:23:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 11/8; 9/5; ; 6/4; ; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 7/5; 16/11; 7/5; 7/5; 13/8; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 15/8; 6/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 9/5; ; 9/5; 9/5; 19/10; 9/5; 19/10; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 12/5; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 12/5; ; 23/10; 9/4; 23/10; 23/10; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-01 10:24:12 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 11/8; 9/5; ; 6/4; ; 27/20; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 7/5; 16/11; 7/5; 7/5; 13/8; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 15/8; 6/4; ; 13/8; ; 37/20; 7/4; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 9/5; ; 9/5; 9/5; 19/10; 9/5; 19/10; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 12/5; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 12/5; ; 23/10; 9/4; 23/10; 23/10; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-01 14:24:31 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 11/8; 9/5; ; 6/4; ; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 7/5; 16/11; 7/5; 7/5; 13/8; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 15/8; 6/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 9/5; ; 9/5; 9/5; 19/10; 9/5; 19/10; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 12/5; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 12/5; ; 23/10; 9/4; 23/10; 23/10; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-01 18:24:42 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 9/5; ; 6/4; ; 27/20; 8/5; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 13/8; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 6/4; ; 13/8; ; 37/20; 7/4; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 15/8; ; 17/10; 9/5; 19/10; 17/10; 19/10; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 23/10; ; 9/4; 9/4; 23/10; 9/4; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-01 22:24:17 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 9/5; ; 6/4; ; 27/20; 8/5; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 33/20; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 6/4; ; 13/8; ; 37/20; 7/4; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 15/8; ; 7/4; 9/5; 19/10; 7/4; 93/50; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 23/10; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 23/10; ; 11/5; 9/4; 23/10; 11/5; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-02 02:23:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 6/4; ; 27/20; 8/5; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 33/20; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 7/4; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 15/8; ; 7/4; 9/5; 19/10; 7/4; 93/50; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 9/4; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 23/10; ; 11/5; 9/4; 23/10; 11/5; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-02 10:23:52 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 6/4; ; 27/20; 8/5; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 33/20; ; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 7/4; 6/4; 9/5; 8/5; 8/5; 7/4; 17/10; 6/4; 15/8; ; 7/4; 9/5; 19/10; 7/4; 93/50; ; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 9/4; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 23/10; ; 11/5; 9/4; 23/10; 11/5; 12/5; ; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-02 14:24:28 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 6/4; ; 27/20; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 33/20; 10/7; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 7/4; 9/5; 19/10; 7/4; 93/50; 31/18; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 9/4; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 11/5; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-02 18:24:37 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 6/4; ; 27/20; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 33/20; 10/7; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 7/4; 9/5; 19/10; 7/4; 93/50; 31/18; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 9/4; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 11/5; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-02 22:24:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 6/4; ; 27/20; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 33/20; 10/7; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 7/4; 9/5; 19/10; 7/4; 93/50; 31/18; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 9/4; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 11/5; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-03 02:24:25 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 6/4; ; 27/20; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 33/20; 10/7; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 7/4; 9/5; 19/10; 7/4; 93/50; 31/18; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 9/4; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 11/5; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-03 10:24:31 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 6/4; ; 27/20; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 33/20; 10/7; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 7/4; 9/5; 19/10; 7/4; 93/50; 31/18; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 9/4; ; 11/5; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 11/5; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-03 14:25:10 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 7/5; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 7/4; 9/5; 19/10; 7/4; 19/10; 31/18; 19/10; ; 19/10; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 12/5; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 11/5; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 40/17; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-03 18:24:48 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 7/4; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-03 22:24:34 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 7/4; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-04 02:24:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 31/20; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 17/10; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 7/4; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-04 10:25:03 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 8/5; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 7/4; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-04 14:25:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-04 18:24:05 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-04 22:24:06 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-05 02:23:58 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-05 10:23:57 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-05 14:23:17 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-05 18:23:25 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-05 22:23:09 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-06 02:22:44 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-06 10:22:43 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-06 14:22:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
