META; spain/la-liga-primera/levante-v-eibar; 2018-03-02 17:42:58 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Levante; 9/4; 23/10; 11/5; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 23/10; 23/10; 23/10; 28/13; 21/10; 79/40; 11/5; 11/5; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-07 18:19:41 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 13/10; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 7/5; 29/20; 13/10; 11/8; 13/10; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 21/10; 39/19; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; ; 
Levante; 9/4; 23/10; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 43/20; 23/10; 9/4; 11/5; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-07 22:19:25 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 13/10; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; ; 
Levante; 9/4; 23/10; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 43/20; 23/10; 9/4; 28/13; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-08 02:19:19 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 7/5; 29/20; 13/10; 11/8; 13/10; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 21/10; 39/19; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 43/20; 23/10; 9/4; 11/5; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-08 10:19:20 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 13/10; 29/20; 13/10; 11/8; 13/10; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 21/10; 39/19; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 23/10; 43/20; 23/10; 9/4; 11/5; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-08 14:19:30 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 43/20; 23/10; 11/5; 28/13; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-08 18:19:31 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 7/5; 29/20; 13/10; 11/8; 13/10; 13/10; 4/3; 23/17; 11/8; 27/20; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 21/10; 39/19; 11/5; 11/5; 21/10; 11/5; 21/10; 19/10; ; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 43/20; 23/10; 11/5; 11/5; 21/10; 79/40; 11/5; 85/40; 11/5; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-08 22:19:13 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 11/8; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 4/3; 23/17; 11/8; 27/20; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 19/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 43/20; 23/10; 11/5; 28/13; 21/10; 79/40; 11/5; 85/40; 11/5; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-09 02:19:22 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 13/10; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 4/3; 23/17; 11/8; 27/20; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 19/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 9/4; 11/5; 43/20; 23/10; 11/5; 28/13; 21/10; 79/40; 11/5; 85/40; 11/5; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-09 10:19:20 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 11/8; 7/5; 29/20; 13/10; 11/8; 13/10; 13/10; 4/3; 23/17; 11/8; 27/20; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 21/10; 2; 11/5; 21/10; 39/19; 11/5; 11/5; 21/10; 11/5; 21/10; 19/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 43/20; 23/10; 11/5; 11/5; 21/10; 79/40; 11/5; 85/40; 11/5; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-09 14:19:33 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 11/8; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 43/20; 23/10; 11/5; 28/13; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-09 18:19:39 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 11/8; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 43/20; 23/10; 11/5; 28/13; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-09 22:19:33 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 11/8; 7/5; 29/20; 13/10; 11/8; 13/10; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 21/10; 2; 11/5; 21/10; 39/19; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 43/20; 23/10; 11/5; 11/5; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-10 02:19:12 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 11/8; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 43/20; 23/10; 11/5; 28/13; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-10 10:19:15 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 11/8; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 4/3; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 43/20; 23/10; 11/5; 28/13; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-10 14:19:40 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 11/8; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 23/17; 11/8; 27/20; 13/10; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 43/20; 23/10; 9/4; 28/13; 21/10; 11/5; 85/40; 11/5; 28/13; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-10 18:19:21 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 11/8; 13/10; 71/50; 6/5; 11/8; 6/5; 23/17; 27/20; 13/10; 7/5; 29/20; 13/10; 11/8; 5/4; 13/10; 17/13; 23/17; 11/8; 27/20; 13/10; 10/9; 5/4
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; 2; 21/10; 2; 11/5; 2; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; 21/10; ; ; 
Levante; 9/4; 11/5; 21/10; 11/5; 12/5; 2; 21/10; 2; 11/5; 21/10; 9/4; 9/4; 43/20; 23/10; 9/4; 28/13; 21/10; 79/40; 11/5; 85/40; 11/5; 28/13; 19/10; 19/10
META; spain/la-liga-primera/levante-v-eibar; 2018-03-10 22:18:47 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 13/10; 11/8; 29/20; 13/10; 153/00; 7/5; 7/5; 13/10; 23/17; 29/20; 11/8; 29/20; 31/20; 7/5; 7/5; 13/10; 13/10; 23/17; 7/5; 29/20; 13/10; 13/10; 7/5
Draw; 21/10; 21/10; 2; 11/5; 56/25; 11/5; 2; 21/10; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 39/19; 11/5; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 
Levante; 9/4; 11/5; 2; 11/5; 111/0; 21/10; 2; 11/5; 2; 11/5; 21/10; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 19/10; 21/10; 
META; spain/la-liga-primera/levante-v-eibar; 2018-03-11 02:18:32 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 29/20; 6/4; 6/4; 13/10; 153/00; 7/5; 6/4; 13/10; 23/17; 29/20; 29/20; 29/20; 31/20; 7/5; 7/5; 5/4; 13/10; 7/5; 23/17; 29/20; 29/20; 13/10; 13/10; 7/5
Levante; 2; 2; 11/5; 111/0; 21/10; 19/10; 2; 11/5; 2; 21/10; 2; 21/10; 21/10; 28/13; 21/10; 24/13; 11/5; 2; 21/10; 28/13; 19/10; 21/10; ; 
Draw; 21/10; 21/10; 2; 11/5; 56/25; 11/5; 2; 21/10; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 
META; spain/la-liga-primera/levante-v-eibar; 2018-03-11 10:18:34 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 29/20; 6/4; 6/4; 13/10; 153/00; 6/4; 7/5; 11/8; 23/17; 29/20; 29/20; 29/20; 31/20; 7/5; 7/5; 13/10; 13/10; 7/5; 23/17; 29/20; 29/20; 13/10; 7/5; 7/5
Levante; 2; 2; 11/5; 111/0; 21/10; 2; 15/8; 11/5; 2; 2; 21/10; 21/10; 11/5; 21/10; 24/13; 11/5; 2; 21/10; 28/13; 19/10; 21/10; ; ; 
Draw; 21/10; 21/10; 2; 11/5; 56/25; 21/10; 2; 21/10; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 39/19; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; 21/10; 
META; spain/la-liga-primera/levante-v-eibar; 2018-03-11 14:18:37 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 29/20; 6/4; 6/4; 13/10; 153/00; 6/4; 7/5; 11/8; 23/17; 6/4; 29/20; 31/20; 31/20; 7/5; 11/8; 5/4; 13/10; 13/9; 23/17; 6/4; 29/20; 13/10; 7/5; 7/5; 7/5
Levante; 2; 2; 11/5; 111/0; 21/10; 2; 15/8; 11/5; 19/10; 2; 2; 21/10; 19/10; 28/13; 21/10; 25/14; 11/5; 2; 21/10; 28/13; 19/10; 21/10; 21/10; ; 
Draw; 21/10; 21/10; 2; 11/5; 56/25; 21/10; 2; 21/10; 2; 21/10; 2; 41/20; 11/5; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 19/10; 21/10; 21/10; 
META; spain/la-liga-primera/levante-v-eibar; 2018-03-11 18:18:09 GMT+2; 2018-03-16 20:00; Nothing; Xlenovo
Eibar; 29/20; 6/4; 6/4; 13/10; 153/00; 6/4; 7/5; 11/8; 23/17; 6/4; 29/20; 31/20; 6/4; 31/20; 7/5; 11/8; 7/5; 13/10; 13/9; 23/17; 6/4; 29/20; 16/11; 7/5; 7/5; 7/5
Levante; 2; 19/10; 11/5; 111/0; 21/10; 2; 15/8; 11/5; 19/10; 2; 2; 21/10; 19/10; 2; 21/10; 25/14; 11/5; 2; 21/10; 39/19; 19/10; 21/10; 21/10; ; ; 
