Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; ; 4/9; 4/9; ; 4/9; ; 1/2; 9/20; 1/2; 10/21; 4/9; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 4/9; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; ; 7/2; 10/3; ; 10/3; ; 10/3; 15/4; 7/2; 3; 38/11; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; ; 23/4; 11/2; ; 6; ; 11/2; 11/2; 11/2; 6; 27/5; 6; 5; 23/4; 11/2; 6; 6; 60/11; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-01-31 14:19:08 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; ; 4/9; 4/9; ; 4/9; ; 1/2; 9/20; 4/9; 10/21; 3/7; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 4/9; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; ; 7/2; 10/3; ; 10/3; ; 10/3; 15/4; 7/2; 3; 38/11; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; ; 23/4; 11/2; ; 6; ; 11/2; 11/2; 11/2; 6; 61/11; 6; 5; 23/4; 11/2; 6; 6; 28/5; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-01-31 18:19:46 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; ; 4/9; 4/9; ; 4/9; ; 1/2; 9/20; 2/5; 10/21; 4/9; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 5/11; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; ; 7/2; 10/3; ; 10/3; ; 10/3; 15/4; 33/10; 3; 38/11; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; ; 23/4; 11/2; ; 6; ; 11/2; 11/2; 5; 6; 53/10; 6; 5; 23/4; 11/2; 6; 6; 91/17; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-01-31 22:19:00 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 9/20; 2/5; 10/21; 4/9; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 5/11; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; 7/2; 7/2; 10/3; ; 10/3; ; 10/3; 15/4; 33/10; 3; 38/11; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; 11/2; 23/4; 11/2; ; 6; ; 11/2; 11/2; 5; 6; 53/10; 6; 5; 23/4; 11/2; 6; 6; 91/17; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-01 02:18:33 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 9/20; 2/5; ; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 5/11; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; 7/2; 7/2; 10/3; ; 10/3; ; 10/3; 15/4; 33/10; ; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; 11/2; 23/4; 11/2; ; 6; ; 11/2; 11/2; 5; 53/10; 6; 5; 23/4; 11/2; 6; 6; 91/17; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-01 10:18:37 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 9/20; 2/5; 3/7; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 3/7; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; 7/2; 7/2; 10/3; ; 10/3; ; 10/3; 15/4; 33/10; 38/11; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; 11/2; 23/4; 11/2; ; 6; ; 11/2; 11/2; 5; 61/11; 6; 5; 23/4; 11/2; 6; 6; 28/5; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-01 14:19:06 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 9/20; 2/5; 4/9; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 5/11; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; 7/2; 7/2; 10/3; ; 10/3; ; 10/3; 15/4; 33/10; 38/11; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; 11/2; 23/4; 11/2; ; 6; ; 11/2; 11/2; 5; 53/10; 6; 5; 23/4; 11/2; 6; 6; 91/17; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-01 18:18:37 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 9/20; 2/5; 4/9; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 5/11; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; 7/2; 7/2; 10/3; ; 10/3; ; 10/3; 15/4; 33/10; 38/11; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; 11/2; 23/4; 11/2; ; 6; ; 11/2; 11/2; 5; 53/10; 6; 5; 23/4; 11/2; 6; 6; 91/17; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-01 22:18:34 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 9/20; 2/5; ; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 5/11; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; 7/2; 7/2; 10/3; ; 10/3; ; 10/3; 15/4; 33/10; ; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; 11/2; 23/4; 11/2; ; 6; ; 11/2; 11/2; 5; ; 6; 5; 23/4; 11/2; 6; 6; 91/17; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-02 02:18:33 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; 4/9; 4/9; 4/9; 9/20; 4/9; ; 1/2; 9/20; 2/5; 4/9; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 5/11; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; 7/2; 7/2; 10/3; 7/2; 10/3; ; 10/3; 15/4; 33/10; 38/11; 3; 7/2; 17/5; 7/2; 18/5; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; 11/2; 23/4; 11/2; 6; 6; ; 11/2; 11/2; 5; 53/10; 6; 5; 23/4; 11/2; 6; 6; 91/17; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-02 10:18:40 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 1/2; 40/85; ; 4/9; 4/9; 4/9; 9/20; 4/9; ; 1/2; 9/20; 2/5; 4/9; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 4/9; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 15/4; 7/2; ; 7/2; 7/2; 10/3; 10/3; 10/3; ; 10/3; 15/4; 33/10; 38/11; 3; 7/2; 17/5; 7/2; 7/2; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; ; 11/2; 23/4; 11/2; 6; 6; ; 11/2; 11/2; 5; 27/5; 6; 5; 23/4; 11/2; 6; 6; 60/11; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-02 14:19:26 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 12/25; 40/85; ; 4/9; 4/9; 4/9; 9/20; 4/9; ; 1/2; 9/20; 2/5; 4/9; 10/21; 4/9; 4/9; 4/9; 9/20; 9/20; 5/11; ; 4/9; ; 
Draw; 10/3; 10/3; 10/3; 17/5; 19/5; 7/2; ; 7/2; 7/2; 10/3; 10/3; 10/3; ; 10/3; 15/4; 33/10; 38/11; 3; 7/2; 17/5; 7/2; 7/2; 10/3; 38/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 5; 33/5; 6; ; 11/2; 23/4; 11/2; 6; 6; ; 11/2; 11/2; 11/2; 53/10; 6; 5; 23/4; 11/2; 6; 6; 91/17; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-02 18:21:31 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 9/20; 40/85; ; 4/9; 4/9; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 3/7; 10/21; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 4/9; ; 
Draw; 10/3; 10/3; 17/5; 17/5; 79/20; 7/2; ; 7/2; 7/2; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 38/11; 3; 18/5; 17/5; 7/2; 7/2; 7/2; 7/2; ; 3; ; 
Las Palmas; 6; 5; 6; 5; 71/10; 6; ; 11/2; 23/4; 6; 6; 6; ; 11/2; 11/2; 11/2; 57/10; 6; 51/10; 23/4; 11/2; 13/2; 13/2; 29/5; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-02 22:19:12 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 11/25; 4/9; ; 2/5; 4/9; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 3/7; 10/21; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 10/3; 7/2; 17/5; 4; 15/4; ; 7/2; 7/2; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 7/2; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 39/11; ; 10/3; ; 
Las Palmas; 6; 5; 6; 5; 73/10; 6; ; 6; 23/4; 6; 6; 6; ; 11/2; 11/2; 11/2; 76/13; 6; 51/10; 23/4; 11/2; 6; 13/2; 113/19; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-03 02:18:52 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 11/25; 4/9; ; 2/5; 4/9; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 3/7; 5/11; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 10/3; 7/2; 17/5; 4; 15/4; ; 7/2; 7/2; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 7/2; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 39/11; ; 10/3; ; 
Las Palmas; 6; 5; 6; 5; 73/10; 6; ; 6; 23/4; 6; 6; 6; ; 11/2; 11/2; 11/2; 76/13; 13/2; 51/10; 23/4; 11/2; 6; 13/2; 113/19; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-03 10:19:03 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 1/2; 11/25; 4/9; ; 2/5; 4/9; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 3/7; 5/11; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 10/3; 7/2; 17/5; 4; 15/4; ; 7/2; 7/2; 17/5; 18/5; 10/3; ; 17/5; 15/4; 33/10; 7/2; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 39/11; ; 10/3; ; 
Las Palmas; 6; 5; 6; 5; 73/10; 6; ; 6; 23/4; 6; 6; 6; ; 11/2; 11/2; 11/2; 76/13; 13/2; 51/10; 23/4; 11/2; 6; 13/2; 113/19; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-03 14:19:46 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 4/9; 43/100; 4/9; ; 2/5; 4/9; 4/9; ; 4/9; ; 40/85; 9/20; 2/5; 3/7; 5/11; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 10/3; 7/2; 17/5; 41/10; 15/4; ; 7/2; 7/2; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 39/11; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 39/11; ; 10/3; ; 
Las Palmas; 6; 5; 6; 6; 37/5; 6; ; 6; 23/4; 6; ; 6; ; 11/2; 11/2; 11/2; 59/10; 13/2; 51/10; 23/4; 11/2; 6; 13/2; 113/19; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-03 18:19:01 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 4/9; 4/9; 4/9; 23/50; 4/9; ; 2/5; 4/9; 4/9; ; 4/9; ; 40/85; 9/20; 2/5; 3/7; 5/11; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 18/5; 7/2; 17/5; 77/20; 15/4; ; 7/2; 7/2; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 39/11; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 39/11; ; 10/3; ; 
Las Palmas; 6; 11/2; 6; 6; 7; 6; ; 6; 23/4; 6; ; 6; ; 11/2; 11/2; 11/2; 59/10; 13/2; 51/10; 23/4; 11/2; 6; 13/2; 113/19; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-03 22:18:26 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 4/9; 4/9; 4/9; 23/50; 4/9; ; 2/5; 4/9; 4/9; ; 4/9; ; 40/85; 9/20; 2/5; 5/12; 5/11; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 18/5; 17/5; 17/5; 77/20; 15/4; ; 7/2; 7/2; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 18/5; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 18/5; ; 10/3; ; 
Las Palmas; 6; 11/2; 6; 6; 7; 6; ; 6; 23/4; 6; ; 6; ; 11/2; 11/2; 11/2; ; 13/2; 51/10; 23/4; 11/2; 6; 13/2; 6; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-04 02:18:21 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 4/9; 4/9; 4/9; 23/50; 4/9; ; 2/5; 4/9; 4/9; ; 4/9; ; 40/85; 9/20; 2/5; 5/12; 5/11; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 18/5; 17/5; 17/5; 77/20; 15/4; ; 7/2; 7/2; 17/5; 18/5; 10/3; ; 17/5; 15/4; 33/10; 18/5; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 18/5; ; 10/3; ; 
Las Palmas; 6; 11/2; 6; 6; 7; 6; ; 6; 23/4; 6; ; 6; ; 11/2; 11/2; 11/2; ; 13/2; 51/10; 23/4; 11/2; 6; 13/2; 6; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-04 10:18:20 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 4/9; 4/9; 4/9; 23/50; 4/9; ; 2/5; 4/9; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 3/7; 5/11; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 18/5; 17/5; 17/5; 77/20; 18/5; ; 7/2; 7/2; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 7/2; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 39/11; ; 3; ; 
Las Palmas; 6; 11/2; 6; 6; 7; 7; ; 13/2; 23/4; 6; 6; 6; ; 11/2; 11/2; 11/2; 59/10; 13/2; 51/10; 23/4; 11/2; 6; 13/2; 113/19; ; 32/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-04 14:18:22 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 4/9; 4/9; 4/9; 23/50; 4/9; ; 2/5; 4/9; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 3/7; 5/11; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 18/5; 17/5; 17/5; 77/20; 18/5; ; 7/2; 7/2; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 7/2; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 39/11; ; 3; ; 
Las Palmas; 6; 11/2; 6; 6; 7; 7; ; 13/2; 23/4; 6; 6; 6; ; 11/2; 11/2; 11/2; 59/10; 13/2; 51/10; 23/4; 11/2; 6; 13/2; 113/19; ; 32/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-04 18:18:07 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 4/9; 4/9; 4/9; 47/100; 4/9; ; 2/5; 4/9; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 3/7; 5/11; 3/7; 4/9; 4/9; 4/9; 21/50; 3/7; ; 2/5; ; 
Draw; 10/3; 18/5; 17/5; 17/5; 77/20; 18/5; ; 7/2; 7/2; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 7/2; 3; 18/5; 17/5; 7/2; 18/5; 7/2; 39/11; ; 3; ; 
Las Palmas; 6; 11/2; 6; 6; 34/5; 7; ; 13/2; 23/4; 6; 6; 6; ; 11/2; 11/2; 11/2; 59/10; 13/2; 51/10; 23/4; 11/2; 6; 13/2; 113/19; ; 32/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-04 22:17:48 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 4/9; 4/9; 4/9; 1/2; 4/9; ; 2/5; 5/12; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 4/9; 5/11; 3/7; 5/12; 4/9; 4/9; 21/50; 5/11; ; 4/11; ; 
Draw; 10/3; 18/5; 17/5; 17/5; 15/4; 18/5; ; 7/2; 37/10; 17/5; 7/2; 10/3; ; 17/5; 15/4; 33/10; 39/11; 3; 18/5; 18/5; 7/2; 18/5; 7/2; 18/5; ; 14/5; ; 
Las Palmas; 6; 11/2; 6; 6; 31/5; 7; ; 13/2; 13/2; 6; 6; 6; ; 11/2; 11/2; 11/2; 6; 13/2; 51/10; 6; 11/2; 6; 13/2; 6; ; 33/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-05 02:17:54 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 4/9; 4/9; 4/9; 13/25; 4/9; ; 2/5; 5/12; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 5/11; 5/11; 7/15; 5/12; 4/9; 9/20; 4/9; 5/11; ; 4/9; ; 
Draw; 10/3; 18/5; 17/5; 17/5; 18/5; 18/5; ; 7/2; 37/10; 10/3; 7/2; 7/2; ; 17/5; 15/4; 33/10; 7/2; 3; 18/5; 18/5; 7/2; 18/5; 7/2; 39/11; ; 14/5; ; 
Las Palmas; 6; 11/2; 11/2; 6; 61/10; 7; ; 13/2; 13/2; 11/2; 6; 11/2; ; 11/2; 11/2; 11/2; 6; 13/2; 29/5; 6; 11/2; 6; 6; 6; ; 33/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-05 10:24:26 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 4/9; 4/9; 4/9; 13/25; 4/9; ; 2/5; 5/12; 4/9; 4/9; 4/9; ; 40/85; 9/20; 2/5; 5/11; 5/11; 7/15; 5/12; 4/9; 9/20; 4/9; 5/11; ; 4/9; ; 
Draw; 10/3; 10/3; 17/5; 17/5; 18/5; 18/5; ; 7/2; 37/10; 10/3; 7/2; 7/2; ; 17/5; 15/4; 33/10; 7/2; 3; 18/5; 18/5; 7/2; 18/5; 7/2; 7/2; ; 14/5; ; 
Las Palmas; 6; 5; 11/2; 6; 61/10; 7; ; 13/2; 13/2; 11/2; 6; 11/2; ; 6; 11/2; 11/2; 6; 13/2; 29/5; 6; 11/2; 6; 6; 6; ; 33/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-05 14:18:33 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 4/9; 4/9; 13/25; 4/9; ; 2/5; 5/12; 4/9; 4/9; 4/9; ; 40/85; 9/20; 4/9; 5/11; 5/11; 7/15; 5/12; 1/2; 9/20; 4/9; 5/11; ; 4/9; ; 
Draw; 10/3; 7/2; 17/5; 17/5; 15/4; 18/5; ; 7/2; 37/10; 10/3; 7/2; 7/2; ; 17/5; 15/4; 33/10; 7/2; 3; 18/5; 18/5; 7/2; 18/5; 7/2; 39/11; ; 3; ; 
Las Palmas; 6; 5; 11/2; 6; 29/5; 6; ; 6; 13/2; 11/2; 6; 11/2; ; 11/2; 11/2; 5; 6; 13/2; 29/5; 6; 11/2; 6; 6; 6; ; 11/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-05 18:18:39 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 1/2; 4/9; 8/15; 4/9; ; 2/5; 5/11; 1/2; 9/20; 1/2; ; 1/2; 9/20; 4/9; 5/11; 5/11; 1/2; 5/11; 1/2; 9/20; 9/20; 5/11; ; 4/9; 4/9; 1/2
Draw; 10/3; 7/2; 10/3; 17/5; 37/10; 18/5; ; 7/2; 37/10; 10/3; 7/2; 10/3; ; 10/3; 15/4; 33/10; 7/2; 3; 17/5; 18/5; 7/2; 18/5; 7/2; 39/11; ; 3; 14/5; 7/2
Las Palmas; 6; 5; 11/2; 6; 57/10; 6; ; 6; 23/4; 11/2; 6; 5; ; 11/2; 11/2; 5; 6; 13/2; 29/5; 23/4; 21/4; 11/2; 11/2; 6; ; 11/2; 5; 28/5
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-05 22:18:29 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 1/2; 4/9; 27/50; 1/2; 7/15; 4/9; 5/11; 1/2; 9/20; 1/2; ; 1/2; 9/20; 4/9; 5/11; 5/11; ; 5/11; 1/2; 1/2; 12/25; 5/11; ; 4/9; 4/9; 1/2
Draw; 10/3; 10/3; 10/3; 17/5; 18/5; 18/5; 10/3; 10/3; 37/10; 13/4; 7/2; 16/5; ; 10/3; 15/4; 3; 7/2; 3; ; 18/5; 7/2; 18/5; 7/2; 39/11; ; 10/3; 14/5; 7/2
Las Palmas; 6; 5; 5; 6; 57/10; 11/2; 5; 11/2; 23/4; 5; 11/2; 5; ; 11/2; 11/2; 5; 6; 13/2; ; 23/4; 5; 5; 21/4; 6; ; 24/5; 24/5; 28/5
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-06 02:18:20 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 1/2; 4/9; 8/15; 40/85; 7/15; 4/9; 5/11; 1/2; 1/2; 1/2; ; 1/2; 9/20; 4/9; 5/11; 5/11; 18/35; 5/11; 1/2; 1/2; 12/25; 5/11; ; 4/9; 4/9; 1/2
Draw; 10/3; 10/3; 13/4; 17/5; 73/20; 7/2; 10/3; 7/2; 37/10; 13/4; 10/3; 10/3; ; 10/3; 15/4; 3; 7/2; 3; 18/5; 18/5; 7/2; 18/5; 7/2; 39/11; ; 10/3; 14/5; 7/2
Las Palmas; 6; 5; 5; 6; 29/5; 11/2; 5; 11/2; 23/4; 5; 11/2; 5; ; 11/2; 11/2; 5; 6; 13/2; 26/5; 23/4; 5; 5; 21/4; 6; ; 26/5; 24/5; 28/5
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-06 10:18:20 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 8/15; 1/2; 4/9; 53/100; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; ; 1/2; 9/20; 4/9; 5/11; 5/11; 18/35; 10/21; 1/2; 1/2; 12/25; 5/11; ; 4/9; 4/9; 1/2
Draw; 10/3; 10/3; 13/4; 17/5; 18/5; 7/2; 10/3; 7/2; 7/2; 13/4; 10/3; 10/3; ; 10/3; 15/4; 3; 7/2; 3; 18/5; 7/2; 7/2; 18/5; 7/2; 39/11; ; 10/3; 14/5; 
Las Palmas; 6; 19/4; 5; 6; 59/10; 11/2; 5; 11/2; 11/2; 5; 11/2; 5; ; 11/2; 11/2; 5; 6; 13/2; 26/5; 11/2; 5; 5; 21/4; 6; ; 26/5; 24/5; 
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-06 14:18:25 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 8/15; 1/2; 4/9; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; ; ; 9/20; 4/9; 10/21; 5/11; 18/35; 10/21; 1/2; 1/2; 12/25; 10/21; ; 4/9; 1/2; 1/2
