META; spain/la-liga-primera/getafe-v-malaga; 2017-12-19 02:19:46 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; ; 9/10; ; ; 20/23; ; 9/10; 10/11; ; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; ; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; ; 40/17; ; ; 12/5; ; 47/20; 5/2; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; ; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; ; 13/4; ; ; 10/3; ; 17/5; 16/5; ; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; ; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-28 14:19:32 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; ; 9/10; ; ; 20/23; ; 9/10; 10/11; ; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; ; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; ; 40/17; ; ; 12/5; ; 47/20; 5/2; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; ; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; ; 13/4; ; ; 10/3; ; 17/5; 16/5; ; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; ; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-28 18:19:30 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; ; 9/10; ; ; 20/23; ; 9/10; 10/11; ; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; ; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; ; 40/17; ; ; 12/5; ; 47/20; 5/2; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; ; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; ; 13/4; ; ; 10/3; ; 17/5; 16/5; ; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; ; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-28 22:19:31 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; ; 9/10; ; ; 20/23; ; 9/10; 10/11; ; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 1/100; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; ; 40/17; ; ; 12/5; ; 47/20; 5/2; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 1/100; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; ; 13/4; ; ; 10/3; ; 17/5; 16/5; ; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 1/100; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-29 02:19:27 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; ; 9/10; ; ; 20/23; ; 9/10; 10/11; ; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; ; 40/17; ; ; 12/5; ; 47/20; 5/2; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 7/4; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; ; 13/4; ; ; 10/3; ; 17/5; 16/5; ; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 5/2; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-29 10:19:27 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; ; 9/10; ; ; 20/23; ; 9/10; 10/11; ; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; ; 40/17; ; ; 12/5; ; 47/20; 5/2; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 9/5; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; ; 13/4; ; ; 10/3; ; 17/5; 16/5; ; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-29 18:19:29 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; ; 9/10; ; ; 20/23; ; 9/10; 10/11; ; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; ; 40/17; ; ; 12/5; ; 47/20; 5/2; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 9/5; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; ; 13/4; ; ; 10/3; ; 17/5; 16/5; ; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-29 22:19:31 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; ; 9/10; ; ; 20/23; ; 9/10; 10/11; ; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 13/15; ; 4/6; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; ; 40/17; ; ; 12/5; ; 47/20; 5/2; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; ; 13/4; ; ; 10/3; ; 17/5; 16/5; ; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-30 02:19:33 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 5/6; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-30 10:19:34 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; ; 20/23; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 5/6; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 18/5; ; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-30 14:19:52 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 20/23; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 5/6; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 67/25; 12/5; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 18/5; 7/2; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-30 18:19:37 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 20/23; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 5/6; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 67/25; 12/5; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 18/5; 7/2; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-30 22:19:14 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 20/23; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 5/6; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 67/25; 12/5; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 18/5; 7/2; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-31 02:19:05 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 20/23; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 5/6; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-31 10:19:08 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 20/23; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 5/6; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; ; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; ; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; ; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-31 14:19:19 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 5/6; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-31 18:19:09 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 5/6; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2017-12-31 22:19:05 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 10/11; 5/6; 10/11; 7/8; 9/10; 5/6; 20/23; 17/20; 13/15; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 12/5; ; 47/20; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 10/3; ; 17/5; 16/5; 10/3; 3; 33/10; 3; 29/10; 16/5; 7/2; 7/2; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-01 02:19:03 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 13/15; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 23/10; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 10/3; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 27/10; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-01 10:19:10 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 13/15; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 23/10; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 10/3; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 14/5; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-01 14:19:31 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 57/17; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 14/5; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-01 18:19:03 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 57/17; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 14/5; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-01 22:18:48 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 57/17; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 14/5; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-02 02:18:56 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 40/17; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 14/5; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-02 10:18:50 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 40/17; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 10/11; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-02 14:18:52 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 4/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 40/17; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 21/10; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 10/11; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-02 18:18:55 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 5/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 40/17; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 9/4; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 3; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-02 22:18:51 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 5/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 40/17; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 9/4; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 3; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-03 02:18:34 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 5/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 40/17; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 9/4; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 3; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-03 10:18:43 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 5/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 40/17; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 9/4; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 3; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-03 14:19:09 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 5/6; ; ; ; 9/10; 10/11; 17/20; 5/6; 9/10; ; ; 20/23; ; 9/10; 10/11; 17/20; 13/15; 5/6; 13/15; 7/8; 9/10; 5/6; 17/20; 17/20; 5/6; ; 5/6; ; 
Draw; 12/5; ; ; ; 53/20; 12/5; 12/5; 12/5; 40/17; ; ; 23/10; ; 47/20; 5/2; 12/5; 12/5; 40/17; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 40/17; ; 9/4; ; 
Malaga; 7/2; ; ; ; 73/20; 7/2; 16/5; 10/3; 13/4; ; ; 7/2; ; 7/2; 16/5; 7/2; 31/10; 33/10; 31/10; 29/10; 16/5; 7/2; 18/5; 7/2; 57/17; ; 3; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-03 18:19:20 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 8/11; ; ; ; 9/10; 5/6; 4/5; 4/5; 4/5; ; ; 5/6; ; 5/6; 5/6; 4/5; 4/5; 13/15; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 13/15; ; 5/6; ; 
Draw; 5/2; ; ; ; 53/20; 5/2; 12/5; 5/2; 5/2; ; ; 12/5; ; 12/5; 5/2; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 5/2; 49/20; 40/17; ; 9/4; ; 
Malaga; 4; ; ; ; 73/20; 18/5; 10/3; 7/2; 7/2; ; ; 7/2; ; 37/10; 7/2; 7/2; 13/4; 13/4; 13/4; 33/10; 17/5; 7/2; 19/5; 15/4; 33/10; ; 3; ; 
META; spain/la-liga-primera/getafe-v-malaga; 2018-01-03 22:19:16 GMT+2; 2018-01-12 20:00; Nothing; Xlenovo
Getafe; 8/11; ; ; ; 9/10; 5/6; 4/5; 4/5; 4/5; ; ; 5/6; ; 5/6; 5/6; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; ; 5/6; ; 
Draw; 5/2; ; ; ; 53/20; 5/2; 12/5; 5/2; 5/2; ; ; 12/5; ; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2; 49/20; 12/5; ; 9/4; ; 
Malaga; 4; ; ; ; 73/20; 18/5; 10/3; 7/2; 7/2; ; ; 7/2; ; 37/10; 7/2; 7/2; 13/4; 38/11; 13/4; 33/10; 17/5; 7/2; 19/5; 15/4; 7/2; ; 3; ; 
