META; english/non-league/national-league/lincoln-v-woking; 2017-02-05 16:25:17 GMT+2; 2017-02-11 15:00; e70300-dr003
Woking; 11/2; 5; 5; 5; 11/2; 4; 11/2; 5; 21/4; 11/2; 11/2; 5; 11/2; 11/2; 5; 11/2; 96/17; 9/2; 23/5; 96/17; 57/10; 24/5; 19/4; ; ; 28/5; 9/2; 
META; english/non-league/national-league/lincoln-v-woking; 2017-02-11 08:22:47 GMT+2; 2017-02-11 15:00; e70300-dr003
Lincoln; 9/20; 4/9; 40/85; 1/2; 9/20; 12/25; 9/20; 4/9; 4/9; 4/9; 4/9; 4/9; 21/50; 4/9; 9/20; 4/9; 3/8; 4/9; 4/9; 2/5; 53/100; 17/35; 7/15; ; ; 4/9; 2/5; 
Draw; 7/2; 7/2; 10/3; 17/5; 7/2; 3; 18/5; 10/3; 7/2; 7/2; 10/3; 3; 7/2; 18/5; 15/4; 7/2; 39/10; 31/10; 7/2; 37/10; 7/2; 17/5; 16/5; ; ; 7/2; 3; 
Woking; 11/2; 5; 5; 5; 11/2; 4; 11/2; 5; 21/4; 11/2; 11/2; 5; 11/2; 11/2; 5; 11/2; 59/10; 19/4; 23/5; 96/17; 57/10; 24/5; 5; ; ; 28/5; 9/2; 
META; english/non-league/national-league/lincoln-v-woking; 2017-02-11 12:26:53 GMT+2; 2017-02-11 15:00; e70300-dr003
Lincoln; 9/20; 1/2; 40/85; 1/2; 1/2; 4/9; 9/20; 4/9; 1/2; 10/21; 1/2; 4/9; ; 1/2; 1/2; 4/9; 3/7; 4/9; 4/9; 3/7; 53/100; 17/35; 7/15; ; ; 4/9; 4/9; 
Draw; 7/2; 16/5; 16/5; 17/5; 7/2; 3; 18/5; 10/3; 7/2; 7/2; 13/4; 3; ; 17/5; 10/3; 7/2; 62/17; 31/10; 3; 62/17; 7/2; 13/4; 16/5; ; ; 7/2; 3; 
Woking; 11/2; 19/4; 5; 5; 5; 9/2; 21/4; 5; 5; 5; 24/5; 5; ; 5; 19/4; 5; 91/17; 19/4; 5; 91/17; 57/10; 51/10; 5; ; ; 11/2; 24/5; 
META; english/non-league/national-league/lincoln-v-woking; 2017-02-11 16:28:31 GMT+2; 2017-02-11 15:00; e70300-dr003
Lincoln; 9/20; 4/9; 40/85; 1/2; 1/2; 4/9; 9/20; 4/9; 1/2; 1/2; 1/2; 4/9; 9/20; 1/2; 1/2; 1/2; 3/7; 4/9; 4/9; 3/7; 13/25; 1/2; 7/15; ; ; 4/9; 4/9; 
Draw; 7/2; 16/5; 16/5; 17/5; 7/2; 3; 7/2; 10/3; 7/2; 10/3; 16/5; 3; 7/2; 10/3; 10/3; 10/3; 39/11; 31/10; 3; 18/5; 19/5; 41/13; 16/5; ; ; 10/3; 10/3; 
Woking; 11/2; 5; 5; 5; 5; 9/2; 11/2; 5; 5; 5; 5; 9/2; 5; 5; 19/4; 5; 53/10; 19/4; 5; 53/10; 53/10; 53/10; 5; ; ; 11/2; 5; 
