META; english/non-league/national-league/guiseley-v-eastleigh; 2017-02-05 16:25:12 GMT+2; 2017-02-11 15:00; e70300-dr003
Guiseley; 15/8; 19/10; 19/10; 2; 19/10; 7/4; 2; 15/8; 15/8; 2; 15/8; 19/10; 15/8; 15/8; 2; 15/8; 17/10; 17/10; 7/4; 24/13; 199/100; 2; 7/4; ; ; 19/10; 9/5; 
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 9/4; 12/5; 11/5; 23/10; 23/10; 9/4; 2; 23/10; 12/5; 23/10; 23/10; 27/11; 9/4; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 23/10; 11/5; 
META; english/non-league/national-league/guiseley-v-eastleigh; 2017-02-11 00:23:18 GMT+2; 2017-02-11 15:00; e70300-dr003
Eastleigh; 11/8; 13/10; 13/10; 7/5; 7/5; 5/4; 13/10; 11/8; 13/10; 13/10; 27/20; 13/10; ; 11/8; 13/10; 11/8; 13/10; 13/10; 7/5; 13/10; 29/20; 25/19; 7/5; ; ; 7/5; 27/20; 
Guiseley; 15/8; 19/10; 19/10; 2; 19/10; 7/4; 2; 15/8; 15/8; 2; 15/8; 19/10; ; 15/8; 2; 15/8; 19/10; 17/10; 7/4; 19/10; 199/100; 2; 7/4; ; ; 19/10; 9/5; 
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 9/4; 12/5; 11/5; 23/10; 23/10; 9/4; 2; ; 12/5; 23/10; 23/10; 23/10; 9/4; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 23/10; 11/5; 
META; english/non-league/national-league/guiseley-v-eastleigh; 2017-02-11 04:22:31 GMT+2; 2017-02-11 15:00; e70300-dr003
Eastleigh; 11/8; 13/10; 13/10; 7/5; 7/5; 5/4; 13/10; 11/8; 13/10; 13/10; 27/20; 13/10; 27/20; 11/8; 13/10; 11/8; 13/10; 13/10; 7/5; 13/10; 29/20; 25/19; 7/5; ; ; 7/5; 27/20; 
Guiseley; 15/8; 19/10; 19/10; 2; 19/10; 7/4; 2; 15/8; 15/8; 2; 15/8; 19/10; 15/8; 15/8; 2; 15/8; 19/10; 17/10; 7/4; 19/10; 199/100; 2; 7/4; ; ; 19/10; 19/10; 
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 9/4; 12/5; 11/5; 23/10; 23/10; 9/4; 2; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 23/10; 11/5; 
META; english/non-league/national-league/guiseley-v-eastleigh; 2017-02-11 08:22:45 GMT+2; 2017-02-11 15:00; e70300-dr003
Eastleigh; 11/8; 13/10; 13/10; 7/5; 7/5; 5/4; 13/10; 11/8; 13/10; 13/10; 27/20; 5/4; 27/20; 11/8; 13/10; 11/8; 13/10; 13/10; 7/5; 13/10; 29/20; 25/19; 13/10; ; ; 7/5; 27/20; 
Guiseley; 15/8; 19/10; 19/10; 2; 19/10; 7/4; 2; 15/8; 15/8; 2; 15/8; 19/10; 15/8; 15/8; 2; 15/8; 37/19; 17/10; 7/4; 19/10; 199/100; 2; 19/10; ; ; 19/10; 19/10; 
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 9/4; 12/5; 11/5; 23/10; 23/10; 9/4; 21/10; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 23/10; 11/5; 
META; english/non-league/national-league/guiseley-v-eastleigh; 2017-02-11 12:26:49 GMT+2; 2017-02-11 15:00; e70300-dr003
Eastleigh; 11/8; 13/10; 13/10; 7/5; 7/5; 5/4; 13/10; 11/8; 13/10; 13/10; 27/20; 6/5; 27/20; 11/8; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 71/50; 13/10; 13/10; ; ; 7/5; 13/10; 
Guiseley; 15/8; 19/10; 19/10; 2; 19/10; 7/4; 2; 15/8; 15/8; 2; 15/8; 15/8; 15/8; 15/8; 2; 15/8; 37/19; 17/10; 19/10; 37/19; 21/10; 79/40; 19/10; ; ; 19/10; 19/10; 
Draw; 12/5; 23/10; 9/4; 11/5; 23/10; 9/4; 12/5; 11/5; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 23/10; 123/50; 40/17; 9/4; ; ; 23/10; 11/5; 
META; english/non-league/national-league/guiseley-v-eastleigh; 2017-02-11 16:28:27 GMT+2; 2017-02-11 15:00; e70300-dr003
Eastleigh; 11/8; 7/5; 11/8; 29/20; 7/5; 5/4; 7/5; 11/8; 7/5; 7/5; 7/5; 13/10; 27/20; 7/5; 11/8; 7/5; 7/5; 13/10; 27/20; 7/5; 159/100; 26/19; 23/17; ; ; 7/5; 7/5; 
Guiseley; 15/8; 9/5; 9/5; 9/5; 15/8; 7/4; 15/8; 15/8; 9/5; 15/8; 7/4; 17/10; 15/8; 9/5; 9/5; 15/8; 9/5; 17/10; 19/10; 9/5; 37/20; 28/15; 19/10; ; ; 15/8; 9/5; 
Draw; 12/5; 23/10; 9/4; 12/5; 12/5; 9/4; 12/5; 11/5; 23/10; 12/5; 11/5; 9/4; 23/10; 12/5; 12/5; 23/10; 23/10; 9/4; 11/5; 23/10; 123/50; 40/17; 11/5; ; ; 23/10; 11/5; 
