META; english/non-league/national-league/aldershot-v-barrow; 2017-02-05 16:25:01 GMT+2; 2017-02-11 15:00; e70300-dr003
META; english/non-league/national-league/aldershot-v-barrow; 2017-02-11 00:23:04 GMT+2; 2017-02-11 15:00; e70300-dr003
Aldershot; 23/20; 5/4; 5/4; 13/10; 5/4; 23/20; 13/10; 11/10; 13/10; 13/10; 13/10; 6/5; 5/4; 13/10; 5/4; 5/4; 5/4; 15/13; 6/5; 5/4; 27/20; 13/10; 6/5; ; ; 13/10; 5/4; 
Barrow; 9/4; 21/10; 21/10; 11/5; 11/5; 2; 21/10; 11/5; 85/40; 21/10; 2; 2; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; 21/10; 2; 
Draw; 12/5; 11/5; 43/20; 11/5; 23/10; 21/10; 23/10; 11/5; 23/10; 9/4; 21/10; 21/10; 9/4; 9/4; 9/4; 9/4; 9/4; 21/10; 11/5; 9/4; 12/5; 9/4; 11/5; ; ; 11/5; 21/10; 
META; english/non-league/national-league/aldershot-v-barrow; 2017-02-11 04:22:19 GMT+2; 2017-02-11 15:00; e70300-dr003
Aldershot; 23/20; 5/4; 5/4; 13/10; 5/4; 23/20; 13/10; 11/10; 13/10; 13/10; 13/10; 6/5; 5/4; 13/10; 5/4; 5/4; 6/5; 15/13; 6/5; 6/5; 27/20; 13/10; 6/5; ; ; 13/10; 5/4; 
Barrow; 9/4; 21/10; 21/10; 11/5; 11/5; 2; 21/10; 11/5; 85/40; 21/10; 2; 19/10; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; 23/10; 2; 
Draw; 12/5; 11/5; 43/20; 11/5; 23/10; 21/10; 23/10; 11/5; 23/10; 9/4; 21/10; 21/10; 9/4; 9/4; 9/4; 9/4; 9/4; 21/10; 11/5; 9/4; 12/5; 9/4; 11/5; ; ; 11/5; 21/10; 
META; english/non-league/national-league/aldershot-v-barrow; 2017-02-11 08:22:34 GMT+2; 2017-02-11 15:00; e70300-dr003
Aldershot; 23/20; 5/4; 5/4; 13/10; 5/4; 23/20; 13/10; 11/10; 13/10; 13/10; 13/10; 6/5; 5/4; 13/10; 5/4; 5/4; 5/4; 15/13; 6/5; 6/5; 27/20; 13/10; 6/5; ; ; 5/4; 5/4; 
Barrow; 9/4; 21/10; 21/10; 11/5; 11/5; 2; 21/10; 11/5; 85/40; 21/10; 2; 19/10; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; 9/4; 21/10; 
Draw; 12/5; 11/5; 43/20; 11/5; 23/10; 21/10; 23/10; 11/5; 23/10; 9/4; 21/10; 21/10; 9/4; 9/4; 9/4; 9/4; 9/4; 21/10; 9/4; 9/4; 12/5; 9/4; 9/4; ; ; 9/4; 11/5; 
META; english/non-league/national-league/aldershot-v-barrow; 2017-02-11 12:26:32 GMT+2; 2017-02-11 15:00; e70300-dr003
Aldershot; 7/5; 13/10; 27/20; 13/10; 13/10; 5/4; 11/8; 13/10; 13/10; 13/10; 11/8; 11/8; 13/10; 11/8; 13/10; 11/8; 5/4; 15/13; 6/5; 5/4; 27/20; 15/11; 6/5; ; ; 27/20; 27/20; 
Barrow; 2; 19/10; 39/20; 11/5; 21/10; 19/10; 2; 2; 2; 21/10; 19/10; 19/10; 2; 19/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 113/50; 79/40; 21/10; ; ; 21/10; 2; 
Draw; 11/5; 11/5; 43/20; 11/5; 9/4; 41/20; 9/4; 21/10; 9/4; 9/4; 21/10; 19/10; 9/4; 9/4; 11/5; 11/5; 9/4; 21/10; 9/4; 9/4; 12/5; 11/5; 9/4; ; ; 11/5; 21/10; 
META; english/non-league/national-league/aldershot-v-barrow; 2017-02-11 16:28:09 GMT+2; 2017-02-11 15:00; e70300-dr003
Aldershot; 7/5; 11/8; 11/8; 13/10; 7/5; 5/4; 7/5; 13/10; 7/5; 7/5; 11/8; 13/10; ; 7/5; 7/5; 11/8; 23/17; 15/13; 7/5; 23/17; 139/100; 15/11; 7/5; ; ; 7/5; 7/5; 
Barrow; 2; 15/8; 19/10; 11/5; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 9/5; ; 15/8; 19/10; 2; 19/10; 21/10; 9/5; 19/10; 11/5; 79/40; 24/13; ; ; 2; 2; 
Draw; 11/5; 21/10; 43/20; 11/5; 9/4; 41/20; 23/10; 21/10; 9/4; 23/10; 21/10; 21/10; ; 9/4; 11/5; 11/5; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 28/13; ; ; 21/10; 11/5; 
