META; english/non-league/national-league/barrow-v-aldershot; 2016-07-29 00:19:49 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; ; 9/10; 9/10; 9/10; 10/11; 1; 19/20; ; 5/6; ; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; ; 12/5; 23/10; 12/5; 12/5; 13/5; 40/17; ; 11/5; ; 
Aldershot; 3; 29/10; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; ; 11/4; 13/5; 11/4; 56/19; 58/19; 27/11; ; 13/5; ; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-04 16:20:14 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 19/20; ; 5/6; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 40/17; ; 11/5; 2; 
Aldershot; 3; 29/10; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 27/11; ; 27/10; 13/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-04 20:21:51 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; 10/11; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 39/40; ; 5/6; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; 9/4; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 27/11; ; 9/4; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; 29/10; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 5/2; ; 27/10; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-05 00:19:18 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 39/40; ; 5/6; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 27/11; ; 23/10; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 29/10; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 5/2; ; 14/5; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-05 04:18:35 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; 10/11; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 39/40; ; 5/6; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; 9/4; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 27/11; ; 23/10; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 29/10; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; 29/10; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 5/2; ; 14/5; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-05 08:18:26 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 39/40; ; 5/6; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 27/11; ; 23/10; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 29/10; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 5/2; ; 14/5; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-05 12:18:59 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; 10/11; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 39/40; ; 5/6; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; 9/4; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 27/11; ; 23/10; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 11/4; 29/10; 29/10; 3; 14/5; 11/4; 13/5; 11/4; 29/10; 58/19; 5/2; ; 14/5; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-05 16:20:06 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 10/11; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 1; 39/40; ; 5/6; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 5/2; ; 12/5; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 3; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 58/19; 13/5; ; 14/5; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-05 20:19:52 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 10/11; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 28/29; 39/40; ; 10/11; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 13/5; 5/2; ; 12/5; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 3; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; 56/19; 41/13; 13/5; ; 14/5; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-06 00:19:43 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; ; 10/11; 10/11; 10/11; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; ; 28/29; 39/40; ; 10/11; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; ; 12/5; 23/10; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; ; 13/5; 5/2; ; 12/5; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; ; 3; 14/5; 3; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; ; 41/13; 13/5; ; 14/5; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-06 04:19:55 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 10/11; 9/10; 10/11; 9/10; 10/11; 9/10; 9/10; 9/10; ; 28/29; 39/40; ; 10/11; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 49/20; 9/4; 12/5; 12/5; 12/5; 23/10; 12/5; ; 13/5; 5/2; ; 12/5; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 3; 29/10; 29/10; 3; 14/5; 11/4; 13/5; 11/4; ; 41/13; 13/5; ; 14/5; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-06 08:19:45 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 37/40; 5/6; 9/10; 9/10; 10/11; 10/11; 10/11; 9/10; ; 9/10; 10/11; 9/10; 9/10; 9/10; ; 28/29; 39/40; ; 10/11; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 12/5; 12/5; 9/4; 5/2; 49/20; ; 12/5; 12/5; 12/5; 23/10; 12/5; ; 13/5; 5/2; ; 12/5; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 14/5; 11/4; 29/10; 11/4; 3; 11/4; 3; 14/5; 3; 29/10; ; 3; 14/5; 11/4; 13/5; 11/4; ; 41/13; 13/5; ; 3; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-06 12:20:18 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 10/11; 5/6; 9/10; 9/10; 10/11; 10/11; 10/11; 9/10; 10/11; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 28/29; 22/23; ; 10/11; 9/10; 
Draw; 5/2; 23/10; 23/10; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 9/4; 12/5; 23/10; 5/2; 49/20; 23/10; 12/5; 12/5; 9/4; 23/10; 9/4; 40/17; 28/11; 5/2; ; 12/5; 9/4; 
Aldershot; 3; 29/10; 29/10; 14/5; 29/10; 11/4; 3; 11/4; 3; 29/10; 3; 14/5; 3; 29/10; 14/5; 3; 14/5; 29/10; 13/5; 14/5; 56/19; 13/4; 13/5; ; 3; 14/5; 
META; english/non-league/national-league/barrow-v-aldershot; 2016-08-06 16:19:47 GMT+3; 2016-08-06 15:00; e70300-dr003
Barrow; 10/11; 10/11; 9/10; 20/23; 10/11; 17/20; 9/10; 5/6; 9/10; 9/10; 10/11; 10/11; 10/11; 9/10; 10/11; 9/10; 10/11; 9/10; 9/10; 9/10; 10/11; 28/29; 15/16; ; 10/11; 5/6; 
Draw; 5/2; 23/10; 23/10; 23/10; 12/5; 11/5; 5/2; 12/5; 5/2; 9/4; 12/5; 23/10; 5/2; 49/20; 23/10; 12/5; 12/5; 9/4; 23/10; 9/4; 40/17; 28/11; 5/2; ; 12/5; 21/10; 
Aldershot; 3; 29/10; 3; 11/4; 29/10; 11/4; 31/10; 11/4; 3; 29/10; 3; 29/10; 3; 29/10; 29/10; 3; 14/5; 29/10; 13/5; 14/5; 56/19; 13/4; 27/10; ; 3; 14/5; 
