META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-05 16:25:25 GMT+2; 2017-02-11 15:00; e70300-dr003
Draw; 23/10; 5/2; 49/20; 13/5; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 23/10; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 27/11; 5/2; ; ; 5/2; 9/4; 
Southport; 14/5; 12/5; 49/20; 12/5; 5/2; 23/10; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 49/20; 5/2; 5/2; 5/2; 13/5; 27/10; 23/10; 13/5; 131/50; 14/5; 23/10; ; ; 13/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-11 04:22:39 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 1; 19/20; 21/20; 1; 19/20; 1; 10/11; 1; 1; 1; 20/21; 19/20; 1; 1; 1; 19/20; 7/9; 1; 19/20; 107/100; 21/20; 1; ; ; 20/21; 20/21; 
Draw; 23/10; 5/2; 49/20; 13/5; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 23/10; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 27/11; 5/2; ; ; 5/2; 9/4; 
Southport; 14/5; 12/5; 5/2; 12/5; 5/2; 23/10; 13/5; 12/5; 13/5; 13/5; 12/5; 12/5; 13/5; 5/2; 5/2; 5/2; 13/5; 27/10; 23/10; 13/5; 131/50; 14/5; 23/10; ; ; 13/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-11 08:22:56 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 1; 19/20; 19/20; 21/20; 1; 19/20; 1; 10/11; 1; 1; 1; 20/21; 19/20; 1; 1; 19/20; 19/20; 7/9; 1; 19/20; 107/100; 1; 1; ; ; 1; 20/21; 
Draw; 23/10; 5/2; 49/20; 13/5; 5/2; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 9/4; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 27/11; 5/2; ; ; 5/2; 12/5; 
Southport; 14/5; 5/2; 5/2; 12/5; 13/5; 23/10; 13/5; 12/5; 13/5; 13/5; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 23/10; 13/5; 131/50; 28/11; 23/10; ; ; 13/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-11 12:27:02 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 21/20; 21/20; 21/20; 21/20; 11/10; 19/20; 11/10; 1; 21/20; 11/10; 11/10; 1; 21/20; 11/10; 11/10; 21/20; 21/20; 19/20; 1; 21/20; 111/100; 8/7; 1; ; ; 11/10; 10/9; 
Draw; 11/5; 5/2; 49/20; 13/5; 5/2; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 23/10; 49/20; 12/5; 12/5; 5/2; 27/11; 5/2; 5/2; 27/11; 68/25; 23/10; 5/2; ; ; 5/2; 12/5; 
Southport; 11/4; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 5/2; 12/5; 23/10; 11/5; 11/5; 47/20; 23/10; 23/10; 12/5; 40/17; 11/5; 23/10; 40/17; 127/50; 40/17; 23/10; ; ; 5/2; 12/5; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-11 16:28:39 GMT+2; 2017-02-11 15:00; e70300-dr003
Dagenham & Redbridge; 23/20; 1; 1; 21/20; 21/20; 19/20; 23/20; 1; 1; 23/20; 23/20; 20/21; 1; 1; 11/10; 21/20; 1; 19/20; 23/20; 19/20; 6/5; 22/19; 1; ; ; 6/5; 1; 
Draw; 21/10; 5/2; 49/20; 13/5; 5/2; 23/10; 13/5; 12/5; 5/2; 12/5; 12/5; 12/5; 49/20; 5/2; 12/5; 12/5; 27/11; 5/2; 23/10; 27/11; 66/25; 23/10; 23/10; ; ; 23/10; 12/5; 
Southport; 11/4; 12/5; 49/20; 12/5; 5/2; 23/10; 85/40; 5/2; 5/2; 11/5; 21/10; 12/5; 5/2; 5/2; 23/10; 5/2; 28/11; 11/5; 11/5; 45/17; 119/50; 23/10; 28/11; ; ; 9/4; 5/2; 
