META; english/non-league/national-league/york-v-maidstone; 2017-02-05 16:25:38 GMT+2; 2017-02-11 15:00; e70300-dr003
Draw; 11/4; 5/2; 49/20; 5/2; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 23/10; 13/5; 13/5; 13/5; 13/5; 27/10; 12/5; 13/5; 27/10; 59/20; 28/11; 13/5; ; ; 11/4; 5/2; 
Maidstone; 7/2; 10/3; 17/5; 7/2; 18/5; 16/5; 18/5; 7/2; 7/2; 15/4; 10/3; 10/3; 7/2; 17/5; 7/2; 7/2; 62/17; 3; 7/2; 62/17; 18/5; 33/10; 7/2; ; ; 7/2; 10/3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-11 08:23:05 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 3/4; 3/4; 3/4; 4/5; 4/5; 7/10; 3/4; 8/11; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 8/11; 9/13; 7/9; 4/6; 9/13; 4/5; 7/9; 7/10; ; ; 8/11; 8/11; 
Draw; 11/4; 5/2; 49/20; 5/2; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 12/5; 13/5; 13/5; 11/4; 13/5; 27/10; 12/5; 13/5; 27/10; 59/20; 28/11; 13/5; ; ; 11/4; 5/2; 
Maidstone; 7/2; 7/2; 7/2; 7/2; 18/5; 16/5; 18/5; 7/2; 7/2; 7/2; 10/3; 10/3; 7/2; 17/5; 7/2; 7/2; 37/10; 3; 7/2; 62/17; 18/5; 17/5; 7/2; ; ; 7/2; 10/3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-11 12:27:15 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 3/4; 3/4; 3/4; 4/5; 4/5; 7/10; 3/4; 8/11; 4/5; 4/5; 4/5; 3/4; 10/13; 4/5; 3/4; 8/11; 14/19; 7/9; 8/11; 14/19; 79/100; 4/5; 3/4; ; ; 4/5; 8/11; 
Draw; 11/4; 5/2; 49/20; 5/2; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 12/5; 12/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 12/5; 13/5; 74/25; 27/11; 12/5; ; ; 27/10; 5/2; 
Maidstone; 7/2; 10/3; 10/3; 7/2; 7/2; 16/5; 7/2; 7/2; 10/3; 10/3; 13/4; 3; 10/3; 10/3; 7/2; 7/2; 38/11; 3; 7/2; 38/11; 18/5; 17/5; 7/2; ; ; 7/2; 3; 
META; english/non-league/national-league/york-v-maidstone; 2017-02-11 16:28:53 GMT+2; 2017-02-11 15:00; e70300-dr003
York; 3/4; 3/4; 3/4; 4/5; 4/5; 7/10; 3/4; 8/11; 4/5; 4/5; 3/4; 3/4; 10/13; 3/4; 3/4; 8/11; 10/13; 7/9; 8/11; 10/13; 83/100; 11/14; 7/9; ; ; 4/5; 8/11; 
Draw; 11/4; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; 13/5; 13/5; 13/5; 5/2; 23/10; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 74/25; 27/11; 5/2; ; ; 27/10; 13/5; 
Maidstone; 7/2; 7/2; 17/5; 7/2; 7/2; 16/5; 18/5; 7/2; 10/3; 10/3; 10/3; 16/5; 10/3; 17/5; 7/2; 7/2; 33/10; 3; 3; 33/10; 17/5; 7/2; 13/4; ; ; 10/3; 10/3; 
