META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-05 16:25:28 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 27/20; 7/5; 7/5; 5/4; 11/8; 13/10; 7/5; 13/10; 27/20; 13/10; ; 11/8; 13/10; 13/10; 13/10; 15/13; 5/4; 13/10; 7/5; 4/3; 5/4; ; ; 27/20; 27/20; 
Torquay; 9/5; 2; 39/20; 21/10; 2; 7/4; 2; 15/8; 15/8; 2; 2; 15/8; ; 19/10; 2; 2; 37/19; 19/10; 2; 37/19; 21/10; 21/10; 2; ; ; 19/10; 15/8; 
Draw; 5/2; 9/4; 43/20; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; ; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 9/4; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-11 04:22:44 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 27/20; 7/5; 7/5; 5/4; 11/8; 13/10; 7/5; 13/10; 27/20; 13/10; 27/20; 11/8; 13/10; 13/10; 13/10; 15/13; 5/4; 13/10; 7/5; 4/3; 5/4; ; ; 13/10; 27/20; 
Torquay; 9/5; 2; 39/20; 21/10; 2; 7/4; 2; 15/8; 15/8; 2; 2; 15/8; 39/20; 19/10; 2; 2; 37/19; 19/10; 2; 37/19; 21/10; 21/10; 2; ; ; 2; 15/8; 
Draw; 5/2; 9/4; 43/20; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 9/4; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-11 08:23:00 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 27/20; 7/5; 7/5; 5/4; 11/8; 13/10; 7/5; 13/10; 27/20; 5/4; 27/20; 11/8; 13/10; 13/10; 13/10; 15/13; 5/4; 13/10; 7/5; 4/3; 5/4; ; ; 13/10; 27/20; 
Torquay; 9/5; 2; 39/20; 21/10; 2; 7/4; 2; 15/8; 15/8; 2; 2; 19/10; 39/20; 19/10; 2; 2; 2; 19/10; 2; 37/19; 21/10; 21/10; 2; ; ; 2; 15/8; 
Draw; 5/2; 9/4; 43/20; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 9/4; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-11 12:27:05 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 13/10; 27/20; 7/5; 7/5; 5/4; 11/8; 13/10; 7/5; 13/10; 27/20; 5/4; 27/20; 11/8; 13/10; 11/8; 13/10; 15/13; 13/10; 13/10; 7/5; 4/3; 13/10; ; ; 27/20; 27/20; 
Torquay; 9/5; 2; 39/20; 21/10; 2; 7/4; 2; 15/8; 15/8; 2; 19/10; 15/8; 39/20; 19/10; 2; 15/8; 37/19; 19/10; 19/10; 37/19; 21/10; 2; 19/10; ; ; 2; 15/8; 
Draw; 5/2; 9/4; 43/20; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 11/5; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 9/4; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-11 16:28:43 GMT+2; 2017-02-11 15:00; e70300-dr003
Macclesfield; 11/8; 11/8; 11/8; 7/5; 7/5; 5/4; 11/8; 13/10; 7/5; 13/10; 11/8; 13/10; 27/20; 29/20; 13/10; 11/8; 13/10; 15/13; 7/5; 23/17; 36/25; 11/8; 7/5; ; ; 27/20; 7/5; 
Torquay; 9/5; 15/8; 19/10; 21/10; 19/10; 7/4; 2; 15/8; 15/8; 2; 15/8; 9/5; 39/20; 15/8; 2; 15/8; 2; 19/10; 9/5; 19/10; 21/10; 31/16; 24/13; ; ; 2; 9/5; 
Draw; 5/2; 21/10; 43/20; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 21/10; 9/4; 121/50; 11/5; 28/13; ; ; 11/5; 2; 
