META; english/non-league/national-league/dover-v-wrexham; 2017-02-05 16:25:07 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 4/5; 4/5; 3/4; 3/4; 8/11; 4/5; 3/4; 4/5; 8/11; 10/13; 4/5; 4/5; 8/11; 14/19; 3/4; 8/11; 14/19; 22/25; 4/5; 3/4; ; ; 4/5; 8/11; 
Draw; 11/4; 13/5; 13/5; 11/4; 11/4; 12/5; 11/4; 13/5; 11/4; 13/5; 13/5; 5/2; 27/10; 13/5; 13/5; 27/10; 27/10; 13/5; 5/2; 45/17; 27/10; 13/5; 5/2; ; ; 14/5; 11/4; 
Wrexham; 7/2; 10/3; 16/5; 16/5; 10/3; 11/4; 17/5; 16/5; 3; 10/3; 3; 3; 16/5; 16/5; 16/5; 10/3; 17/5; 29/10; 10/3; 57/17; 7/2; 33/10; 17/5; ; ; 3; 3; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-11 12:26:40 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 8/11; 3/4; 3/4; 4/5; 4/5; 3/4; 3/4; 8/11; 4/5; 3/4; 4/5; 8/11; 10/13; 4/5; 4/5; 8/11; 14/19; 3/4; 8/11; 14/19; 21/25; 11/14; 3/4; ; ; 4/5; 8/11; 
Draw; 11/4; 13/5; 13/5; 11/4; 11/4; 12/5; 11/4; 13/5; 11/4; 13/5; 13/5; 5/2; 27/10; 13/5; 13/5; 27/10; 45/17; 13/5; 5/2; 45/17; 139/50; 28/11; 5/2; ; ; 14/5; 11/4; 
Wrexham; 7/2; 10/3; 10/3; 16/5; 10/3; 11/4; 7/2; 16/5; 3; 10/3; 3; 3; 16/5; 16/5; 16/5; 10/3; 17/5; 29/10; 10/3; 17/5; 18/5; 33/10; 17/5; ; ; 3; 3; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-11 16:28:17 GMT+2; 2017-02-11 15:00; e70300-dr003
Dover; 8/11; 3/4; 4/5; 4/5; 5/6; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 3/4; 3/4; 5/6; 3/4; 4/5; 10/13; 3/4; 5/6; 10/13; 17/20; 5/6; 11/13; ; ; 4/5; 4/5; 
Draw; 11/4; 13/5; 5/2; 11/4; 13/5; 12/5; 11/4; 13/5; 13/5; 13/5; 5/2; 12/5; 53/20; 5/2; 13/5; 27/10; 13/5; 13/5; 12/5; 13/5; 139/50; 5/2; 12/5; ; ; 27/10; 27/10; 
Wrexham; 7/2; 10/3; 16/5; 16/5; 16/5; 11/4; 16/5; 16/5; 3; 16/5; 3; 3; 10/3; 16/5; 7/2; 16/5; 13/4; 29/10; 3; 13/4; 71/20; 16/5; 3; ; ; 3; 3; 
