META; english/league-1/rochdale-v-charlton; 2017-02-12 02:23:21 GMT+2; 2017-02-18 15:00; Nothing; Xlenovo
Charlton; 23/10; 23/10; 23/10; 11/5; ; ; 23/10; 5/2; 23/10; 9/4; 23/10; 9/4; 9/4; 5/2; 21/10; 23/10; 9/4; 11/5; 23/10; 9/4; 47/20; 9/4; 23/10; ; ; 9/4; 9/4; 23/10
Draw; 5/2; 9/4; 11/5; 11/5; ; ; 5/2; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 5/2; 23/10; 23/10; 9/4; 11/5; 11/5; 9/4; 59/25; 40/17; 11/5; ; ; 9/4; 23/10; 12/5
META; english/league-1/rochdale-v-charlton; 2017-02-18 02:22:02 GMT+2; 2017-02-18 15:00; Nothing; Xlenovo
Rochdale; 13/10; 6/5; 5/4; 13/10; ; 23/20; 6/5; 11/10; 13/10; 6/5; 6/5; 5/4; 5/4; 5/4; 13/10; 6/5; 6/5; 5/4; 6/5; 6/5; 133/100; 5/4; 16/13; ; ; 6/5; 6/5; 5/4
Draw; 5/2; 23/10; 11/5; 11/5; ; 11/5; 5/2; 9/4; 23/10; 23/10; 23/10; 21/10; 23/10; 5/2; 23/10; 12/5; 23/10; 11/5; 11/5; 23/10; 59/25; 40/17; 11/5; ; ; 9/4; 11/5; 12/5
Charlton; 23/10; 23/10; 23/10; 11/5; ; 21/10; 23/10; 5/2; 23/10; 9/4; 23/10; 12/5; 9/4; 5/2; 21/10; 23/10; 9/4; 11/5; 23/10; 9/4; 47/20; 9/4; 23/10; ; ; 23/10; 21/10; 12/5
META; english/league-1/rochdale-v-charlton; 2017-02-18 06:21:14 GMT+2; 2017-02-18 15:00; Nothing; Xlenovo
Rochdale; 13/10; 6/5; 5/4; 13/10; ; 23/20; 6/5; 11/10; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 6/5; 133/100; 5/4; 16/13; ; ; 5/4; 6/5; 5/4
Draw; 5/2; 23/10; 43/20; 11/5; ; 11/5; 12/5; 9/4; 23/10; 9/4; 23/10; 21/10; 23/10; 5/2; 11/5; 12/5; 9/4; 11/5; 11/5; 9/4; 59/25; 40/17; 11/5; ; ; 9/4; 9/4; 23/10
Charlton; 23/10; 23/10; 47/20; 11/5; ; 43/20; 12/5; 5/2; 23/10; 23/10; 23/10; 12/5; 23/10; 5/2; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 9/4; 23/10; ; ; 23/10; 9/4; 12/5
META; english/league-1/rochdale-v-charlton; 2017-02-18 10:22:34 GMT+2; 2017-02-18 15:00; Nothing; Xlenovo
Rochdale; 5/4; 6/5; 6/5; 13/10; ; 11/10; 6/5; 11/10; 6/5; 23/20; 23/20; 6/5; 6/5; 5/4; 6/5; 6/5; 15/13; 5/4; 10/9; 15/13; 13/10; 17/14; 19/17; ; ; 5/4; 6/5; 6/5
Draw; 12/5; 9/4; 11/5; 11/5; ; 11/5; 12/5; 9/4; 23/10; 9/4; 23/10; 11/5; 23/10; 5/2; 11/5; 23/10; 9/4; 11/5; 9/4; 9/4; 59/25; 40/17; 9/4; ; ; 9/4; 23/10; 23/10
Charlton; 5/2; 12/5; 49/20; 11/5; ; 9/4; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 49/20; 5/2; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 12/5; 40/17; 27/11; ; ; 12/5; 12/5; 5/2
META; english/league-1/rochdale-v-charlton; 2017-02-18 14:24:45 GMT+2; 2017-02-18 15:00; Nothing; Xlenovo
Rochdale; 13/10; 13/10; 11/8; 13/10; 13/10; 6/5; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; 13/10; 11/8; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 133/100; 23/17; 16/13; ; ; 13/10; 27/20; 11/8
Charlton; 12/5; 21/10; 21/10; 11/5; 23/10; 2; 85/40; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 12/5; 11/5; 11/5; 23/10; 11/5; 117/50; 39/19; 23/10; ; ; 11/5; 9/4; 23/10
Draw; 12/5; 11/5; 43/20; 11/5; 23/10; 11/5; 12/5; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 12/5; 9/4; 23/10; 9/4; 11/5; 9/4; 9/4; 59/25; 40/17; 9/4; ; ; 9/4; 23/10; 23/10
META; english/league-1/rochdale-v-charlton; 2017-02-18 18:21:37 GMT+2; 2017-02-18 15:00; In Play; Xlenovo
Rochdale; 13/8; 13/8; ; ; ; 31/20; 31/20; 9/5; ; 13/8; ; 4/11; 33/20; ; ; ; ; 17/10; ; ; ; ; ; ; ; 5/4; ; 
Draw; 13/10; 13/10; ; ; ; 27/20; 29/20; 6/5; ; 5/4; ; 33/10; 11/8; ; ; ; ; 6/5; ; ; ; ; ; ; ; 21/10; ; 
Charlton; 3; 11/4; ; ; ; 13/5; 14/5; 11/4; ; 13/5; ; 6; 53/20; ; ; ; ; 13/5; ; ; ; ; ; ; ; 23/10; ; 
