META; english/league-1/fleetwood-v-peterborough; 2016-10-03 16:21:56 GMT+3; 2016-10-15 15:00; e70300-dr003
META; english/league-1/fleetwood-v-peterborough; 2016-10-11 12:22:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 8/5; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; ; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; ; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-11 16:22:54 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 8/5; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 17/10; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-11 20:22:35 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 7/5; ; 
Peterborough; 17/10; 8/5; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-12 00:21:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 7/5; ; 
Peterborough; 17/10; 8/5; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-12 08:21:42 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 8/5; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 8/5; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 17/10; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-12 12:23:33 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 17/10; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 17/10; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-12 16:23:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 6/4; ; 6/4; ; 
Peterborough; 17/10; 17/10; 33/20; 17/10; 13/8; 13/8; 17/10; 6/4; 7/4; 17/10; 17/10; 13/8; 33/20; 7/4; 9/5; ; ; ; 17/11; ; ; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-12 20:23:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 6/4; 31/20; 8/5; 8/5; 6/4; 31/20; 11/8; 6/4; 6/4; 29/20; 6/4; 29/20; 13/8; 6/4; ; ; ; 6/4; ; ; ; ; 16/11; 8/5; ; 6/4; ; 
Peterborough; 17/10; 17/10; 8/5; 17/10; 13/8; 31/20; 13/8; 6/4; 7/4; 13/8; 17/10; 13/8; 33/20; 13/8; 8/5; ; ; ; 17/11; ; ; ; ; 17/10; 13/8; ; 13/8; ; 
Draw; 12/5; 5/2; 5/2; 23/10; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 5/2; 23/10; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 10:47:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 6/4; 31/20; 8/5; 8/5; 6/4; 31/20; 6/4; 8/5; 6/4; 31/20; 6/4; 31/20; 13/8; 6/4; ; ; ; 6/4; ; ; ; ; 16/11; 8/5; ; 6/4; ; 
Peterborough; 17/10; 6/4; 8/5; 17/10; 13/8; 31/20; 13/8; 17/10; 13/8; 13/8; 13/8; 13/8; 31/20; 13/8; 8/5; ; ; ; 17/11; ; ; ; ; 17/10; 13/8; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 23/10; 12/5; 23/10; 13/5; 12/5; 5/2; 12/5; 12/5; 13/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 5/2; 23/10; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 11:46:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 6/4; 6/4; 31/20; 8/5; 8/5; 6/4; 31/20; 6/4; 8/5; 6/4; 31/20; 6/4; 31/20; 13/8; 6/4; ; ; ; 6/4; ; ; ; ; 17/11; 8/5; ; 6/4; ; 
Peterborough; 17/10; 6/4; 8/5; 17/10; 7/4; 31/20; 13/8; 17/10; 13/8; 8/5; 13/8; 13/8; 31/20; 13/8; 8/5; ; ; ; 17/11; ; ; ; ; 8/5; 13/8; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 23/10; 12/5; 23/10; 13/5; 12/5; 5/2; 5/2; 12/5; 13/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 5/2; 23/10; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 12:22:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 6/4; 13/8; 8/5; 8/5; 31/20; 13/8; 8/5; 8/5; 13/8; 6/4; 6/4; 31/20; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 17/11; 17/10; ; 13/8; ; 
Peterborough; 6/4; 6/4; 31/20; 6/4; 7/4; 6/4; 6/4; 8/5; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 8/5; 8/5; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 13/5; 12/5; 23/10; 13/5; 12/5; 5/2; 23/10; 5/2; 13/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 5/2; 9/4; ; 23/10; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 13:00:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 6/4; 13/8; 8/5; 8/5; 31/20; 13/8; 8/5; 8/5; 13/8; 8/5; 6/4; 13/8; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 17/11; 17/10; ; 13/8; ; 
Peterborough; 6/4; 6/4; 31/20; 6/4; 7/4; 6/4; 6/4; 8/5; 13/8; 8/5; 8/5; 13/8; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 8/5; 8/5; ; 6/4; ; 
Draw; 12/5; 12/5; 5/2; 13/5; 12/5; 23/10; 13/5; 12/5; 5/2; 23/10; 12/5; 13/5; 5/2; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 5/2; 9/4; ; 23/10; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 13:46:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 6/4; 13/8; 8/5; 8/5; 31/20; 13/8; 8/5; 13/8; 13/8; 13/8; 6/4; 13/8; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 17/11; 17/10; ; 13/8; ; 
Peterborough; 6/4; 6/4; 31/20; 6/4; 7/4; 6/4; 6/4; 8/5; 8/5; 8/5; 8/5; 13/8; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 8/5; 8/5; ; 13/8; ; 
Draw; 12/5; 12/5; 5/2; 13/5; 12/5; 23/10; 13/5; 12/5; 5/2; 23/10; 12/5; 13/5; 5/2; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 5/2; 9/4; ; 23/10; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 15:46:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 6/4; 6/4; 6/4; 31/20; 13/8; 6/4; 6/4; 8/5; 8/5; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 6/4; ; 
Fleetwood; 17/10; 6/4; 33/20; 17/10; 17/10; 31/20; 17/10; 8/5; 13/8; 17/10; 17/10; 6/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 17/10; ; 7/4; ; 
Draw; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 13/5; 12/5; 5/2; 23/10; 12/5; 13/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 9/4; ; 23/10; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 16:22:10 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 6/4; 8/5; 6/4; 31/20; 8/5; 6/4; 6/4; 8/5; 8/5; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 6/4; ; 
Fleetwood; 17/10; 8/5; 33/20; 17/10; 7/4; 31/20; 17/10; 8/5; 13/8; 17/10; 17/10; 6/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 17/10; ; 7/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 12/5; 5/2; 23/10; 12/5; 13/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 9/4; ; 23/10; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 17:46:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 6/4; 8/5; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 17/10; 8/5; 33/20; 7/4; 7/4; 31/20; 17/10; 8/5; 13/8; 7/4; 17/10; 7/4; 17/10; 7/4; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 7/4; ; 13/8; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 12/5; 5/2; 23/10; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 9/4; ; 23/10; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 18:36:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 6/4; ; 
Fleetwood; 17/10; 8/5; 33/20; 7/4; 7/4; 31/20; 17/10; 7/4; 7/4; 7/4; 17/10; 7/4; 7/4; 7/4; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 7/4; ; 9/5; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 23/10; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 9/4; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 19:46:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 6/4; ; 
Fleetwood; 17/10; 8/5; 33/20; 7/4; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; 7/4; 7/4; 7/4; 7/4; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 7/4; ; 9/5; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 9/4; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 20:22:42 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 8/5; 33/20; 17/10; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Peterborough; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 21:46:35 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 8/5; 33/20; 17/10; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Peterborough; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-13 23:46:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 8/5; 33/20; 17/10; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Peterborough; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 00:21:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 8/5; 33/20; 17/10; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Peterborough; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 00:58:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 17/10; 33/20; 17/10; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 17/10; ; 
Peterborough; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 01:46:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 17/10; 33/20; 17/10; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Peterborough; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 03:46:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 17/10; 33/20; 17/10; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; ; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Peterborough; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; ; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 04:22:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 17/10; 33/20; 17/10; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Peterborough; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 05:46:21 GMT+3; 2016-10-15 15:00; e70300-dr003
Fleetwood; 17/10; 17/10; 33/20; 17/10; 7/4; 31/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Peterborough; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Draw; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 06:34:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 17/10; 33/20; 17/10; 7/4; 33/20; 17/10; 7/4; 7/4; 17/10; ; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; ; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 07:46:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 17/10; 33/20; 17/10; 7/4; 33/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 08:22:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 17/10; 33/20; 17/10; 7/4; 33/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 09:46:10 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 17/10; 33/20; 17/10; 7/4; 33/20; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 11:46:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 17/10; 33/20; 17/10; 7/4; 33/20; 7/4; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 13/5; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 12:23:14 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 17/10; 33/20; 17/10; 7/4; 33/20; 7/4; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 13/5; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
