META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 00:21:10 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Port Vale; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 04:21:23 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Port Vale; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 08:21:45 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Port Vale; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 12:20:56 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 4/6; ; 
Port Vale; 8/5; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 12/5; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 16:20:55 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 4/5; ; 
Port Vale; 8/5; 17/10; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 9/4; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/5; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-12 20:22:13 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; ; ; 8/5; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 4/5; ; 
Port Vale; 8/5; 17/10; ; ; ; ; 17/10; ; 13/8; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 9/4; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/5; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 00:20:33 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; ; ; 8/5; ; 13/8; ; ; ; ; ; ; 17/11; ; ; ; ; ; ; ; ; ; 4/5; ; 
Port Vale; 8/5; 17/10; ; ; ; ; 17/10; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 9/4; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/5; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 04:20:13 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; 13/8; ; 8/5; ; 13/8; ; ; ; ; ; ; 17/11; ; ; ; ; ; ; ; ; ; 7/5; ; 
Port Vale; 8/5; 17/10; ; ; 13/8; ; 17/10; ; 13/8; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 6/4; ; 
Draw; 12/5; 9/4; ; ; 5/2; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 08:20:32 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; ; ; 13/8; ; 13/8; 6/4; 13/8; ; 31/20; 6/4; 8/5; 8/5; ; 8/5; 17/11; ; 8/5; 17/11; ; ; 8/5; ; ; 6/4; ; 
Port Vale; 8/5; 17/10; ; ; 17/10; ; 17/10; 8/5; 13/8; ; 31/20; 8/5; 13/8; 13/8; ; 8/5; 17/11; ; 8/5; 17/11; ; ; 8/5; ; ; 6/4; ; 
Draw; 12/5; 9/4; ; ; 12/5; ; 12/5; 5/2; 5/2; ; 23/10; 13/5; 47/20; 12/5; ; 12/5; 40/17; ; 23/10; 40/17; ; ; 40/17; ; ; 11/5; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 12:21:32 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 3/2; 13/8; ; 8/5; ; 13/8; 6/4; 13/8; ; 31/20; 6/4; 8/5; 8/5; ; 8/5; 17/11; ; 8/5; 17/11; ; ; 8/5; ; ; 6/4; ; 
Port Vale; 8/5; 17/10; 13/8; ; 17/10; ; 17/10; 8/5; 13/8; ; 31/20; 8/5; 13/8; 13/8; ; 8/5; 17/11; ; 8/5; 17/11; ; ; 8/5; ; ; 6/4; ; 
Draw; 12/5; 9/4; 12/5; ; 12/5; ; 12/5; 5/2; 5/2; ; 23/10; 13/5; 47/20; 12/5; ; 12/5; 12/5; ; 23/10; 12/5; ; ; 40/17; ; ; 21/10; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-13 16:24:12 GMT+2; 2017-03-17 19:45; e70300-dr003
Port Vale; 11/8; 13/8; 29/20; 7/5; 29/20; 11/8; 29/20; 11/8; 6/4; 7/5; 7/5; 6/4; 7/5; 29/20; 6/4; 16/11; 7/5; 23/17; 8/5; 7/5; ; ; 8/5; 7/5; 8/5; ; 7/5; ; 
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 6/4; 13/8
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 15/8; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 23/12; 7/4; 15/8; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 21/10; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 9/4; 11/5; 28/13; 11/5; 28/13; ; 11/5; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 01:45:06 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 6/4; 13/8
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 15/8; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 23/12; 7/4; 15/8; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 21/10; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 9/4; 11/5; 28/13; 11/5; 28/13; ; 11/5; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 03:45:10 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 6/4; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 6/4; 13/8
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 9/5; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 13/7; 7/4; 15/8; 7/4; ; 9/5; 15/8; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 9/4; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 11/5; 28/13; 9/4; 11/5; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 04:19:53 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 20/13; 17/11; 8/5; 17/11; ; 6/4; 6/4; 13/8
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 9/5; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 24/13; 7/4; 15/8; 7/4; ; 9/5; 15/8; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 12/5; 9/4; 23/10; 21/10; 23/10; 9/4; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 11/5; 28/13; 9/4; 9/4; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 05:45:11 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 27/17; 17/11; 8/5; 17/11; ; 6/4; 6/4; 8/5
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 17/10; 9/5; 13/8; 15/8; 9/5; 7/4; 9/5; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 13/7; 7/4; 15/8; 7/4; ; 9/5; 9/5; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 12/5; 9/4; 23/10; 9/4; 23/10; 9/4; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 11/5; 28/13; 9/4; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; 23/10
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 06:29:08 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 27/17; 17/11; 8/5; 17/11; ; 8/5; 6/4; 8/5
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 9/5; 15/8; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 24/13; 39/20; 13/7; 7/4; 15/8; 7/4; ; 9/5; 9/5; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 12/5; 9/4; 23/10; 9/4; 23/10; 9/4; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 11/5; 28/13; 9/4; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; 23/10
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 07:45:12 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 31/20; 13/8; 6/4; 8/5; 8/5; 6/4; 6/4; 6/4; 13/8; 27/17; 17/11; 8/5; 17/11; ; 8/5; 6/4; 8/5
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 9/5; 37/20; 19/10; 15/8; 9/5; 24/13; 17/10; 7/4; 9/5; 39/20; 13/7; 7/4; 15/8; 7/4; ; 9/5; 15/8; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 12/5; 9/4; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 12/5; 39/19; 23/10; 11/5; 11/5; 9/4; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; 9/4
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 08:20:09 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 6/4; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 31/20; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 13/8; 27/17; 17/11; 8/5; 17/11; ; 8/5; 6/4; 8/5
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 9/5; 37/20; 19/10; 15/8; 9/5; 9/5; 17/10; 7/4; 9/5; 39/20; 13/7; 7/4; 15/8; 7/4; ; 9/5; 15/8; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 12/5; 9/4; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 12/5; 11/5; 23/10; 11/5; 11/5; 9/4; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; 9/4
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 09:45:09 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 6/4; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 31/20; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 79/50; 27/17; 17/11; 8/5; 17/11; ; 8/5; 6/4; 8/5
Port Vale; 19/10; 7/4; 19/10; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 9/5; 37/20; 19/10; 15/8; 9/5; 9/5; 17/10; 7/4; 9/5; 99/50; 13/7; 7/4; 15/8; 7/4; ; 15/8; 15/8; 19/10
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 12/5; 9/4; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 11/5; 28/13; 23/10; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; 9/4
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 11:45:12 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 8/5; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 31/20; 13/8; 6/4; 8/5; 17/11; 6/4; 6/4; 17/11; 79/50; 27/17; 17/11; 8/5; 17/11; ; 8/5; 6/4; 8/5
Port Vale; 19/10; 9/5; 39/20; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 9/5; 7/4; 15/8; 37/20; 2; 15/8; 9/5; 9/5; 17/10; 7/4; 9/5; 99/50; 13/7; 7/4; 15/8; 7/4; ; 9/5; 15/8; 19/10
Draw; 12/5; 9/4; 23/10; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 21/10; 9/4; 23/10; 11/5; 12/5; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; 9/4
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 12:22:24 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 8/5; 8/5; 8/5; 29/20; 31/20; 13/8; 6/4; 6/4; 31/20; 31/20; 31/20; 13/8; 6/4; 8/5; 6/4; 6/4; 7/5; 6/4; 79/50; 27/17; 17/11; 8/5; 17/11; ; 6/4; 6/4; 6/4
Port Vale; 19/10; 9/5; 39/20; 17/10; 9/5; 7/4; 9/5; 13/8; 15/8; 19/10; 7/4; 15/8; 37/20; 2; 15/8; 9/5; 19/10; 17/10; 19/10; 19/10; 99/50; 13/7; 7/4; 15/8; 7/4; ; 19/10; 19/10; 2
Draw; 12/5; 9/4; 23/10; 23/10; 9/4; 41/20; 12/5; 9/4; 23/10; 21/10; 23/10; 21/10; 9/4; 23/10; 11/5; 12/5; 28/13; 23/10; 21/10; 28/13; 23/10; 11/5; 11/5; 21/10; 11/5; ; 11/5; 11/5; 9/4
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 13:07:04 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 8/5; 8/5; 8/5; 29/20; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 13/8; 6/4; 17/11; 6/4; 6/4; 7/5; 6/4; 8/5; 27/17; 31/21; 8/5; 31/21; ; 6/4; 6/4; 6/4
Port Vale; 19/10; 9/5; 39/20; 17/10; 15/8; 7/4; 9/5; 9/5; 15/8; 19/10; 9/5; 15/8; 37/20; 2; 15/8; 15/8; 19/10; 17/10; 19/10; 19/10; 39/20; 13/7; 19/10; 15/8; 19/10; ; 15/8; 19/10; 2
Draw; 12/5; 9/4; 23/10; 23/10; 11/5; 41/20; 12/5; 11/5; 23/10; 21/10; 9/4; 21/10; 9/4; 23/10; 11/5; 23/10; 28/13; 23/10; 21/10; 28/13; 23/10; 11/5; 28/13; 21/10; 28/13; ; 11/5; 11/5; 9/4
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 13:45:15 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 8/5; 8/5; 8/5; 29/20; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 13/8; 6/4; 17/11; 6/4; 6/4; 7/5; 6/4; 8/5; 11/7; 31/21; 8/5; 31/21; ; 6/4; 6/4; 6/4
Port Vale; 19/10; 9/5; 39/20; 17/10; 15/8; 7/4; 9/5; 9/5; 15/8; 19/10; 9/5; 15/8; 15/8; 2; 15/8; 15/8; 19/10; 17/10; 19/10; 19/10; 39/20; 24/13; 19/10; 15/8; 19/10; ; 19/10; 19/10; 2
Draw; 12/5; 9/4; 23/10; 23/10; 11/5; 41/20; 12/5; 11/5; 23/10; 21/10; 9/4; 21/10; 9/4; 23/10; 11/5; 23/10; 28/13; 23/10; 21/10; 28/13; 23/10; 11/5; 28/13; 21/10; 28/13; ; 11/5; 11/5; 9/4
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 15:45:09 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 8/5; 8/5; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 8/5; 6/4; 17/11; 6/4; 6/4; 7/5; 6/4; 8/5; 11/7; 31/21; 8/5; 31/21; ; 6/4; 6/4; 6/4
Port Vale; 19/10; 9/5; 39/20; 17/10; 15/8; 9/5; 19/10; 9/5; 15/8; 19/10; 9/5; 15/8; 15/8; 2; 15/8; 15/8; 19/10; 17/10; 19/10; 19/10; 39/20; 24/13; 19/10; 15/8; 19/10; ; 15/8; 19/10; 2
Draw; 12/5; 23/10; 23/10; 23/10; 11/5; 21/10; 12/5; 11/5; 23/10; 21/10; 9/4; 21/10; 9/4; 23/10; 11/5; 23/10; 28/13; 23/10; 21/10; 28/13; 23/10; 11/5; 28/13; 11/5; 28/13; ; 11/5; 11/5; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 16:21:45 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 31/20; 8/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; 6/4; 6/4; 7/5; 6/4; 8/5; 31/21; 31/21; 8/5; 31/21; ; 6/4; 6/4; 6/4
Port Vale; 19/10; 9/5; 2; 17/10; 19/10; 37/20; 19/10; 9/5; 15/8; 19/10; 9/5; 15/8; 15/8; 2; 15/8; ; 19/10; 17/10; 19/10; 19/10; 39/20; 37/19; 19/10; 15/8; 19/10; ; 15/8; 19/10; 2
Draw; 12/5; 23/10; 23/10; 23/10; 9/4; 41/20; 12/5; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 23/10; 11/5; ; 28/13; 23/10; 21/10; 28/13; 23/10; 11/5; 28/13; 11/5; 28/13; ; 11/5; 11/5; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 17:45:15 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 31/20; 8/5; 8/5; 7/5; 6/4; 6/4; 6/4; 6/4; 29/20; 29/20; 6/4; 8/5; 6/4; 17/11; 6/4; 6/4; 7/5; 6/4; 8/5; 6/4; 31/21; 6/4; 31/21; ; 6/4; 6/4; 6/4
Port Vale; 19/10; 9/5; 2; 17/10; 19/10; 37/20; 19/10; 9/5; 15/8; 19/10; 15/8; 19/10; 15/8; 21/10; 19/10; 15/8; 19/10; 17/10; 19/10; 19/10; 39/20; 37/19; 19/10; 2; 19/10; ; 15/8; 19/10; 2
Draw; 12/5; 23/10; 9/4; 23/10; 11/5; 41/20; 12/5; 11/5; 23/10; 21/10; 9/4; 9/4; 9/4; 23/10; 11/5; 23/10; 28/13; 23/10; 21/10; 28/13; 23/10; 11/5; 28/13; 21/10; 28/13; ; 9/4; 23/10; 12/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 18:38:48 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 8/5; 8/5; 8/5; 29/20; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 17/11; 6/4; 6/4; 7/5; 6/4; 8/5; 17/11; 31/21; 8/5; 31/21; ; 6/4; 6/4; 6/4
Port Vale; 19/10; 15/8; 39/20; 17/10; 19/10; 20/11; 9/5; 9/5; 15/8; 19/10; 15/8; 15/8; 15/8; 2; 19/10; 15/8; 19/10; 17/10; 19/10; 19/10; 39/20; 19/10; 19/10; 15/8; 19/10; ; 15/8; 19/10; 2
Draw; 12/5; 9/4; 9/4; 23/10; 11/5; 41/20; 12/5; 11/5; 9/4; 21/10; 11/5; 11/5; 9/4; 23/10; 11/5; 23/10; 21/10; 23/10; 21/10; 21/10; 23/10; 28/13; 28/13; 21/10; 28/13; ; 9/4; 9/4; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 19:45:10 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 29/20; 6/4; 6/4; 8/5; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 17/11; 6/4; 6/4; 7/5; 6/4; 33/20; 8/5; 31/21; 8/5; 31/21; ; 6/4; 6/4; 8/5
Port Vale; 19/10; 15/8; 39/20; 17/10; 15/8; 7/4; 15/8; 9/5; 15/8; 15/8; 9/5; 15/8; 15/8; 19/10; 15/8; 15/8; 24/13; 17/10; 19/10; 24/13; 19/10; 24/13; 19/10; 15/8; 19/10; ; 15/8; 19/10; 19/10
Draw; 12/5; 9/4; 9/4; 23/10; 11/5; 41/20; 12/5; 11/5; 11/5; 21/10; 11/5; 11/5; 9/4; 23/10; 11/5; 23/10; 28/13; 23/10; 21/10; 28/13; 23/10; 28/13; 28/13; 21/10; 28/13; ; 23/10; 9/4; 11/5
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 20:22:35 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; 8/5; 6/4; 13/8; 8/5; 8/5; 29/20; 31/20; 6/4; 8/5; 6/4; 31/20; 31/20; 6/4; 13/8; 6/4; 17/11; 6/4; 6/4; 7/5; 6/4; 33/20; 8/5; 31/21; 8/5; 31/21; ; 6/4; 6/4; 13/8
Port Vale; 19/10; 15/8; 19/10; 17/10; 15/8; 7/4; 9/5; 9/5; 15/8; 15/8; 9/5; 15/8; 15/8; 19/10; 15/8; 15/8; 24/13; 17/10; 19/10; 24/13; 19/10; 24/13; 19/10; 15/8; 19/10; ; 9/5; 15/8; 19/10
Draw; 12/5; 9/4; 9/4; 23/10; 11/5; 41/20; 12/5; 11/5; 11/5; 21/10; 11/5; 11/5; 9/4; 23/10; 11/5; 23/10; 28/13; 23/10; 21/10; 28/13; 23/10; 28/13; 28/13; 11/5; 28/13; ; 9/4; 23/10; 9/4
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 21:45:12 GMT+2; 2017-03-17 19:45; e70300-dr003
Shrewsbury; ; ; ; ; ; 29/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 41/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/port-vale-v-shrewsbury; 2017-03-17 23:45:04 GMT+2; 2017-03-17 19:45; In Play; e70300-dr003
Port Vale; 1/40; ; ; ; ; ; ; ; ; 1/14; ; 1/100; ; 1/25; ; ; ; ; ; ; ; ; ; ; 1/41; ; ; ; 
Draw; 16; ; ; ; ; ; 15/2; ; ; 17/2; ; 25; ; 14; ; ; ; ; ; ; ; ; ; ; 14; ; ; 44; 
Shrewsbury; 500; ; ; ; ; ; ; ; ; 100; ; 100; ; 150; ; ; ; ; ; ; ; ; ; ; 275; ; ; ; 
