META; english/league-1/northampton-v-millwall; 2016-10-03 16:21:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 13/8; 13/8; 17/10; 13/8; 13/8; 31/20; 17/10; 6/4; 13/8; 17/10; 13/8; 13/8; 33/20; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 13/8; 13/8; 
Millwall; 13/8; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 13/8; 8/5; 31/20; 13/8; 17/10; ; 17/11; ; 28/17; ; 17/11; ; ; 17/11; 8/5; ; 17/10; 8/5; 
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; 47/20; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 23/10; 
META; english/league-1/northampton-v-millwall; 2016-10-11 16:22:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 13/8; 13/8; 17/10; 13/8; 13/8; 31/20; 17/10; 6/4; 13/8; 17/10; 13/8; 13/8; 33/20; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 13/8; 13/8; 
Millwall; 13/8; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 13/8; 8/5; 31/20; 13/8; 17/10; ; 17/11; ; 28/17; ; 17/11; ; ; 17/11; 8/5; ; 17/10; 8/5; 
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; 47/20; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 2; 
META; english/league-1/northampton-v-millwall; 2016-10-11 20:22:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 13/8; 8/5; 31/20; 13/8; 17/10; ; 17/11; ; 28/17; ; 17/11; ; ; 17/11; 8/5; ; 13/8; 8/5; 13/8
Northampton; 13/8; 13/8; 17/10; 13/8; 13/8; 31/20; 17/10; 6/4; 13/8; 17/10; 13/8; 13/8; 33/20; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 13/8; 13/8; 7/4
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; 47/20; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 23/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-12 00:21:41 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 13/8; 8/5; 13/8; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 13/8; 8/5; 31/20; 13/8; 17/10; ; 17/11; ; 28/17; ; 17/11; ; ; 17/11; 8/5; ; 13/8; 8/5; 13/8
Northampton; 13/8; 13/8; 17/10; 13/8; 13/8; 31/20; 17/10; 6/4; 13/8; 17/10; 13/8; 13/8; 33/20; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 13/8; 13/8; 7/4
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; 47/20; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 23/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-12 08:21:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 13/8; 13/8; 17/10; 17/10; 13/8; 31/20; 17/10; 6/4; 13/8; 17/10; 13/8; 13/8; 33/20; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 13/8; 6/4; 7/4
Millwall; 13/8; 13/8; 8/5; 8/5; 13/8; 31/20; 8/5; 6/4; 13/8; 6/4; 13/8; 8/5; 31/20; 13/8; 17/10; ; 17/11; ; 28/17; ; 17/11; ; ; 17/11; 8/5; ; 13/8; 8/5; 13/8
Draw; 23/10; 12/5; 23/10; 9/4; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; 47/20; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 23/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-12 12:23:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 8/5; 8/5; 13/8; 6/4; 8/5; 6/4; 13/8; 6/4; 8/5; 8/5; 31/20; 13/8; 17/10; ; 6/4; ; 28/17; ; 6/4; ; ; 17/11; 8/5; ; 13/8; 6/4; 13/8
Northampton; 13/8; 17/10; 17/10; 17/10; 13/8; 8/5; 17/10; 6/4; 13/8; 17/10; 17/10; 13/8; 33/20; 17/10; 13/8; ; 17/10; ; 6/4; ; 17/10; ; ; 17/10; 17/10; ; 17/10; 13/8; 9/5
Draw; 23/10; 12/5; 23/10; 9/4; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; 47/20; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 9/4; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-12 16:23:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 8/5; 8/5; 13/8; 6/4; 8/5; 6/4; 13/8; 6/4; 8/5; 8/5; ; 13/8; 17/10; ; 6/4; ; 28/17; ; 6/4; ; ; 17/11; 8/5; ; 13/8; 6/4; 13/8
Northampton; 13/8; 17/10; 17/10; 17/10; 13/8; 8/5; 17/10; 6/4; 13/8; 17/10; 17/10; 13/8; ; 17/10; 13/8; ; 28/17; ; 6/4; ; 28/17; ; ; 17/10; 17/10; ; 17/10; 13/8; 9/5
Draw; 23/10; 12/5; 23/10; 9/4; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; ; 21/10; 11/5; ; 9/4; ; 21/10; ; 9/4; ; ; 12/5; 11/5; ; 23/10; 9/4; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-12 20:23:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 29/20; 6/4; 31/20; 6/4; 13/8; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 8/5; 6/4; 8/5; 6/4; ; 6/4; ; 28/17; ; 17/11; ; ; 16/11; 6/4; ; 6/4; 6/4; 13/8
Northampton; 9/5; 17/10; 7/4; 7/4; 13/8; 8/5; 9/5; 6/4; 13/8; 7/4; 17/10; 13/8; 17/10; 9/5; 9/5; ; 7/4; ; 6/4; ; 7/4; ; ; 7/4; 9/5; ; 7/4; 13/8; 9/5
Draw; 23/10; 12/5; 23/10; 12/5; 23/10; 11/5; 12/5; 21/10; 23/10; 23/10; 23/10; 12/5; 47/20; 21/10; 23/10; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 11/5; ; 23/10; 9/4; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-13 10:47:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 13/8; 13/8; 33/20; 13/8; 13/8; 31/20; 17/10; 13/8; 13/8; 13/8; ; 13/8; 13/8; 17/10; 8/5; ; 28/17; ; 17/11; ; 28/17; ; ; 8/5; 17/10; ; 13/8; 6/4; 7/4
Millwall; 13/8; 13/8; 33/20; 13/8; 13/8; 8/5; 13/8; 13/8; 13/8; 17/10; ; 8/5; 13/8; 13/8; 13/8; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 13/8; ; 17/10; 13/8; 7/4
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 43/20; 12/5; 23/10; 23/10; 21/10; ; 12/5; 23/10; 21/10; 12/5; ; 11/5; ; 21/10; ; 11/5; ; ; 23/10; 21/10; ; 9/4; 21/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-13 11:46:29 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 13/8; 13/8; 33/20; 13/8; 13/8; 31/20; 17/10; 13/8; 13/8; 17/10; 13/8; 13/8; 13/8; 17/10; 8/5; ; 28/17; ; 17/11; ; 28/17; ; ; 8/5; 17/10; ; 13/8; 13/8; 7/4
Millwall; 13/8; 13/8; 163/100; 13/8; 7/4; 8/5; 13/8; 13/8; 13/8; 13/8; 13/8; 8/5; 13/8; 13/8; 13/8; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 13/8; ; 17/10; 13/8; 7/4
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 43/20; 12/5; 23/10; 23/10; 21/10; 23/10; 12/5; 23/10; 21/10; 12/5; ; 11/5; ; 21/10; ; 11/5; ; ; 23/10; 21/10; ; 9/4; 21/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-13 12:22:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 6/4; 13/8; 31/20; 6/4; 7/4; 6/4; 31/20; 13/8; 13/8; 8/5; 13/8; 8/5; 8/5; 8/5; 13/8; ; 8/5; ; 8/5; ; 8/5; ; ; 28/17; 6/4; ; 13/8; 13/8; 13/8
Northampton; 7/4; 13/8; 7/4; 17/10; 13/8; 13/8; 7/4; 13/8; 13/8; 9/5; 13/8; 13/8; 33/20; 7/4; 8/5; ; 7/4; ; 17/11; ; 7/4; ; ; 8/5; 9/5; ; 7/4; 13/8; 19/10
Draw; 23/10; 12/5; 23/10; 5/2; 23/10; 11/5; 12/5; 23/10; 23/10; 21/10; 23/10; 12/5; 23/10; 21/10; 12/5; ; 28/13; ; 21/10; ; 28/13; ; ; 23/10; 21/10; ; 11/5; 21/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-13 13:00:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 6/4; 13/8; 163/100; 31/20; 7/4; 31/20; 31/20; 13/8; 13/8; 13/8; 13/8; 8/5; 8/5; 13/8; 13/8; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 13/8; ; 13/8; 6/4; 7/4
Northampton; 7/4; 13/8; 33/20; 8/5; 13/8; 8/5; 7/4; 13/8; 9/5; 17/10; 13/8; 13/8; 33/20; 17/10; 8/5; ; 17/10; ; 17/11; ; 17/10; ; ; 8/5; 17/10; ; 17/10; 13/8; 7/4
Draw; 23/10; 12/5; 23/10; 5/2; 23/10; 43/20; 12/5; 23/10; 23/10; 21/10; 23/10; 12/5; 23/10; 21/10; 12/5; ; 28/13; ; 21/10; ; 28/13; ; ; 23/10; 21/10; ; 11/5; 21/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-13 13:46:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 6/4; 13/8; 163/100; 31/20; 7/4; 31/20; 8/5; 13/8; 13/8; 13/8; 13/8; 8/5; 8/5; 13/8; 13/8; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 13/8; ; 17/10; 8/5; 7/4
Northampton; 7/4; 13/8; 33/20; 8/5; 13/8; 8/5; 17/10; 13/8; 9/5; 17/10; 13/8; 13/8; 33/20; 17/10; 8/5; ; 17/10; ; 17/11; ; 17/10; ; ; 8/5; 17/10; ; 13/8; 13/8; 7/4
Draw; 23/10; 12/5; 23/10; 5/2; 23/10; 43/20; 12/5; 23/10; 23/10; 21/10; 23/10; 12/5; 23/10; 21/10; 12/5; ; 28/13; ; 21/10; ; 28/13; ; ; 23/10; 21/10; ; 11/5; 21/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-13 15:46:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 6/4; 13/8; 31/20; 31/20; 13/8; 6/4; 31/20; 13/8; 13/8; 6/4; 8/5; 8/5; 31/20; 8/5; 13/8; ; 17/11; ; 8/5; ; 17/11; ; ; 6/4; 6/4; ; 13/8; 6/4; 6/4
Northampton; 7/4; 13/8; 7/4; 17/10; 7/4; 13/8; 7/4; 13/8; 9/5; 7/4; 17/10; 13/8; 7/4; 7/4; 8/5; ; 7/4; ; 17/11; ; 7/4; ; ; 17/10; 7/4; ; 7/4; 13/8; 9/5
Draw; 23/10; 12/5; 23/10; 12/5; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 11/5; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-13 16:22:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 6/4; 6/4; 31/20; 31/20; 13/8; 6/4; 31/20; 13/8; 13/8; 6/4; 8/5; 8/5; 31/20; 8/5; 13/8; ; 17/11; ; 8/5; ; 17/11; ; ; 6/4; 6/4; ; 13/8; 6/4; 6/4
Northampton; 7/4; 17/10; 7/4; 17/10; 7/4; 13/8; 7/4; 13/8; 9/5; 7/4; 17/10; 13/8; 7/4; 7/4; 8/5; ; 7/4; ; 17/11; ; 7/4; ; ; 17/10; 7/4; ; 7/4; 13/8; 9/5
Draw; 23/10; 12/5; 23/10; 12/5; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 11/5; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-13 17:46:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 6/4; 6/4; 31/20; 31/20; 13/8; 6/4; 31/20; 13/8; 13/8; 6/4; 31/20; 8/5; 31/20; 8/5; 13/8; ; 6/4; ; 8/5; ; 6/4; ; ; 6/4; 6/4; ; 13/8; 6/4; 6/4
Northampton; 7/4; 17/10; 7/4; 17/10; 7/4; 13/8; 7/4; 13/8; 9/5; 7/4; 7/4; 13/8; 7/4; 7/4; 8/5; ; 7/4; ; 17/11; ; 7/4; ; ; 17/10; 9/5; ; 7/4; 13/8; 9/5
Draw; 23/10; 12/5; 23/10; 12/5; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 11/5; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-13 18:36:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 6/4; 6/4; 31/20; 6/4; 13/8; 6/4; 31/20; 13/8; 13/8; 6/4; 31/20; ; 31/20; 8/5; 6/4; ; 6/4; ; 8/5; ; 6/4; ; ; 6/4; 6/4; ; 13/8; 6/4; 6/4
Northampton; 7/4; 17/10; 9/5; 17/10; 7/4; 13/8; 7/4; 13/8; 9/5; 7/4; 7/4; ; 7/4; 9/5; 17/10; ; 7/4; ; 17/11; ; 7/4; ; ; 17/10; 9/5; ; 7/4; 7/4; 9/5
Draw; 23/10; 12/5; 23/10; 12/5; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 11/5; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-13 19:46:25 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 33/20; 13/8; 13/8; 6/4; 13/8; 13/8; 13/8; 13/8; 31/20; ; 31/20; 17/10; 8/5; ; 17/11; ; 8/5; ; 17/11; ; ; 6/4; 13/8; ; 13/8; 6/4; 6/4
Northampton; 13/8; 17/10; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 9/5; 13/8; 7/4; ; 7/4; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 13/8; ; 17/10; 7/4; 9/5
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 9/4; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-13 20:22:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 33/20; 13/8; 13/8; 6/4; 13/8; 13/8; 13/8; 8/5; 13/8; ; 31/20; 17/10; 8/5; ; 17/11; ; 8/5; ; 17/11; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 13/8; 17/10; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 9/5; 13/8; 13/8; ; 7/4; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-13 21:46:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 33/20; 13/8; 13/8; 6/4; 13/8; 13/8; 13/8; 13/8; 13/8; ; 13/8; 17/10; 8/5; ; 17/11; ; 8/5; ; 17/11; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 13/8; 17/10; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 13/8; ; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-13 23:46:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 33/20; 13/8; 13/8; 6/4; 13/8; 13/8; 13/8; 13/8; 13/8; ; 13/8; 17/10; 8/5; ; 8/5; ; 8/5; ; ; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 13/8; 17/10; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 13/8; ; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; ; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; ; ; ; 12/5; 23/10; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 00:21:46 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 13/8; 13/8; 13/8; 6/4; 13/8; 13/8; 13/8; 8/5; 13/8; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; ; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 13/8; 17/10; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 13/8; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; ; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; ; ; ; 12/5; 23/10; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 00:58:25 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 13/8; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 13/8; 13/8; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 17/10; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 23/10; 5/2; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 01:46:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 13/8; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 13/8; 13/8; 33/20; 13/8; 7/4; 13/8; 13/8; 13/8; 13/8; 13/8; 17/10; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 23/10; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 23/10; ; 49/20; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 9/4; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 03:46:25 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 13/8; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 13/8; 13/8; 33/20; 13/8; 7/4; 13/8; 13/8; 13/8; 13/8; 13/8; 17/10; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 23/10; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 23/10; ; 49/20; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 04:22:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 13/8; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 13/8; 13/8; 33/20; 13/8; 7/4; 13/8; 13/8; 13/8; 13/8; 13/8; 17/10; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 23/10; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 23/10; ; 49/20; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 05:46:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 6/4; 13/8; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 13/8; 13/8; 33/20; 13/8; 7/4; 13/8; 13/8; 13/8; 13/8; 13/8; 17/10; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 23/10; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 23/10; ; 49/20; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 06:34:48 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 6/4; 13/8; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 7/4; 13/8; 33/20; 13/8; 7/4; 13/8; 13/8; 13/8; 13/8; 13/8; 13/8; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 12/5; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 07:46:13 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 6/4; 13/8; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 7/4; 13/8; 33/20; 13/8; 7/4; 13/8; 13/8; 13/8; 13/8; 13/8; 13/8; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 12/5; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 08:22:06 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 6/4; 13/8; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 7/4; 13/8; 33/20; 13/8; 7/4; 13/8; 13/8; 13/8; 13/8; 13/8; 13/8; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 12/5; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 09:46:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 6/4; 13/8; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 7/4; 13/8; 33/20; 13/8; 7/4; 13/8; 13/8; 13/8; 13/8; 13/8; 13/8; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 12/5; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 11:46:21 GMT+3; 2016-10-15 15:00; e70300-dr003
